"Alexis" "Andolt" "Arnim" "Auerbach" "Berthold" "Brentano" "Chamisso" "Dincklage" "Droste" "Eichendorff" "Ense" "Frey" "Gall" "Gerstaecker" "Gluemer" "Goethe" "Goldammer_Hochzeitsnacht" "Goldammer_Wiedersehen" "Gotthelf_Kurt" "Gotthelf_Notar" "Grillparzer" "Grimm" "Grosse" "Hacklaender" "Halm" "Hartmann" "Hauff" "Heyden" "Heyse" "Hoefer" "Hoffmann" "Holtei" "Horner" "Immermann" "Kaehler" "Keller" "Kinkel_Margret" "Kinkel_Orthodoxie" "Kleist" "Kompert" "Kopisch_Karnevalsfest" "Kopisch_Traeumer" "Kruse" "Kuernberger" "Kugler" "Kurz" "Lewald" "Lohmann" "Lorm" "Ludwig" "Meiﬂner" "Meyr" "Moerike" "Muegge" "Mueller" "Pichler" "Raabe" "Reich" "Riehl" "Roquette" "Rumohr" "Sacher-Masoch" "Schefer" "Scheffel" "Schmid" "Schreyvogel" "Schuecking" "Spindler" "Sternberg" "Stifter" "Storm" "Tesche" "Tieck_Gemaelde" "Tieck_Lebens" "Traun" "v.W." "Waldmueller" "Wallner" "Wichert" "Widmann" "Wilbrandt" "Wild" "Wildermuth" "Wolf" "Ziegler" "Zschokke"
"Hoefer" 0.984475142811653 1.11193572783356 1.17738651126 0.928185441988674 0.947914845110511 1.12042294542236 1.08908070596437 1.07402424744276 0.938028723454866 1.19481569446204 1.18506694810548 1.09180205023145 1.09846812095558 1.17560551083568 0.998252181337083 1.19843544898024 1.29591887224252 1.22484119291875 0.998039717377232 1.1695136138239 0.987014026429345 1.02027014122394 1.02996353563944 1.1150330458395 1.15051619479663 1.15431873653796 1.00342220975288 1.18148991853137 0.915568532193238 0 1.0823271798844 1.1563172381058 0.979422099482404 1.0246912753764 1.19400763270597 0.971710392991008 1.12333174928303 1.11735702669008 1.390842973272 0.996751852307297 1.11558121313091 0.97687746660623 1.11062639128196 0.943884864713961 1.16532861430357 1.10283280024798 0.9725476862315 1.004603232203 1.16623793472727 1.23874003455317 0.922636754071996 0.938207067039407 0.97966592522984 0.993775956249156 1.14317974858488 1.00619963800894 1.12159998551352 1.13156340537689 1.24808537362862 0.978258315534244 1.16237965956973 1.13524157664253 0.974313169851657 1.35907325994013 0.955205097032509 1.09788718122463 1.06902965637692 1.02451033391227 1.13838014188342 1.04287408051301 1.06022036604576 1.05875730379094 1.06556965160462 1.05638068152975 1.19712783663849 1.20012556195868 1.04065945950719 1.40233317721762 0.950517401161313 1.02895530810499 1.11673340716242 1.08061570278569 1.11763137619583 1.34446824671326 0.997139513735833 0.919067680982524
"Hoffmann" 0.931212415011567 0.963509345799183 1.06232264821139 0.927168770269769 1.00311505865686 1.09032509006955 1.00529094379858 1.0662239958587 0.96845357045486 1.04618665728289 1.05938673291394 0.906323168440411 1.03789567946744 1.20244117516382 1.06996416658695 1.12884107929029 1.30810990758191 1.18274621642197 1.05934720021429 1.30028234270916 1.01269815645253 1.09704885881271 1.08047359354381 1.02536855057395 0.882219654325269 1.10907293076796 0.98569252145116 1.04565176586244 0.927665417115247 1.0823271798844 0 1.08464939156644 0.940179670223096 0.887451287629871 1.10831107717354 1.015845634856 0.974033228895755 0.950902863560339 1.08761121178439 1.01306967316507 1.03495441211206 1.0181070879276 0.948288581077514 0.942206681112576 0.934854150149645 0.980466763488994 0.994005177540235 1.01193099395467 0.962990359576041 1.08551830174216 0.868493753804056 1.0308833062619 0.910356551512791 0.962312655908258 0.968539709595638 0.96566338009385 0.953990893835622 1.09795640051511 1.21399217097614 0.933313575332373 0.991970575955799 1.12462271846872 0.92639350646258 1.32251762070244 0.980689788072397 1.03888039629445 0.907155106825324 0.942551095235332 0.91209533323421 1.05886223264037 1.09036477824691 0.979049245232349 0.962312864524852 1.0177500897259 1.15618167996187 1.06475771498289 0.964459984268568 1.2406506645589 1.05368892160296 1.08944936442214 1.13859064507962 0.984268281959618 1.174682620905 1.44249934789972 0.965682824221042 0.935474363814437
"Holtei" 0.942847133308441 1.05172395870524 1.09657700649738 1.0154928466938 1.05898029430156 1.1831832657462 1.11808529596261 1.010936829969 1.01844597431772 1.20051742759765 1.04995476140271 1.05882475644292 1.04234641181661 1.20932504597674 1.10117818239367 1.19956573176559 1.30676141084084 1.1907540591381 0.98386090677356 1.20314339106142 1.11836574718107 1.13998452539408 1.08564269360214 1.07558027159976 1.04479139846277 1.12917614108443 1.03758405270175 1.02769246279559 0.908418576089553 1.1563172381058 1.08464939156644 0 0.947001496449232 0.976765438029231 1.0803701612325 0.972559139212033 1.03606975878335 0.939477366356964 1.1799803691722 1.09089962239597 1.01790769850266 1.11682444045862 1.03660565758112 0.991870126860569 1.02808401485292 1.01048643584883 1.01203562842492 1.03629711499716 1.0309865702647 1.13079926183023 1.04781894621999 1.04596427887296 0.932431633655274 0.986869989415375 0.99941217024506 1.00648777265663 1.06144725681072 1.10992947460962 1.21521219695506 0.978110952811282 1.05869223448695 1.24720478261538 0.956104997064154 1.3527745824187 0.976601859432879 1.07243486938884 0.931769178347475 0.987748332495697 1.01523686203947 1.05148971066315 1.13182495985811 1.01292362499098 1.00960004402873 1.08497696943809 1.16036596525491 1.18209974866122 0.944537820162813 1.28177509835979 1.05366519886123 1.09464672292678 1.15927357704931 1.03403779405752 1.07659435583257 1.36423555175261 1.00960980877389 0.928615520542816
"Horner" 0.815798560316739 0.95184785684878 1.0036761149953 0.860335676814266 0.849013939854956 1.06897390625909 0.999223008390283 0.903857502409555 0.928437370817919 1.12368369219849 0.995326881724386 0.88288405998991 0.890149064923933 1.1295901696944 0.885613512995853 1.1091851116405 1.27999021502824 1.16622688053276 0.921060663061041 1.07683554992911 0.987727516383553 0.934398985568719 0.933575703864279 0.988940616328015 0.936371627287131 1.10083888809719 0.925731735903507 0.993020209153905 0.733391810620834 0.979422099482404 0.940179670223096 0.947001496449232 0 0.789120180398476 0.978975490004016 0.841253911780646 0.984182708361852 0.889552410103848 1.14008852910516 0.87315760321162 0.985123572979228 0.942995437134659 0.929785003464341 0.864834530760031 0.98621747179514 0.909109907296678 0.924662323368397 0.838906149101565 0.888362614298089 1.07954034185526 0.836707840455949 0.840304389463408 0.908662319985836 0.827615195686705 0.934049401141583 0.912815971297015 1.02027492433348 0.980877992415677 1.16874851496396 0.866040112889605 0.939572290944674 1.13083574938487 0.828087048728385 1.33220851871797 0.809894392837893 0.941626497312048 0.82243781177681 0.857579372180105 0.961442135539711 1.01903023036095 1.02794092369354 0.850702775303785 0.951197432176214 0.969077527141965 1.08004711783008 1.07123567609661 0.871843338766785 1.29704948295672 0.886527384021245 0.955993828266101 1.00138442772503 0.904508211949097 0.972368584981621 1.3785390282236 0.937235308676139 0.814704860857797
"Immermann" 0.804140463708098 0.752867087523222 0.925852895599661 0.843200610585207 0.841417131489939 1.0099815806596 0.857492592149294 0.950948426941458 0.866207143981091 1.07796413245605 0.896386053861866 0.880320035087457 0.925613330953707 1.17832623388096 0.99410137921761 0.990769131059858 1.27532740321649 1.11669566540979 0.918635604981643 1.07009379147619 0.912205164628875 0.943397597543579 0.861669246703602 0.995779998209423 0.936366460701186 0.990960398908318 0.87498941270795 0.988708457547972 0.813518653450089 1.0246912753764 0.887451287629871 0.976765438029231 0.789120180398476 0 0.934171682732742 0.879756468337907 0.981740644522281 0.858146060183788 1.06205211971739 0.85318179154973 0.956798305996559 0.923734623541055 0.893403336401434 0.845752772238444 0.941680666325803 0.904820410242843 0.820009142614771 0.864770593347778 0.896304884153313 1.04660989027963 0.796214737004386 0.857520796882815 0.87177034007603 0.811534465513864 0.841038936523121 0.896129930553027 0.983115608852854 1.03717179807323 1.19186004941584 0.740333582271876 0.965217322205254 1.00584161219292 0.872492702366631 1.35379811958714 0.826500370856917 0.844420548437 0.773961582841311 0.940158025970105 0.815221363522762 0.922633633746929 0.950496451600989 0.858967651948681 0.849946416172222 0.856981738390262 1.07147175165441 0.957582162262763 0.879835491894619 1.2538720416576 0.88662674683403 0.99296496232168 1.00134055434669 0.899442322872946 1.10417737427315 1.31770794017141 0.891956943567112 0.772953895447689
"Kaehler" 1.02229594195107 0.951278805029211 1.12375779648355 1.12886648738048 1.0835556014078 1.16291304472646 0.980753333877084 1.08015618390905 1.10299674291167 1.28972921568435 0.897376357567328 1.05123336586096 1.10855742269475 1.34223210281827 1.17870761656129 1.1037987539479 1.37835810138675 1.321233773915 1.11998586934984 1.25501591720487 1.05162324069516 1.12136916079665 1.0761520054963 1.22626202458778 1.07990213211022 1.09951132143334 1.06981091265784 1.01293728413797 1.01522172506401 1.19400763270597 1.10831107717354 1.0803701612325 0.978975490004016 0.934171682732742 0 1.07113307029304 1.13728783266164 0.957415197517238 1.22106392204598 1.14302307745871 1.17864611518291 1.10501824912107 1.07059517268295 1.06537332545126 1.10987044052472 1.01799591442843 0.946929806714199 0.993656766016573 0.996825624692623 1.28486427866894 1.07648870226189 1.10193625476451 1.00123463499753 1.011594030551 0.985326215575468 1.13863657370016 1.12897101456853 1.16950802498058 1.35253406147163 0.973560625124995 1.09345400823948 1.22766544170514 0.999128882318392 1.41542308011254 1.1087714106009 0.904656960168991 0.935055804421625 1.05129517930808 0.948875397111148 1.12086660569417 1.18633973153038 1.06314191294388 1.05270940029583 1.0746168385098 1.20997684080332 1.07117585593276 1.05214731328348 1.2545931207453 1.1270948433572 1.21284972063293 1.20173202954559 1.0236929379074 1.15744041554673 1.45441717131814 1.08092218563586 0.968182707321625
"Keller" 0.855230148642027 0.954342734504487 1.0674461165251 0.838067060985013 0.83883872615569 1.15206865098993 1.01407020714189 0.928320183773301 0.822081798957042 1.0482081368198 1.04218153542096 0.917971273163386 0.995849764146382 1.11186400956299 0.977615615141037 1.05173838500161 1.18540612485441 1.06622196718082 0.820693013895855 1.07687821810449 0.98368292514434 0.929769358131284 0.958544904173435 0.9223972571626 0.953325159907155 0.992811433441144 0.891337743583282 0.993496997051377 0.775900948050847 0.971710392991008 1.015845634856 0.972559139212033 0.841253911780646 0.879756468337907 1.07113307029304 0 0.938617729007864 0.93874675673438 1.17022136210098 0.964435474017896 0.90020365291377 0.910770756917052 0.967446813389828 0.902719946933607 0.959608682476274 0.934378925773701 0.947423316380941 0.984065664919976 0.988027326321583 1.01425482056524 0.886109917125123 0.856085736302719 0.808778402386929 0.833064401213999 0.948217738737045 0.875270636435154 0.92399913539742 0.972646207917285 1.19503515995072 0.7986293950114 0.997450330167505 1.06117642536983 0.84563027483838 1.34298607906333 0.867193569588511 0.961637846073965 0.835709354860414 0.985684440227895 0.912171603390316 0.905447264653264 0.987738290009706 0.952272740500387 0.903459559413116 0.968624474497271 1.08858186409656 1.10801470098533 0.903366970917579 1.30773814632651 0.89157614301968 0.937324703217419 0.994024504538144 0.939246057642798 0.998388307787472 1.34661988249966 0.899575248494996 0.80987464631497
"Kinkel_Margret" 1.00258378307267 1.04832982009823 1.01081385331712 0.952809013942889 0.970871543519315 1.17275496577567 0.987830810543067 1.01114787559858 0.901564145535405 0.979308251405374 1.11085797020214 0.957993183951392 0.999569005066842 1.12152295886405 1.09207759688179 1.22594344421333 1.26658185285839 1.07717114414412 0.98179118107929 1.32956284427257 1.00299187682291 1.0409780507585 1.13899029678927 0.963977612689816 0.89196560397959 1.07936487274984 1.01226633234035 1.02498057488083 0.824090598661781 1.12333174928303 0.974033228895755 1.03606975878335 0.984182708361852 0.981740644522281 1.13728783266164 0.938617729007864 0 0.896369345897728 1.05193120679238 1.08920569823368 1.05807574880733 1.10873990626231 0.997438211256216 0.950889521484447 0.898173010762548 0.889605903012654 1.00165355239817 1.06357885943525 1.06282954375476 0.975571988453928 0.97294900168877 1.05885138636349 0.900038799357032 1.00319865861986 0.938525116638726 0.864843105039731 0.896464699228013 1.02483734127107 1.14584567098683 0.947793087332552 0.947895970242091 1.17092920022873 0.928871871883965 1.24606030219225 1.03313533960528 1.06012635840405 0.894713548267735 1.00614149395927 0.919318534864676 0.95584463064357 0.986442575517706 1.00820373000718 1.10707229375011 1.15726121274245 1.09418925187369 1.24055553220267 0.855499062919852 1.15826919674015 1.00251114639701 1.0143791505315 1.10802656059691 0.961514731347773 1.0790701581291 1.49948519019743 1.03384639821685 0.997286315589834
"Kinkel_Orthodoxie" 0.87305053249785 0.927431508578918 1.01860248758343 0.954245428551493 0.975656470405841 1.1631494446712 0.974823946075939 0.968467397118554 0.916358069053709 1.09634052461228 0.863737182291656 0.961267277207983 0.985971035992174 1.18442982765152 1.10952923362352 1.07140604836869 1.34672241823886 1.18440408128859 0.882629636760776 1.1943520177202 1.01516347900296 1.02060665963128 1.01697058816847 0.966562895384013 0.923691810184163 0.986003020919436 0.962624001849019 0.899023852473906 0.885495838945176 1.11735702669008 0.950902863560339 0.939477366356964 0.889552410103848 0.858146060183788 0.957415197517238 0.93874675673438 0.896369345897728 0 1.10613422360332 1.02756386048267 1.00783486562302 1.06123147761213 0.892172825889909 0.959579675713039 0.880534663848225 0.832686419745506 0.913088323439501 0.957986726311799 0.91646797569203 1.06577907480886 0.926319818728813 0.99695407194495 0.806631190272286 0.962073536119642 0.85207111948088 0.967045234741435 0.984223296162537 1.10784124945838 1.12622102795944 0.890753667282722 0.952464253996573 1.16874457933469 0.91628838594248 1.31918401520693 0.929754043292303 0.974588853617582 0.812537199400124 0.992776997325165 0.837288983913193 0.921090875931218 1.03542049485563 0.968596457713726 0.945760776930946 1.00914718593902 1.14127802910462 1.07215384216079 0.843637567839516 1.16492871723796 1.02127244746433 1.06706130189382 1.133752386214 0.95930386856269 1.11239795016241 1.38425520365027 0.966274540239957 0.864171635580157
"Kleist" 1.11189176270224 1.09781524021797 1.0917019609611 1.19951930836225 1.18970599197152 1.27278190730903 1.1824870553326 1.16946970164864 1.14286218544382 1.20261330005187 1.24533424969124 1.12312007884851 1.2133316029703 1.41857762448792 1.28358256201325 1.36743553061485 1.38425831737325 1.29578208740347 1.20981174187277 1.50414213432441 1.2158572001875 1.21558667907599 1.32375826985802 1.15710478438948 0.975479874354641 1.23702300611729 1.24172874818098 1.17248197174802 1.0828476881661 1.390842973272 1.08761121178439 1.1799803691722 1.14008852910516 1.06205211971739 1.22106392204598 1.17022136210098 1.05193120679238 1.10613422360332 0 1.21176287402018 1.21969409917233 1.25716325970684 1.15882196759612 1.14125175057826 1.05142617086828 1.02493035561148 1.1975088996212 1.23735801758602 1.15605717345703 1.23563082526621 1.06777587319125 1.23956365948087 1.11230402011187 1.12722845202305 1.01762535909576 1.11844142661219 1.072157036357 1.24006093423984 1.30771260770103 1.12288130674542 1.15694688743202 1.40054422508419 1.13651065846266 1.39734382706719 1.19308509962459 1.1695794812853 1.00885540046079 1.16562219757667 1.0518223291254 1.23543382911733 1.21165290115395 1.13543698963406 1.19542907180232 1.27453221181506 1.20109162032413 1.31077581423798 1.02948559538088 1.29939320712881 1.18008171328487 1.26615171087691 1.31245164507294 1.17848582061147 1.32281179014348 1.64938850801489 1.23608636828895 1.12833046871952
"Kompert" 0.849469147496551 1.08905258724712 1.06363871959569 0.844303717027688 0.925643870581957 1.02316804601387 1.10374018254286 0.958941351386788 0.955871770758273 1.2088860108861 1.17825580356009 0.940182698218319 1.03812542219704 1.1798177966219 0.911584054204154 1.28624976754644 1.30153247103094 1.1638893291019 0.99558721644487 1.14274368515098 1.05732804094746 1.03270896853176 0.91441501612158 1.11742623317333 1.04050708278255 1.17659900162614 0.96955524542885 1.1325889968842 0.793088936907904 0.996751852307297 1.01306967316507 1.09089962239597 0.87315760321162 0.85318179154973 1.14302307745871 0.964435474017896 1.08920569823368 1.02756386048267 1.21176287402018 0 1.12582592075574 1.03130014524861 1.00688453593696 0.880955971763216 1.12413981826443 1.05764314507062 0.966561081061869 0.919478361026658 1.0033102356501 1.09005411080368 0.830770919873955 0.855552841981298 1.01749871340822 0.945980848768785 0.981684614726403 0.993173340411906 1.10440898215829 1.02343112273187 1.26181591450004 0.943985818233523 1.0847459808694 1.11754967045453 0.883289994796716 1.44217889420268 0.780840572875398 1.10564201984014 0.963599816947112 0.914980413151746 1.02893037293423 1.05664812784642 1.10352710444148 0.886086577500592 0.946807588709806 0.987208984331916 1.140620427717 1.06374709249634 0.91811100200255 1.4555841096909 0.92128077454782 1.04497142988696 1.04615168964784 0.943274344993201 1.13484396644165 1.38758285127274 0.935171565805802 0.883416115596764
"Kopisch_Karnevalsfest" 0.951702326449911 1.05137202120428 1.08548648574251 0.990970164059553 0.959721777370533 1.19070544269843 1.07157704353958 1.06355218080793 0.994858116098397 1.06714497694068 1.09911889107084 1.06891210579577 1.10636576918802 1.25702720845422 1.13213376067821 1.16728850947161 1.34220781380379 1.15382357699633 0.951717650651825 1.23783562005907 1.10015975605074 1.14422173871829 1.07883137062672 1.03422522147579 1.06453962315458 1.10267447164934 0.946925832500764 1.03773687148799 0.960512348815954 1.11558121313091 1.03495441211206 1.01790769850266 0.985123572979228 0.956798305996559 1.17864611518291 0.90020365291377 1.05807574880733 1.00783486562302 1.21969409917233 1.12582592075574 0 0.818385243707518 1.06550037610627 0.92002264252781 1.03761757370781 1.01616702651299 1.04405373660525 1.10611452797906 1.07295264928219 1.13131408344885 0.971641983446387 1.08947649509406 0.871382094302294 0.961536876164275 1.0075444783006 0.970636024261703 1.00702140983176 1.05867832130069 1.17782031152109 0.992281012920166 1.03183415035588 1.13796608718423 0.934584336859832 1.27548548866793 1.01654975398402 1.12913462039911 1.02018475165206 1.03956177604665 1.00300667454925 1.06252147637988 1.1714248636749 0.980643201921308 1.0024162852138 0.996350250891354 1.13472620502465 1.20918637858093 1.02210196410334 1.29236664153785 1.12841686098413 1.04423479657158 1.16450701773702 1.13121984527927 1.16658298408473 1.39687985183134 1.01759209771146 0.945087910338624
"Kopisch_Traeumer" 0.979921139439074 1.05154477198481 1.08458937938624 0.939226099909702 0.909251872196424 1.05136099249925 1.06087303687937 0.989010956207722 0.970171250412438 1.12242016999414 1.13131444640647 1.02423052195814 1.12741070753939 1.24266157949809 1.05424280815449 1.15637269484119 1.30897449286563 1.13039727238017 0.988450750996427 1.20474794389577 1.11181484022142 1.02510623238392 1.05220877028571 1.09383219147508 1.09166469197858 1.16124091103845 0.948369561260754 1.11651347262233 0.948312786468618 0.97687746660623 1.0181070879276 1.11682444045862 0.942995437134659 0.923734623541055 1.10501824912107 0.910770756917052 1.10873990626231 1.06123147761213 1.25716325970684 1.03130014524861 0.818385243707518 0 1.00035170020522 0.93153419285912 1.08589477241769 1.08032775373798 1.03606958915663 0.978732310905431 1.12526295262908 1.19894461346914 0.90860764733644 0.99699391019875 0.927594944316586 0.859032004683128 1.0556876897327 1.00325517202692 1.07550365860227 1.00932959658697 1.26844614407617 0.961201203274593 1.0923539940251 1.16793738423003 0.917458085816104 1.39311574248598 0.988598561114178 1.06157187563201 1.01590617183081 0.972886409409114 1.0139120024587 1.09006169170368 1.15961562172338 0.955986249390963 0.966312147494639 0.996834185435642 1.11710141720887 1.15783830759823 1.07292001318264 1.3826803037148 0.969212252857959 1.03325870120122 1.06835589843911 1.08057026234306 1.12869219924439 1.37750809489923 0.985799715932318 0.890445400152087
"Kruse" 0.877221325756907 0.936130931812788 1.04027078241449 0.963017424607552 1.01985445588759 1.1804791535569 1.00076923722878 1.08808895735715 0.984772694094242 1.17417311059021 1.00466712498479 0.884597636325206 1.01503854644517 1.20786355569178 1.09383484124495 1.09381536264523 1.29137636304252 1.20665230165226 1.04090090999233 1.26501630107848 1.07775764389208 1.07011860638296 1.05967485424939 1.04122645011054 0.983400458797241 1.08201764881149 1.01300716631774 0.973656305787618 0.88490579840309 1.11062639128196 0.948288581077514 1.03660565758112 0.929785003464341 0.893403336401434 1.07059517268295 0.967446813389828 0.997438211256216 0.892172825889909 1.15882196759612 1.00688453593696 1.06550037610627 1.00035170020522 0 0.978007457704843 0.956420820286874 0.902600421175489 0.96671239412352 0.972064636993251 0.968091403630026 1.15322416782633 0.905622598481438 0.993850255261309 0.904451991058463 0.917465210473804 0.887781032749493 0.97486639993243 1.03820744999524 1.1265296617845 1.24049460699244 0.90228225058173 0.938295164319467 1.23067627454393 0.954018747580195 1.44358384878341 0.950223593986961 1.00511498119274 0.920639834140368 1.00821949648885 0.949502980548343 1.05740712451917 1.02182376593071 0.945144009053693 0.860013460967368 0.945135138299631 1.12948183013001 0.984514729117582 0.954785316762862 1.27516179168442 1.03719377061459 1.09695824105403 1.17328672947324 0.920849639587884 1.18661616762768 1.42219493218412 0.979584530457703 0.874229004177504
"Kuernberger" 0.800761885710254 0.921574975901168 1.02625903844847 0.813696594952649 0.839615459995757 1.04637962008227 1.00557057174755 0.943647261538432 0.843178187449928 0.960513497869577 1.12396430792023 0.903566216430349 0.97188876750888 1.12081942505297 0.989597605138184 1.15385873576948 1.21077153603447 1.04018964812127 0.923141886262095 1.13791421507292 0.924229414662992 1.00063675630248 0.952480823938989 0.95598508934657 0.956385449979643 1.03499250139929 0.871590731729663 1.01403503586058 0.844991136321751 0.943884864713961 0.942206681112576 0.991870126860569 0.864834530760031 0.845752772238444 1.06537332545126 0.902719946933607 0.950889521484447 0.959579675713039 1.14125175057826 0.880955971763216 0.92002264252781 0.93153419285912 0.978007457704843 0 0.982512974646884 0.906674033534064 0.962223791332986 0.968149722829796 0.95868420316746 1.06258753982521 0.748702200292358 0.915777600653002 0.795975722145636 0.860433827325249 0.942162624404599 0.851060009741156 0.963552414672998 0.986927296730981 1.16356120542191 0.844556621882615 0.976099888295582 0.979460704816485 0.878649473796718 1.17553661985473 0.880411984240168 0.978732272043515 0.896313770159185 0.911696764932666 0.935101628862036 0.959658808862074 0.989993922914234 0.855228786259224 0.918330989161495 0.954240654581577 1.0018797679937 1.08253027365367 0.894703723483051 1.26836901037481 0.901968005575405 0.921994398150392 1.00075928411591 0.962655442455672 1.0591056335772 1.34980291212006 0.903031436420421 0.821797245491579
"Kugler" 0.892133287190755 0.939150287525341 1.00405561607017 0.975537674439696 1.03339219732256 1.21976943274923 1.03840772877728 1.08899345449343 0.939538381760293 1.07214874856643 1.00958911092554 0.929660857342639 1.08079384734297 1.25020855336261 1.1786645224836 1.13860973541689 1.28179460047134 1.09474271880853 0.951532773156227 1.32083226827159 1.09527988438461 1.13748867892174 1.15504021857838 0.959177172408079 0.833141959418393 1.06395975866293 1.11238021300354 0.949810037270537 0.949982595250134 1.16532861430357 0.934854150149645 1.02808401485292 0.98621747179514 0.941680666325803 1.10987044052472 0.959608682476274 0.898173010762548 0.880534663848225 1.05142617086828 1.12413981826443 1.03761757370781 1.08589477241769 0.956420820286874 0.982512974646884 0 0.79876422169143 1.02314027379791 1.12557102652391 0.966591463579311 1.11547614096053 0.972539446895975 1.05416589820593 0.895464242418516 0.929651632328042 0.870349386561437 0.95236438996328 0.942944204944372 1.12819562325518 1.1036778438703 0.943948221051303 0.896243986949754 1.2972758455052 1.01344152283286 1.24388766913699 1.01414262548098 1.07846892189115 0.89563886773921 1.07204802178193 0.957546226671818 0.994375067439031 1.05141536969075 1.02651721469815 1.01250520469269 1.08138350700071 1.13885762588539 1.14642353443407 0.854703598388118 1.10553497017867 1.03562635450475 1.0991828866517 1.20323568379219 1.0944104258834 1.15701585523087 1.43055237458501 0.994741423795252 0.99409639026342
"Kurz" 0.848487797434587 0.885726856612307 0.978214254945305 0.922827079320325 1.04325430618064 1.18782027046834 1.01935117178969 1.06791905298343 0.939680654174719 1.11294439921194 0.944725363797303 0.89203517330396 0.994585602644729 1.2309364491368 1.12039538661315 1.13933609972076 1.28892400748017 1.10578690231306 0.880218004949747 1.23253339408254 1.01666725418052 1.10079386750122 1.1007706580856 0.959849893682689 0.819535959865624 0.986076115296913 1.06826506532325 0.870246896662682 0.887796006624108 1.10283280024798 0.980466763488994 1.01048643584883 0.909109907296678 0.904820410242843 1.01799591442843 0.934378925773701 0.889605903012654 0.832686419745506 1.02493035561148 1.05764314507062 1.01616702651299 1.08032775373798 0.902600421175489 0.906674033534064 0.79876422169143 0 0.95695492246307 1.09236368843392 0.878895652221645 1.09836769396571 0.880353844957735 0.929921234425249 0.776975401767113 0.965607472760565 0.788304925084173 0.902913505292947 0.885614454121691 1.10963626923827 1.0573814182291 0.85997823114191 0.941480904971153 1.26222627251791 0.983019431750272 1.29494758573021 0.967136319083508 1.04368555181702 0.817972336097226 0.9992746064717 0.918087792439272 0.948982414781353 1.02955951256497 0.968273064314788 0.914212087375841 1.03112757642614 1.12125675863464 1.08683466347231 0.770468075788669 1.12757859619006 0.970767738862215 1.03971398415192 1.19065921478982 1.0188231403596 1.04850862206386 1.43394790384225 0.932949359554832 0.904258271314175
"Lewald" 0.927352627995215 0.935391936322015 0.999578927979134 0.852015023971992 0.979013133558323 1.1151336662839 0.950617384231774 1.02080450727813 0.973234635679565 1.2005037773914 0.862113955315975 1.04818325383557 0.973903189261909 1.26814216485493 0.977412921144416 1.04894907502168 1.31554089299884 1.23820356912538 0.924450579691146 1.10168412322586 0.988559485464967 0.984390804275577 0.985665581185031 1.09928558408623 1.04123994021616 1.02220089848451 1.02736328506303 1.05568921455113 0.849936177862754 0.9725476862315 0.994005177540235 1.01203562842492 0.924662323368397 0.820009142614771 0.946929806714199 0.947423316380941 1.00165355239817 0.913088323439501 1.1975088996212 0.966561081061869 1.04405373660525 1.03606958915663 0.96671239412352 0.962223791332986 1.02314027379791 0.95695492246307 0 0.902829286471099 0.96450056385151 1.17848587327933 0.953891724622437 0.964059824229073 0.917045287468028 0.92934415232373 1.00214395150408 1.07208134363229 1.03875541932496 1.10333395402822 1.23360602659393 0.794845945529206 1.0246263235589 1.07737114590911 0.851119753822032 1.46050919702412 0.894278851397632 0.944067206530038 0.896036532894937 0.972630643410017 1.00061839991759 0.859299548222786 1.06716388752812 0.993997868275248 0.96781405893215 0.943966369466934 1.22790103263586 1.03373789839479 0.934776660902503 1.29706574909147 0.999214216302954 1.12535796457371 1.14786674572435 0.879092615796341 1.08416529554939 1.31918409812318 0.97721938982794 0.840195977212855
"Lohmann" 0.902917317328104 0.948611554578839 1.07383157786596 0.982384211150024 0.949756827323948 1.04420731877438 1.01862639167299 0.957421798934775 1.00531050423543 1.2616177084929 0.980792473356546 0.995114872321968 0.980223878520082 1.23883292494737 0.981203751433748 1.13677825360164 1.27848709230443 1.22418595673512 0.999359466209861 1.11401322641977 1.06874590419398 1.04397888410381 0.937292705130058 1.13514142155625 1.05268176769126 1.18887946783255 0.957555113767021 1.07516366134094 0.865900587239333 1.004603232203 1.01193099395467 1.03629711499716 0.838906149101565 0.864770593347778 0.993656766016573 0.984065664919976 1.06357885943525 0.957986726311799 1.23735801758602 0.919478361026658 1.10611452797906 0.978732310905431 0.972064636993251 0.968149722829796 1.12557102652391 1.09236368843392 0.902829286471099 0 1.00978043373869 1.16538850751234 0.923050678239425 0.939698482591765 1.01108468663141 0.886151755806128 1.01598333187772 1.06601345989341 1.07657454540446 1.02908607048243 1.33936891753255 0.878813981815899 1.00890050668108 1.11403580384166 0.833042434827335 1.43583002364611 0.913037463780837 0.95410801841294 0.89803658334803 0.872909623507583 0.970319704377474 1.07744768843255 1.10339633155682 0.901924503753661 0.917875738919006 0.958925055703763 1.171801197658 1.01461479624719 0.983371827570541 1.4014159455995 1.00117429460624 1.07957262954746 1.11783351501623 0.870053181660093 1.14709251222743 1.40598928396365 0.959839430423883 0.840196289456236
