"m_Crebillon_Schaumloeffel_1735" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Diderot_Kleinode_1748" "m_Engel_Lorenz-Stark_1801" "m_Fischer_Christian_Hannchen_1800" "m_Forster_Ansichten_1791" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Heinse_Hildegard_1795" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Kater-Murr_1820" "m_Hunold_Adalie_1702" "m_Jacobi_Eduard-Allwill_1792" "m_Jacobi_Woldemar_1779" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Loen_Der-redliche-Mann_1740" "m_Manzoni_Die-Verlobten_1826" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Mueller_Siegfried_1779" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Novalis_Ofterdingen_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Siebenkaes_1796" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Voss_Ini_1810" "m_Walpole_Otranto_1764" "m_Wezel_Kakerlak_1784" "w_Ahlefeld_Erna_1820" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fischer_Vierzehn-Tage_1801" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_Huber_Ellen-Percy_1822" "w_Huber_Klosterberuf_1830" "w_Huber_Luise_1796" "w_La-Roche_Rosaliens-Briefe_1779" "w_Naubert_Alf-von-Duelmen_1790" "w_Schlegel_Florentin_1801" "w_Unger_Albert-und-Albertine_1804"
"unwillkührlich" 0 0.000692151691964811 0 0 0 0.0190599626424732 0.00246706468643608 0 0 0 0 0.000759537897143378 0 0 0 0 0 0 0 0 0 0 0.001008252547098 0 0.00400560785099139 0 0 0.0178806910887106 0 0 0 0 0 0 0 0 0 0 0 0.00271680069550098 0 0.0321641084287833 0.00510052280358737 0.0100918357049147 0 0 0.0405263659769238 0.0224740279982891 0 0 0 0.00508763450433721 0.000908298212469118 0.000996105228556345 0 0
"auge" 0.0110168557893577 0.00484506184375368 0.00231454692743895 0.0124016480412286 0.0225580870742161 0.0266839476994625 0.0394730349829773 0.00209424083769634 0.0165651190359101 0.0170930820878174 0.035376762520847 0.0197479853257278 0.124927125843258 0.0173019491021793 0.00893505333109957 0.0604716790969563 0.0449998269237426 0.00857127551293727 0.0428345283545954 0.0122821622064222 0.00655173825805659 0.0148397976391231 0.0368012179690769 0.00853619735688289 0.112157019827759 0.0190985485103132 0.00901668907177284 0.0312912094052435 0.0504330941964117 0.0336738129980918 0.0416805132335629 0.00797284676188524 0.0289116093253082 0.052126319447461 0.0401109736938864 0.0130157490563582 0.0131052350373499 0.0349361621037922 0.054715819711374 0 0.0130480167014614 0.0786233761592481 0.0221022654822119 0.055505096377031 0.0843815099016428 0.00739590266992086 0.0619815009058835 0.0463979932867903 0.0424005794745862 0.0304565092328344 0.0511105905402815 0.0101752690086744 0.0326987356488882 0.0229104202567959 0.0143652361285689 0.0445493829910456
"geliebte" 0.00314767308267363 0.000692151691964811 0 0.0137796089346984 0.00451161741484322 0.00762398505698929 0.000822354895478693 0.0146596858638743 0.0134591592166769 0.00273489313405079 0.00252691160863193 0.00759537897143378 0.0249854251686516 0.0112838798492474 0.00781817166471212 0 0.0034615251479802 0 0 0.0081881081376148 0.0032758691290283 0.000449690837549185 0.00302475764129399 0.00232805382460442 0 0.00424412189118071 0.00491819403914882 0.0111754319304441 0.0138691009040132 0 0.0107017533978067 0.00740335770746486 0.00525665624096512 0.00651578993093263 0.033425811411572 0.0142553442045828 0 0.00571682652607508 0.0119690855618631 0.00271680069550098 0.00434933890048713 0.0107213694762611 0.0059506099375186 0.0100918357049147 0.0131846109221317 0.0147918053398417 0 0.00797465509616709 0.019433598925852 0.00451207544190139 0.0021296079391784 0.0025438172521686 0.00544978927481471 0.00996105228556345 0.0107739270964266 0.0111373457477614
"eindruck" 0.0220337115787154 0.0131508821473314 0.0162018284920727 0.00826776536081906 0.00451161741484322 0 0.0230259370734034 0.00209424083769634 0.0186357589153988 0.0129907423867412 0.0202152928690554 0.00987399266286391 0 0.00902710387939789 0 0.00806289054626083 0.0138461005919208 0.00107140943911716 0.0130365955861812 0.0136468468960247 0.00245690184677122 0.00629567172568859 0.00403301018839199 0.016296376772231 0 0.00848824378236143 0.00655759205219843 0.00894034554435529 0.00441289574218602 0 0.00112650035766386 0.00170846716326112 0.0183982968433779 0.0195473697927979 0.016712905705786 0.0241721053903795 0.00806476002298457 0.00508162357873341 0.00512960809794132 0.0135840034775049 0.00434933890048713 0.0268034236906528 0 0.0151377535573721 0 0.00739590266992086 0.00715171164298655 0.0152243415472281 0.0159002173029698 0.0180483017676056 0.0127776476350704 0.012719086260843 0.00953713123092574 0.0139454731997888 0.0215478541928533 0.00445493829910456
"gemüt" 0 0.00276860676785924 0 0 0 0 0.000822354895478693 0.00209424083769634 0.0160474590660379 0.00888840268566506 0.0151614696517916 0 0.041642375281086 0.0391174501440575 0.0335064499916234 0.00403144527313042 0.0103845754439406 0.00107140943911716 0 0.0020470270344037 0.0319397240080259 0.0107925801011804 0.00806602037678398 0.0116402691230221 0.00400560785099139 0 0.00737729105872324 0.0715227643548423 0.00567372309709631 0 0.00112650035766386 0.00113897810884075 0.00525665624096512 0 0.0367683925527292 0.00681777331523524 0.00100809500287307 0.00825763831544178 0.0205184323917653 0.0135840034775049 0.00434933890048713 0.067902006682987 0.00255026140179368 0 0.00527384436885268 0 0.0357585582149328 0.0115994983216976 0.0176669081144109 0.0225603772095069 0.0340737270268544 0.0152629035130116 0.00272489463740735 0.00398442091422538 0.0233435087089244 0.0289570989441796
"leiden" 0.0188860384960418 0.0117665787634018 0.0555491262585349 0.0096457262542889 0.00676742612226483 0.0152479701139786 0.0189141625960099 0.00837696335078534 0.0150121391262935 0.015725635520792 0.0277960276949512 0.0174693716342977 0 0.0112838798492474 0.00558440833193723 0.0362830074581738 0.0103845754439406 0.0128569132694059 0.0540087531427507 0.0122821622064222 0.03357765857254 0.0229342327150084 0.0499085010813509 0.0318167356029271 0.00400560785099139 0.0233426704014939 0.0106560870848225 0.00223508638608882 0.00756496412946175 0.00748306955513151 0.0101385032189748 0.0244880293400761 0.0157699687228954 0 0.0133703245646288 0.00681777331523524 0.0110890450316038 0.025408117893667 0.00341973873196088 0.0163008041730059 0.00434933890048713 0.0232296338652324 0.0476048795001488 0.0302755071147442 0.0474645993196741 0.0295836106796835 0.00238390388099552 0.0108745296765915 0.0141335264915287 0.0180483017676056 0.0234256873309624 0.0737707003128895 0.0286113936927772 0.0159376836569015 0.0269348177410666 0.0200472223459705
"betragen" 0.00472150962401045 0.0152273372232258 0.0115727346371948 0.0151575698281683 0.0180464696593729 0.00381199252849464 0.00411177447739346 0 0.0274359784032261 0.0184605286548428 0.0176883812604235 0.00379768948571689 0 0.0157974317889463 0 0 0.0069230502959604 0.00749986607382011 0.00186237079802589 0.00136468468960247 0.00163793456451415 0.00764474423833614 0.017140293300666 0.0240565561875791 0 0.00424412189118071 0.00983638807829765 0.00447017277217764 0.000630413677455146 0.00374153477756576 0.00394275125182352 0.00797284676188524 0.00788498436144768 0.0108596498848877 0.0200554868469432 0.00309898787056147 0.00806476002298457 0.00444642063139173 0.00512960809794132 0.0271680069550098 0 0.0268034236906528 0.029753049687593 0.0100918357049147 0 0.0221877080097626 0 0.0021749059353183 0.00176669081144109 0.029328490372359 0.0191664714526056 0.0457887105390349 0.00590393838104927 0.0129493679712325 0.0107739270964266 0.0133648148973137
"sehnsucht" 0.00314767308267363 0.00969012368750735 0.00231454692743895 0.00275592178693969 0.00902323482968644 0.00762398505698929 0 0.00209424083769634 0.00465893972884971 0.00478606298458888 0 0.000759537897143378 0.00832847505621721 0.0225677596984947 0.0457921483218853 0 0.0103845754439406 0.00107140943911716 0.00372474159605177 0 0.00245690184677122 0.000449690837549185 0.00857014665033298 0.00776017941534808 0.00400560785099139 0 0.00245909701957441 0.024585950246977 0.00756496412946175 0 0.00788550250364705 0.0022779562176815 0 0.00217192997697754 0.0735367851054584 0.00433858301878606 0 0.0146096677888585 0.00512960809794132 0 0.0130480167014614 0.0339510033414935 0.00425043566965614 0.0201836714098294 0.0184584552909844 0.0147918053398417 0.00476780776199104 0.00507478051574269 0.0106001448686465 0.00676811316285208 0.0276849032093192 0.00763145175650581 0.00408734195611103 0.00398442091422538 0.00538696354821332 0.00222746914955228
"still" 0.00157383654133682 0.014535185531261 0 0.00688980446734922 0.00451161741484322 0.0114359775854839 0.00328941958191477 0.012565445026178 0.0201887388250154 0.0116232958197158 0.0151614696517916 0.00835491686857716 0.0166569501124344 0.0225677596984947 0.00335064499916234 0.0120943358193913 0.0103845754439406 0.00107140943911716 0.00931185399012944 0.0020470270344037 0.00900864010482781 0.0314783586284429 0.0191567983948619 0.00543212559074366 0.0200280392549569 0.0127323656735421 0.00491819403914882 0.0134105183165329 0.0252165470982058 0.0261907434429603 0.0146445046496302 0.00284744527210187 0.00788498436144768 0.0130315798618653 0.016712905705786 0.00805736846345983 0.00201619000574614 0.0184208854729086 0.00683947746392176 0.0217344055640078 0.0173973556019485 0.0303772135160731 0.000850087133931228 0.0100918357049147 0.0184584552909844 0.00739590266992086 0.0500619815009059 0.0260988712238196 0.0106001448686465 0.0101521697442781 0.0170368635134272 0.0025438172521686 0.0190742624618515 0.00298831568566903 0.0233435087089244 0.0378669755423887
"verbindung" 0.00314767308267363 0.00138430338392962 0 0.00413388268040953 0.0225580870742161 0.00381199252849464 0.00740119405930824 0.00628272251308901 0.0196710788551432 0.0211954217888936 0.00252691160863193 0.0129121442514374 0 0.00300903462646596 0.010051934997487 0.0161257810925217 0.0138461005919208 0.0182139604649917 0.00558711239407766 0.00477639641360864 0.00491380369354244 0.00089938167509837 0.00252063136774499 0.00155203588306962 0.00400560785099139 0 0.0180333781435457 0.00223508638608882 0.00126082735491029 0.00374153477756576 0.0016897505364958 0.0022779562176815 0.0262832812048256 0 0.0066851622823144 0.00309898787056147 0.00403238001149228 0.00825763831544178 0.00854934682990219 0.0407520104325147 0.00434933890048713 0.0160820542143917 0.0144514812768309 0.0100918357049147 0.00527384436885268 0 0.0119195194049776 0.0166742788374403 0.0123668356800876 0.00676811316285208 0.0127776476350704 0.0101752690086744 0.0108995785496294 0.028887051628134 0.00179565451607111 0.00890987659820911
"anblick" 0.0267552212027259 0.0228410058348388 0.00231454692743895 0.00826776536081906 0.0112790435371081 0.0114359775854839 0.042762454564892 0.00837696335078534 0.0129414992468047 0.0136744656702539 0.00758073482589579 0.00379768948571689 0.00832847505621721 0.0120361385058639 0.0145194616630368 0.0120943358193913 0.017307625739901 0.00642845663470295 0.00744948319210355 0.0184232433096333 0.00818967282257074 0.0233839235525576 0.014115535659372 0.0271606279537183 0.0160224314039656 0.00424412189118071 0.00409849503262402 0.0156456047026218 0.00189124103236544 0.00374153477756576 0.00394275125182352 0.0130982482516686 0.0210266249638605 0.0260631597237305 0.0066851622823144 0.0117761539081336 0.0272185650775729 0.00762243536810011 0.027357909855687 0.0244512062595088 0.00434933890048713 0.0536068473813055 0 0.0100918357049147 0.0210953774754107 0.0221877080097626 0.0190712310479641 0.0166742788374403 0.0176669081144109 0.029328490372359 0.0362033349660328 0.0152629035130116 0.0240699026304316 0.0278909463995777 0.0305261267732088 0.015592284046866
"rührung" 0.00314767308267363 0.0062293652276833 0.0138872815646337 0.00137796089346984 0.0293255131964809 0 0.000822354895478693 0 0.00414127975897752 0.00273489313405079 0 0.00607630317714702 0 0.00150451731323298 0 0 0.0069230502959604 0.00214281887823432 0.00372474159605177 0.0020470270344037 0.000818967282257074 0.00449690837549185 0.01008252547098 0.00620814353227847 0 0 0 0.0111754319304441 0.0081953778069169 0.00374153477756576 0.0152077548284622 0 0.00262832812048256 0 0.0066851622823144 0.00371878544467377 0 0.00698723242075843 0.00683947746392176 0.00271680069550098 0 0.00536068473813055 0.00170017426786246 0.00504591785245736 0.00263692218442634 0 0.00715171164298655 0.00797465509616709 0.0123668356800876 0.00676811316285208 0.00425921587835679 0.00508763450433721 0.0099912803371603 0.00199221045711269 0.00538696354821332 0.00222746914955228
"kind" 0 0.00276860676785924 0.0786945955329244 0.0124016480412286 0.0248138957816377 0.0266839476994625 0.00740119405930824 0.0335078534031414 0.0947317744866107 0.0191442519383555 0.0277960276949512 0.0136716821485808 0.0166569501124344 0.0346038982043586 0.00223376333277489 0.0241886716387825 0.0138461005919208 0.0139283227085231 0.0279355619703883 0.0197879279992358 0.00900864010482781 0.0125913434513772 0.0211733034890579 0.00698416147381327 0.0160224314039656 0.0106103047279518 0.0213121741696449 0.0558771596522206 0.0208036513560198 0.0187076738878288 0.016897505364958 0.0649217522039226 0.00262832812048256 0.0325789496546631 0.0601664605408296 0.0161147369269197 0.0100809500287307 0.021596900209617 0.00341973873196088 0.0570528146055205 0.0130480167014614 0.0357378982542037 0.0221022654822119 0.0252295892622868 0.0290061440286897 0.00739590266992086 0.0953561552398207 0.065972146704655 0.0318004346059396 0.0631690561866194 0.0617586302361735 0.124647045356262 0.0522271472169743 0.0219143150282396 0.0520739809660621 0.0222746914955228
"treue" 0.0125906923306945 0.0062293652276833 0.00231454692743895 0.0110236871477587 0.00676742612226483 0 0.010690613641223 0.012565445026178 0.00672957960833847 0.00546978626810157 0.0176883812604235 0.0068358410742904 0 0.0112838798492474 0.0368570949907857 0.0201572263656521 0.0242306760358614 0.0128569132694059 0.00186237079802589 0.00545873875840987 0.00573277097579952 0.00314783586284429 0.00302475764129399 0.00155203588306962 0.00400560785099139 0.00424412189118071 0.00163939801304961 0.0134105183165329 0.00378248206473088 0.00374153477756576 0.00675900214598318 0.00113897810884075 0.0105133124819302 0.00434385995395508 0.0233980679881004 0.00247919029644918 0.00201619000574614 0 0.00683947746392176 0.0108672027820039 0.00434933890048713 0.0232296338652324 0.00510052280358737 0 0.00263692218442634 0.0221877080097626 0.00476780776199104 0.00579974916084879 0.019433598925852 0.00451207544190139 0.0170368635134272 0.00508763450433721 0.0118078767620985 0.0408403143708101 0.00897827258035554 0.00890987659820911
"achtung" 0.0236075481200523 0.00346075845982406 0 0.0344490223367461 0.0203022783667945 0.0114359775854839 0.00822354895478693 0.00418848167539267 0.00621191963846628 0.00478606298458888 0.00505382321726386 0.00379768948571689 0 0.00225677596984947 0.00781817166471212 0.00806289054626083 0.0103845754439406 0.020356779343226 0.00372474159605177 0.0102351351720185 0 0.00629567172568859 0.00302475764129399 0.0318167356029271 0 0.00212206094559036 0.00491819403914882 0.00447017277217764 0.00378248206473088 0.0112246043326973 0.00225300071532773 0.00512540148978337 0.00525665624096512 0 0.0066851622823144 0.00619797574112295 0.0120971400344768 0.00698723242075843 0.00683947746392176 0.0135840034775049 0 0.0285903186033629 0.0153015684107621 0.00504591785245736 0.00263692218442634 0.00739590266992086 0 0.00579974916084879 0.00530007243432327 0.0214323583490316 0.010648039695892 0.0178067207651802 0.0354236302862956 0.00697273659989441 0.0179565451607111 0.0111373457477614
"unsre" 0.00314767308267363 0 0 0.0385829050171556 0.00902323482968644 0 0 0.0356020942408377 0.0238123586141207 0.0205116985053809 0 0.0326601295771653 0.0166569501124344 0.00451355193969895 0 0.0241886716387825 0.0069230502959604 0.0792842984946697 0.0130365955861812 0.0559520722737012 0.00573277097579952 0.000449690837549185 0.0342805866013319 0.00388008970767404 0.0400560785099139 0.0212206094559036 0.00327879602609922 0.024585950246977 0.000630413677455146 0 0.00506925160948739 0 0.0367965936867559 0 0.0233980679881004 0.0123959514822459 0 0.0635202947341676 0.00341973873196088 0.0271680069550098 0.00434933890048713 0 0.00850087133931228 0.0201836714098294 0 0.0147918053398417 0 0.0043498118706366 0.0830344681377312 0.0485048110004399 0.0149072555742488 0.00763145175650581 0.0199825606743206 0.00398442091422538 0.0305261267732088 0.0200472223459705
"gerührt" 0.00786918270668408 0.0117665787634018 0.00462909385487791 0.00275592178693969 0.0157906609519513 0.0343079327564518 0.000822354895478693 0.00837696335078534 0.00672957960833847 0.00341861641756348 0.0126345580431597 0.00911445476572053 0 0.00300903462646596 0.00111688166638745 0 0.0138461005919208 0 0.00372474159605177 0.00750576579281357 0.00491380369354244 0.0058459808881394 0.011090778018078 0.0093122152984177 0.00400560785099139 0 0.00737729105872324 0.0156456047026218 0.00567372309709631 0 0.00337950107299159 0.0022779562176815 0.00525665624096512 0 0 0.00991676118579672 0 0.0139744648415169 0.00683947746392176 0.0108672027820039 0 0.0107213694762611 0.00255026140179368 0 0.0131846109221317 0.0147918053398417 0.0119195194049776 0.00652471780595489 0.0159002173029698 0.00338405658142604 0.00851843175671359 0.0279819897738546 0.0149869205057404 0.00298831568566903 0.00897827258035554 0.015592284046866
"ihres" 0.0330505673680732 0.0193802473750147 0.0347182039115843 0.0675200837800223 0.0360929393187458 0 0.0394730349829773 0.043979057591623 0.0388244977404142 0.0280326546240206 0.0454844089553747 0.0356982811657388 0.0749562755059549 0.0165496904455628 0.0837661249790585 0.0765974601894779 0.069230502959604 0.0257138265388118 0.0428345283545954 0.0191055856544345 0.0565087424757381 0.0161888701517707 0.0337764603277829 0.00776017941534808 0.0160224314039656 0.0233426704014939 0.0434440473458146 0.0603473324243982 0.0201732376785647 0.0299322782205261 0.0366112616240756 0.0512540148978337 0.0315399374457907 0.0390947395855958 0.016712905705786 0.0564015792442188 0.0302428500861921 0.0165152766308836 0.0239381711237261 0.105955227124538 0.0565414057063326 0.210853599699802 0.0425043566965614 0.0302755071147442 0.0342799883975424 0.0147918053398417 0.0548297892628969 0.0500228365123208 0.0477006519089094 0.0970096220008799 0.151202163681666 0.323064791025413 0.110358232814998 0.0428325248279228 0.0574609445142755 0.095781173430748
"blick" 0.0141645288720314 0.00276860676785924 0.0115727346371948 0.017913491615108 0.0293255131964809 0.00381199252849464 0.0378283251920199 0.012565445026178 0.0186357589153988 0.0266652080569952 0.035376762520847 0.0372173569600255 0.0249854251686516 0.0511535886499214 0 0.0322515621850433 0.0380767766277822 0.00428563775646863 0.00931185399012944 0.0184232433096333 0.00900864010482781 0.0481169196177628 0.0287351975922929 0.0209524844214398 0.0440616863609053 0.0106103047279518 0.0114757860913473 0.0268210366330659 0.0138691009040132 0.00374153477756576 0.00619575196715125 0.00797284676188524 0.0446815780482035 0.0173754398158203 0.0200554868469432 0.0489640083548713 0.00504047501436535 0.0304897414724004 0.0290677792216675 0.0190176048685068 0.0217466945024356 0.0893447456355092 0 0.0454132606721163 0.023732299659837 0.0295836106796835 0.0739010203108611 0.0579974916084879 0.019433598925852 0.0710651882099469 0.0596290222969951 0.0152629035130116 0.0254323499491353 0.025898735942465 0.0269348177410666 0.0311845680937319
"teilnahme" 0 0.000692151691964811 0 0.00137796089346984 0.00902323482968644 0.00762398505698929 0.00246706468643608 0 0.00621191963846628 0.0116232958197158 0 0 0 0.00752258656616491 0 0 0 0.00107140943911716 0 0 0 0.00494659921304103 0 0.000776017941534808 0 0 0 0.00670525915826647 0.00126082735491029 0 0.0016897505364958 0.00113897810884075 0 0 0.016712905705786 0.00371878544467377 0 0.00444642063139173 0 0.00543360139100196 0 0.0178689491271018 0.00255026140179368 0.00504591785245736 0 0.0295836106796835 0.0143034232859731 0.021749059353183 0.0123668356800876 0.0282004715118837 0.0255552952701408 0.0152629035130116 0 0.00199221045711269 0.00897827258035554 0.0111373457477614
"stunden" 0.00786918270668408 0.025609612602698 0.00925818770975582 0.0220473742955175 0 0.0228719551709679 0.021381227282446 0.06282722513089 0.0201887388250154 0.0259814847734825 0.0202152928690554 0.0136716821485808 0.0582993253935204 0.0120361385058639 0.0390908583235606 0.0282201169119129 0.0276922011838416 0.0128569132694059 0.0186237079802589 0.0225172973784407 0.0278448875967405 0.0125913434513772 0.0494043748078019 0.0488891303166929 0.0440616863609053 0.0106103047279518 0.0180333781435457 0.0223508638608882 0.0233253060658404 0.0112246043326973 0.0146445046496302 0.0296134308298595 0.0183982968433779 0.0195473697927979 0.0033425811411572 0.0371878544467377 0.0534290351522727 0.0393825827351839 0.0256480404897066 0.0108672027820039 0.0217466945024356 0.0142951593016815 0.0399540952947677 0.0100918357049147 0 0.0221877080097626 0.0333746543339373 0.0340735263199867 0.0406338886631451 0.0327125469537851 0.021296079391784 0.0203505380173488 0.026794797267839 0.0229104202567959 0.0305261267732088 0.0133648148973137
"schien" 0.0424935866160941 0.091364023339355 0.0439763916213401 0.0344490223367461 0.0563952176855403 0.167727671253764 0.0254930017598395 0.0418848167539267 0.128897332498175 0.0998235993928537 0.0328498509122151 0.0106335305600073 0.124927125843258 0.0759781243182656 0 0.00403144527313042 0.0553844023676832 0.0246424170996946 0.0409721575565695 0.0648225227561172 0.0720691208386225 0.0458684654300169 0.0342805866013319 0.108642511814873 0.0640897256158622 0.0190985485103132 0.0409849503262402 0.163161306184484 0.0220644787109301 0.0224492086653945 0.0185872559014537 0.0233490512312353 0.107761452939785 0.0651578993093263 0.116990339940502 0.00991676118579672 0.0473804651350343 0.0292193355777171 0.0461664728814719 0.0597696153010215 0.0217466945024356 0.128656433715133 0.0340034853572491 0.131193864163891 0.0817445877172165 0.207085274757784 0.131114713454754 0.051472773802533 0.0759677048919669 0.115057923768485 0.114998828715633 0.0712268830607209 0.0277030954803081 0.0468169457421482 0.0843957622553421 0.0846438276829866
"innern" 0.00472150962401045 0.011074427071437 0 0 0.00676742612226483 0 0.0172694528050526 0 0.00931787945769942 0.0273489313405079 0.00505382321726386 0.00607630317714702 0.00832847505621721 0.0519058473065379 0.00223376333277489 0.00806289054626083 0.0034615251479802 0.0107140943911716 0.00558711239407766 0.000682342344801234 0.0032758691290283 0.00719505340078696 0.00201650509419599 0.0124162870645569 0.00801121570198278 0.00212206094559036 0.00245909701957441 0.03799646856351 0.0126082735491029 0.0187076738878288 0.0123915039343025 0.00284744527210187 0.00788498436144768 0.0173754398158203 0.033425811411572 0.00309898787056147 0.00403238001149228 0.0165152766308836 0.00854934682990219 0.00271680069550098 0.00434933890048713 0.0518199524685953 0.00935095847324351 0.00504591785245736 0.00263692218442634 0 0.0381424620959283 0.0297237144493501 0.0106001448686465 0.0124082074652288 0.0191664714526056 0 0.00681223659351838 0.00697273659989441 0.0125695816124978 0.00445493829910456
"güte" 0.0157383654133682 0.00761366861161292 0.0115727346371948 0.00413388268040953 0.0157906609519513 0.0114359775854839 0.00493412937287216 0.00628272251308901 0.00155297990961657 0.00546978626810157 0.00758073482589579 0.000759537897143378 0.00832847505621721 0.00451355193969895 0.030155804992461 0.00806289054626083 0 0.00214281887823432 0.0540087531427507 0.0156938739304284 0.00982760738708489 0.00359752670039348 0.00403301018839199 0.00388008970767404 0 0.00848824378236143 0.00491819403914882 0.00447017277217764 0.00252165470982058 0 0.00281625089415966 0.00854233581630561 0.00262832812048256 0.00217192997697754 0 0.00805736846345983 0.0252023750718268 0.00190560884202503 0.0119690855618631 0.00543360139100196 0.00869867780097425 0.0357378982542037 0.0306031368215242 0 0.015821533106558 0.00739590266992086 0.00238390388099552 0.00869962374127319 0.00883345405720545 0.0191763206280809 0.00851843175671359 0.0279819897738546 0.0585852347042581 0.00298831568566903 0.00718261806428443 0.00222746914955228
"erscheinung" 0.00157383654133682 0.00138430338392962 0 0.00826776536081906 0.00676742612226483 0.00381199252849464 0.010690613641223 0 0.019153418885271 0.0116232958197158 0.00758073482589579 0.00531676528000365 0 0.0157974317889463 0.00111688166638745 0.00403144527313042 0 0.00107140943911716 0.00558711239407766 0.00477639641360864 0 0.00359752670039348 0 0.00155203588306962 0 0.00212206094559036 0 0.0268210366330659 0.00693455045200661 0.00374153477756576 0.00394275125182352 0.00170846716326112 0.0604515467710989 0.00651578993093263 0.0066851622823144 0.00433858301878606 0.00100809500287307 0.00952804421012514 0.0136789549278435 0.0271680069550098 0.00869867780097425 0.0232296338652324 0.00170017426786246 0 0.015821533106558 0 0.0119195194049776 0.00579974916084879 0.00706676324576436 0.00902415088380278 0.00851843175671359 0 0.00590393838104927 0.00498052614278172 0.0269348177410666 0.0200472223459705
"dasein" 0 0.00276860676785924 0 0.0110236871477587 0 0 0.00986825874574431 0.00418848167539267 0.00776489954808285 0.00820467940215236 0.0151614696517916 0 0.0166569501124344 0.00225677596984947 0 0.0201572263656521 0.0138461005919208 0 0.00186237079802589 0.000682342344801234 0 0.00134907251264755 0.001512378820647 0.0287126638367879 0.0280392549569397 0.00212206094559036 0.00245909701957441 0.0111754319304441 0.00315206838727573 0.00374153477756576 0.00281625089415966 0.00398642338094262 0.00788498436144768 0.00434385995395508 0.0233980679881004 0.010536558759909 0.00201619000574614 0.0139744648415169 0.00683947746392176 0 0.00869867780097425 0.0321641084287833 0.00680069707144982 0 0.00791076655327901 0 0.0262229426909507 0.0115994983216976 0.0159002173029698 0.0124082074652288 0.0149072555742488 0.00508763450433721 0.00136244731870368 0.00199221045711269 0.00359130903214222 0.00668240744865684
"gegenwart" 0.0110168557893577 0.00899797199554254 0.0115727346371948 0.0192914525085778 0.00902323482968644 0.00762398505698929 0.00986825874574431 0.0167539267015707 0.038306837770542 0.0335024408921221 0.0404305857381109 0.00759537897143378 0.0166569501124344 0.0142929144757133 0.0536103199865974 0.0120943358193913 0.017307625739901 0.00964268495205443 0 0.00750576579281357 0.0147414110806273 0.00674536256323777 0.00857014665033298 0.0124162870645569 0.0120168235529742 0.00848824378236143 0.00491819403914882 0.0290561230191547 0.0182819966461992 0.00748306955513151 0.00619575196715125 0.00113897810884075 0.023654953084343 0.00868771990791017 0.0467961359762008 0.0142553442045828 0.0151214250430961 0.0114336530521502 0.00683947746392176 0.0163008041730059 0.00869867780097425 0.0125082643889713 0.00510052280358737 0 0.00791076655327901 0.0147918053398417 0.0333746543339373 0.0152243415472281 0.0229669805487342 0.025944433790933 0.0191664714526056 0.0407010760346977 0.00363319284987647 0.0109571575141198 0.0179565451607111 0.0245021606450751
"briefe" 0 0.00484506184375368 0.00231454692743895 0.00413388268040953 0.00451161741484322 0.00381199252849464 0.00411177447739346 0.0523560209424084 0.0113885193371882 0.0150419122372793 0.0176883812604235 0.00607630317714702 0 0.00300903462646596 0.0145194616630368 0.0685345696432171 0.0380767766277822 0.00214281887823432 0.0484216407486731 0.00955279282721727 0.011465541951599 0.00539629005059022 0.016132040753568 0.0093122152984177 0.00400560785099139 0 0.00983638807829765 0 0.0201732376785647 0.00374153477756576 0.016334255186126 0 0.0131416406024128 0 0.0133703245646288 0.0384274495949623 0.00403238001149228 0.0419233945245506 0.00854934682990219 0.00815040208650293 0 0.00536068473813055 0.0459047052322863 0.0201836714098294 0.00527384436885268 0.00739590266992086 0.00715171164298655 0.0210240907080769 0.019433598925852 0.00789613202332743 0.0021296079391784 0.0279819897738546 0.0299738410114809 0.0378519986851411 0.0233435087089244 0.0111373457477614
