"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Klinger_Faust_1791" "m_Paul_Loge_1793" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Scott_Ivanhoe_1819" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Wezel_Belphegor_1776" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"freude" 0.0263327286558605 0.0452737204607529 0.0404868544244541 0.0107640309142968 0.0325006964434952 0.0217523034135579 0.0578345930638374 0.0499497216617484 0.00675657414664469 0.0386402872852185 0.0300687285223368 0.0814682387019394 0.0684721696668288 0.012137149792657 0.136549840691853
"blicke" 0.00877757621862017 0.0148438427740173 0.00759128520458514 0.00968762782286711 0.0139288699043551 0.00466120787433384 0.010636247000246 0.000657233179759847 0.0168914353666117 0.0297778360730124 0.0128865979381443 0.0226300663060943 0.0270284880263798 0 0.0602425767758173
"andenken" 0 0.00371096069350433 0 0.00753482164000775 0 0.00155373595811128 0.00332382718757686 0.00262893271903939 0.00540525931731575 0.00886245121220608 0.0171821305841924 0.031682092828532 0.0270284880263798 0.00404571659755234 0.0401617178505449
"empfindungen" 0.0146292936977003 0.00148438427740173 0 0.0118404340057265 0 0.010876151706779 0.0212724940004919 0.000657233179759847 0.00202697224399341 0.0283598438790594 0.0193298969072165 0.0656271922876734 0.0540569760527596 0.0182057246889855 0.100404294626362
"stimmung" 0.0117034349581602 0.00742192138700867 0.00506085680305676 0.00430561236571871 0.00928591326957006 0.00466120787433384 0.00398859262509224 0 0.00337828707332234 0.00673546292127662 0.00107388316151203 0 0 0.0222514412865379 0.00401617178505449
"tief" 0.0117034349581602 0.0259767248545303 0.0126521420076419 0.0226044649200232 0.0278577398087102 0.010876151706779 0.0179486668129151 0.00788679815711816 0.010134861219967 0.00921694926069432 0.00429553264604811 0.00452601326121886 0 0.024274299585314 0.0160646871402179
"stimme" 0.0234068699163204 0.0274611091319321 0.0278347124168122 0.0365977051086091 0.00464295663478503 0.0435046068271158 0.0206077285629766 0.0144591299547166 0.0540525931731575 0.0340318126548713 0.0107388316151203 0.0384711127203603 0.052255076851001 0.00606857489632851 0.0361455460654904
"sinn" 0.00877757621862017 0.0192969956062225 0.0126521420076419 0.00215280618285936 0.0139288699043551 0.0435046068271158 0.00465335806260761 0.0289182599094333 0.00202697224399341 0.0124074316970885 0.00214776632302406 0.00226300663060943 0.00180189920175865 0.0101142914938809 0
"einsamkeit" 0 0.00816411352570954 0.0101217136061135 0.00322920927428904 0 0.00621494383244511 0.00664765437515373 0.000657233179759847 0.00135131482932894 0.00425397658185892 0.0182560137457045 0.00226300663060943 0.00720759680703461 0.0161828663902094 0.00937106749846047
"schnell" 0.0117034349581602 0.0319142619641373 0.0379564260229257 0.026910077285742 0.0139288699043551 0.0357359270365594 0.00465335806260761 0.0190597622130356 0.0310802410745656 0.00886245121220608 0.0161082474226804 0.00905202652243771 0.00540569760527596 0.00404571659755234 0.0160646871402179
"ewig" 0.00292585873954005 0.0185548034675217 0.0151825704091703 0.0107640309142968 0.0185718265391401 0.0155373595811128 0.0146248396253382 0.00328616589879923 0.00337828707332234 0.011698435600112 0.0139604810996564 0.0271560795673131 0.00900949600879327 0.024274299585314 0.0240970307103269
"stillen" 0 0.00742192138700867 0.00759128520458514 0.00861122473143743 0.00928591326957006 0.0201985674554466 0.0152896050628536 0.00854403133687801 0.00472960190265128 0.014534419988018 0.00751718213058419 0.00226300663060943 0 0.00404571659755234 0.00669361964175748
"seele" 0.0672947510094213 0.0385939912124451 0.0480781396290392 0.0290628834686013 0.0232147831739252 0.083901741738009 0.120322544190282 0.0203742285725553 0.0229723520985919 0.0567196877581189 0.0322164948453608 0.260245762520084 0.153161432149486 0.024274299585314 0.117807705694932
"fühle" 0.0175551524372403 0.0141016506353165 0.00759128520458514 0.00645841854857807 0 0.0155373595811128 0.00398859262509224 0.00197169953927954 0.00337828707332234 0.00567196877581189 0.00322164948453608 0.0203670596754848 0.00900949600879327 0.00606857489632851 0.0441778896355993
"pflicht" 0.00292585873954005 0.00593753710960694 0.00253042840152838 0.0150696432800155 0.00464295663478503 0.00155373595811128 0.00199429631254612 0.00591509861783862 0.0148644631226183 0.0049629726788354 0.00859106529209622 0.015841046414266 0.0198208912193452 0.0141600080914332 0.0401617178505449
"nie" 0 0.0920318251989075 0.0430172828259824 0.0613549762114917 0.0696443495217755 0.0652569102406737 0.0638174820014758 0.0676950175152642 0.0358098429772168 0.0574286838550954 0.0612113402061856 0.00226300663060943 0.00360379840351731 0.175988671993527 0.211518380679536
"sank" 0.00292585873954005 0.00593753710960694 0.0101217136061135 0.0129168370971561 0.0139288699043551 0.0248597753297805 0.00465335806260761 0.00131446635951969 0.00608091673198022 0.00212698829092946 0.00644329896907216 0.0113150331530471 0.00360379840351731 0.00202285829877617 0.0147259632118664
"unwillkührlich" 0 0 0 0.00107640309142968 0 0 0 0 0 0 0 0 0 0 0.0160646871402179
"auge" 0.00585171747908011 0.0170704191901199 0.0227738556137554 0.0193752556457342 0.00928591326957006 0.0201985674554466 0.0910728649396061 0.00525786543807878 0.0148644631226183 0.0304868321699889 0.0257731958762887 0.0135780397836566 0.0216227904211038 0.0101142914938809 0.0441778896355993
"geliebte" 0.0146292936977003 0.0103906899418121 0.0101217136061135 0.0215280618285936 0.00928591326957006 0 0.0146248396253382 0.00197169953927954 0 0.00354498048488243 0.00214776632302406 0.0226300663060943 0.00540569760527596 0.00606857489632851 0.00401617178505449
"eindruck" 0.0146292936977003 0.00742192138700867 0.0101217136061135 0.00538201545714839 0.0232147831739252 0.010876151706779 0.00332382718757686 0.000657233179759847 0.00472960190265128 0.0127619297455768 0.00322164948453608 0.00678901989182828 0.0108113952105519 0.0161828663902094 0.010709791426812
"gemüt" 0 0.0066797292483078 0.0101217136061135 0.00322920927428904 0.00464295663478503 0 0 0.000657233179759847 0.00743223156130915 0.00106349414546473 0.00214776632302406 0 0 0.0687771821583898 0
"leiden" 0.0234068699163204 0.0185548034675217 0.0151825704091703 0.00430561236571871 0.00464295663478503 0.0233060393716692 0.0113010124377613 0.0289182599094333 0.00878354639063809 0.00460847463034716 0.0161082474226804 0.0497861458734074 0.00720759680703461 0.00809143319510468 0.0468553374923023
"betragen" 0 0.0022265764161026 0.00506085680305676 0.00107640309142968 0 0.00621494383244511 0.00465335806260761 0 0.00405394448798681 0.00319048243639419 0.00322164948453608 0.00452601326121886 0.00540569760527596 0.0101142914938809 0.0294519264237329
"sehnsucht" 0 0.0207813798836243 0.0101217136061135 0.0139932401885858 0.0139288699043551 0 0.00531812350012298 0.00197169953927954 0.000675657414664469 0.00283598438790594 0 0 0.00720759680703461 0.00404571659755234 0
"still" 0.00877757621862017 0.0163282270514191 0.0354259976213973 0.00322920927428904 0.00464295663478503 0.00310747191622256 0.0119657778752767 0.0433773898641499 0.0182427501959407 0.00815345511522959 0.00429553264604811 0.00905202652243771 0.00720759680703461 0.00404571659755234 0.00535489571340598
"verbindung" 0.00292585873954005 0.0170704191901199 0.00759128520458514 0.0139932401885858 0 0.0217523034135579 0.00265906175006149 0 0.011486176049296 0.00886245121220608 0.00214776632302406 0.0248930729367037 0.0198208912193452 0.0364114493779711 0.0254357546386784
"anblick" 0.0146292936977003 0.00742192138700867 0.0177129988106987 0.00645841854857807 0.0464295663478503 0.0186448314973353 0.00531812350012298 0.00394339907855908 0.011486176049296 0.0155979141334827 0.00859106529209622 0.0203670596754848 0.0360379840351731 0.0182057246889855 0.0294519264237329
"rührung" 0 0.00593753710960694 0.00253042840152838 0.00753482164000775 0 0 0.00265906175006149 0.000657233179759847 0.000675657414664469 0.000354498048488243 0.00214776632302406 0.0181040530448754 0.00180189920175865 0.00202285829877617 0.0120485153551635
"kind" 0.0468137398326409 0.0682816767604797 0.0683215668412662 0.03336849583432 0.0232147831739252 0.00466120787433384 0.0305792101257071 0.108443474660375 0.0121618334639604 0.0414762716731244 0.0118127147766323 0.0362081060897508 0.0342360848334144 0.00404571659755234 0.0267744785670299
"treue" 0.00585171747908011 0.0185548034675217 0.0126521420076419 0.0247572711028826 0.00464295663478503 0.00466120787433384 0.00199429631254612 0.00460063225831893 0.0121618334639604 0.00673546292127662 0.00429553264604811 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.00535489571340598
"achtung" 0.00292585873954005 0.00742192138700867 0.00759128520458514 0.00430561236571871 0.00464295663478503 0.00776867979055639 0.0126305433127921 0.00460063225831893 0.00945920380530256 0.00921694926069432 0.00322164948453608 0.0271560795673131 0.0432455808422077 0.0323657327804187 0.0361455460654904
"unsre" 0 0.0252345327158295 0.0253042840152838 0 0 0.0295209832041143 0.039221160813407 0.00131446635951969 0.00608091673198022 0.010280443406159 0.0579896907216495 0.00678901989182828 0.0504531776492423 0 0.00669361964175748
"gerührt" 0.00292585873954005 0.00816411352570954 0.00253042840152838 0.00645841854857807 0 0.00466120787433384 0.00531812350012298 0.00328616589879923 0.00202697224399341 0.00886245121220608 0.00322164948453608 0.0271560795673131 0.0234246896228625 0.00202285829877617 0.0415004417788964
"ihres" 0.0438878810931008 0.0586331789573685 0.113869278068777 0.116251533874405 0.00928591326957006 0.0481658147014496 0.0292496792506764 0.0328616589879923 0.0493229912705062 0.0747990882310193 0.0429553264604811 0.149358437620222 0.163972827360037 0.0525943157681804 0.104420466411417
"blick" 0.00877757621862017 0.0148438427740173 0.0126521420076419 0.0118404340057265 0.0278577398087102 0.0295209832041143 0.0159543705003689 0.000657233179759847 0.0256749817572498 0.0358043028973125 0.0246993127147766 0.0181040530448754 0.0198208912193452 0.0101142914938809 0.0415004417788964
"teilnahme" 0.00292585873954005 0.0066797292483078 0 0.0150696432800155 0.00464295663478503 0 0.00199429631254612 0 0.00608091673198022 0.00460847463034716 0 0 0 0.00404571659755234 0
"stunden" 0.0175551524372403 0.0304298776867355 0.0126521420076419 0.026910077285742 0.00464295663478503 0.0155373595811128 0.0312439755632225 0.0164308294939962 0.0135131482932894 0.0411217736246362 0.0257731958762887 0.0226300663060943 0.0288303872281385 0.012137149792657 0.0334680982087874
"schien" 0.0380361636140207 0.0675394846217789 0.0556694248336243 0.0592021700286323 0.106788002600056 0.027967247246003 0.0245963211880688 0.00525786543807878 0.0601335099051377 0.0436032599640539 0.038659793814433 0.015841046414266 0.0324341856316558 0.0182057246889855 0.0374842699938419
"innern" 0 0.0155860349127182 0.0101217136061135 0.0172224494628749 0 0.0170910955392241 0.0252610866255842 0.00591509861783862 0.00675657414664469 0.0120529336486003 0.00214776632302406 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00937106749846047
"güte" 0.0234068699163204 0.0066797292483078 0.00253042840152838 0.00861122473143743 0 0.00310747191622256 0.00199429631254612 0.0118301972356772 0.00337828707332234 0.00638096487278838 0.00322164948453608 0.0497861458734074 0.0756797664738635 0.00202285829877617 0.0307906503520844
"erscheinung" 0.00292585873954005 0.00148438427740173 0.0101217136061135 0.00430561236571871 0 0.0217523034135579 0.00199429631254612 0.00262893271903939 0.00472960190265128 0.0074444590182531 0 0 0.0144151936140692 0.0141600080914332 0.00267744785670299
"dasein" 0.00292585873954005 0.000742192138700867 0 0.00645841854857807 0 0.010876151706779 0.00265906175006149 0.00131446635951969 0.00202697224399341 0.0074444590182531 0.00322164948453608 0 0 0.00809143319510468 0.00937106749846047
"gegenwart" 0.00585171747908011 0.0118750742192139 0.0278347124168122 0.0193752556457342 0.00928591326957006 0.00932241574866767 0.0126305433127921 0.00197169953927954 0.0195940650252696 0.00708996096976486 0.00429553264604811 0.00452601326121886 0.0108113952105519 0.00809143319510468 0.013387239283515
"briefe" 0 0.0423049519059494 0.00506085680305676 0.0107640309142968 0.00464295663478503 0 0.0166191359378843 0.00394339907855908 0 0.00567196877581189 0.00107388316151203 0.0588381723958451 0.0216227904211038 0.012137149792657 0.00669361964175748
"sanft" 0.00585171747908011 0.0044531528322052 0.00759128520458514 0.00645841854857807 0.0139288699043551 0.00776867979055639 0.0186134322504304 0.00394339907855908 0.00472960190265128 0.00921694926069432 0.00536941580756014 0.0181040530448754 0.00360379840351731 0.00606857489632851 0.0200808589252724
"fühlen" 0.0175551524372403 0.0066797292483078 0.00506085680305676 0.00538201545714839 0 0.0139836236230015 0.00864195068769985 0.00131446635951969 0.00405394448798681 0.00815345511522959 0.0161082474226804 0.0203670596754848 0.00720759680703461 0.0101142914938809 0.0200808589252724
"blos" 0 0 0 0.0215280618285936 0 0 0 0.00328616589879923 0.000675657414664469 0 0.0246993127147766 0 0 0.012137149792657 0.00669361964175748
"verhältnisse" 0.00877757621862017 0.0244923405771286 0.0101217136061135 0.0322920927428904 0.00464295663478503 0.010876151706779 0.00132953087503075 0.000657233179759847 0.00270262965865787 0.00638096487278838 0.00322164948453608 0 0.00180189920175865 0.0323657327804187 0.00267744785670299
"drückte" 0.00292585873954005 0.0282033012706329 0.0101217136061135 0.0129168370971561 0.0232147831739252 0.0155373595811128 0.00797718525018447 0.000657233179759847 0.00337828707332234 0.0127619297455768 0.00751718213058419 0.0226300663060943 0.0162170928158279 0.00606857489632851 0.0495327853490053
"lebens" 0.0409620223535608 0.0311720698254364 0.0354259976213973 0.030139286560031 0.0232147831739252 0.0528270225757835 0.0352325681883148 0.030232726268953 0.00675657414664469 0.0336773146063831 0.0204037800687285 0.0905202652243771 0.0540569760527596 0.012137149792657 0.0722910921309808
"freuden" 0.055591316051261 0.011132882080513 0.0126521420076419 0.00861122473143743 0.00464295663478503 0.010876151706779 0.0471983460635915 0.0177452958535159 0.00337828707332234 0.0159524121819709 0.0128865979381443 0.00905202652243771 0.0144151936140692 0.00606857489632851 0.0856783314144957
"ruhe" 0.0351103048744807 0.0252345327158295 0.0253042840152838 0.00861122473143743 0.0232147831739252 0.0217523034135579 0.0113010124377613 0.0203742285725553 0.0135131482932894 0.0216243809577828 0.0365120274914089 0.031682092828532 0.0324341856316558 0.0182057246889855 0.0789847117727382
"innig" 0.00292585873954005 0.0022265764161026 0 0.00322920927428904 0 0.00155373595811128 0.000664765437515373 0.00394339907855908 0 0 0 0.00452601326121886 0 0.00202285829877617 0.00401617178505449
"geschöpf" 0.00292585873954005 0.000742192138700867 0 0 0 0.00310747191622256 0.00132953087503075 0.00197169953927954 0.00337828707332234 0.00992594535767081 0.0139604810996564 0.00452601326121886 0.00360379840351731 0.012137149792657 0.0147259632118664
"bewegung" 0.0351103048744807 0.0133594584966156 0.0177129988106987 0.0139932401885858 0.00928591326957006 0.00621494383244511 0.010636247000246 0.00197169953927954 0.010134861219967 0.0152434160849945 0.0214776632302405 0.0611011790264545 0.0576607744562769 0.0161828663902094 0.00535489571340598
"tagen" 0.0146292936977003 0.0215235720223251 0.0227738556137554 0.0172224494628749 0.0139288699043551 0.0170910955392241 0.0186134322504304 0.0164308294939962 0.00675657414664469 0.00921694926069432 0.0107388316151203 0.031682092828532 0.0270284880263798 0.00809143319510468 0.0415004417788964
"erinnerung" 0 0.0178126113288208 0.0151825704091703 0.0107640309142968 0.0139288699043551 0.00155373595811128 0.00864195068769985 0 0.00337828707332234 0.013116427794065 0.00107388316151203 0.0294190861979226 0.00360379840351731 0.00606857489632851 0.0120485153551635
"neue" 0.0175551524372403 0.0341408383802399 0.020243427212227 0.026910077285742 0.0510725229826353 0.0310747191622256 0.0358973336258301 0.0216886949320749 0.0121618334639604 0.0216243809577828 0.0161082474226804 0.0181040530448754 0.0162170928158279 0.0202285829877617 0.0254357546386784
"fand" 0.0321844461349406 0.0831255195344971 0.0480781396290392 0.030139286560031 0.0742873061565605 0.0295209832041143 0.010636247000246 0.0230031612915946 0.0243236669279209 0.0389947853337067 0.0687285223367698 0.0203670596754848 0.0270284880263798 0.058662890664509 0.0455166135639508
"trennung" 0 0.00519534497090607 0.00253042840152838 0.00322920927428904 0.0139288699043551 0 0.00265906175006149 0 0 0.00460847463034716 0.00322164948453608 0.00226300663060943 0.00180189920175865 0.0202285829877617 0.0174034110685694
"bewegt" 0.00292585873954005 0.00296876855480347 0.00759128520458514 0.00322920927428904 0 0 0.00332382718757686 0.00328616589879923 0.00337828707332234 0.00319048243639419 0 0.00452601326121886 0.0144151936140692 0.00202285829877617 0.00669361964175748
"dachte" 0.0263327286558605 0.0519534497090607 0.0253042840152838 0.0215280618285936 0.0185718265391401 0.00932241574866767 0.0259258520630995 0.0197169953927954 0.00945920380530256 0.0372222950912655 0.0332903780068729 0.0203670596754848 0.0342360848334144 0.0141600080914332 0.0334680982087874
"gegend" 0 0.0378517990737442 0.00253042840152838 0.00322920927428904 0 0.00155373595811128 0.0073124198126691 0.000657233179759847 0.00945920380530256 0.0127619297455768 0.0128865979381443 0.015841046414266 0.0108113952105519 0.00202285829877617 0.00535489571340598
"schweigend" 0 0.0022265764161026 0 0.00215280618285936 0.00464295663478503 0 0.00199429631254612 0 0.00405394448798681 0.00177249024244122 0 0 0 0 0.00803234357010897
"mädchen" 0.0877757621862016 0.0808989431183945 0.103747564462664 0.0538201545714839 0.0835732194261306 0.00466120787433384 0.033903037313284 0.00460063225831893 0.0506743060998351 0.0521112131277717 0.0257731958762887 0.104098305008034 0.0738778672721048 0.0222514412865379 0.0937106749846047
"erinnerungen" 0 0.0066797292483078 0.00253042840152838 0.00430561236571871 0.00464295663478503 0 0.00465335806260761 0 0.000675657414664469 0.00319048243639419 0.00107388316151203 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00669361964175748
"jedem" 0.00585171747908011 0.0415627597672485 0.00759128520458514 0.0355213020171794 0.00464295663478503 0.027967247246003 0.0312439755632225 0.0144591299547166 0.021621037269263 0.0333228165578948 0.0332903780068729 0.015841046414266 0.0126132944123106 0.0202285829877617 0.0495327853490053
"oft" 0.0380361636140207 0.0957427858924118 0.0480781396290392 0.0613549762114917 0.0371436530782802 0.0357359270365594 0.0930671612521522 0.0328616589879923 0.0168914353666117 0.0581376799520719 0.0622852233676976 0.0362081060897508 0.0738778672721048 0.0525943157681804 0.153953251760422
"zimmer" 0.052665457311721 0.0853520959505997 0.146764847288646 0.03336849583432 0.120716872504411 0.0124298876648902 0.0292496792506764 0 0.0283776114159077 0.0226878751032476 0.00644329896907216 0.047523139242798 0.052255076851001 0.00606857489632851 0.0655974724892233
"fest" 0.0292585873954006 0.0200391877449234 0.0151825704091703 0.0139932401885858 0.0696443495217755 0.00932241574866767 0.010636247000246 0.00854403133687801 0.021621037269263 0.0251693614426653 0.00859106529209622 0.015841046414266 0.00540569760527596 0.0141600080914332 0.00937106749846047
"einander" 0.00585171747908011 0.0764457902861893 0.0506085680305676 0.00861122473143743 0.0278577398087102 0.00155373595811128 0.0365620990633455 0.0939843447056581 0.0297289262452366 0.0503387228853305 0.0805412371134021 0.00452601326121886 0.00720759680703461 0.0546171740669566 0.0281132024953814
"seit" 0.055591316051261 0.0504690654316589 0.0430172828259824 0.030139286560031 0.0371436530782802 0.0201985674554466 0.0219372594380073 0.0328616589879923 0.0141888057079538 0.0436032599640539 0.00859106529209622 0.0271560795673131 0.0198208912193452 0.0606857489632851 0.0455166135639508
"vermag" 0.00292585873954005 0.0066797292483078 0 0.0118404340057265 0 0.00776867979055639 0.00265906175006149 0.00525786543807878 0.00810788897597362 0.00886245121220608 0.00107388316151203 0 0 0.0101142914938809 0.00669361964175748
"ruhiger" 0.00292585873954005 0.00148438427740173 0 0.00107640309142968 0.00928591326957006 0 0.00132953087503075 0.00131446635951969 0.00270262965865787 0.0024814863394177 0.00429553264604811 0.0135780397836566 0.00720759680703461 0.00404571659755234 0.00937106749846047
"ruhig" 0.0146292936977003 0.022265764161026 0.0303651408183405 0.00861122473143743 0.0185718265391401 0.00932241574866767 0.00997148156273059 0.0118301972356772 0.0148644631226183 0.0127619297455768 0.0171821305841924 0.0339450994591414 0.0216227904211038 0.012137149792657 0.0321293742804359
"kummer" 0.00585171747908011 0.0044531528322052 0.00253042840152838 0.00215280618285936 0.0185718265391401 0.00466120787433384 0.0166191359378843 0.00788679815711816 0.011486176049296 0.00283598438790594 0.00859106529209622 0.07920523207133 0.0360379840351731 0.00404571659755234 0.0267744785670299
"tod" 0.00585171747908011 0.0178126113288208 0.0126521420076419 0.0139932401885858 0.00928591326957006 0.0295209832041143 0.0365620990633455 0.0184025290332757 0.0297289262452366 0.00779895706674135 0.0418814432989691 0.0294190861979226 0.00900949600879327 0.024274299585314 0.0160646871402179
"unsers" 0 0.000742192138700867 0 0.00430561236571871 0 0.00155373595811128 0.00930671612521522 0.00657233179759847 0.00743223156130915 0.0194973926668534 0.0150343642611684 0.0429971259815791 0.041443681640449 0.00404571659755234 0.0147259632118664
"vergangenheit" 0.00585171747908011 0.00148438427740173 0.0177129988106987 0.00322920927428904 0.00464295663478503 0 0.00797718525018447 0 0 0.00106349414546473 0 0 0 0.00202285829877617 0.0120485153551635
"entschluß" 0.0204810111767804 0.0066797292483078 0.0151825704091703 0.00538201545714839 0 0.010876151706779 0.00265906175006149 0.00394339907855908 0.00337828707332234 0.00425397658185892 0.00429553264604811 0.0226300663060943 0.0144151936140692 0.012137149792657 0.010709791426812
"kraft" 0.0292585873954006 0.0304298776867355 0.020243427212227 0.00753482164000775 0.0603584362522054 0.0652569102406737 0.0073124198126691 0.00591509861783862 0.0236480095132564 0.0194973926668534 0.0150343642611684 0.00452601326121886 0.00360379840351731 0.0910286234449277 0.0254357546386784
"arme" 0.0380361636140207 0.0267189169932312 0.0354259976213973 0.03336849583432 0.0603584362522054 0.0139836236230015 0.0438745188760146 0.0427201566843901 0.0236480095132564 0.0294233380245242 0.037585910652921 0.0995722917468148 0.0360379840351731 0.00606857489632851 0.0776459878443867
"hoffnungen" 0.00292585873954005 0.00371096069350433 0.00253042840152838 0.00430561236571871 0 0.00466120787433384 0.00664765437515373 0.00262893271903939 0.00472960190265128 0.00319048243639419 0.00107388316151203 0.015841046414266 0 0.00404571659755234 0.00267744785670299
"suchte" 0.0234068699163204 0.0341408383802399 0.0177129988106987 0.0118404340057265 0.0185718265391401 0.0155373595811128 0.0152896050628536 0.0144591299547166 0.0108105186346315 0.0184338985213886 0.0246993127147766 0.0181040530448754 0.0306322864298971 0.0202285829877617 0.0294519264237329
"liebte" 0.0263327286558605 0.00742192138700867 0.0126521420076419 0.0161460463714452 0.00464295663478503 0 0.00797718525018447 0.00131446635951969 0.00270262965865787 0.00106349414546473 0.00751718213058419 0.0339450994591414 0.0216227904211038 0.0161828663902094 0.0307906503520844
"verstand" 0.00877757621862017 0.0170704191901199 0.0177129988106987 0.0150696432800155 0.00464295663478503 0.0341821910784481 0.0166191359378843 0.0111729640559174 0.00675657414664469 0.0226878751032476 0.00966494845360825 0.0226300663060943 0.0270284880263798 0.0505714574694043 0.010709791426812
"entfernt" 0.00877757621862017 0.0066797292483078 0.00253042840152838 0.0193752556457342 0.00464295663478503 0.010876151706779 0.00531812350012298 0.000657233179759847 0.00743223156130915 0.00779895706674135 0.00859106529209622 0.0181040530448754 0.0198208912193452 0.0303428744816426 0.0294519264237329
"einsamen" 0 0.00593753710960694 0.00253042840152838 0.0118404340057265 0.00464295663478503 0.00466120787433384 0.00398859262509224 0.000657233179759847 0.00472960190265128 0.00319048243639419 0.00429553264604811 0.00905202652243771 0.00180189920175865 0 0.00401617178505449
"mutter" 0.207735970507344 0.0682816767604797 0.0607302816366811 0.0279864803771716 0.0510725229826353 0.0543807585338947 0.0378916299383762 0.201113353006513 0.0135131482932894 0.0230423731517358 0.0150343642611684 0.0746792188101111 0.0738778672721048 0.0222514412865379 0.370826528153364
"genuß" 0.0585171747908011 0.00519534497090607 0.00506085680305676 0.00861122473143743 0 0.0295209832041143 0.0073124198126691 0 0.00405394448798681 0.0113439375516238 0.00536941580756014 0.00905202652243771 0.0108113952105519 0.00404571659755234 0.0174034110685694
"glaubte" 0.0292585873954006 0.0497268732929581 0.0506085680305676 0.0139932401885858 0.0232147831739252 0.0326284551203369 0.00930671612521522 0.0105157308761576 0.00675657414664469 0.023396871200224 0.0332903780068729 0.015841046414266 0.0126132944123106 0.0323657327804187 0.0307906503520844
"dünkte" 0.00585171747908011 0.000742192138700867 0 0.00215280618285936 0 0.00466120787433384 0 0.00591509861783862 0 0.000708996096976486 0.00536941580756014 0.0113150331530471 0.0162170928158279 0 0.00401617178505449
"nachricht" 0.00292585873954005 0.0155860349127182 0.0253042840152838 0.0107640309142968 0.00928591326957006 0.00310747191622256 0.00598288893763835 0.00131446635951969 0.0128374908786249 0.00779895706674135 0.0161082474226804 0.0248930729367037 0.0198208912193452 0.0161828663902094 0.00669361964175748
"unaussprechlich" 0 0 0 0.00107640309142968 0 0 0.00332382718757686 0.000657233179759847 0.000675657414664469 0.00106349414546473 0 0.00226300663060943 0 0.00809143319510468 0.00535489571340598
"vaters" 0.00292585873954005 0.011132882080513 0.0303651408183405 0.0193752556457342 0 0.0201985674554466 0.0119657778752767 0.0157735963142363 0.021621037269263 0.00673546292127662 0.00107388316151203 0.0135780397836566 0.0324341856316558 0.00606857489632851 0.0348068221371389
"tage" 0.0614430335303412 0.0593753710960694 0.0632607100382095 0.0441325267486168 0.0975020893304857 0.0170910955392241 0.0691356055015988 0.0486352553022287 0.0290532688305721 0.0329683185094066 0.0268470790378007 0.140306411097785 0.0792835648773808 0.0424800242742996 0.144582184261962
"vergessen" 0.0175551524372403 0.0423049519059494 0.0632607100382095 0.0139932401885858 0.0232147831739252 0.010876151706779 0.0132953087503075 0.0236603944713545 0.0162157779519472 0.0170159063274357 0.00859106529209622 0.0135780397836566 0.00900949600879327 0.00404571659755234 0.0468553374923023
"mut" 0 0.0118750742192139 0.0303651408183405 0.00753482164000775 0.0371436530782802 0.0233060393716692 0.0172839013753997 0.0197169953927954 0.0270262965865787 0.00886245121220608 0.0225515463917526 0.0113150331530471 0.0108113952105519 0.0161828663902094 0.00535489571340598
"erhielt" 0.00877757621862017 0.00964849780311127 0 0.0312156896514607 0.0139288699043551 0.00155373595811128 0.00199429631254612 0.00131446635951969 0.00945920380530256 0.0106349414546473 0.0193298969072165 0.015841046414266 0.0144151936140692 0.0222514412865379 0.0294519264237329
"unruhe" 0.0117034349581602 0.00296876855480347 0.0101217136061135 0.00322920927428904 0.0139288699043551 0.00155373595811128 0.00132953087503075 0.00657233179759847 0.00472960190265128 0.00602646682430013 0.00536941580756014 0.015841046414266 0.0198208912193452 0.00202285829877617 0.00267744785670299
"aufenthalt" 0.00292585873954005 0.00296876855480347 0.00759128520458514 0.00430561236571871 0.00464295663478503 0.00621494383244511 0 0 0.00337828707332234 0.00354498048488243 0.00214776632302406 0.00905202652243771 0.00900949600879327 0.0222514412865379 0.00803234357010897
"liebe" 0.166773948153783 0.185548034675217 0.154356132493231 0.20021097500592 0.120716872504411 0.0295209832041143 0.158214174128659 0.0709811834140635 0.0499986486851707 0.062746154582419 0.0655068728522337 0.248930729367037 0.198208912193452 0.0869829068473753 0.435085276714236
"züge" 0 0.00816411352570954 0.00506085680305676 0.00538201545714839 0.00464295663478503 0.00776867979055639 0.00598288893763835 0 0.0128374908786249 0.00212698829092946 0.00644329896907216 0.0135780397836566 0.0126132944123106 0.00202285829877617 0.0174034110685694
"geheimniß" 0 0 0 0.0161460463714452 0 0 0 0.000657233179759847 0.0108105186346315 0.00602646682430013 0.00644329896907216 0 0 0.024274299585314 0.0013387239283515
"wünschte" 0.00585171747908011 0.0118750742192139 0.00759128520458514 0.0150696432800155 0 0.00776867979055639 0.010636247000246 0.00197169953927954 0.0128374908786249 0.00957144730918256 0.0236254295532646 0.015841046414266 0.0252265888246212 0.0141600080914332 0.0254357546386784
