"m_Crebillon_Schaumloeffel_1735" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Diderot_Kleinode_1748" "m_Engel_Lorenz-Stark_1801" "m_Fischer_Christian_Hannchen_1800" "m_Forster_Ansichten_1791" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Heinse_Hildegard_1795" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Kater-Murr_1820" "m_Hunold_Adalie_1702" "m_Jacobi_Eduard-Allwill_1792" "m_Jacobi_Woldemar_1779" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Loen_Der-redliche-Mann_1740" "m_Manzoni_Die-Verlobten_1826" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Mueller_Siegfried_1779" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Novalis_Ofterdingen_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Siebenkaes_1796" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Voss_Ini_1810" "m_Walpole_Otranto_1764" "m_Wezel_Kakerlak_1784" "w_Ahlefeld_Erna_1820" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fischer_Vierzehn-Tage_1801" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_Huber_Ellen-Percy_1822" "w_Huber_Klosterberuf_1830" "w_Huber_Luise_1796" "w_La-Roche_Rosaliens-Briefe_1779" "w_Naubert_Alf-von-Duelmen_1790" "w_Schlegel_Florentin_1801" "w_Unger_Albert-und-Albertine_1804"
"daran" 0.0629534616534727 0.0318389778303813 0.0624927670408518 0.0578743575257334 0.0248138957816377 0.0343079327564518 0.0197365174914886 0.0209424083769634 0.0222593787045042 0.0280326546240206 0.0126345580431597 0.0159502958400109 0.0249854251686516 0.0278335702948102 0.0234545149941364 0.048377343277565 0.0311537263318218 0.0342851020517491 0.0316603035664401 0.0627754957217135 0.0245690184677122 0.0629567172568859 0.016132040753568 0.0256085920706487 0.0280392549569397 0.0190985485103132 0.033607659267517 0.0111754319304441 0.0189124103236544 0.014966139110263 0.0264727584051008 0.0751725551834894 0.023654953084343 0.0130315798618653 0.0300832302704148 0.0669381380041278 0.0211699950603345 0.0438290033665756 0.0205184323917653 0.0407520104325147 0.0260960334029228 0.019655844039812 0.0170017426786246 0.0454132606721163 0.0632861324262321 0.0221877080097626 0.0286068465719462 0.0543726483829574 0.019433598925852 0.0157922640466549 0.00425921587835679 0.0279819897738546 0.0186201133556169 0.0129493679712325 0.0341174358053511 0.0133648148973137
"meinung" 0.0283290577440627 0.00830582030357773 0.00694364078231686 0.0303151396563366 0.0135348522445297 0 0.00657883916382954 0.00209424083769634 0.0144944791564213 0.0109395725362031 0.00505382321726386 0.0151907579428676 0 0.0127883971624803 0.0491427933210476 0.00806289054626083 0.0138461005919208 0.020356779343226 0.00744948319210355 0.0252466667576456 0.0253879857499693 0.0215851602023609 0.01008252547098 0.0116402691230221 0.00400560785099139 0.0636618283677107 0.0368864552936162 0.00447017277217764 0.0100866188392823 0.00374153477756576 0.00788550250364705 0.0108202920339871 0.0315399374457907 0.00651578993093263 0.016712905705786 0.0154949393528074 0.0614937951752573 0.0177856825255669 0.0102592161958826 0.0135840034775049 0.0173973556019485 0.0268034236906528 0.00680069707144982 0 0.015821533106558 0.0221877080097626 0.0143034232859731 0.0173992474825464 0.019433598925852 0.0180483017676056 0.00638882381753519 0.012719086260843 0.00136244731870368 0.0129493679712325 0.01616089064464 0.0111373457477614
"nachdem" 0.0503627693227781 0.0920561750313199 0.0324036569841454 0.0110236871477587 0.00451161741484322 0.0114359775854839 0.0189141625960099 0.018848167539267 0.0238123586141207 0.0246140382064571 0.00505382321726386 0.0227861369143013 0 0.0300903462646596 0.0413246216563355 0.0120943358193913 0.0276922011838416 0.0289280548561633 0.0148989663842071 0.043669910067279 0.044224233241882 0.0589094997189432 0.0176444195742149 0.0271606279537183 0.0360504706589225 0.0127323656735421 0.0606577264828355 0.0178806910887106 0.0132386872265581 0.00374153477756576 0.00394275125182352 0.0626437959862411 0.023654953084343 0.0195473697927979 0.0133703245646288 0.0223127126680426 0.0514128451465266 0.00889284126278346 0.0324875179536283 0.0108672027820039 0.0217466945024356 0.0160820542143917 0.00340034853572491 0.0151377535573721 0.00791076655327901 0.0443754160195252 0.00953561552398207 0.0108745296765915 0.0265003621716163 0.029328490372359 0.010648039695892 0.0228943552695174 0.0317904374364191 0.0219143150282396 0.0233435087089244 0.0245021606450751
"rede" 0.0283290577440627 0.0062293652276833 0.00925818770975582 0.0330710614432762 0.0180464696593729 0.00381199252849464 0.00822354895478693 0.0146596858638743 0.0222593787045042 0.022562868355919 0.0252691160863193 0.012152606354294 0.0166569501124344 0.0255767943249607 0.00893505333109957 0.0161257810925217 0.0380767766277822 0.0224995982214603 0.0130365955861812 0.0109174775168197 0.011465541951599 0.0152894884766723 0.00857014665033298 0.0263846100121835 0.0440616863609053 0.0254647313470843 0.0213121741696449 0.00894034554435529 0.0132386872265581 0.0112246043326973 0.0129547541131344 0.0148067154149297 0.0105133124819302 0.0130315798618653 0.0233980679881004 0.0260314981127164 0.0262104700746998 0.00952804421012514 0.015388824293824 0.0217344055640078 0.0217466945024356 0.019655844039812 0.00510052280358737 0.0151377535573721 0.00791076655327901 0.0295836106796835 0.0166873271669686 0.0123244669668037 0.00706676324576436 0.025944433790933 0.0127776476350704 0.00763145175650581 0.00817468391222206 0.0239065254853523 0.0143652361285689 0.015592284046866
"darauf" 0.0472150962401045 0.0532956802812904 0.0717509547506076 0.0647641619930826 0.0338371306113242 0.053367895398925 0.0304271311327116 0.104712041884817 0.0771313355109563 0.0492280764129142 0.0252691160863193 0.101018540320069 0.0333139002248688 0.04287874342714 0.0312726866588485 0.0362830074581738 0.051922877219703 0.0385707398082177 0.0242108203743365 0.0675518921353221 0.203103885999754 0.112872400224845 0.0226856823097049 0.0535452379659018 0.0480672942118967 0.0254647313470843 0.0508213384045379 0.0290561230191547 0.110322393554651 0.0673476259961836 0.0461865146642184 0.0381557666461651 0.0709648592530291 0.0477824594935059 0.0300832302704148 0.0477244132066467 0.0524209401493997 0.0285841326303754 0.0478763422474523 0.0570528146055205 0.0608907446068198 0.00893447456355092 0.0144514812768309 0.0403673428196589 0.0606492102418058 0.0591672213593669 0.0500619815009059 0.0695969899301855 0.058300796777556 0.0530168864423413 0.0191664714526056 0.0814021520693953 0.0372402267112338 0.0388481039136974 0.0682348716107021 0.0200472223459705
"euch" 0.879774626607281 0.0193802473750147 0.0185163754195116 0.0344490223367461 0.0180464696593729 0.0228719551709679 0.00328941958191477 0.261780104712042 0.0455540773487527 0.0526466928304776 0.0454844089553747 0.00607630317714702 0.0582993253935204 0.144433662070366 0.197688054950578 0.112880467647652 0.0588459275156634 0.0514276530776236 0.0502840115466989 0.642766488802762 0.116293354080504 0.236087689713322 0.0499085010813509 0.00232805382460442 0.0280392549569397 0.0148544266191325 0.0270500672153185 0.185512170045372 0.0252165470982058 0.0935383694391439 0.0191505060802857 0.0506845258434133 0.00525665624096512 0.0195473697927979 0.033425811411572 0.00867716603757213 0.00201619000574614 0.0127040589468335 0.00854934682990219 0.0326016083460117 0.034794711203897 0.00357378982542037 0.018701916946487 0.0353214249672015 0.0711968989795111 0.0147918053398417 0.0619815009058835 0.0108745296765915 0.019433598925852 0.0282004715118837 0.0276849032093192 0.0025438172521686 0.0367860776049993 0.402426512336763 0.0287304722571377 0.0311845680937319
"worauf" 0.0110168557893577 0.0124587304553666 0.00231454692743895 0.00826776536081906 0.00451161741484322 0 0.00986825874574431 0 0.0051765996987219 0.0273489313405079 0.00252691160863193 0.00379768948571689 0.00832847505621721 0.00300903462646596 0.00893505333109957 0.00806289054626083 0.0103845754439406 0.0117855038302887 0.00744948319210355 0.0020470270344037 0.00982760738708489 0.00314783586284429 0.00252063136774499 0.0271606279537183 0.0240336471059483 0.00848824378236143 0.0114757860913473 0.00223508638608882 0.021434065033475 0.0224492086653945 0.0129547541131344 0.0165151825781908 0.0367965936867559 0.00217192997697754 0.0066851622823144 0.00309898787056147 0.0342752300976844 0.00190560884202503 0.00341973873196088 0.00271680069550098 0.00869867780097425 0.00357378982542037 0.00340034853572491 0.00504591785245736 0.00263692218442634 0 0.00715171164298655 0.00652471780595489 0.00706676324576436 0.00338405658142604 0 0.00763145175650581 0.00590393838104927 0.00398442091422538 0.00718261806428443 0.015592284046866
"daher" 0.0157383654133682 0.0844425064197069 0.0231454692743895 0.0137796089346984 0.00902323482968644 0.0304959402279572 0.0411177447739346 0.012565445026178 0.0222593787045042 0.0478606298458888 0.0126345580431597 0.00987399266286391 0 0.0624374684991688 0.030155804992461 0.0201572263656521 0.017307625739901 0.0449991964429207 0.00931185399012944 0.00955279282721727 0.00573277097579952 0.0184373243395166 0.0181485458477639 0.0349208073690664 0.00801121570198278 0.0275867922926746 0.101642676809076 0.024585950246977 0.0315206838727573 0.0673476259961836 0.0653370207445041 0.0489760586801522 0.00788498436144768 0.028235089700708 0.0267406491292576 0.00433858301878606 0.00302428500861921 0.0514514387346757 0.0307776485876479 0.0244512062595088 0.0869867780097425 0.105426799849901 0.0102010456071747 0.00504591785245736 0.0105476887377054 0.00739590266992086 0.0429102698579193 0.0210240907080769 0.0229669805487342 0.0135362263257042 0.00638882381753519 0.025438172521686 0.0140786222932713 0.0129493679712325 0.01616089064464 0.0178197531964182
"geld" 0 0.0117665787634018 0.00231454692743895 0.0124016480412286 0.0248138957816377 0.0343079327564518 0.00411177447739346 0.0753926701570681 0.0341655580115645 0.0136744656702539 0.00758073482589579 0.00607630317714702 0 0.00526581059631544 0.00335064499916234 0.0120943358193913 0 0.0685702041034982 0.00186237079802589 0.0498109911704901 0.0532328733467098 0.0233839235525576 0.0312558289600379 0.0209524844214398 0.00801121570198278 0.0212206094559036 0.0303288632414178 0.00223508638608882 0.034672752260033 0.0411568825532233 0.0270360085839327 0.0375862775917447 0.0262832812048256 0 0.0100277434234716 0.027271093260941 0.0231861850660806 0.0190560884202503 0.00683947746392176 0 0.034794711203897 0.00536068473813055 0.029753049687593 0 0.00527384436885268 0.0221877080097626 0.00715171164298655 0.0043498118706366 0.0106001448686465 0.0315845280933097 0.0127776476350704 0.0381572587825291 0.0249782008429007 0.000996105228556345 0.0251391632249955 0.00668240744865684
"also" 0.0582319520294622 0.0975933885670383 0.0948964240249971 0.0909454189690097 0.0744416873449131 0.0495559028704304 0.0608542622654233 0.0984293193717277 0.0227770386743763 0.0362373340261729 0.0277960276949512 0.0379768948571689 0 0.041374226113907 0.192103646618641 0.048377343277565 0.0449998269237426 0.154282959232871 0.0893937983052426 0.0982572976513777 0.107284713975677 0.0589094997189432 0.0403301018839199 0.105538440048734 0.0640897256158622 0.0742721330956625 0.127873045017869 0.0268210366330659 0.0245861334207507 0.0374153477756576 0.0405540128758991 0.0939656939793617 0.0814781717349594 0.0825333391251466 0.0802219473877728 0.0526827937995451 0.00403238001149228 0.045099409261259 0.0341973873196088 0.0407520104325147 0.0652400835073069 0.0107213694762611 0.059506099375186 0.0252295892622868 0.023732299659837 0.0147918053398417 0.0143034232859731 0.0224740279982891 0.0159002173029698 0.0609130184656687 0.0787954937496007 0.101752690086744 0.0558603400668507 0.0557818927991553 0.050278326449991 0.040094444691941
"solche" 0.0110168557893577 0.0263017642946628 0.0231454692743895 0.0468506703779747 0.0428603654410106 0 0.0263153566553182 0.0146596858638743 0.0227770386743763 0.0546978626810157 0.00758073482589579 0.0417745843428858 0.0166569501124344 0.0180542077587958 0.0837661249790585 0.0403144527313042 0.0103845754439406 0.0439277870038035 0.0428345283545954 0.0150115315856271 0.188362474919127 0.0418212478920742 0.0176444195742149 0.0333687714859968 0.0160224314039656 0.0169764875647229 0.0360667562870914 0.0156456047026218 0.0353031659374882 0.0374153477756576 0.0597045189561848 0.0484065696257318 0.0157699687228954 0.0195473697927979 0.0534812982585152 0.0247919029644918 0.0302428500861921 0.0184208854729086 0.0205184323917653 0.0190176048685068 0.0521920668058455 0.0142951593016815 0.0442045309644239 0 0.0184584552909844 0.0147918053398417 0.0357585582149328 0.0355234636101989 0.00530007243432327 0.025944433790933 0.00851843175671359 0.0381572587825291 0.00908298212469118 0.0089649470570071 0.01616089064464 0.0178197531964182
"unten" 0.00157383654133682 0.00346075845982406 0.00462909385487791 0.00688980446734922 0 0.0114359775854839 0.00657883916382954 0 0.00414127975897752 0.0150419122372793 0.0126345580431597 0.0113930684571507 0.00832847505621721 0.00526581059631544 0.00335064499916234 0.00806289054626083 0 0.00749986607382011 0 0.0040940540688074 0.0131034765161132 0.0139404159640247 0.012099030565176 0.00543212559074366 0.0320448628079311 0.00212206094559036 0.00573789304567363 0.0111754319304441 0.0289990291629367 0.0823137651064467 0.0304155096569243 0.00284744527210187 0 0.00434385995395508 0.0033425811411572 0.00433858301878606 0.0201619000574614 0.00762243536810011 0.0222283017577457 0.0135840034775049 0 0 0.000850087133931228 0 0.0105476887377054 0 0.00476780776199104 0.00942459238637929 0 0.00112801886047535 0 0 0.0077205348059875 0.00398442091422538 0.00359130903214222 0.00222746914955228
"ursache" 0.0361982404507468 0.022148854142874 0 0.0137796089346984 0.0225580870742161 0.00381199252849464 0.0115129685367017 0.0481675392670157 0.0222593787045042 0.015725635520792 0.00758073482589579 0.00455722738286027 0 0.00977936253601438 0.0435583849891104 0.00403144527313042 0.0138461005919208 0.0182139604649917 0.0186237079802589 0.00477639641360864 0.000818967282257074 0.012141652613828 0.012099030565176 0.00155203588306962 0 0.0148544266191325 0.0172136791370209 0.00447017277217764 0.00378248206473088 0 0.00732225232481511 0.0130982482516686 0.0262832812048256 0.0108596498848877 0.0033425811411572 0.00309898787056147 0.0171376150488422 0.0228673061043003 0.00170986936598044 0.0380352097370137 0.0173973556019485 0.00357378982542037 0.018701916946487 0.0100918357049147 0.00791076655327901 0.00739590266992086 0 0.0043498118706366 0.00883345405720545 0.00789613202332743 0.00638882381753519 0.0228943552695174 0.0240699026304316 0.000996105228556345 0.01616089064464 0.00668240744865684
"wein" 0.00157383654133682 0.00207645507589443 0 0.00137796089346984 0 0.0228719551709679 0.00822354895478693 0.0230366492146597 0.00621191963846628 0.00957212596917775 0.0101076464345277 0.00227861369143013 0 0.00902710387939789 0.010051934997487 0 0 0.00428563775646863 0.00372474159605177 0.0225172973784407 0.00655173825805659 0.0134907251264755 0.0211733034890579 0.00620814353227847 0.0120168235529742 0.00424412189118071 0.00573789304567363 0.0134105183165329 0.0144995145814684 0.0261907434429603 0.00732225232481511 0.00797284676188524 0.00525665624096512 0.0217192997697754 0.0066851622823144 0.00433858301878606 0.00806476002298457 0.00952804421012514 0.00170986936598044 0.00271680069550098 0.0260960334029228 0.00178689491271018 0.000850087133931228 0 0 0.0295836106796835 0.0143034232859731 0 0.0176669081144109 0.00225603772095069 0.00638882381753519 0.0025438172521686 0.00681223659351838 0.00298831568566903 0.00897827258035554 0.00445493829910456
"indes" 0.0125906923306945 0 0 0.00275592178693969 0 0 0 0 0.0186357589153988 0.00546978626810157 0.0101076464345277 0 0.0749562755059549 0.00150451731323298 0 0 0 0.0396421492473349 0 0.00136468468960247 0 0 0 0.0613054173812499 0.00400560785099139 0 0.0409849503262402 0 0.0579980583258734 0.0486399521083548 0.0298522594780924 0.00284744527210187 0.00525665624096512 0.0130315798618653 0 0.000619797574112295 0.00403238001149228 0.0190560884202503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mensch" 0.0094430192480209 0.0193802473750147 0 0.0124016480412286 0.0360929393187458 0.0304959402279572 0.0279600664462756 0.0146596858638743 0.0486600371679858 0.0444420134283253 0.111184110779805 0.0265838264000182 0.0749562755059549 0.0391174501440575 0.00111688166638745 0.10078613182826 0.0242306760358614 0.0396421492473349 0.0614582363348543 0.020470270344037 0.0294828221612547 0.0341765036537381 0.0549497638168408 0.0411289509013448 0.0360504706589225 0.0466853408029879 0.0360667562870914 0.0357613821774212 0.086366673811355 0.0561230216634864 0.0456232644853865 0.0421421900271077 0.0814781717349594 0.0108596498848877 0.033425811411572 0.0464848180584221 0.0131052350373499 0.10607889220606 0.00854934682990219 0.0135840034775049 0.0739387613082811 0.019655844039812 0.0408041824286989 0.0403673428196589 0.0580122880573794 0.0443754160195252 0.0286068465719462 0.0478479305770025 0.0212002897372931 0.0124082074652288 0.0404625508443896 0.0279819897738546 0.0240699026304316 0.0149415784283452 0.0125695816124978 0.0222746914955228
"habt" 0.0912825193975354 0.00415291015178887 0.0138872815646337 0.00275592178693969 0 0.00762398505698929 0 0.031413612565445 0.00880021948782723 0.0109395725362031 0.0101076464345277 0 0.00832847505621721 0.0255767943249607 0.00223376333277489 0.00403144527313042 0.0138461005919208 0.0139283227085231 0.00372474159605177 0.0791517119969431 0.022112116620941 0.0503653738055087 0.012603156838725 0.000776017941534808 0.0120168235529742 0.00636618283677107 0.00573789304567363 0.0268210366330659 0.00315206838727573 0.014966139110263 0.00394275125182352 0.00797284676188524 0.00262832812048256 0.00217192997697754 0.0133703245646288 0.00123959514822459 0.00302428500861921 0.00190560884202503 0.00341973873196088 0.00543360139100196 0.00869867780097425 0 0.000850087133931228 0 0.00263692218442634 0 0.00476780776199104 0.0028998745804244 0.00176669081144109 0.00338405658142604 0 0 0.00681223659351838 0.0388481039136974 0.00179565451607111 0.00445493829910456
"wasser" 0.00629534616534727 0.0830582030357773 0.0185163754195116 0.00413388268040953 0.00451161741484322 0.0343079327564518 0.0222035821779247 0.012565445026178 0.00931787945769942 0.0164093588043047 0.0252691160863193 0.0106335305600073 0.00832847505621721 0.0142929144757133 0.00335064499916234 0.00403144527313042 0.0069230502959604 0.00428563775646863 0.00372474159605177 0.0266113514472481 0.0171983129273986 0.0125913434513772 0.016132040753568 0.0108642511814873 0.0160224314039656 0.0169764875647229 0.00327879602609922 0.0290561230191547 0.0271077881305713 0.0299322782205261 0.0230932573321092 0.0102508029795667 0.0105133124819302 0.0130315798618653 0.0033425811411572 0.00371878544467377 0.0362914201034305 0.00825763831544178 0.027357909855687 0.00271680069550098 0.0260960334029228 0.00178689491271018 0.0059506099375186 0 0 0 0.0238390388099552 0.0195741534178647 0.0159002173029698 0.00451207544190139 0.0149072555742488 0.012719086260843 0.0104454294433949 0.00199221045711269 0.00179565451607111 0.015592284046866
"sobald" 0.0125906923306945 0.0339154329062757 0.0115727346371948 0.0137796089346984 0.0270697044890593 0 0.0337165507146264 0.0523560209424084 0.0196710788551432 0.0177768053713301 0.00758073482589579 0.00227861369143013 0.00832847505621721 0.00752258656616491 0.00335064499916234 0 0.0276922011838416 0.0417849681255692 0 0.0225172973784407 0.00409483641128537 0.0224845418774592 0.016132040753568 0.04035293295981 0.0360504706589225 0.00424412189118071 0.0295091642348929 0.00447017277217764 0.0220644787109301 0.0224492086653945 0.0264727584051008 0.0250575183944965 0.0262832812048256 0.0304070196776856 0.0066851622823144 0.0179741296492566 0.0443561801264151 0.00889284126278346 0.00170986936598044 0.0461856118235166 0.0478427279053584 0.0107213694762611 0.00935095847324351 0.0403673428196589 0.0184584552909844 0.0369795133496043 0.0143034232859731 0.00942459238637929 0.019433598925852 0.0597849996051934 0.0170368635134272 0.0330696242781919 0.00635808748728383 0.0159376836569015 0.0395043993535644 0.015592284046866
"gewissen" 0.00629534616534727 0.00553721353571849 0.0115727346371948 0.0110236871477587 0.0180464696593729 0.0152479701139786 0.0222035821779247 0.0293193717277487 0.0336478980416923 0.0348698874591475 0.0101076464345277 0.00531676528000365 0 0.0195587250720288 0.0189869883285866 0.0322515621850433 0.0311537263318218 0.0321422831735148 0.0297979327684142 0.00955279282721727 0.0352155931370542 0.0458684654300169 0.00806602037678398 0.0256085920706487 0.0200280392549569 0.00636618283677107 0.0180333781435457 0.0201157774747994 0.0100866188392823 0.00748306955513151 0.0118282537554706 0.00341693432652224 0.0210266249638605 0.0108596498848877 0.0033425811411572 0.00681777331523524 0.0131052350373499 0.025408117893667 0.0119690855618631 0.0298848076505108 0.0130480167014614 0.00893447456355092 0.0280528754197305 0.0151377535573721 0.00527384436885268 0.00739590266992086 0.00238390388099552 0.0275488085140318 0.00530007243432327 0.0157922640466549 0.00851843175671359 0.0279819897738546 0.00499564016858015 0.0219143150282396 0.00718261806428443 0.00445493829910456
"heißt" 0.00314767308267363 0.00207645507589443 0.00925818770975582 0.0137796089346984 0 0.0152479701139786 0.00904590385026562 0.00837696335078534 0.00569425966859409 0.0102558492526905 0.0101076464345277 0.00759537897143378 0 0.0173019491021793 0 0.0403144527313042 0.0069230502959604 0.0246424170996946 0.0204860787782848 0.020470270344037 0 0.0188870151770658 0.00604951528258798 0.000776017941534808 0.0200280392549569 0.0254647313470843 0.0254106692022689 0.00894034554435529 0.00567372309709631 0 0.00281625089415966 0.022779562176815 0.0131416406024128 0.00434385995395508 0 0.0173543320751443 0.0131052350373499 0.0101632471574668 0.00341973873196088 0.00271680069550098 0.00434933890048713 0 0.0059506099375186 0 0.0131846109221317 0 0.0119195194049776 0.0137744042570159 0.00176669081144109 0.00338405658142604 0.00851843175671359 0.0101752690086744 0.00635808748728383 0.00398442091422538 0.00359130903214222 0.015592284046866
"ende" 0.0503627693227781 0.0470663150536072 0.0648073139682907 0.0551184357387937 0.0563952176855403 0.0228719551709679 0.0131576783276591 0.0272251308900524 0.0258829984936095 0.0259814847734825 0.0454844089553747 0.0440531980343159 0.041642375281086 0.0225677596984947 0.0413246216563355 0.0524087885506954 0.086538128699505 0.0224995982214603 0.0279355619703883 0.0245643244128444 0.0286638548789976 0.0508150646430579 0.0312558289600379 0.0574253276735758 0.0360504706589225 0.0381970970206264 0.0237712711892193 0.0268210366330659 0.0271077881305713 0.0374153477756576 0.0281625089415966 0.0233490512312353 0.023654953084343 0.0325789496546631 0.0200554868469432 0.0452452229101975 0.0322590400919383 0.0501810328399924 0.0324875179536283 0.0461856118235166 0.0173973556019485 0.0160820542143917 0.0340034853572491 0.0201836714098294 0.0395538327663951 0.0147918053398417 0.0214551349289597 0.0434981187063659 0.019433598925852 0.029328490372359 0.0234256873309624 0.012719086260843 0.03088213922395 0.0229104202567959 0.0466870174178488 0.0200472223459705
"desto" 0.0299028942853995 0.0560642870491497 0.0138872815646337 0.017913491615108 0.0360929393187458 0.0266839476994625 0.0402953898784559 0.06282722513089 0.0315772581622036 0.0239303149229444 0.0126345580431597 0.0113930684571507 0.00832847505621721 0.0135406558190968 0.111688166638745 0.0120943358193913 0.0553844023676832 0.0235710076605775 0.033522674364466 0.00136468468960247 0.03357765857254 0.00719505340078696 0.014619661932921 0.0170723947137658 0.0200280392549569 0.0106103047279518 0.0204924751631201 0.024585950246977 0.0138691009040132 0 0.0123915039343025 0.0222100731223946 0.0210266249638605 0 0.0066851622823144 0.00495838059289836 0.00907285502585764 0.0133392618941752 0.0256480404897066 0.00543360139100196 0.0956854558107168 0.00357378982542037 0.0391040081608365 0.0302755071147442 0 0.0147918053398417 0 0.0036248432255305 0.00883345405720545 0 0.0021296079391784 0.012719086260843 0.00590393838104927 0.0119532627426761 0.0125695816124978 0.00668240744865684
"herum" 0 0.0193802473750147 0.00694364078231686 0.00688980446734922 0.0112790435371081 0.0228719551709679 0.00493412937287216 0.00418848167539267 0.00880021948782723 0.00752095611863966 0.0328498509122151 0.022026599017158 0.00832847505621721 0.00225677596984947 0.010051934997487 0.0282201169119129 0.0069230502959604 0.00321422831735148 0.00558711239407766 0.000682342344801234 0.0253879857499693 0.019336706014615 0.0347847128748809 0.00465610764920885 0 0.0169764875647229 0.00901668907177284 0.00670525915826647 0.0132386872265581 0.0261907434429603 0.0180240057226218 0.00455591243536299 0.023654953084343 0 0 0.00309898787056147 0.00201619000574614 0.0114336530521502 0.00170986936598044 0.0108672027820039 0.0739387613082811 0 0.0195520040804182 0.00504591785245736 0.00263692218442634 0 0 0.00797465509616709 0.00176669081144109 0.00225603772095069 0 0.00508763450433721 0.0286113936927772 0 0.00897827258035554 0
"eigenen" 0.00472150962401045 0.0249174609107332 0.0138872815646337 0.00137796089346984 0.0586510263929619 0.00381199252849464 0.0444071643558494 0.0104712041884817 0.0170827790057823 0.0116232958197158 0.0101076464345277 0.00151907579428676 0 0.00150451731323298 0.0189869883285866 0.0322515621850433 0.0380767766277822 0 0.00931185399012944 0.00272936937920493 0.0139224437983703 0.0179876335019674 0.001512378820647 0.016296376772231 0 0 0.0237712711892193 0.0111754319304441 0.00693455045200661 0 0.00337950107299159 0.013667737306089 0.0157699687228954 0.00434385995395508 0.0066851622823144 0.00991676118579672 0.0383076101091767 0.0184208854729086 0.00854934682990219 0.00543360139100196 0.0173973556019485 0.0428854779050444 0.0178518298125558 0.0100918357049147 0.023732299659837 0.0147918053398417 0.0143034232859731 0.0101495610314854 0.0318004346059396 0.00112801886047535 0.00425921587835679 0.00508763450433721 0.0149869205057404 0.0249026307139086 0.00718261806428443 0.0133648148973137
"lieber" 0.0251813846613891 0.0117665787634018 0.0185163754195116 0.0482286312714445 0.19625535754568 0.167727671253764 0.0139800332231378 0.0712041884816754 0.0279536383730982 0.0191442519383555 0.0985495527366453 0.0144312200457242 0.0499708503373032 0.0511535886499214 0.0312726866588485 0.0886917960088692 0.183460832842951 0.0128569132694059 0.0931185399012943 0.0388935136536703 0.0245690184677122 0.0256323777403035 0.0867097190504277 0.0186244305968354 0.0761065491688364 0.0721500721500721 0.0541001344306371 0.0491719004939541 0.0624109540680595 0.0299322782205261 0.0478762652007142 0.018223649741452 0.0394249218072384 0.199817557881934 0.0534812982585152 0.0446254253360852 0.0110890450316038 0.0870228037858096 0 0.0326016083460117 0.0304453723034099 0.0160820542143917 0.0136013941428996 0.0454132606721163 0.0210953774754107 0.0443754160195252 0.0119195194049776 0.0739468018008221 0.0265003621716163 0.0203043394885562 0.00638882381753519 0.0356134415303605 0.0449607615172213 0.0268948411710213 0.0448913629017777 0.0245021606450751
"person" 0.0094430192480209 0.00415291015178887 0.0138872815646337 0.0151575698281683 0.0203022783667945 0.00381199252849464 0.010690613641223 0.0272251308900524 0.0227770386743763 0.022562868355919 0 0.022026599017158 0 0.0210632423852617 0.0915842966437706 0.0161257810925217 0 0.0107140943911716 0.0204860787782848 0.00750576579281357 0.022112116620941 0.00989319842608207 0.00403301018839199 0.0093122152984177 0.00801121570198278 0.0190985485103132 0.0221318731761697 0.0111754319304441 0.0144995145814684 0.00748306955513151 0.0146445046496302 0.0210710950135538 0.0315399374457907 0.0152035098388428 0.016712905705786 0.00929696361168442 0.0362914201034305 0.00190560884202503 0.00512960809794132 0.0271680069550098 0.0130480167014614 0.00357378982542037 0.0059506099375186 0.0353214249672015 0.00791076655327901 0.0221877080097626 0 0.0108745296765915 0.00353338162288218 0.0157922640466549 0 0.0101752690086744 0.0390568231361721 0.0308792620852467 0.00718261806428443 0.00222746914955228
