"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Goethe_Wahlverwandschaften_1809" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heinse_Ardinghello_1787" "m_Hippel_Lebenslaeufe_1779" "m_Klingemann_Nachtwachen_1804" "m_Knigge_Braunschweig_1792" "m_Lesage_Gil-Blas_1715" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Novalis_Ofterdingen_1802" "m_Paul_Titan_1800" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Stendhal_Rot-und-Schwarz_1830" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "m_Wieland_Peregrinus_1788" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Rosaliens-Briefe_1779" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"feine" 0 0.0022265764161026 0.00506085680305676 0 0.00354911981828507 0.00447247193523861 0.000980363322647373 0.00441682178124113 0 0.00524893053040443 0.00136468468960247 0.000776017941534808 0 0.00447017277217764 0.0018850425642611 0.00235960358659745 0.00247919029644918 0.00460847463034716 0 0.00374059007808482 0.00953561552398207 0.00581108173286457 0.00338405658142604 0.0172576660369132 0.0181040530448754 0.0144151936140692 0.00202285829877617 0.00267744785670299
"gehorsam" 0 0 0 0 0.0159710391822828 0 0.00294108996794212 0.00126194908035461 0 0 0.00477639641360864 0.000776017941534808 0 0 0.0018850425642611 0 0.00619797574112295 0.00425397658185892 0.0163008041730059 0.00654603263664843 0 0 0.00338405658142604 0.00227074553117279 0 0 0 0.00669361964175748
"irre" 0 0.00148438427740173 0 0.00252627324171382 0 0.00894494387047721 0 0.00252389816070922 0.00257658911133442 0.00262446526520222 0.0020470270344037 0.00232805382460442 0 0.00223508638608882 0.00301606810281776 0 0.00123959514822459 0.00921694926069432 0.00543360139100196 0.00748118015616964 0.00476780776199104 0.00581108173286457 0.00338405658142604 0.000454149106234559 0 0 0.00809143319510468 0.00401617178505449
"trim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"blüten" 0 0.00593753710960694 0 0.00252627324171382 0 0 0 0.000315487270088652 0.00515317822266883 0 0 0 0.00682826903379993 0 0.0275216214382121 0 0.00123959514822459 0.00177249024244122 0 0 0 0.00581108173286457 0.00112801886047535 0 0 0 0 0
"dämmerung" 0 0 0 0.00378940986257074 0 0 0.00784290658117899 0.00126194908035461 0.00257658911133442 0.00262446526520222 0 0.0116402691230221 0.00682826903379993 0.0134105183165329 0.00527811917993108 0 0.000619797574112295 0.0024814863394177 0.00271680069550098 0.00280544255856361 0.00476780776199104 0 0 0.000908298212469118 0 0 0 0
"fee" 0 0 0.00253042840152838 0.00126313662085691 0 0 0 0 0.00257658911133442 0 0 0 0 0 0 0 0.000619797574112295 0.000708996096976486 0 0 0 0 0 0 0 0 0 0
"gelehrte" 0.00292585873954005 0 0 0 0.0053236797274276 0.00782682588666756 0 0.00473230905132978 0.00257658911133442 0.00787339579560664 0.0020470270344037 0 0 0 0.0037700851285222 0 0 0.00389947853337067 0.00271680069550098 0 0 0 0 0.00227074553117279 0.00452601326121886 0 0 0.00401617178505449
"selig" 0 0.0089063056644104 0.00253042840152838 0.00252627324171382 0 0.00447247193523861 0.00980363322647373 0.0160898507745212 0 0 0.000682342344801234 0 0 0 0.0180964086169066 0 0.00247919029644918 0.00212698829092946 0.00815040208650293 0.00280544255856361 0.00238390388099552 0.00290554086643229 0 0.00499564016858015 0.00452601326121886 0.00180189920175865 0 0
"ungern" 0 0.000742192138700867 0.00253042840152838 0.0101050929668553 0.0053236797274276 0.00111811798380965 0.000980363322647373 0.00315487270088652 0 0.00524893053040443 0.0040940540688074 0.000776017941534808 0 0.00223508638608882 0.00527811917993108 0 0.00123959514822459 0.00389947853337067 0.00271680069550098 0.00467573759760602 0.00238390388099552 0.00871662259929686 0.00225603772095069 0.00227074553117279 0.00452601326121886 0.00540569760527596 0.00809143319510468 0.00535489571340598
"angesehen" 0 0.0044531528322052 0.0177129988106987 0.00252627324171382 0.0124219193639977 0.00335435395142895 0 0.00504779632141843 0.00515317822266883 0 0.00272936937920493 0.000776017941534808 0 0 0.00452410215422664 0 0.00309898787056147 0.00141799219395297 0 0.00280544255856361 0.00476780776199104 0.00581108173286457 0.00338405658142604 0.00544978927481471 0.00905202652243771 0.00540569760527596 0 0
"besuche" 0.00292585873954005 0.0044531528322052 0.00506085680305676 0 0.00354911981828507 0.00447247193523861 0.000980363322647373 0 0 0.00524893053040443 0.0040940540688074 0.000776017941534808 0 0.00670525915826647 0.0037700851285222 0.00943841434638981 0.00495838059289836 0.00531747072732365 0 0.00467573759760602 0 0 0.0146642451861795 0.00726638569975294 0.00226300663060943 0.00540569760527596 0.00202285829877617 0.00937106749846047
"schätzen" 0 0.0022265764161026 0.00506085680305676 0.00505254648342765 0.0124219193639977 0.0022362359676193 0.00294108996794212 0.00252389816070922 0 0 0.0040940540688074 0 0 0.00670525915826647 0.00263905958996554 0 0.00185939272233688 0.00354498048488243 0.00271680069550098 0.00187029503904241 0.00238390388099552 0 0.00338405658142604 0.00317904374364191 0.00452601326121886 0.00540569760527596 0.00606857489632851 0.0013387239283515
"siehe" 0 0.0044531528322052 0 0.00126313662085691 0.00354911981828507 0.0134174158057158 0.00392145329058949 0.0129349780736347 0.00257658911133442 0.00262446526520222 0 0 0.00682826903379993 0 0.00150803405140888 0 0.00123959514822459 0.0049629726788354 0 0.000935147519521204 0 0 0 0.000908298212469118 0 0.00180189920175865 0 0.00267744785670299
"sorgfältig" 0.0117034349581602 0.0022265764161026 0.00253042840152838 0.00505254648342765 0.00177455990914253 0 0 0.000315487270088652 0.00515317822266883 0.00524893053040443 0.0040940540688074 0.00310407176613923 0.0136565380675999 0.00670525915826647 0 0.0117980179329873 0.00371878544467377 0.00106349414546473 0 0.00187029503904241 0.00238390388099552 0.0174332451985937 0.00789613202332743 0.00862883301845662 0 0.00720759680703461 0.00202285829877617 0
"trugen" 0 0.00148438427740173 0.00506085680305676 0.00126313662085691 0.00354911981828507 0.00670870790285791 0.00196072664529475 0.000946461810265956 0.00257658911133442 0 0.0109174775168197 0.00232805382460442 0 0.00670525915826647 0.0037700851285222 0.00707881075979235 0.00185939272233688 0.00319048243639419 0.0135840034775049 0.00280544255856361 0.00238390388099552 0.00581108173286457 0.00112801886047535 0.00227074553117279 0 0 0.00202285829877617 0
"ursach" 0 0 0 0.00126313662085691 0 0 0.00294108996794212 0.00252389816070922 0 0 0 0.0093122152984177 0.00682826903379993 0.00447017277217764 0 0 0 0 0.0244512062595088 0 0.0214551349289597 0.0116221634657291 0.00451207544190139 0.00681223659351838 0 0 0.00404571659755234 0.0013387239283515
"anmut" 0 0.000742192138700867 0 0.0113682295877122 0.0141964792731403 0.00335435395142895 0.00392145329058949 0 0 0 0.00477639641360864 0 0 0.0134105183165329 0.00037700851285222 0.00235960358659745 0.00371878544467377 0.00106349414546473 0 0.00374059007808482 0 0.00581108173286457 0.00338405658142604 0.00953713123092574 0.00226300663060943 0.0216227904211038 0.00202285829877617 0.0013387239283515
"gleiche" 0.0234068699163204 0.00964849780311127 0.00253042840152838 0.00378940986257074 0.00177455990914253 0.00111811798380965 0.00490181661323687 0.00441682178124113 0 0 0.0102351351720185 0.00155203588306962 0 0 0.00150803405140888 0.00235960358659745 0.00247919029644918 0.00319048243639419 0.00271680069550098 0 0.00476780776199104 0.00290554086643229 0.00112801886047535 0.00317904374364191 0.00226300663060943 0.0126132944123106 0.00404571659755234 0.00669361964175748
"mahlzeit" 0.00585171747908011 0.0022265764161026 0 0 0 0.00111811798380965 0.000980363322647373 0.00978010537274821 0.00257658911133442 0 0.0163762162752296 0.00310407176613923 0.00682826903379993 0 0.00037700851285222 0 0.00371878544467377 0.00354498048488243 0 0.00280544255856361 0 0 0.00451207544190139 0.00181659642493824 0 0 0 0.00401617178505449
"nachhero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verhältnis" 0.00877757621862017 0.0118750742192139 0.00759128520458514 0.0416835084882781 0 0.0167717697571448 0.00588217993588424 0 0 0 0 0.00232805382460442 0 0 0.00716316174419218 0 0.00123959514822459 0.000354498048488243 0 0 0 0 0 0 0 0.00180189920175865 0.00202285829877617 0
"anspruch" 0 0 0 0.00126313662085691 0.00354911981828507 0.0022362359676193 0 0.00473230905132978 0.00515317822266883 0.0131223263260111 0.0040940540688074 0 0 0 0.00150803405140888 0 0.00433858301878606 0.00212698829092946 0.00543360139100196 0.00187029503904241 0 0.00290554086643229 0.00451207544190139 0.00136244731870368 0.00452601326121886 0.00540569760527596 0.00404571659755234 0.00803234357010897
"bedienen" 0.0175551524372403 0.000742192138700867 0 0.00126313662085691 0.00177455990914253 0.00335435395142895 0.000980363322647373 0.000946461810265956 0.00515317822266883 0 0.0061410811032111 0.00232805382460442 0 0 0 0.00707881075979235 0.00247919029644918 0.00106349414546473 0 0.00841632767569084 0 0 0.00225603772095069 0.00181659642493824 0.00226300663060943 0.00540569760527596 0.00202285829877617 0.0013387239283515
"bestimmen" 0.00877757621862017 0.00371096069350433 0 0.00884195634599838 0.00177455990914253 0.0022362359676193 0.00784290658117899 0.00347035997097517 0.00515317822266883 0.00262446526520222 0.00136468468960247 0 0 0 0.00075401702570444 0 0.00123959514822459 0.00177249024244122 0.00271680069550098 0.00374059007808482 0.00715171164298655 0.00581108173286457 0.00451207544190139 0.00181659642493824 0 0 0.00404571659755234 0.010709791426812
"ers" 0 0 0 0.00378940986257074 0 0 0 0.00189292362053191 0 0 0 0 0 0 0.0233745277968377 0 0 0 0.00271680069550098 0 0 0.00290554086643229 0.00112801886047535 0.00181659642493824 0 0 0 0
"gärten" 0 0.0044531528322052 0.0101217136061135 0.0113682295877122 0.0195201590005679 0 0.0107839965491211 0.000630974540177304 0 0 0.0020470270344037 0.00465610764920885 0.00682826903379993 0.00447017277217764 0.012064272411271 0 0.00123959514822459 0.0024814863394177 0 0.0130920652732969 0 0 0.00112801886047535 0.00408734195611103 0 0.00540569760527596 0 0
"nähern" 0.00292585873954005 0.00371096069350433 0 0.0151576394502829 0.0053236797274276 0.0022362359676193 0.00392145329058949 0.00252389816070922 0.00515317822266883 0 0 0.00388008970767404 0 0.00670525915826647 0.00452410215422664 0 0.00185939272233688 0.00602646682430013 0.00543360139100196 0.00467573759760602 0.00238390388099552 0 0.00338405658142604 0.00317904374364191 0.00452601326121886 0.00540569760527596 0.00809143319510468 0.00803234357010897
"richtung" 0 0.0044531528322052 0.00506085680305676 0.00505254648342765 0 0.00111811798380965 0.00294108996794212 0.000315487270088652 0.00257658911133442 0.00524893053040443 0 0.00310407176613923 0.00682826903379993 0.00223508638608882 0.00150803405140888 0 0.00309898787056147 0.00567196877581189 0 0.00280544255856361 0.0166873271669686 0.00290554086643229 0.00225603772095069 0.00181659642493824 0 0 0.012137149792657 0.00803234357010897
"stiller" 0 0.00371096069350433 0.00253042840152838 0.00631568310428456 0.00177455990914253 0.0022362359676193 0.000980363322647373 0.00126194908035461 0.00257658911133442 0 0 0.00310407176613923 0.00682826903379993 0.024585950246977 0.00867119579560107 0 0.00123959514822459 0.00319048243639419 0 0.00187029503904241 0.00238390388099552 0.0348664903971874 0.00112801886047535 0.00136244731870368 0 0.00180189920175865 0 0.00267744785670299
"unglücklicher" 0.00292585873954005 0.0044531528322052 0 0.00252627324171382 0.00354911981828507 0.00670870790285791 0.000980363322647373 0.00220841089062056 0 0 0.00341171172400617 0.00310407176613923 0.00682826903379993 0 0.00263905958996554 0 0.00371878544467377 0.00106349414546473 0.00271680069550098 0.000935147519521204 0.00238390388099552 0 0.00112801886047535 0.00136244731870368 0 0.00180189920175865 0.00202285829877617 0.00803234357010897
"vorige" 0 0.00148438427740173 0.00506085680305676 0.00126313662085691 0 0.00111811798380965 0.00490181661323687 0.00378584724106382 0.00515317822266883 0.00262446526520222 0.000682342344801234 0.00232805382460442 0 0 0.00490111066707886 0.00235960358659745 0.000619797574112295 0.00177249024244122 0.00543360139100196 0.00748118015616964 0.00476780776199104 0.00290554086643229 0.00225603772095069 0 0.00226300663060943 0.00180189920175865 0 0.0120485153551635
"witwe" 0.00877757621862017 0.000742192138700867 0 0.00252627324171382 0 0.00335435395142895 0.00294108996794212 0 0 0.00524893053040443 0.0184232433096333 0 0 0 0.0018850425642611 0.0047192071731949 0.00433858301878606 0 0 0 0 0 0 0.000908298212469118 0.015841046414266 0.00180189920175865 0 0
"diejenige" 0 0 0 0 0.0053236797274276 0 0 0 0 0.00262446526520222 0 0.00155203588306962 0 0 0.00075401702570444 0.00235960358659745 0 0.000708996096976486 0 0.00280544255856361 0 0 0 0.000454149106234559 0.00452601326121886 0.00360379840351731 0.0262971578840902 0.0013387239283515
"dreißig" 0.00292585873954005 0.00296876855480347 0 0 0.00177455990914253 0.00782682588666756 0.00588217993588424 0.00283938543079787 0 0.0104978610608089 0.0081881081376148 0.00155203588306962 0 0 0.00075401702570444 0.00235960358659745 0.00929696361168442 0.00283598438790594 0 0.00374059007808482 0 0.00290554086643229 0.00676811316285208 0.00136244731870368 0 0 0.00404571659755234 0
"genoß" 0 0.0022265764161026 0.00253042840152838 0 0.00354911981828507 0.00111811798380965 0.00294108996794212 0.000315487270088652 0 0.00524893053040443 0 0.0170723947137658 0.0136565380675999 0.00223508638608882 0.00263905958996554 0.00943841434638981 0.00123959514822459 0.00283598438790594 0 0.00187029503904241 0 0 0.00338405658142604 0.00681223659351838 0.00452601326121886 0.00720759680703461 0 0.0120485153551635
"glied" 0.0146292936977003 0.000742192138700867 0.00253042840152838 0 0 0 0.00294108996794212 0.00157743635044326 0 0 0 0.00310407176613923 0 0.00223508638608882 0.00301606810281776 0.377536573855592 0.00123959514822459 0.00141799219395297 0.00543360139100196 0 0 0 0.00112801886047535 0 0 0 0 0.0013387239283515
"höhere" 0 0.0089063056644104 0.00253042840152838 0.00505254648342765 0.00177455990914253 0.00670870790285791 0.00294108996794212 0.000946461810265956 0.0103063564453377 0 0.000682342344801234 0.00543212559074366 0.0136565380675999 0.0201157774747994 0.00980222133415773 0 0.00309898787056147 0.00212698829092946 0 0.00467573759760602 0.00238390388099552 0.00871662259929686 0.00451207544190139 0.000454149106234559 0 0.00180189920175865 0.0141600080914332 0.010709791426812
"liessen" 0 0 0 0 0.00887279954571266 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00271680069550098 0 0 0 0 0.00363319284987647 0 0 0 0
"pfund" 0.00585171747908011 0 0 0 0 0.00111811798380965 0.00392145329058949 0.00283938543079787 0 0.00524893053040443 0 0 0 0 0.00113102553855666 0.00235960358659745 0.000619797574112295 0 0 0 0 0 0.0214323583490316 0.000454149106234559 0.00226300663060943 0 0 0
"schlich" 0 0.00742192138700867 0.0126521420076419 0.00252627324171382 0 0.00894494387047721 0.00490181661323687 0.000946461810265956 0.0154595346680065 0.00787339579560664 0.0040940540688074 0.00232805382460442 0 0.00894034554435529 0.00452410215422664 0 0.00309898787056147 0.00638096487278838 0.00815040208650293 0.00187029503904241 0.00476780776199104 0.00871662259929686 0.00451207544190139 0.000908298212469118 0.00226300663060943 0.00360379840351731 0 0
"sir" 0 0 0 0 0 0.00111811798380965 0 0.000630974540177304 0 0.00787339579560664 0 0 0 0 0.00037700851285222 0 0.000619797574112295 0 0 0 0 0 0.00112801886047535 0 0.00452601326121886 0.00180189920175865 0 0
"bedeutung" 0.00292585873954005 0.00148438427740173 0.00253042840152838 0.00884195634599838 0 0.00111811798380965 0.000980363322647373 0.000630974540177304 0 0.00262446526520222 0.000682342344801234 0 0 0.00894034554435529 0.00150803405140888 0 0.00309898787056147 0.0049629726788354 0 0.00280544255856361 0.00476780776199104 0.00290554086643229 0.00564009430237674 0.000908298212469118 0.00226300663060943 0 0.00809143319510468 0
"flamme" 0 0.0022265764161026 0 0 0.00177455990914253 0.00111811798380965 0.00294108996794212 0.00252389816070922 0.0283424802246786 0 0.000682342344801234 0 0 0.0223508638608882 0.00942521282130551 0 0.00123959514822459 0.00212698829092946 0.00271680069550098 0.00467573759760602 0.0143034232859731 0.00871662259929686 0.00112801886047535 0.00181659642493824 0.00226300663060943 0 0.00202285829877617 0.00267744785670299
"fröhlich" 0.00292585873954005 0.0200391877449234 0.00253042840152838 0.00505254648342765 0.00177455990914253 0.00447247193523861 0 0.0113575417231915 0 0 0.000682342344801234 0 0 0.00670525915826647 0.00113102553855666 0.00235960358659745 0.00247919029644918 0.00177249024244122 0 0 0.00238390388099552 0 0.00338405658142604 0.000908298212469118 0.00678901989182828 0.00180189920175865 0 0.00669361964175748
"hoheit" 0 0 0.0101217136061135 0 0 0.00447247193523861 0.00392145329058949 0.00126194908035461 0 0 0.000682342344801234 0 0 0 0.00037700851285222 0 0 0.00177249024244122 0.230928059117583 0.000935147519521204 0 0 0.00112801886047535 0.000454149106234559 0 0.00360379840351731 0.00202285829877617 0.0013387239283515
"schwert" 0 0.00519534497090607 0.00506085680305676 0 0 0.00335435395142895 0.00294108996794212 0.00694071994195034 0 0 0.000682342344801234 0 0 0 0.00263905958996554 0 0 0.00141799219395297 0 0 0 0 0 0 0 0 0.00202285829877617 0
"stillschweigen" 0 0.00148438427740173 0 0 0.00177455990914253 0.00335435395142895 0.00294108996794212 0.00189292362053191 0 0.00262446526520222 0 0.00155203588306962 0.00682826903379993 0.00223508638608882 0 0.0047192071731949 0.00309898787056147 0.0049629726788354 0.00271680069550098 0.000935147519521204 0 0 0.0101521697442781 0.00227074553117279 0.0113150331530471 0 0.00404571659755234 0.0013387239283515
"verändert" 0.00292585873954005 0.00593753710960694 0.00506085680305676 0.0164207760711399 0.00177455990914253 0 0.00882326990382636 0.00283938543079787 0.00257658911133442 0.00524893053040443 0.0020470270344037 0.00232805382460442 0 0.00670525915826647 0.00716316174419218 0 0.00185939272233688 0.000354498048488243 0 0.00187029503904241 0 0 0.00902415088380278 0.00136244731870368 0 0 0 0.00401617178505449
"vögel" 0 0.0118750742192139 0.0126521420076419 0.00378940986257074 0.00177455990914253 0.0022362359676193 0.00392145329058949 0.00567877086159573 0.00257658911133442 0 0.00272936937920493 0.00155203588306962 0 0.00223508638608882 0.0075401702570444 0 0 0.00212698829092946 0 0.000935147519521204 0 0 0 0.00454149106234559 0.00226300663060943 0 0 0.00401617178505449
"brauche" 0.00877757621862017 0.000742192138700867 0.00759128520458514 0.00252627324171382 0.00354911981828507 0.0022362359676193 0 0.00189292362053191 0.00257658911133442 0 0.0177409009648321 0.00155203588306962 0.00682826903379993 0.00447017277217764 0.0037700851285222 0.00707881075979235 0.00433858301878606 0.00425397658185892 0.00271680069550098 0.00467573759760602 0.00476780776199104 0.00290554086643229 0.00789613202332743 0.000454149106234559 0.00226300663060943 0.00180189920175865 0 0.0013387239283515
"erstaunt" 0.00585171747908011 0.00371096069350433 0.00253042840152838 0.0101050929668553 0 0.00894494387047721 0.00294108996794212 0 0.00515317822266883 0 0.0245643244128444 0 0.00682826903379993 0.00447017277217764 0.0018850425642611 0.0212364322793771 0.0216929150939303 0.00212698829092946 0.00271680069550098 0 0.00476780776199104 0 0.00112801886047535 0.00136244731870368 0 0.00180189920175865 0.00202285829877617 0
"kreisler" 0 0 0 0 0 0.00111811798380965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"laute" 0 0.00371096069350433 0.00506085680305676 0.00252627324171382 0.00354911981828507 0.0022362359676193 0.00588217993588424 0.00252389816070922 0 0.00262446526520222 0.00341171172400617 0.00543212559074366 0 0.03799646856351 0.00791717876989662 0 0.00185939272233688 0.000708996096976486 0.00271680069550098 0.00467573759760602 0 0.00290554086643229 0.00112801886047535 0.00181659642493824 0.00452601326121886 0.0162170928158279 0 0.0013387239283515
"schlosses" 0 0.0126172663579147 0.0101217136061135 0.00505254648342765 0 0 0 0.000315487270088652 0 0 0.00545873875840987 0.000776017941534808 0 0.00670525915826647 0.00037700851285222 0 0.00123959514822459 0.000354498048488243 0.00271680069550098 0 0.0214551349289597 0 0.00112801886047535 0.00544978927481471 0 0 0 0
"sitzt" 0.00292585873954005 0.00296876855480347 0.00253042840152838 0.00252627324171382 0.00354911981828507 0.0134174158057158 0.00784290658117899 0.00315487270088652 0.00257658911133442 0.00524893053040443 0.00136468468960247 0 0.00682826903379993 0.00223508638608882 0.00640914471848774 0 0.00309898787056147 0.00567196877581189 0 0.000935147519521204 0 0 0.00112801886047535 0.00272489463740735 0.00226300663060943 0 0 0
"steine" 0 0.00742192138700867 0.0101217136061135 0.00757881972514147 0.0053236797274276 0.00111811798380965 0.000980363322647373 0.00283938543079787 0.0154595346680065 0.00262446526520222 0 0.00232805382460442 0 0.024585950246977 0.00226205107711332 0 0.00185939272233688 0.00708996096976486 0.00271680069550098 0.000935147519521204 0.0143034232859731 0 0.00112801886047535 0.00862883301845662 0.00452601326121886 0 0 0
"unschuldigen" 0.00585171747908011 0.0022265764161026 0.00759128520458514 0.00126313662085691 0.00887279954571266 0 0 0.00157743635044326 0.00257658911133442 0.00524893053040443 0.0020470270344037 0.00155203588306962 0 0.00447017277217764 0.00263905958996554 0 0 0.00886245121220608 0.0108672027820039 0.00748118015616964 0.00476780776199104 0 0 0.00408734195611103 0.00452601326121886 0.00180189920175865 0.00202285829877617 0
"dreimal" 0 0.00593753710960694 0 0 0.00354911981828507 0.00447247193523861 0.00196072664529475 0.00441682178124113 0.00515317822266883 0.00262446526520222 0.00341171172400617 0.00232805382460442 0.00682826903379993 0.00447017277217764 0.00339307661566998 0.047192071731949 0.00867716603757213 0.00708996096976486 0.00815040208650293 0.00748118015616964 0 0 0.00112801886047535 0.000454149106234559 0 0 0.00202285829877617 0
"fuhren" 0.0204810111767804 0.00371096069350433 0.00506085680305676 0 0 0.0022362359676193 0.00294108996794212 0.00126194908035461 0.0103063564453377 0.00787339579560664 0.00341171172400617 0.00155203588306962 0.00682826903379993 0.00894034554435529 0.0056551276927833 0 0.000619797574112295 0.0024814863394177 0 0 0 0.0116221634657291 0.00112801886047535 0.00227074553117279 0 0.00180189920175865 0.00606857489632851 0.0013387239283515
"goldnen" 0 0.00371096069350433 0.0101217136061135 0.00378940986257074 0 0 0.00588217993588424 0.000946461810265956 0 0.0236201873868199 0.000682342344801234 0.00310407176613923 0 0.00670525915826647 0.0109332468727144 0 0.00185939272233688 0.00212698829092946 0 0.0112217702342545 0 0.00290554086643229 0.00225603772095069 0.000454149106234559 0 0 0 0
"herrlich" 0.00292585873954005 0.011132882080513 0.00506085680305676 0.00126313662085691 0.00177455990914253 0.00447247193523861 0.00784290658117899 0.00347035997097517 0.00772976733400325 0.00262446526520222 0 0.000776017941534808 0 0.00670525915826647 0.00791717876989662 0.00707881075979235 0.00371878544467377 0.00212698829092946 0 0 0.00476780776199104 0.00581108173286457 0.00225603772095069 0.00908298212469118 0 0 0.00404571659755234 0.0013387239283515
"hinten" 0.00585171747908011 0.0022265764161026 0.00506085680305676 0.00378940986257074 0 0.00111811798380965 0.00686254325853161 0.00283938543079787 0 0.00787339579560664 0.00272936937920493 0.000776017941534808 0 0.00223508638608882 0.00452410215422664 0.151014629542237 0.00433858301878606 0.000708996096976486 0 0 0 0 0 0 0 0 0.00202285829877617 0
"jungfrau" 0.00877757621862017 0.00371096069350433 0.00253042840152838 0 0 0.00670870790285791 0.00882326990382636 0.00126194908035461 0.00772976733400325 0 0 0 0 0 0.0135723064626799 0.0495516753185465 0 0.0074444590182531 0.00543360139100196 0.00280544255856361 0 0 0 0.000454149106234559 0 0 0.00809143319510468 0
"moralischen" 0.00877757621862017 0.00148438427740173 0 0 0 0.00111811798380965 0 0.000946461810265956 0.00515317822266883 0.00787339579560664 0.0020470270344037 0.00232805382460442 0 0 0.00603213620563552 0 0.000619797574112295 0.013116427794065 0 0.00561088511712723 0 0 0.00564009430237674 0.0208908588867897 0.0407341193509697 0.0324341856316558 0.00202285829877617 0.0013387239283515
"städte" 0 0.000742192138700867 0.00506085680305676 0.00631568310428456 0.0372657580919932 0 0.00294108996794212 0.00157743635044326 0.00257658911133442 0.00524893053040443 0.0020470270344037 0.00232805382460442 0.00682826903379993 0.00223508638608882 0.00490111066707886 0 0.000619797574112295 0.0024814863394177 0 0.00561088511712723 0 0 0.00112801886047535 0.000908298212469118 0 0 0 0.00267744785670299
"unterrichtet" 0 0.000742192138700867 0.00759128520458514 0.0101050929668553 0.00709823963657013 0 0 0.00315487270088652 0.00257658911133442 0 0.00477639641360864 0.00310407176613923 0 0.00894034554435529 0.00075401702570444 0 0.00247919029644918 0.00319048243639419 0.00815040208650293 0.00187029503904241 0.00238390388099552 0 0.00564009430237674 0.00317904374364191 0.00678901989182828 0.00540569760527596 0.0101142914938809 0.00401617178505449
"wissenschaft" 0 0.000742192138700867 0 0 0.00709823963657013 0.0022362359676193 0.00294108996794212 0.00567877086159573 0.00257658911133442 0 0.000682342344801234 0 0 0.0111754319304441 0.0018850425642611 0.00235960358659745 0 0.00212698829092946 0 0.000935147519521204 0.00953561552398207 0 0.00112801886047535 0.00227074553117279 0.00905202652243771 0.00900949600879327 0.00809143319510468 0.0013387239283515
"abscheu" 0.00585171747908011 0.00593753710960694 0.00253042840152838 0.00126313662085691 0.00709823963657013 0 0.00294108996794212 0 0.00257658911133442 0.00524893053040443 0.000682342344801234 0.00388008970767404 0 0 0.00113102553855666 0.00235960358659745 0.00433858301878606 0.00106349414546473 0.00815040208650293 0.00654603263664843 0.00238390388099552 0.00290554086643229 0.0101521697442781 0.00181659642493824 0.00452601326121886 0.00720759680703461 0.00606857489632851 0.0013387239283515
"behandelt" 0.00585171747908011 0.00148438427740173 0.00506085680305676 0.0113682295877122 0 0.00335435395142895 0.00392145329058949 0.00441682178124113 0 0.00262446526520222 0.00887045048241604 0.00155203588306962 0 0.00223508638608882 0.0018850425642611 0 0.00929696361168442 0.00177249024244122 0.0108672027820039 0.00280544255856361 0 0 0.00564009430237674 0.00499564016858015 0.00226300663060943 0.00180189920175865 0.0101142914938809 0.00267744785670299
"dauerte" 0.00292585873954005 0.00296876855480347 0.00253042840152838 0.00126313662085691 0.0053236797274276 0.00335435395142895 0.00294108996794212 0.000315487270088652 0 0.00787339579560664 0.00477639641360864 0.0139683229476265 0.0136565380675999 0 0.00150803405140888 0.0047192071731949 0.00495838059289836 0.00531747072732365 0.00543360139100196 0.00841632767569084 0 0 0.00338405658142604 0.00726638569975294 0.00452601326121886 0.00180189920175865 0.00809143319510468 0.00669361964175748
"riefen" 0.00585171747908011 0.00519534497090607 0 0.00757881972514147 0.00887279954571266 0.0100630618542869 0.00294108996794212 0.000315487270088652 0 0.00524893053040443 0.00272936937920493 0 0 0.00894034554435529 0.00301606810281776 0.0141576215195847 0.00123959514822459 0.00141799219395297 0.0108672027820039 0.00187029503904241 0.00715171164298655 0 0.00451207544190139 0.00227074553117279 0.00452601326121886 0.00180189920175865 0 0.00535489571340598
"seh" 0 0.0044531528322052 0.00253042840152838 0.00252627324171382 0.00177455990914253 0 0.00588217993588424 0.00504779632141843 0.00257658911133442 0 0.000682342344801234 0.000776017941534808 0 0 0.0101792298470099 0 0 0.00531747072732365 0.0108672027820039 0.000935147519521204 0 0 0 0.00817468391222206 0.00452601326121886 0.00180189920175865 0.00404571659755234 0
