"m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Forster_Ansichten_1791" "m_Goethe_Wahlverwandschaften_1809" "m_Heinse_Ardinghello_1787" "m_Knigge_Braunschweig_1792" "m_Lesage_Teufel_1707" "m_Mueller_Siegfried_1779" "m_Paul_Hesperus_1795" "m_Schnabel_Kavalier_1738" "m_Stendhal_Rot-und-Schwarz_1830" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"vergessen" 0.00553721353571849 0.0208309223469506 0.00657883916382954 0.0113682295877122 0.00882326990382636 0.0157467915912133 0.0181005712992816 0.00212206094559036 0.0157637538752562 0.00872162745568323 0.0334690690020639 0.0135780397836566 0.00900949600879327 0.00404571659755234 0.0468553374923023
"höchst" 0.0242253092187684 0.00694364078231686 0.00657883916382954 0.0239995957962813 0.00392145329058949 0 0.00452514282482041 0 0.000404198817314261 0.0218040686392081 0.00991676118579672 0.00226300663060943 0.00360379840351731 0.0141600080914332 0.0013387239283515
"gabriele" 0 0 0 0 0 0 0 0 0 0 0.000619797574112295 0 0 0 0
"gabrielens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fassung" 0.00207645507589443 0 0.000822354895478693 0.00757881972514147 0.000980363322647373 0 0.00452514282482041 0 0.00323359053851408 0 0.00247919029644918 0 0.00900949600879327 0 0.00267744785670299
"kannte" 0.00761366861161292 0.0254600162018285 0.00411177447739346 0.0113682295877122 0.00686254325853161 0.0131223263260111 0.00905028564964082 0.00636618283677107 0.00727557871165669 0.000726802287973603 0.0136355466304705 0.0113150331530471 0.00720759680703461 0.012137149792657 0.0120485153551635
"freudig" 0 0 0.000822354895478693 0.00757881972514147 0.00294108996794212 0 0.0011312857062051 0.00212206094559036 0.00727557871165669 0 0 0.00452601326121886 0.00540569760527596 0 0.010709791426812
"wagen" 0.0207645507589443 0.0277745631292674 0.0164470979095739 0.0151576394502829 0.00588217993588424 0.0551137705692465 0.0192318570054867 0.00212206094559036 0.0101049704328565 0.0363401143986801 0.0185939272233688 0.00678901989182828 0.00900949600879327 0.00809143319510468 0.0174034110685694
"weinte" 0.00276860676785924 0.0138872815646337 0 0 0.00392145329058949 0 0.0022625714124102 0 0.00687137989434243 0 0.00867716603757213 0.0135780397836566 0.00180189920175865 0.00202285829877617 0.0321293742804359
"abreise" 0.0249174609107332 0 0.00493412937287216 0.013894502829426 0.00196072664529475 0.00262446526520222 0.00905028564964082 0.00212206094559036 0.00525458462508539 0.00944842974365683 0.00743757088934754 0.0203670596754848 0.00900949600879327 0.0141600080914332 0.0160646871402179
"jede" 0.0166116406071555 0.0162018284920727 0.0238482919688821 0.0303152789005659 0.0333323529700107 0.0131223263260111 0.011312857062051 0.0169764875647229 0.0375904900102262 0.00290720915189441 0.0123959514822459 0.0294190861979226 0.0144151936140692 0.0222514412865379 0.0763072639160352
"durfte" 0.00692151691964811 0.00462909385487791 0.00822354895478693 0.0101050929668553 0.00784290658117899 0.00524893053040443 0.00339385711861531 0.0106103047279518 0.00929657279822799 0.00944842974365683 0.00619797574112295 0.00452601326121886 0.00180189920175865 0.00202285829877617 0
"verwandten" 0.00415291015178887 0.00694364078231686 0.00328941958191477 0.00252627324171382 0.00882326990382636 0.0104978610608089 0.0158379998868714 0 0.00565878344239965 0 0.00309898787056147 0.00905202652243771 0.00900949600879327 0.00606857489632851 0.00267744785670299
"blicke" 0.00276860676785924 0.0115727346371948 0.00246706468643608 0.00378940986257074 0.0176465398076527 0.00787339579560664 0.0282821426551276 0.00212206094559036 0.00848817516359947 0.00872162745568323 0.0192137247974811 0.0226300663060943 0.0270284880263798 0 0.0602425767758173
"sonst" 0.0429134049018183 0.0162018284920727 0.0238482919688821 0.0593674211802749 0.0343127162926581 0.0524893053040443 0.0124441427682561 0.0700280112044818 0.0602256237798248 0.0101752320316304 0.0353284617244008 0.0294190861979226 0.0342360848334144 0.0222514412865379 0.0307906503520844
"kampf" 0.00415291015178887 0 0.00740119405930824 0.00378940986257074 0.00686254325853161 0.00787339579560664 0.00678771423723061 0 0.00323359053851408 0.000726802287973603 0.00433858301878606 0.00452601326121886 0 0.00809143319510468 0.00267744785670299
"meiner" 0.249866760799297 0.256914708945724 0.00740119405930824 0.0416835084882781 0.0598021626814898 0.073485027425662 0.0950279993212286 0.0636618283677107 0.0460786651738257 0.100298715740357 0.0712767210229139 0.617800810156374 0.315332360307764 0.224537271164155 0.184743902112506
"gott" 0.0394526464419942 0.171276472630483 0.00575648426835085 0.0101050929668553 0.065684342617374 0.0393669789780332 0.0101815713558459 0.0572956455309396 0.0404198817314261 0.0239844755031289 0.0539223889477697 0.11767634479169 0.0504531776492423 0.0141600080914332 0.0428391657072478
"jedes" 0.0103822753794722 0.00694364078231686 0.0156247430140952 0.029052142279709 0.0509788927776634 0.00262446526520222 0.00565642853102551 0.0169764875647229 0.0246561278561699 0.00363401143986801 0.00805736846345983 0.0181040530448754 0.00900949600879327 0.0222514412865379 0.0615813007041688
"engel" 0.00138430338392962 0.00462909385487791 0.0115129685367017 0.00126313662085691 0.0205876297755948 0.0288691179172244 0 0.00424412189118071 0.04648286399114 0.0232576732151553 0.00123959514822459 0.015841046414266 0.00360379840351731 0.00202285829877617 0.00669361964175748
"ahnung" 0.00138430338392962 0.00694364078231686 0 0.00631568310428456 0 0 0.00339385711861531 0.00212206094559036 0.000404198817314261 0 0.00371878544467377 0 0 0.0303428744816426 0
"zimmer" 0.00346075845982406 0.0324036569841454 0.0139800332231378 0.0416835084882781 0.0343127162926581 0.0656116316300554 0.0543017138978449 0.00636618283677107 0.0246561278561699 0.114834761499829 0.0582609719665557 0.047523139242798 0.052255076851001 0.00606857489632851 0.0655974724892233
"gabrielen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heilig" 0.000692151691964811 0 0.00657883916382954 0 0.00686254325853161 0 0.00339385711861531 0.00212206094559036 0.00444618699045687 0.00145360457594721 0.00309898787056147 0 0.00360379840351731 0.00202285829877617 0.00267744785670299
"krank" 0.00207645507589443 0.00925818770975582 0 0.00252627324171382 0.00196072664529475 0 0.00678771423723061 0 0.00242519290388556 0.00799482516770963 0.00681777331523524 0.0135780397836566 0.00720759680703461 0.00202285829877617 0.010709791426812
"vergebens" 0.00276860676785924 0 0.00822354895478693 0.00884195634599838 0.00882326990382636 0.0183712568564155 0.00452514282482041 0.00848824378236143 0 0.00363401143986801 0.00371878544467377 0.00678901989182828 0.00180189920175865 0.00202285829877617 0.013387239283515
"gräfin" 0 0 0 0.00126313662085691 0.000980363322647373 0 0.00678771423723061 0 0.000404198817314261 0.0305256960948913 0.00123959514822459 0.0452601326121886 0.09369875849145 0.0869829068473753 0
"zurück" 0.0609093488929034 0.115727346371948 0.0304271311327116 0.0530517380759903 0.0215679930982422 0.0472403747736399 0.0576955710164602 0.0106103047279518 0.0440576710872544 0.0443349395663898 0.0415264374655238 0.0362081060897508 0.0288303872281385 0.0728228987559422 0.0816621596294412
"dich" 0.0179959439910851 0.0532345793310959 0.0123353234321804 0.0909458367016977 0.0568610727135476 0.0577382358344487 0.0339385711861531 0.0488074017485782 0.0982203126073653 0.045788544142337 0.0818132797828229 0.047523139242798 0.0342360848334144 0.0262971578840902 0.172695386757343
"mut" 0.0166116406071555 0.0115727346371948 0.010690613641223 0.00631568310428456 0.0205876297755948 0.0131223263260111 0.0135754284744612 0.00636618283677107 0.0145511574233134 0.00218040686392081 0.0322294738538393 0.0113150331530471 0.0108113952105519 0.0161828663902094 0.00535489571340598
"moment" 0 0.00462909385487791 0.00164470979095739 0.00126313662085691 0.00980363322647373 0.00262446526520222 0.0011312857062051 0 0 0.000726802287973603 0.0235523078162672 0 0 0.00404571659755234 0.0013387239283515
"wehmütig" 0 0 0 0 0.00294108996794212 0 0 0 0.00242519290388556 0.000726802287973603 0.000619797574112295 0 0.00180189920175865 0 0.0013387239283515
"betragen" 0.0152273372232258 0.0115727346371948 0.00411177447739346 0.0202101859337106 0.000980363322647373 0.0104978610608089 0.0011312857062051 0.00424412189118071 0.00767977752897095 0 0.00309898787056147 0.00452601326121886 0.00540569760527596 0.0101142914938809 0.0294519264237329
"vieles" 0.00553721353571849 0.00231454692743895 0.00411177447739346 0.0126313662085691 0.00588217993588424 0 0 0.00636618283677107 0.00161679526925704 0.00436081372784161 0.000619797574112295 0.00905202652243771 0.00900949600879327 0.00202285829877617 0.0013387239283515
"lebe" 0.00207645507589443 0.0185163754195116 0.00246706468643608 0.00252627324171382 0.00588217993588424 0 0.0011312857062051 0.00424412189118071 0.00808397634628521 0.00363401143986801 0.00681777331523524 0.00452601326121886 0.00180189920175865 0.00404571659755234 0.010709791426812
"dünkt" 0 0 0.00986825874574431 0.00126313662085691 0.0107839965491211 0 0 0.00212206094559036 0.00121259645194278 0.000726802287973603 0.00123959514822459 0.015841046414266 0.0108113952105519 0.00202285829877617 0.00937106749846047
"lebte" 0.011074427071437 0.00231454692743895 0.000822354895478693 0.0101050929668553 0.0117643598717685 0.00787339579560664 0.00791899994343571 0.0169764875647229 0.00161679526925704 0.00799482516770963 0.00867716603757213 0.00452601326121886 0.00360379840351731 0.0182057246889855 0.010709791426812
"glaubte" 0.0436055565937831 0.0879527832426802 0.0123353234321804 0.0353678253839935 0.00980363322647373 0.0314935831824266 0.0339385711861531 0.0169764875647229 0.00970077161554225 0.00726802287973603 0.0260314981127164 0.015841046414266 0.0126132944123106 0.0323657327804187 0.0307906503520844
"agathokles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"neben" 0.0186880956830499 0.0208309223469506 0.0156247430140952 0.0164207760711399 0.0147054498397106 0.0393669789780332 0.0248882855365122 0.0169764875647229 0.0525458462508539 0.0130824411835248 0.0278908908350533 0.0203670596754848 0.0216227904211038 0.0283200161828664 0.0254357546386784
"auguste" 0 0 0 0 0 0 0 0 0 0 0.000619797574112295 0 0 0 0
"ton" 0.00415291015178887 0.00462909385487791 0.0156247430140952 0.00378940986257074 0.0107839965491211 0.00262446526520222 0.00452514282482041 0.00848824378236143 0.0117217657021136 0.000726802287973603 0.0161147369269197 0.0565751657652357 0.0576607744562769 0 0.00535489571340598
"trübe" 0.00346075845982406 0 0.00164470979095739 0 0 0.00262446526520222 0.0011312857062051 0 0.00808397634628521 0.000726802287973603 0 0.00452601326121886 0 0 0.00803234357010897
"zuerst" 0.0214567024509091 0.0300891100567064 0.0197365174914886 0.0214733225545675 0.0147054498397106 0.0157467915912133 0.011312857062051 0.00636618283677107 0.00848817516359947 0.00290720915189441 0.00495838059289836 0.00678901989182828 0.00900949600879327 0.0141600080914332 0.0160646871402179
"treuen" 0.00346075845982406 0 0.000822354895478693 0.00378940986257074 0.000980363322647373 0.00787339579560664 0.00565642853102551 0.00212206094559036 0.00242519290388556 0 0.00185939272233688 0.00905202652243771 0.0126132944123106 0 0
"gestalten" 0.000692151691964811 0.00231454692743895 0.0148023881186165 0.00631568310428456 0.0352930796153054 0 0.00339385711861531 0 0.00970077161554225 0.010902034319604 0 0 0.00180189920175865 0.00202285829877617 0.0013387239283515
"arm" 0.00692151691964811 0.0208309223469506 0.0115129685367017 0.0113682295877122 0.0362734429379528 0.0236201873868199 0.00905028564964082 0.0127323656735421 0.0145511574233134 0.0145360457594721 0.0297502835573902 0.0181040530448754 0.0198208912193452 0 0.0281132024953814
"neue" 0.0387604947500294 0.0208309223469506 0.0386506800874986 0.0442097817299919 0.0303912630020686 0.036742513712831 0.0316759997737429 0.00848824378236143 0.0282939172119982 0.0196236617752873 0.0229325102421549 0.0181040530448754 0.0162170928158279 0.0202285829877617 0.0254357546386784
"denke" 0 0.00231454692743895 0.00328941958191477 0.00884195634599838 0.00588217993588424 0.0104978610608089 0.0022625714124102 0.0106103047279518 0.00929657279822799 0 0.00681777331523524 0.0203670596754848 0.0216227904211038 0.00202285829877617 0.013387239283515
"gedanke" 0.0138430338392962 0.0138872815646337 0.00657883916382954 0.00505254648342765 0.00882326990382636 0.00524893053040443 0.0169692855930765 0.00212206094559036 0.0137427597886849 0 0.0328492714279516 0.0407341193509697 0.0378398832369317 0.012137149792657 0.0374842699938419
"freundes" 0.00138430338392962 0 0.00411177447739346 0.0113682295877122 0.00196072664529475 0.00787339579560664 0.011312857062051 0.00636618283677107 0.0121259645194278 0.00363401143986801 0.0117761539081336 0.00678901989182828 0.0252265888246212 0.00202285829877617 0.00803234357010897
"leise" 0.00138430338392962 0.0324036569841454 0.00246706468643608 0.0151576394502829 0.00686254325853161 0.0209957221216177 0.00339385711861531 0.00212206094559036 0.0210183385003415 0.00436081372784161 0.0161147369269197 0.00226300663060943 0.00180189920175865 0 0.013387239283515
"dort" 0.0311468261384165 0.0740655016780465 0.050986003519679 0.0328415521422797 0.0450967128417792 0.0866073537516731 0.0531704281916398 0.0148544266191325 0.0198057420483988 0.00508761601581522 0.0353284617244008 0.00452601326121886 0.00720759680703461 0 0.0374842699938419
"verlassen" 0.040144798133959 0.0786945955329244 0.010690613641223 0.0252627324171382 0.00882326990382636 0.0262446526520222 0.0316759997737429 0.0106103047279518 0.00606298225971391 0.0123556388955512 0.0291304859832779 0.0135780397836566 0.0162170928158279 0.024274299585314 0.0575651289191143
"wahrscheinlich" 0.040144798133959 0 0.00986825874574431 0.00884195634599838 0.0196072664529475 0.00262446526520222 0.00339385711861531 0.00212206094559036 0.00889237398091373 0 0.010536558759909 0.00226300663060943 0 0.00202285829877617 0
"bewegt" 0 0.00462909385487791 0.00411177447739346 0.0101050929668553 0.0117643598717685 0 0.00565642853102551 0 0.00525458462508539 0.000726802287973603 0.00309898787056147 0.00452601326121886 0.0144151936140692 0.00202285829877617 0.00669361964175748
"drückte" 0.00415291015178887 0.048605485476218 0.00328941958191477 0.0189470493128537 0.00490181661323687 0.00524893053040443 0.00339385711861531 0 0.0189973444137702 0.00944842974365683 0.0136355466304705 0.0226300663060943 0.0162170928158279 0.00606857489632851 0.0495327853490053
"leb" 0 0 0 0.00126313662085691 0.000980363322647373 0 0 0 0.000404198817314261 0 0 0 0 0 0
"lebt" 0.00207645507589443 0.00462909385487791 0.00493412937287216 0.00378940986257074 0.0176465398076527 0.00787339579560664 0.0158379998868714 0 0.0020209940865713 0.00581441830378882 0.00123959514822459 0.00678901989182828 0.00720759680703461 0.012137149792657 0.0147259632118664
"gatten" 0.00207645507589443 0.00694364078231686 0 0.0265258690379951 0.00490181661323687 0.00262446526520222 0.0124441427682561 0 0.00161679526925704 0 0.00991676118579672 0 0 0.00606857489632851 0.0830008835577927
"augenblicke" 0.0103822753794722 0.0208309223469506 0.00575648426835085 0.0126313662085691 0.00588217993588424 0.0209957221216177 0.0339385711861531 0.00848824378236143 0.00242519290388556 0.00508761601581522 0.0204533199457057 0.0181040530448754 0.0162170928158279 0.0101142914938809 0.0763072639160352
"schreibe" 0 0 0.00246706468643608 0.00631568310428456 0.00196072664529475 0.00262446526520222 0.0011312857062051 0.00636618283677107 0.00485038580777113 0 0.00309898787056147 0.00905202652243771 0.00720759680703461 0 0.00267744785670299
"sichtbar" 0.00276860676785924 0 0.00740119405930824 0.00505254648342765 0.00294108996794212 0.00524893053040443 0.0011312857062051 0.00212206094559036 0.000808397634628521 0 0.000619797574112295 0.00452601326121886 0.00900949600879327 0.00606857489632851 0
"erinnerung" 0.00207645507589443 0.00462909385487791 0.00328941958191477 0.0164207760711399 0.00490181661323687 0 0.00791899994343571 0 0.0149553562406276 0.000726802287973603 0.0148751417786951 0.0294190861979226 0.00360379840351731 0.00606857489632851 0.0120485153551635
"nachricht" 0.0124587304553666 0.00231454692743895 0.00328941958191477 0.0126313662085691 0.0166661764850053 0.0262446526520222 0.0271508569489225 0.0190985485103132 0.00848817516359947 0.0268916846550233 0.00309898787056147 0.0248930729367037 0.0198208912193452 0.0161828663902094 0.00669361964175748
"wagte" 0.00553721353571849 0.0162018284920727 0.00575648426835085 0.0101050929668553 0.00196072664529475 0.00262446526520222 0.0124441427682561 0.00636618283677107 0.000404198817314261 0.00218040686392081 0.0192137247974811 0.00226300663060943 0.00180189920175865 0.00202285829877617 0.00535489571340598
"frauen" 0.00138430338392962 0.00925818770975582 0.00493412937287216 0.0530517380759903 0.00392145329058949 0 0.0271508569489225 0.00212206094559036 0.000404198817314261 0.0167164526233929 0.0179741296492566 0.00452601326121886 0 0.00606857489632851 0.00267744785670299
"scheu" 0.00484506184375368 0 0.00164470979095739 0.00505254648342765 0.00196072664529475 0 0 0 0.00161679526925704 0 0.00495838059289836 0.00226300663060943 0.00180189920175865 0 0
"ganzes" 0.00207645507589443 0.0277745631292674 0.00904590385026562 0.013894502829426 0.0362734429379528 0.0131223263260111 0.00678771423723061 0.00848824378236143 0.0141469586059991 0.00726802287973603 0.00991676118579672 0.0135780397836566 0.0144151936140692 0.0222514412865379 0.0281132024953814
"mochte" 0.0173037922991203 0 0.00493412937287216 0.0277890056588521 0.00980363322647373 0 0.00339385711861531 0 0.00363778935582834 0.0218040686392081 0.00681777331523524 0.00678901989182828 0.00540569760527596 0.0748457570547183 0
"anstalten" 0.00415291015178887 0 0.00164470979095739 0.0164207760711399 0.00196072664529475 0.00787339579560664 0 0.00212206094559036 0.00161679526925704 0.00726802287973603 0 0.00905202652243771 0.0180189920175865 0.00202285829877617 0.00803234357010897
"deines" 0.000692151691964811 0.00231454692743895 0 0.00252627324171382 0 0 0.00452514282482041 0.00424412189118071 0.00687137989434243 0.00145360457594721 0.00433858301878606 0.00678901989182828 0.0126132944123106 0 0.0214195828536239
"gewiß" 0.0269939159866276 0.0254600162018285 0.0205588723869673 0.0505254648342765 0.0509788927776634 0.036742513712831 0.0169692855930765 0.0233426704014939 0.018593145596456 0.0159896503354193 0.0254117005386041 0.0565751657652357 0.0504531776492423 0.0343885910791949 0.0669361964175748
"freundliche" 0.00138430338392962 0 0.000822354895478693 0.0113682295877122 0 0 0 0.00424412189118071 0.000808397634628521 0 0.000619797574112295 0 0.00360379840351731 0 0.0013387239283515
"erstenmal" 0.00207645507589443 0 0.00740119405930824 0.0164207760711399 0.00196072664529475 0 0 0.0127323656735421 0.00363778935582834 0 0.00805736846345983 0 0.00540569760527596 0 0
"begleiten" 0.0062293652276833 0.00231454692743895 0.000822354895478693 0.0126313662085691 0.00686254325853161 0.00262446526520222 0.011312857062051 0.00636618283677107 0.00161679526925704 0.00145360457594721 0.00309898787056147 0.00905202652243771 0.00900949600879327 0.00809143319510468 0.0174034110685694
"todt" 0.0228410058348388 0 0.000822354895478693 0 0 0 0.011312857062051 0.00212206094559036 0 0 0 0 0 0.00202285829877617 0.00669361964175748
"fast" 0.0103822753794722 0.0578636731859738 0.0526307133106363 0.0328415521422797 0.0254894463888317 0.0183712568564155 0.0192318570054867 0.029708853238265 0.0282939172119982 0.0886698791327795 0.0464848180584221 0 0.00540569760527596 0 0.0388229939221934
"erschien" 0.000692151691964811 0.0439763916213401 0.00493412937287216 0.0202101859337106 0.00490181661323687 0.00524893053040443 0.0124441427682561 0.00424412189118071 0.00727557871165669 0.00363401143986801 0.0303700811315025 0 0.00180189920175865 0.0182057246889855 0.00401617178505449
"geliebte" 0.000692151691964811 0 0.000822354895478693 0.00378940986257074 0.00980363322647373 0.0157467915912133 0.0135754284744612 0.00424412189118071 0.0242519290388556 0.00726802287973603 0.0142553442045828 0.0226300663060943 0.00540569760527596 0.00606857489632851 0.00401617178505449
"schwäche" 0.000692151691964811 0.00462909385487791 0.00575648426835085 0.00252627324171382 0.00588217993588424 0.00262446526520222 0.00791899994343571 0.00212206094559036 0.0020209940865713 0 0.0117761539081336 0 0 0.00809143319510468 0.00669361964175748
"schweigen" 0.00138430338392962 0.0347182039115843 0.00246706468643608 0.0126313662085691 0.00294108996794212 0.00787339579560664 0.00678771423723061 0 0.0101049704328565 0.00654122059176242 0.00929696361168442 0.00905202652243771 0.0108113952105519 0 0.00803234357010897
"gelang" 0.0249174609107332 0.00231454692743895 0.00328941958191477 0.0113682295877122 0 0.00262446526520222 0.00565642853102551 0 0.00121259645194278 0 0.00991676118579672 0 0 0.00606857489632851 0.00401617178505449
"gewaltsam" 0 0 0.00328941958191477 0.00757881972514147 0.00196072664529475 0 0 0 0.00242519290388556 0 0.00123959514822459 0 0 0 0
"verbindung" 0.00138430338392962 0 0.00740119405930824 0.0265258690379951 0.00686254325853161 0.00787339579560664 0.0214944284178969 0 0.00404198817314261 0.00218040686392081 0.00309898787056147 0.0248930729367037 0.0198208912193452 0.0364114493779711 0.0254357546386784
"eilen" 0.00346075845982406 0.00462909385487791 0.00328941958191477 0.00126313662085691 0.000980363322647373 0.0131223263260111 0.00452514282482041 0.00212206094559036 0.00363778935582834 0.00145360457594721 0.000619797574112295 0.00452601326121886 0.00360379840351731 0 0.00401617178505449
"hoffen" 0.011074427071437 0.00694364078231686 0.00575648426835085 0.0151576394502829 0.000980363322647373 0.0131223263260111 0.00678771423723061 0.00636618283677107 0.00404198817314261 0.00872162745568323 0.000619797574112295 0.00452601326121886 0 0.00606857489632851 0.0240970307103269
"dunkeln" 0.000692151691964811 0.00231454692743895 0.000822354895478693 0 0.00686254325853161 0.00524893053040443 0 0.00212206094559036 0.0181889467791417 0.00290720915189441 0.000619797574112295 0 0 0 0.00535489571340598
"liegt" 0.00346075845982406 0.00462909385487791 0.0493412937287216 0.0227364591754244 0.0372538062606002 0.00787339579560664 0.0316759997737429 0.0148544266191325 0.0169763503271989 0.00944842974365683 0.0130157490563582 0.0226300663060943 0.00720759680703461 0.0222514412865379 0.013387239283515
"her" 0.0484506184375368 0.0370327508390233 0.0263153566553182 0.0328415521422797 0.0323519896473633 0.0262446526520222 0.0135754284744612 0.0381970970206264 0.0173805491445132 0.0225308709271817 0.0241721053903795 0.0135780397836566 0.00900949600879327 0.0323657327804187 0.00535489571340598
"ruhiger" 0.00207645507589443 0.00231454692743895 0.00246706468643608 0.00505254648342765 0.00196072664529475 0.00262446526520222 0 0 0.00121259645194278 0.00145360457594721 0.00433858301878606 0.0135780397836566 0.00720759680703461 0.00404571659755234 0.00937106749846047
"schwieg" 0.000692151691964811 0.0300891100567064 0.000822354895478693 0.0101050929668553 0.00490181661323687 0 0.0022625714124102 0.00212206094559036 0.00767977752897095 0.00218040686392081 0.00247919029644918 0.00905202652243771 0.00540569760527596 0.00202285829877617 0.0160646871402179
"möglichkeit" 0.00484506184375368 0 0.0131576783276591 0.00505254648342765 0.000980363322647373 0 0 0 0.00121259645194278 0.00145360457594721 0.00557817816701065 0 0 0.00202285829877617 0
"letzten" 0.0304546744464517 0.0324036569841454 0.0131576783276591 0.0265258690379951 0.0205876297755948 0.00524893053040443 0.0192318570054867 0.0233426704014939 0.0363778935582834 0.00872162745568323 0.0322294738538393 0.0497861458734074 0.0324341856316558 0.0182057246889855 0.0254357546386784
"laß" 0.00138430338392962 0.00231454692743895 0.00411177447739346 0.0378940986257074 0.0117643598717685 0.0104978610608089 0.00565642853102551 0.0381970970206264 0.00767977752897095 0.00290720915189441 0.00681777331523524 0.0203670596754848 0.00360379840351731 0 0.0307906503520844
"froh" 0.0117665787634018 0 0.00822354895478693 0.00378940986257074 0.00686254325853161 0.0104978610608089 0.0011312857062051 0.00424412189118071 0.0145511574233134 0.00944842974365683 0.00619797574112295 0.0113150331530471 0.0252265888246212 0.00202285829877617 0.0187421349969209
"arme" 0.0062293652276833 0.0740655016780465 0.00740119405930824 0.029052142279709 0.015685813162358 0.0393669789780332 0.0101815713558459 0.00636618283677107 0.0428450746353116 0.0312524983828649 0.0309898787056147 0.0995722917468148 0.0360379840351731 0.00606857489632851 0.0776459878443867
"nikomedien" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heiligen" 0.00276860676785924 0.0208309223469506 0.0271377115507969 0.00631568310428456 0.0284305363567738 0.00262446526520222 0.00452514282482041 0.0127323656735421 0.0194015432310845 0.00654122059176242 0.0142553442045828 0 0 0.00404571659755234 0.00401617178505449
"geist" 0.00276860676785924 0.0578636731859738 0.0370059702965412 0.0126313662085691 0.0588217993588424 0.0104978610608089 0.0362011425985633 0.00848824378236143 0.0335485018370836 0.00872162745568323 0.0204533199457057 0.0656271922876734 0.0810854640791394 0.0768686153534945 0.0187421349969209
"kranken" 0 0 0.00328941958191477 0.00378940986257074 0.000980363322647373 0.00262446526520222 0.00791899994343571 0 0.00485038580777113 0.000726802287973603 0.00123959514822459 0.00678901989182828 0.00180189920175865 0 0
"mitleid" 0.00207645507589443 0.0416618446939012 0.00246706468643608 0 0 0 0.0101815713558459 0.00424412189118071 0.00404198817314261 0.000726802287973603 0.00805736846345983 0 0 0.00202285829877617 0.00401617178505449
"allmählig" 0.00484506184375368 0 0.00164470979095739 0 0 0 0 0.00212206094559036 0 0.00290720915189441 0 0 0 0.00202285829877617 0.0013387239283515
"rettung" 0.0332232812143109 0 0.00411177447739346 0.00505254648342765 0.00294108996794212 0.00262446526520222 0.0022625714124102 0 0.00242519290388556 0.00145360457594721 0.00371878544467377 0.00226300663060943 0 0.00404571659755234 0.0013387239283515
"bestimmung" 0.00346075845982406 0 0.0197365174914886 0.00757881972514147 0.00686254325853161 0.00262446526520222 0 0.00212206094559036 0.000404198817314261 0 0 0.00905202652243771 0.00900949600879327 0.0141600080914332 0.010709791426812
"aussicht" 0.0103822753794722 0 0.021381227282446 0.013894502829426 0.00882326990382636 0.00262446526520222 0.00339385711861531 0 0.00404198817314261 0 0.00619797574112295 0.0135780397836566 0.0108113952105519 0.00404571659755234 0.00803234357010897
"lag" 0.0602171972009386 0.048605485476218 0.00986825874574431 0.0227364591754244 0.00980363322647373 0.0262446526520222 0.0147067141806663 0.0127323656735421 0.0173805491445132 0.0203504640632609 0.0309898787056147 0.0113150331530471 0.00720759680703461 0.0485485991706281 0.0227583067819754
"heimat" 0.00346075845982406 0 0 0.00126313662085691 0.00196072664529475 0.00262446526520222 0.0022625714124102 0.00212206094559036 0.000404198817314261 0.00581441830378882 0.00309898787056147 0 0 0 0
"sorge" 0.00553721353571849 0.00231454692743895 0.00411177447739346 0.0265258690379951 0.00588217993588424 0 0.0135754284744612 0 0.00565878344239965 0.00436081372784161 0.00619797574112295 0.0294190861979226 0.0198208912193452 0.00404571659755234 0.00401617178505449
"wahl" 0.00207645507589443 0.00694364078231686 0.0164470979095739 0.00505254648342765 0.00588217993588424 0.00262446526520222 0.00339385711861531 0.00424412189118071 0.00525458462508539 0.00290720915189441 0.00309898787056147 0.00905202652243771 0.0162170928158279 0.00202285829877617 0.00535489571340598
"dahin" 0.0712916242723755 0.0115727346371948 0.0156247430140952 0.0164207760711399 0.023528719743537 0.0236201873868199 0.0203631427116918 0.0275867922926746 0.0105091692501708 0.0385205212626009 0.021073117519818 0.015841046414266 0.0144151936140692 0.058662890664509 0.0214195828536239
"ihres" 0.0193802473750147 0.0347182039115843 0.0394730349829773 0.0315784155214228 0.0245090830661843 0.0524893053040443 0.0384637140109735 0.0233426704014939 0.0400156829141118 0.0218040686392081 0.0564015792442188 0.149358437620222 0.163972827360037 0.0525943157681804 0.104420466411417
"nahe" 0.0463741633616423 0.00925818770975582 0.010690613641223 0.0189470493128537 0.00980363322647373 0.0131223263260111 0.0101815713558459 0.0190985485103132 0.020209940865713 0.010902034319604 0.0223127126680426 0.0226300663060943 0.0198208912193452 0.00606857489632851 0.00937106749846047
"einsam" 0.00276860676785924 0 0.00246706468643608 0.00252627324171382 0.000980363322647373 0 0 0 0.0105091692501708 0.000726802287973603 0.00619797574112295 0.00678901989182828 0.00540569760527596 0.00202285829877617 0.00535489571340598
"fester" 0.000692151691964811 0.0115727346371948 0.00246706468643608 0 0.00294108996794212 0 0.0011312857062051 0 0.00485038580777113 0 0.000619797574112295 0 0.00180189920175865 0.00404571659755234 0.00669361964175748
