"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Defoe_Moll-Flanders_1722" "m_Diderot_Jakob_1796" "m_Diderot_Kleinode_1748" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Hauff_Memoiren-des-Satan_1826" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hippel_Lebenslaeufe_1779" "m_Hoelderlin_Hyperion_1797" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Elixiere_1816" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Josephs-von-Wurmbrands_1792" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Quintus-Fixlein_1796" "m_Paul_Siebenkaes_1796" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schnabel_Wunderliche-Fata_1731" "m_Scott_Ivanhoe_1819" "m_Spindler_Der-Jude_1827" "m_Sterne_Tristram-Shandy_1759" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Tieck_William-Lovell_1795" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wezel_Kakerlak_1784" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Honigmonathe_1802" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Seldorf_1795" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Schopenhauer_Die-Tante_1823" "w_Wolzogen_Agnes_1798"
"loos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00319921512588912 0.000630974540177304 0 0 0 0 0 0.001008252547098 0 0 0 0 0 0 0 0 0.00197169953927954 0 0 0.010134861219967 0.00417460474083295 0.00115878211999189 0.0024814863394177 0 0 0 0 0.0058750142555493 0.0160820542143917 0.0163784833524416 0.0127513070089684 0 0 0.00715171164298655 0.0028998745804244 0.00865922694751426 0.00294964948331973 0.00181659642493824 0.00382648180507902 0 0.00700096263236195 0.00571801993138376 0.00623822534965253
"kalt" 0.00292585873954005 0.0089063056644104 0.015961557848046 0.0130576713819369 0.00472150962401045 0.0114254702295091 0.000796704828827967 0.00324949632806915 0.00275592178693969 0.01338942012653 0.00205116985053809 0.0151614696517916 0.00559058991904826 0.00373241764687063 0.013565952613812 0.00833784966857048 0.00832847505621721 0.00560616678346181 0.00526581059631544 0.00477783086478739 0.01512378820647 0.0108642511814873 0 0.00901668907177284 0.0138691009040132 0.0187076738878288 0.0116058648303609 0.024783007868605 0.0229975192839854 0.00394339907855908 0 0.000626976281487271 0.00608091673198022 0.0185959665728013 0.00231756423998378 0.0024814863394177 0.0304897414724004 0.00541730674725555 0 0.00279087940610086 0.00380147981241425 0.00893447456355092 0.0140387000163785 0.018701916946487 0 0.00298338255914556 0.00715171164298655 0.0101495610314854 0.0140712437897107 0.00196643298887982 0.00590393838104927 0.00765296361015803 0.00629128656810318 0.00437560164522622 0.00490115994118608 0.00998116055944405
"manches" 0 0.0230079562997269 0.00840081992002419 0.0174102285092492 0 0 0.0023901144864839 0.00433266177075887 0 0.00781049507380918 0.0376047805931983 0.0101076464345277 0.0111811798380965 0.0101308478986489 0.00978010537274821 0.0125067745028557 0.0582993253935204 0.0158841392198085 0.0233200183551112 0.00477783086478739 0.00252063136774499 0.000776017941534808 0 0.00573789304567363 0.0138691009040132 0.00374153477756576 0.00386862161012031 0.0101385032189748 0.0075401702570444 0.000657233179759847 0 0.00146294465680363 0.00135131482932894 0.00341558569704514 0.00289695529997972 0.00779895706674135 0.0273137267356921 0.000386950481946825 0 0.000930293135366954 0.00414706888627009 0.0107213694762611 0.00467956667212616 0.00680069707144982 0.0100918357049147 0.0149169127957278 0.0238390388099552 0.00942459238637929 0.00974163031595354 0.00196643298887982 0.00227074553117279 0.00255098787005268 0.0125825731362064 0.00787608296140719 0.00898545989217448 0.0124764506993051
"bestimmt" 0.0497395985721809 0.0200391877449234 0.00924090191202661 0.0239390642002176 0.0267552212027259 0.0171382053442637 0.00956045794593561 0.0064989926561383 0.00826776536081906 0.00669471006326501 0.0136744656702539 0.0101076464345277 0.00559058991904826 0.0111972529406119 0.00504779632141843 0 0 0.00654052791403878 0.00451355193969895 0.0191113234591495 0.001512378820647 0.0093122152984177 0 0.00491819403914882 0.00504330941964117 0.00374153477756576 0 0 0.00490111066707886 0.00131446635951969 0.0388500388500388 0.00104496046914545 0.0202697224399341 0.0110057761349232 0.0127466033199108 0.00708996096976486 0.00571682652607508 0.00541730674725555 0.0173973556019485 0.00372117254146782 0.00933090499410771 0.0125082643889713 0.0257376166966939 0.0161516555446933 0.00504591785245736 0.00298338255914556 0.0309907504529417 0.0210240907080769 0.00757682357907498 0.010815381438839 0.00681223659351838 0.0102039514802107 0.00629128656810318 0.0157521659228144 0.0196046397647443 0.0187146760489576
"willen" 0.0614430335303412 0.0207813798836243 0.0193218858160556 0.0217627856365615 0.0456412596987677 0.00571273511475457 0.0167308014053873 0.0140811507549663 0.0151575698281683 0.0167367751581625 0.0232465916394317 0.035376762520847 0.00559058991904826 0.0255937210071129 0.0173517998548759 0.027098011422854 0.0333139002248688 0.0214903060032703 0.0150451731323298 0.062111801242236 0.0282310713187439 0.00620814353227847 0.0240336471059483 0.0278697662218433 0.00882579148437205 0 0.0103163242936542 0.016897505364958 0.00904820430845328 0.0348333585272719 0 0.0248700591656618 0.0324315559038945 0.035673895058027 0.020278687099858 0.0148889180365062 0.0222321031569586 0.0282473851821182 0.0391440501043841 0.0251179146549078 0.0262647696130439 0.0214427389525222 0.0233978333606308 0.0518553151698049 0.0353214249672015 0.0656344163012023 0.0262229426909507 0.0210240907080769 0.0357193111584963 0.021630762877678 0.0199825606743206 0.0280608665705795 0.0125825731362064 0.0253784895423121 0.022872079725535 0.0162193859090966
"hoffnungen" 0.00292585873954005 0.00371096069350433 0.00504049195201452 0.0130576713819369 0.0141645288720314 0.00142818377868864 0.00398352414413984 0.00324949632806915 0.00688980446734922 0.00669471006326501 0.00615350955161427 0.0202152928690554 0.00670870790285791 0.00106640504196304 0.00283938543079787 0.0229290865885688 0.0166569501124344 0.0028030833917309 0.00225677596984947 0 0.001008252547098 0.0170723947137658 0.00400560785099139 0.000819699006524804 0.00693455045200661 0 0.00773724322024063 0.00844875268247898 0.0109332468727144 0.00262893271903939 0 0 0.00472960190265128 0.000759019043787809 0 0.00319048243639419 0.00952804421012514 0.00193475240973413 0.00434933890048713 0 0.00138235629542336 0.0285903186033629 0.0397763167130724 0.000850087133931228 0 0.0119335302365822 0.0119195194049776 0.0036248432255305 0.00108240336843928 0.00393286597775964 0 0.00382648180507902 0.0125825731362064 0.00612584230331671 0.0081685999019768 0.00249529013986101
"eigentlich" 0.00585171747908011 0.0326564541028381 0.0176417218320508 0.0696409140369967 0.0094430192480209 0.00999728645082049 0.0414286510990543 0.00974848898420745 0.00275592178693969 0.0345893353268692 0.0526466928304776 0.00505382321726386 0.022362359676193 0.014396468066501 0.0173517998548759 0.0104223120857131 0 0.0186872226115394 0.0308426049212761 0.00477783086478739 0.00201650509419599 0.0232805382460442 0.0360504706589225 0.0180333781435457 0.0138691009040132 0.014966139110263 0.0103163242936542 0.0191505060802857 0.0101792298470099 0.0111729640559174 0 0.00835968375316362 0.00945920380530256 0.00948773804734761 0.020278687099858 0.00779895706674135 0.00762243536810011 0.00425645530141508 0.0130480167014614 0.0167452764366052 0.0134779738803778 0.0232296338652324 0.00701935000818924 0.0059506099375186 0 0.0119335302365822 0.00238390388099552 0.0246489339336074 0.00108240336843928 0.00196643298887982 0.00544978927481471 0.00510197574010536 0.00629128656810318 0.0113765642775882 0.0424767194902794 0.00623822534965253
"wesen" 0.0263327286558605 0.0267189169932312 0.0403239356161161 0.0195865070729053 0.0236075481200523 0.00571273511475457 0.00876375311710764 0.00541582721344858 0.0165355307216381 0.0234314852214275 0.0403396737272491 0.0252691160863193 0.022362359676193 0.0271933285700575 0.00914913083257091 0.104223120857131 0.183226451236779 0.0355057229619248 0.04287874342714 0.0238891543239369 0.01008252547098 0.0519932020828322 0.0480672942118967 0.0106560870848225 0.0245861334207507 0.00748306955513151 0.0103163242936542 0.0191505060802857 0.0339307661566998 0.0197169953927954 0 0.023198122415029 0.010134861219967 0.00683117139409028 0.0150641675598946 0.00708996096976486 0.0597090770501175 0.0030956038555746 0.00434933890048713 0.0148846901658713 0.0279927149823231 0.0518199524685953 0.0467956667212616 0.0314532239554554 0.0807346856393178 0.0566842686237656 0.0882044435968342 0.0246489339336074 0.0465433448428891 0.0324461443165171 0.0181659642493824 0.0306118544406321 0.157282164202579 0.0175024065809049 0.0400261395196863 0.126012152062981
"kraft" 0.0292585873954006 0.0304298776867355 0.0226822137840653 0.00652883569096844 0.0141645288720314 0.0157100215655751 0.0103571627747636 0.00433266177075887 0.017913491615108 0.0100420650948975 0.015725635520792 0.0530651437812705 0.00782682588666756 0.0213281008392608 0.0104110799129255 0.0521115604285655 0.0249854251686516 0.056996028965195 0.0255767943249607 0.0191113234591495 0.00655364155613698 0.0170723947137658 0.0240336471059483 0.0106560870848225 0.0081953778069169 0 0.00773724322024063 0.00450600143065545 0.0207354682068721 0.00591509861783862 0.0259000259000259 0.00020899209382909 0.0236480095132564 0.0110057761349232 0.0237550334598337 0.0194973926668534 0.0190560884202503 0.00812596012088333 0.00434933890048713 0.0120938107597704 0.015205919249657 0.0518199524685953 0.0187182666885046 0.0059506099375186 0.0151377535573721 0.0387839732688923 0.0357585582149328 0.0123244669668037 0.0238128741056642 0.0127818144277188 0.0077205348059875 0 0.0566215791129286 0.00612584230331671 0.0171540597941513 0.0885827999650659
"wußte" 0.0321844461349406 0.0526956418477615 0.042004099600121 0.0457018498367791 0.0676749712774831 0 0.0956045794593561 0.022746474296484 0.0358269832302159 0.0658313156221059 0.0471769065623761 0.035376762520847 0.0536696632228633 0.0426562016785215 0.0381739596807269 0.0312669362571393 0.0333139002248688 0.058864751226349 0.0436310020837565 0 0.013107283112274 0.056649309732041 0.0440616863609053 0.0639365225089347 0.034672752260033 0.0112246043326973 0.016764026977188 0.0214035067956134 0.0233745277968377 0.0348333585272719 0.0259000259000259 0.00020899209382909 0.00945920380530256 0.0151803808757562 0.020278687099858 0.0170159063274357 0.0260433208410087 0.0460471073516722 0.0652400835073069 0.0297693803317425 0.0107132612895311 0.0536068473813055 0.0444558833851985 0.0238024397500744 0.055505096377031 0.02685044303231 0.0667493086678745 0.0427731500612598 0.057367378527282 0.033429360810957 0.0204367097805552 0.0255098787005268 0.0817867253853413 0.0910125142207053 0.0637150792354191 0.0436675774475677
"erwiederte" 0 0 0 0.119695321001088 0 0.00142818377868864 0.000796704828827967 0 0.00137796089346984 0 0 0 0 0.055453062182078 0.0306022651985992 0 0 0 0 0 0.00252063136774499 0 0.0120168235529742 0 0 0 0 0 0 0.047320788942709 0 0.000626976281487271 0 0.0899437566888553 0.0973376980793186 0.0230423731517358 0 0 0 0 0.0114044394372428 0.0410985829923342 0.0257376166966939 0.00255026140179368 0.0100918357049147 0 0.0452941737389148 0.0239239652885013 0.00865922694751426 0.0462111752386758 0.00681223659351838 0.00255098787005268 0.0125825731362064 0.039380414807036 0.0833197190001634 0.0449152225174982
"wünsche" 0.0292585873954006 0.0089063056644104 0.0109210658960315 0.0348204570184984 0.0141645288720314 0.0414173295819706 0.0159340965765594 0.00433266177075887 0.00413388268040953 0.0033473550316325 0.0116232958197158 0.0328498509122151 0.0022362359676193 0.00959764537766735 0.00757169448212765 0.0104223120857131 0.0333139002248688 0.00840925017519271 0.0082748452227814 0.0143334925943622 0.00857014665033298 0.0186244305968354 0 0.00819699006524804 0.0170211692912889 0 0.0141849459037745 0.0197137562591176 0.0147033320012366 0.00460063225831893 0 0.00376185768892363 0.011486176049296 0.00645166187219637 0.0110084301399229 0.014534419988018 0.0374769738931589 0.00657815819309603 0.00434933890048713 0.00372117254146782 0.0145147411019453 0.0375247931669139 0.0514752333933878 0.029753049687593 0.0201836714098294 0.0149169127957278 0.00715171164298655 0.0159493101923342 0.0119064370528321 0.0530936906997552 0.0286113936927772 0.0420912998558692 0.0440390059767222 0.00525072197427146 0.0171540597941513 0.0199623211188881
"deiner" 0.0292585873954006 0.0148438427740173 0.0235222957760677 0.0130576713819369 0.0141645288720314 0.0257073080163955 0.00557693380179577 0.0422434522648989 0.00413388268040953 0.00557892505272084 0.00478606298458888 0.0303229393035832 0.00447247193523861 0.0197284932763162 0.0220841089062056 0.0833784966857048 0.0333139002248688 0.028030833917309 0.0218155010418782 0 0.0196609246684109 0.00232805382460442 0.0280392549569397 0.00409849503262402 0.0138691009040132 0.014966139110263 0.016764026977188 0.0202770064379495 0.022243502258281 0.030232726268953 0.012950012950013 0.00522480234572726 0.0520256209291641 0.0387099712331782 0.0179611228598743 0.0428942638670774 0.0343009591564505 0.0278604347001714 0.0173973556019485 0.00279087940610086 0.0497648266352411 0.00536068473813055 0.0421161000491354 0.128363157223615 0.00504591785245736 0.0507175035054745 0.0143034232859731 0.0188491847727586 0.01515364715815 0.0363790102942767 0.0190742624618515 0.0382648180507902 0 0.0218780082261311 0.020421499754942 0.0262005464685406
"trüben" 0 0.00296876855480347 0.00336032796800968 0.00870511425462459 0 0.00285636755737728 0.0023901144864839 0 0 0 0.000683723283512697 0 0.00335435395142895 0.00106640504196304 0.00126194908035461 0.00208446241714262 0.00832847505621721 0.000934361130576968 0.00150451731323298 0.00477783086478739 0.00252063136774499 0.0108642511814873 0.00801121570198278 0 0.00189124103236544 0 0.00257908107341354 0.00732225232481511 0.00339307661566998 0 0 0.000417984187658181 0 0.00455411426272685 0.00115878211999189 0.00106349414546473 0.0152448707362002 0.00270865337362778 0 0.000930293135366954 0.000691178147711682 0.00178689491271018 0.0116989166803154 0.00255026140179368 0 0.00298338255914556 0.0166873271669686 0.0036248432255305 0.0129888404212714 0.00491608247219955 0.000908298212469118 0.00255098787005268 0.0125825731362064 0 0.0122528998529652 0.00249529013986101
"vaters" 0.00292585873954005 0.011132882080513 0.0268826237440774 0.0805223068552775 0.00314767308267363 0 0.00398352414413984 0.00541582721344858 0.00826776536081906 0.00446314004217667 0.0177768053713301 0.00252691160863193 0.00559058991904826 0.00906444285668583 0.0359655487901063 0.00416892483428524 0.00832847505621721 0.0186872226115394 0.00977936253601438 0 0.0357929654219789 0.0100882332399525 0.00400560785099139 0.0163939801304961 0.0100866188392823 0 0.0141849459037745 0.00337950107299159 0.0165883745654977 0.0157735963142363 0.012950012950013 0.0267509880101236 0.021621037269263 0.0489567283243137 0.0562009328196066 0.00673546292127662 0.0209616972622753 0.00541730674725555 0 0.000930293135366954 0.00552942518169346 0.00714757965084073 0.0210580500245677 0.0195520040804182 0 0.00596676511829112 0.00953561552398207 0.00579974916084879 0.10499312673861 0.021630762877678 0.0217991570992588 0.0165814211553424 0 0.0507569790846241 0.0441104394706747 0.109792766153885
"stimme" 0.0234068699163204 0.0274611091319321 0.0445243455761282 0.0217627856365615 0.0236075481200523 0.0228509404590183 0.0175275062342153 0.022746474296484 0.044094748591035 0.0412840453901342 0.0164093588043047 0.0833880830848537 0.0313073035466702 0.027726531091039 0.0179827743950532 0.0354358610914245 0.0249854251686516 0.0784863349684653 0.0631897271557852 0.0191113234591495 0.015627914480019 0.0256085920706487 0.0240336471059483 0.0262303682087937 0.0359335796149433 0.00748306955513151 0.0141849459037745 0.0225300071532773 0.0339307661566998 0.0144591299547166 0.0647500647500648 0.0123305335359163 0.0540525931731575 0.0489567283243137 0.0150641675598946 0.0340318126548713 0.0107984501048085 0.0251517813265436 0.0173973556019485 0.019536155842706 0.0114044394372428 0.0214427389525222 0.086571983434334 0.0306031368215242 0.0706428499344031 0.0298338255914556 0.0786688280728521 0.036248432255305 0.0974163031595354 0.0383454432831565 0.03088213922395 0.0165814211553424 0.0251651462724127 0.032379452174674 0.038392419539291 0.0723634140559694
"liebe" 0.166773948153783 0.185548034675217 0.254544843576733 0.195865070729053 0.262830702403248 0.271354917950842 0.0924177601440442 0.0541582721344858 0.0854335753951303 0.0502103254744876 0.0328187176086094 0.123818668822965 0.0782682588666756 0.111972529406119 0.142915733350159 0.216784091382832 0.14991255101191 0.0971735575800047 0.111334281179241 0.0238891543239369 0.188039100033776 0.0287126638367879 0.0200280392549569 0.0983638807829765 0.126082735491029 0.0486399521083548 0.118637729377023 0.10194828236858 0.22582809919848 0.0709811834140635 0.0388500388500388 0.0558008890523672 0.0499986486851707 0.083492094816659 0.0585184970595904 0.062746154582419 0.154354316204027 0.198892547720668 0.0652400835073069 0.0167452764366052 0.0819046105038343 0.134017118453264 0.498373850581436 0.388489820206571 0.166515289131093 0.167069423312151 0.13826642509774 0.125419575603355 0.174266942318724 0.173046103021424 0.274760209271908 0.303567556536269 0.226486316451714 0.115515883433972 0.129880738441431 0.279472495664433
"blos" 0 0 0 0.00217627856365615 0 0 0.00557693380179577 0 0.00137796089346984 0 0 0 0 0 0 0 0 0 0 0 0.016132040753568 0 0 0 0 0 0 0 0 0.00328616589879923 0 0.00501581025189817 0.000675657414664469 0.00721068091598418 0.0301283351197891 0 0 0 0 0 0 0.019655844039812 0.00467956667212616 0.147065074170102 0.0100918357049147 0.00596676511829112 0 0.00507478051574269 0.0324721010531785 0.000983216494439911 0.00181659642493824 0 0.0566215791129286 0.0192526472389954 0.00245057997059304 0
"halb" 0.0234068699163204 0.0192969956062225 0.0134413118720387 0.0478781284004353 0.00157383654133682 0 0.00637363863062374 0.0140811507549663 0.0151575698281683 0.033473550316325 0.0164093588043047 0.0252691160863193 0.0156536517733351 0.00426562016785215 0.0138814398839007 0.00416892483428524 0 0.0121466946975006 0.0082748452227814 0 0.0473878697136059 0.0093122152984177 0.0120168235529742 0.0155742811239713 0.0384552343247639 0.0374153477756576 0.0141849459037745 0.0309787598357562 0.025636578873951 0.0289182599094333 0 0.0217351777582254 0.0236480095132564 0.0307402712734062 0.0272313798198094 0.011698435600112 0.0127040589468335 0.0216692269890222 0.0217466945024356 0.00465146567683477 0.00898531592025186 0.0232296338652324 0.0140387000163785 0.0127513070089684 0.0252295892622868 0.0179002953548734 0.0357585582149328 0.0311736517395623 0.0378841178953749 0.0117985979332789 0.0322445865426537 0.0153059272203161 0.0251651462724127 0.0140019252647239 0.0343081195883026 0.0187146760489576
"krankheit" 0.0117034349581602 0.00816411352570954 0.0193218858160556 0.00217627856365615 0.00629534616534727 0 0.00876375311710764 0.00216633088537943 0.00826776536081906 0.00223157002108834 0.00341861641756348 0.0227422044776874 0.0022362359676193 0.013330063024538 0.0151433889642553 0.00625338725142786 0 0.00560616678346181 0.0127883971624803 0 0.00857014665033298 0.00465610764920885 0.0120168235529742 0.00737729105872324 0.00315206838727573 0.00374153477756576 0.00128954053670677 0.00450600143065545 0.0056551276927833 0.00262893271903939 0 0 0.00270262965865787 0.00493362378462076 0.00405573741997161 0.010280443406159 0.0222321031569586 0.00889986108477698 0.00434933890048713 0.00558175881220173 0.00241912351699089 0 0.00701935000818924 0.0204020912143495 0.0201836714098294 0.00895014767743668 0.00715171164298655 0.0137744042570159 0.0108240336843928 0.00294964948331973 0.00454149106234559 0.0102039514802107 0.0125825731362064 0.00787608296140719 0.00571801993138376 0.0174670309790271
"je" 0.0146292936977003 0.0452737204607529 0.0336032796800968 0.0239390642002176 0.0661011347361463 0.0542709835901684 0.0462088800720221 0.0400771213795195 0.0275592178693969 0.0390524753690459 0.0266652080569952 0.0101076464345277 0.0290710675790509 0.0810467831891909 0.0466921159731205 0.016675699337141 0.0832847505621721 0.0270964727867321 0.00977936253601438 0.0143334925943622 0.0186526721213129 0.0380248791352056 0.052072902062888 0.0147545821174465 0.0390856480022191 0.014966139110263 0.0116058648303609 0.0219667569744453 0.0267676044125076 0.0335188921677522 0.012950012950013 0.0106585967852836 0.0256749817572498 0.0212525332260586 0.0562009328196066 0.0506932209338188 0.0660611065235343 0.0336646919293738 0.0608907446068198 0.0279087940610086 0.0342133183117283 0.0321641084287833 0.0350967500409462 0.0331533982233179 0.0151377535573721 0.00895014767743668 0.0286068465719462 0.0202991220629708 0.0476257482113284 0.00983216494439911 0.0127161749745677 0.0267853726355531 0.0314564328405159 0.0175024065809049 0.0457441594510701 0.0237052563286796
"blumen" 0 0.0185548034675217 0.0411640176081186 0.015233949945593 0.00472150962401045 0 0 0 0.00137796089346984 0.0245472702319717 0.00615350955161427 0.0202152928690554 0.00447247193523861 0.00533202520981519 0.0078871817522163 0.0458581731771376 0.0333139002248688 0.0121466946975006 0.00752258656616491 0 0.0206691772155089 0.00310407176613923 0.00801121570198278 0.00245909701957441 0.0416073027120396 0.0112246043326973 0.0528711620049776 0.0456232644853865 0.047880081132232 0.0098584976963977 0.012950012950013 0.00334387350126545 0.00135131482932894 0.00379509521893904 0 0.00957144730918256 0.0158800736835419 0.00541730674725555 0.00434933890048713 0.00279087940610086 0.00345589073855841 0.0410985829923342 0.0163784833524416 0 0.00504591785245736 0.0238670604731645 0.0119195194049776 0.0108745296765915 0.0184008572634678 0.077674103060753 0.0363319284987647 0.00127549393502634 0.00629128656810318 0.00262536098713573 0.00571801993138376 0.00499058027972202
"schreiben" 0.00292585873954005 0.0192969956062225 0.0310830337040895 0.0130576713819369 0.00314767308267363 0.00285636755737728 0.0159340965765594 0.0108316544268972 0.0124016480412286 0.00781049507380918 0.0198279752218682 0.0277960276949512 0.0134174158057158 0.00799803781472279 0.0296558033883333 0.0187601617542836 0 0.00373744452230787 0.0142929144757133 0.0477783086478739 0.0478919959871549 0.016296376772231 0 0.0360667562870914 0.0264773744531161 0.0299322782205261 0.0309489728809625 0.0230932573321092 0.0105562383598622 0.0105157308761576 0 0.0181823121631309 0.00540525931731575 0.00531313330651466 0.0347634635997567 0.00815345511522959 0.0463698151559423 0.0201214250612349 0.00434933890048713 0.0111635176244035 0.0117500285110986 0.00178689491271018 0.0233978333606308 0.0263527011518681 0.0100918357049147 0.0387839732688923 0.00238390388099552 0.0260988712238196 0.00432961347375713 0.010815381438839 0.0236157535241971 0.067601178556396 0 0.0192526472389954 0.0171540597941513 0.00499058027972202
"tagen" 0.0146292936977003 0.0215235720223251 0.010080983904029 0.0108813928182807 0.00472150962401045 0.00856910267213185 0.0159340965765594 0.0119148198695869 0.0137796089346984 0.0122736351159859 0.0143581889537666 0.0303229393035832 0.0324254215304799 0.0191952907553347 0.0107265671830142 0.0250135490057114 0.0249854251686516 0.0177528614809624 0.00977936253601438 0.00477783086478739 0.0433548595252139 0.0108642511814873 0.00801121570198278 0.0204924751631201 0.0107170325167375 0.014966139110263 0.016764026977188 0.0129547541131344 0.0177194001040543 0.0164308294939962 0.0518000518000518 0.0466052369238872 0.00675657414664469 0.011764795178711 0.00637330165995539 0.00921694926069432 0.023502509051642 0.0158649697598198 0.00869867780097425 0.0139543970305043 0.0169338646189362 0.00357378982542037 0.0257376166966939 0.0238024397500744 0.0100918357049147 0.0238670604731645 0.0143034232859731 0.0202991220629708 0.0259776808425428 0.0324461443165171 0.0286113936927772 0.0178569150903687 0 0.0166272862518596 0.0326743996079072 0.0349340619580542
"schonung" 0 0.0044531528322052 0.00168016398400484 0.00652883569096844 0.00472150962401045 0.00856910267213185 0 0.00108316544268972 0.00275592178693969 0 0.00273489313405079 0.00252691160863193 0 0.000533202520981519 0.000315487270088652 0 0 0.000934361130576968 0.00150451731323298 0.00477783086478739 0 0.00155203588306962 0 0.00327879602609922 0.00126082735491029 0 0.00128954053670677 0.00225300071532773 0.00414709364137442 0.00262893271903939 0 0 0.000675657414664469 0.00227705713136343 0 0.00177249024244122 0 0.00116085144584048 0 0 0.00414706888627009 0.0107213694762611 0.00233978333606308 0.00935095847324351 0.0100918357049147 0.00596676511829112 0 0.0014499372902122 0.0129888404212714 0 0.00136244731870368 0 0 0.00612584230331671 0.00735173991177912 0.0149717408391661
"spät" 0.00877757621862017 0.022265764161026 0.0109210658960315 0.0043525571273123 0.00786918270668408 0.0128536540081978 0.00398352414413984 0.0140811507549663 0.00551184357387937 0.0167367751581625 0.00752095611863966 0.00252691160863193 0.00670870790285791 0.00639843025177823 0.00504779632141843 0.016675699337141 0.00832847505621721 0.000934361130576968 0.00300903462646596 0.00477783086478739 0.015627914480019 0.0100882332399525 0.00801121570198278 0.00983638807829765 0.0157603419363787 0.014966139110263 0.00386862161012031 0.0152077548284622 0.012064272411271 0.0098584976963977 0 0.00229891303212 0.00608091673198022 0.0136623427881806 0.00405573741997161 0.00992594535767081 0.00889284126278346 0.00812596012088333 0 0 0.00449265796012593 0.00714757965084073 0.00467956667212616 0.00850087133931228 0.0302755071147442 0.0149169127957278 0.00953561552398207 0.0268238398689257 0.0140712437897107 0.00688251546107937 0.0077205348059875 0.00892845754518437 0.0125825731362064 0.0157521659228144 0.0130697598431629 0.00748587041958304
"freunde" 0.0263327286558605 0.0215235720223251 0.0428441815921234 0.0261153427638738 0.00472150962401045 0.00856910267213185 0.0223077352071831 0.0238296397391738 0.0151575698281683 0.0178525601687067 0.054014139397503 0.0328498509122151 0.0167717697571448 0.0191952907553347 0.0397513960311701 0.0250135490057114 0.00832847505621721 0.0112123335669236 0.0225677596984947 0.0143334925943622 0.0287351975922929 0.0217285023629746 0.0280392549569397 0.0262303682087937 0.0100866188392823 0.00374153477756576 0.016764026977188 0.0287257591204285 0.0226205107711332 0.00131446635951969 0.0777000777000777 0.041589426671989 0.0270262965865787 0.035673895058027 0.00869086589993916 0.0205608868123181 0.0387473797878422 0.0247648308445968 0.00434933890048713 0.019536155842706 0.0445809905274035 0.00536068473813055 0.00467956667212616 0.011051132741106 0.0201836714098294 0.02685044303231 0.0286068465719462 0.0195741534178647 0.0173184538950285 0.0855398350162722 0.038148524923703 0.0165814211553424 0.00629128656810318 0.0140019252647239 0.0212383597451397 0.0424199323776372
"laut" 0.0117034349581602 0.0215235720223251 0.0134413118720387 0.0261153427638738 0.0094430192480209 0.00285636755737728 0.0223077352071831 0.00758215809882801 0.0151575698281683 0.02677884025306 0.00615350955161427 0.0151614696517916 0.00894494387047721 0.0149296705874825 0.0141969271539893 0.0145912369199983 0.0333139002248688 0.0420462508759636 0.0391174501440575 0.0238891543239369 0.0257104399509989 0.00853619735688289 0.0120168235529742 0.00901668907177284 0.0239557197432956 0.00748306955513151 0.0090267837569474 0.00788550250364705 0.0180964086169066 0.0308899594487128 0.012950012950013 0.00376185768892363 0.0121618334639604 0.0140418523100745 0.00984964801993105 0.0163069102304592 0.0228673061043003 0.0174127716876071 0.00869867780097425 0.00837263821830259 0.00449265796012593 0.0142951593016815 0.0327569667048831 0.0246525268840056 0.0353214249672015 0.0298338255914556 0.0357585582149328 0.0260988712238196 0.0173184538950285 0.00983216494439911 0.00862883301845662 0.0153059272203161 0.0125825731362064 0.00700096263236195 0.0334912595981049 0.0187146760489576
