"m_Argens_Therese_1748" "m_Campe_Robinson_1779" "m_Diderot_Die-Nonne_1796" "m_Forster_Ansichten_1791" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Woldemar_1779" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Mueller_Siegfried_1779" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Schlegel_Lucinde_1799" "m_Scott_Ivanhoe_1819" "m_Sterne_Tristram-Shandy_1759" "m_Swift_Gullivers-Reisen_1726" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "w_Fischer_Gustav_1801" "w_Fouque_Falkenstein_1810" "w_La-Roche_Oneida_1798" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Schopenhauer_Die-Tante_1823" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"faden" 0 0.00604619291386191 0.00231454692743895 0.00575648426835085 0.00373241764687063 0.00208446241714262 0.00747488904461574 0.0034615251479802 0 0.0058459808881394 0 0.00748306955513151 0 0.00329288572040107 0 0.000675657414664469 0.00463512847996755 0.00100809500287307 0.00602646682430013 0 0.00504591785245736 0.00305096639360517 0.0088489484499592 0.00226300663060943 0 0.00490115994118608 0 0.00267744785670299
"fußnoten" 0 0 0 0 0 0.00208446241714262 0 0 0.00341171172400617 0 0.0106103047279518 0.00374153477756576 0 0.00164644286020054 0 0 0.0121672122599148 0.00907285502585764 0.00354498048488243 0.00271680069550098 0 0 0.000983216494439911 0.00226300663060943 0 0.00081685999019768 0 0.0013387239283515
"gabrielens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gedicht" 0 0 0 0.00411177447739346 0.00106640504196304 0.00416892483428524 0 0 0 0 0.00212206094559036 0 0 0 0.0066851622823144 0 0.000579391059995944 0 0.000708996096976486 0 0 0 0.0127818144277188 0 0 0 0.00809143319510468 0
"grausame" 0.00585171747908011 0.00100769881897698 0.00462909385487791 0 0.000533202520981519 0 0 0 0.00341171172400617 0.00134907251264755 0 0 0 0.00987865716120322 0 0.000675657414664469 0.00115878211999189 0.00100809500287307 0.00106349414546473 0.00271680069550098 0.0100918357049147 0 0.000983216494439911 0.00226300663060943 0 0.00081685999019768 0 0.00267744785670299
"ihro" 0 0 0 0 0.00533202520981519 0 0 0.0034615251479802 0 0 0.00636618283677107 0 0 0 0 0 0 0 0.00283598438790594 0 0.0100918357049147 0 0 0 0 0.0114360398627675 0 0
"offnen" 0 0 0 0 0 0.00416892483428524 0.00373744452230787 0 0 0 0.00424412189118071 0 0 0 0.0033425811411572 0.000675657414664469 0 0 0.000708996096976486 0 0.0100918357049147 0.00762741598401294 0 0 0 0.00653487992158144 0 0
"sooft" 0.00292585873954005 0 0 0 0 0 0 0 0.00682342344801234 0 0 0.00374153477756576 0 0 0 0 0 0.00302428500861921 0 0 0 0 0 0.00226300663060943 0 0 0 0
"strengen" 0 0.00100769881897698 0.00231454692743895 0.00411177447739346 0.00159960756294456 0 0.00467180565288484 0 0.00136468468960247 0.00179876335019674 0 0 0 0.00164644286020054 0 0.00202697224399341 0 0.0070566650201115 0.00212698829092946 0 0 0.00305096639360517 0.00294964948331973 0 0.00360379840351731 0.00245057997059304 0.00202285829877617 0
"wohlgefallen" 0 0.00604619291386191 0 0.00411177447739346 0.00533202520981519 0 0.0028030833917309 0 0.000682342344801234 0.000449690837549185 0.00212206094559036 0.00374153477756576 0 0.00164644286020054 0.0066851622823144 0.00202697224399341 0.000579391059995944 0 0.00354498048488243 0 0 0.00305096639360517 0.00196643298887982 0.00226300663060943 0 0.00245057997059304 0.00202285829877617 0.00401617178505449
"beschäftigen" 0.00585171747908011 0.00100769881897698 0.00925818770975582 0.00822354895478693 0.00106640504196304 0 0 0 0.00136468468960247 0.00269814502529511 0.00212206094559036 0 0 0.0131715428816043 0.0066851622823144 0 0 0.00302428500861921 0.00354498048488243 0 0.0100918357049147 0.00305096639360517 0.000983216494439911 0 0.00180189920175865 0.00326743996079072 0.00606857489632851 0.0174034110685694
"christ" 0.00585171747908011 0.00201539763795397 0 0.000822354895478693 0.0026660126049076 0 0 0 0 0.00134907251264755 0.00212206094559036 0.00374153477756576 0 0.00164644286020054 0 0.00945920380530256 0.00405573741997161 0.00100809500287307 0.00141799219395297 0 0 0 0.000983216494439911 0 0 0 0 0
"dankbar" 0 0.00403079527590794 0.00231454692743895 0.00164470979095739 0.000533202520981519 0 0 0 0.00341171172400617 0.000449690837549185 0 0 0 0.00493932858060161 0.0066851622823144 0.00202697224399341 0 0.00201619000574614 0.00141799219395297 0 0 0.00762741598401294 0.0088489484499592 0.00678901989182828 0 0.00735173991177912 0 0.00267744785670299
"genie" 0 0 0 0.00493412937287216 0.00693163277275975 0 0.000934361130576968 0 0.00341171172400617 0 0.135811900517783 0.0112246043326973 0.012950012950013 0 0.0033425811411572 0.000675657414664469 0.00637330165995539 0.00302428500861921 0.00283598438790594 0.00271680069550098 0 0 0.00196643298887982 0.00226300663060943 0.00540569760527596 0 0.0161828663902094 0
"gesetzen" 0.00585171747908011 0 0 0.00657883916382954 0.00426562016785215 0 0.000934361130576968 0 0.000682342344801234 0.00134907251264755 0.00424412189118071 0.00374153477756576 0 0.00164644286020054 0.0066851622823144 0.00405394448798681 0.000579391059995944 0.0070566650201115 0.00177249024244122 0 0 0.00152548319680259 0.00688251546107937 0 0.00540569760527596 0 0.00404571659755234 0.00401617178505449
"mächtigen" 0 0 0 0.00657883916382954 0 0.00208446241714262 0.0028030833917309 0 0.0020470270344037 0.00944350758853288 0 0 0.012950012950013 0 0.0033425811411572 0.010134861219967 0.000579391059995944 0.00604857001723842 0.0049629726788354 0.00271680069550098 0 0.00152548319680259 0.00294964948331973 0 0 0.00490115994118608 0 0
"massen" 0 0 0 0.00328941958191477 0.000533202520981519 0 0.000934361130576968 0 0 0.00134907251264755 0 0 0 0 0.0233980679881004 0 0.000579391059995944 0 0 0 0 0.00152548319680259 0 0 0 0 0 0
"mißtrauen" 0 0 0.00231454692743895 0.00164470979095739 0.00159960756294456 0 0.000934361130576968 0.0034615251479802 0.000682342344801234 0.00134907251264755 0.00424412189118071 0 0 0.00823221430100268 0.016712905705786 0.000675657414664469 0.00173817317998783 0 0.00354498048488243 0 0 0.00152548319680259 0.000983216494439911 0 0.00360379840351731 0 0.00404571659755234 0.00401617178505449
"mortimer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nämliche" 0 0 0 0 0.00319921512588912 0 0 0 0 0.00629567172568859 0 0 0 0.00164644286020054 0 0.00270262965865787 0.000579391059995944 0 0 0.00543360139100196 0 0 0 0.00226300663060943 0.0108113952105519 0.00490115994118608 0 0
"sitze" 0 0 0.00231454692743895 0.00328941958191477 0.00106640504196304 0.00208446241714262 0.00186872226115394 0 0.000682342344801234 0.00134907251264755 0.00424412189118071 0.0112246043326973 0 0 0.0033425811411572 0.0108105186346315 0.00347634635997567 0 0.0074444590182531 0.00271680069550098 0 0.00305096639360517 0.00393286597775964 0 0 0.00163371998039536 0 0.00267744785670299
"strahl" 0 0.00100769881897698 0 0 0.00106640504196304 0.00416892483428524 0.00934361130576968 0 0 0.000449690837549185 0 0 0 0 0.016712905705786 0 0.00115878211999189 0.00100809500287307 0.00283598438790594 0.00271680069550098 0 0 0 0.00226300663060943 0 0.00326743996079072 0.00404571659755234 0.00401617178505449
"verschwinden" 0 0 0.00231454692743895 0.00411177447739346 0 0 0.00373744452230787 0 0.000682342344801234 0.00314783586284429 0 0 0 0.00329288572040107 0.0033425811411572 0.000675657414664469 0.000579391059995944 0 0.00319048243639419 0 0.0100918357049147 0.00305096639360517 0.00196643298887982 0 0 0.0040842999509884 0 0
"verteidigen" 0.00292585873954005 0.00604619291386191 0.00231454692743895 0.00246706468643608 0.000533202520981519 0 0 0 0.0020470270344037 0.0058459808881394 0.00424412189118071 0.00374153477756576 0.0259000259000259 0.00493932858060161 0 0.00675657414664469 0.0052145195399635 0.0100809500287307 0.000708996096976486 0.00543360139100196 0 0 0.000983216494439911 0.00226300663060943 0.00180189920175865 0.00081685999019768 0.0101142914938809 0.0013387239283515
"wars" 0 0.00201539763795397 0 0 0 0.00625338725142786 0 0.0069230502959604 0 0 0.0127323656735421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0013387239283515
"außerdem" 0.0292585873954006 0 0.00694364078231686 0.00328941958191477 0.00373241764687063 0 0.0028030833917309 0 0.00545873875840987 0.00314783586284429 0 0 0 0.00493932858060161 0 0.00608091673198022 0.00579391059995944 0.0211699950603345 0.00177249024244122 0 0.00504591785245736 0 0 0 0 0.00081685999019768 0.00606857489632851 0
"bestürzung" 0 0.00403079527590794 0.00231454692743895 0.000822354895478693 0 0 0.000934361130576968 0.0069230502959604 0.000682342344801234 0.00404721753794266 0.00212206094559036 0 0.012950012950013 0.00987865716120322 0 0.000675657414664469 0 0 0.000708996096976486 0.00543360139100196 0.00504591785245736 0 0 0.00678901989182828 0.00180189920175865 0 0 0.00267744785670299
"erwacht" 0 0.00403079527590794 0.00462909385487791 0 0.000533202520981519 0.00833784966857048 0.00560616678346181 0 0.000682342344801234 0.00089938167509837 0 0.00748306955513151 0 0 0.0066851622823144 0.000675657414664469 0 0.00100809500287307 0.00177249024244122 0 0 0 0 0.00226300663060943 0 0.00571801993138376 0.00202285829877617 0.00267744785670299
"legten" 0.00585171747908011 0.00806159055181587 0 0.000822354895478693 0.00426562016785215 0 0.000934361130576968 0 0.00136468468960247 0.00269814502529511 0.00212206094559036 0 0 0 0 0.00337828707332234 0 0.00504047501436535 0.000708996096976486 0 0.00504591785245736 0.00152548319680259 0.00688251546107937 0 0 0.00081685999019768 0.00404571659755234 0
"liefen" 0.00292585873954005 0.00906928937079286 0.00462909385487791 0.00246706468643608 0.000533202520981519 0.00208446241714262 0.0028030833917309 0 0.00341171172400617 0.00764474423833614 0.00424412189118071 0.0187076738878288 0 0.00329288572040107 0.0033425811411572 0 0.00115878211999189 0.00504047501436535 0 0 0.00504591785245736 0.00152548319680259 0.00196643298887982 0.00226300663060943 0.00360379840351731 0.00245057997059304 0 0
"regeln" 0.00585171747908011 0 0.00231454692743895 0.00246706468643608 0.00479882268883367 0.00208446241714262 0.000934361130576968 0 0.000682342344801234 0.00179876335019674 0 0 0 0.00164644286020054 0.0066851622823144 0.00270262965865787 0.00405573741997161 0.00403238001149228 0.00389947853337067 0.00815040208650293 0 0 0.000983216494439911 0.00226300663060943 0.00360379840351731 0.00245057997059304 0.00404571659755234 0.00267744785670299
"schauen" 0 0 0 0 0.00693163277275975 0.00416892483428524 0.0102779724363466 0.0103845754439406 0 0.00134907251264755 0 0.00374153477756576 0 0 0.0066851622823144 0.00337828707332234 0 0 0.000354498048488243 0.00271680069550098 0 0.00152548319680259 0 0 0 0.00081685999019768 0 0
"schnellen" 0 0.00201539763795397 0 0.000822354895478693 0.000533202520981519 0.00208446241714262 0.00186872226115394 0.0034615251479802 0.00136468468960247 0.00134907251264755 0.00212206094559036 0 0 0.00493932858060161 0 0.00202697224399341 0.000579391059995944 0.00100809500287307 0.00389947853337067 0 0.00504591785245736 0.00152548319680259 0.0088489484499592 0.00226300663060943 0 0.00326743996079072 0 0
"triumph" 0.00292585873954005 0 0 0.00246706468643608 0.000533202520981519 0 0.00186872226115394 0.0034615251479802 0.00136468468960247 0 0 0.00374153477756576 0 0.00164644286020054 0 0.00540525931731575 0.00231756423998378 0.00100809500287307 0.000708996096976486 0 0 0.00305096639360517 0 0 0.00360379840351731 0.00653487992158144 0.00202285829877617 0
"anschauen" 0 0 0 0.00164470979095739 0.00106640504196304 0 0.0028030833917309 0.0103845754439406 0 0 0 0.0112246043326973 0 0 0.016712905705786 0.000675657414664469 0.000579391059995944 0.00100809500287307 0.000708996096976486 0 0 0 0 0 0 0.00081685999019768 0 0.0013387239283515
"bester" 0 0.00100769881897698 0 0 0.00213281008392608 0.00416892483428524 0.000934361130576968 0.0207691508878812 0.000682342344801234 0 0.00212206094559036 0 0.012950012950013 0 0 0.00202697224399341 0.00115878211999189 0.00201619000574614 0.00460847463034716 0 0 0 0.00786573195551929 0.00678901989182828 0.00540569760527596 0.00245057997059304 0 0.00267744785670299
"bleich" 0 0 0 0 0 0 0 0 0 0.00494659921304103 0 0.00374153477756576 0 0.00493932858060161 0.0066851622823144 0.00472960190265128 0 0 0.000354498048488243 0.00543360139100196 0 0.0152548319680259 0 0.00226300663060943 0 0.0155203398137559 0 0
"entsagen" 0 0 0.00231454692743895 0.00246706468643608 0.00213281008392608 0.00625338725142786 0.00373744452230787 0 0 0.000449690837549185 0 0 0.012950012950013 0.00164644286020054 0 0.00337828707332234 0 0 0.00319048243639419 0.0108672027820039 0.00504591785245736 0 0.000983216494439911 0 0.0108113952105519 0.00490115994118608 0.0364114493779711 0.0120485153551635
"gehirn" 0.00292585873954005 0 0 0 0 0 0.000934361130576968 0 0 0.000449690837549185 0 0 0 0 0 0.00270262965865787 0.0139053854399027 0.00504047501436535 0.00673546292127662 0.00271680069550098 0 0 0 0 0 0 0.00202285829877617 0
"haupte" 0 0.00100769881897698 0.00231454692743895 0.00411177447739346 0.00213281008392608 0.00208446241714262 0.00373744452230787 0 0 0.00224845418774592 0.00848824378236143 0 0 0 0 0.00337828707332234 0.00289695529997972 0.00604857001723842 0.00141799219395297 0 0 0 0.000983216494439911 0.00226300663060943 0.00180189920175865 0.00081685999019768 0.00202285829877617 0
"hauptstadt" 0.00292585873954005 0 0 0.00657883916382954 0.000533202520981519 0 0.00934361130576968 0 0.0020470270344037 0.000449690837549185 0.00212206094559036 0 0 0 0 0.000675657414664469 0.00405573741997161 0.0302428500861921 0.00141799219395297 0 0 0.00152548319680259 0 0 0 0 0.0364114493779711 0
"ideal" 0 0.00201539763795397 0 0.0139800332231378 0.00746483529374127 0.00625338725142786 0.0028030833917309 0 0 0 0 0 0 0 0.0200554868469432 0 0 0 0.00283598438790594 0 0.0100918357049147 0 0.000983216494439911 0.00226300663060943 0 0.00245057997059304 0.012137149792657 0.00669361964175748
"reiner" 0 0 0 0.00493412937287216 0.0026660126049076 0.00416892483428524 0 0.0034615251479802 0.00136468468960247 0.00134907251264755 0 0.00374153477756576 0 0 0.0100277434234716 0.00135131482932894 0 0 0.00177249024244122 0 0 0.00152548319680259 0.00196643298887982 0.00226300663060943 0 0.00490115994118608 0 0
"sänger" 0 0 0 0 0.00159960756294456 0 0 0 0 0 0 0.00374153477756576 0 0 0 0.000675657414664469 0 0 0.0024814863394177 0 0 0 0.000983216494439911 0 0 0 0.00202285829877617 0
"scheschian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"untersuchen" 0.00877757621862017 0.00403079527590794 0 0.00411177447739346 0.00159960756294456 0 0.000934361130576968 0 0.00136468468960247 0.00449690837549185 0.00424412189118071 0 0 0 0 0.00270262965865787 0.00347634635997567 0.00604857001723842 0.00283598438790594 0 0 0 0 0 0 0.0040842999509884 0 0.00401617178505449
"verliert" 0 0 0 0.00575648426835085 0.00853124033570431 0.00416892483428524 0.00186872226115394 0 0.000682342344801234 0.00179876335019674 0 0 0 0 0.0033425811411572 0.00202697224399341 0.00173817317998783 0 0.00177249024244122 0.00543360139100196 0 0.00305096639360517 0.000983216494439911 0.00226300663060943 0.00540569760527596 0.00081685999019768 0 0.00535489571340598
"wichtigkeit" 0 0 0.00231454692743895 0.00411177447739346 0.00639843025177823 0 0 0.0034615251479802 0.00136468468960247 0.00359752670039348 0.00848824378236143 0 0 0.00164644286020054 0 0.00472960190265128 0.00405573741997161 0.00504047501436535 0.0024814863394177 0 0 0.00152548319680259 0 0 0.00180189920175865 0 0 0.0013387239283515
"besseres" 0 0.00201539763795397 0.00694364078231686 0 0.00213281008392608 0.00416892483428524 0.00186872226115394 0.0034615251479802 0.00682342344801234 0.00269814502529511 0.00424412189118071 0 0 0.00329288572040107 0 0.00608091673198022 0.00695269271995133 0 0.00212698829092946 0 0 0 0.00196643298887982 0 0 0.00326743996079072 0.00606857489632851 0
"bösewicht" 0.00292585873954005 0 0 0.000822354895478693 0.00159960756294456 0 0.0028030833917309 0 0.000682342344801234 0.00089938167509837 0.00424412189118071 0 0.012950012950013 0 0 0 0.000579391059995944 0.00100809500287307 0 0 0 0 0.000983216494439911 0.0181040530448754 0.00540569760527596 0.00081685999019768 0 0
"gewachsen" 0.0146292936977003 0 0 0.00164470979095739 0.0026660126049076 0.00416892483428524 0.0028030833917309 0 0.00136468468960247 0 0.00424412189118071 0.00374153477756576 0 0 0 0.00202697224399341 0.00173817317998783 0.00100809500287307 0.00106349414546473 0.00271680069550098 0.00504591785245736 0.00152548319680259 0.000983216494439911 0 0.00360379840351731 0.00081685999019768 0.00404571659755234 0
"gouverneur" 0 0 0 0 0 0 0.00186872226115394 0 0.0020470270344037 0 0 0 0 0.021403757182607 0 0 0.000579391059995944 0.0161295200459691 0.000708996096976486 0 0 0 0 0 0 0 0.00404571659755234 0
"hintern" 0.0409620223535608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00173817317998783 0 0 0.00271680069550098 0 0 0 0 0 0 0 0
"innerlich" 0.00585171747908011 0 0 0 0.0026660126049076 0.00208446241714262 0 0.0069230502959604 0.000682342344801234 0 0.00212206094559036 0 0 0.00493932858060161 0.0133703245646288 0.00270262965865787 0.00173817317998783 0 0 0.00271680069550098 0 0.00305096639360517 0.000983216494439911 0 0 0.0081685999019768 0 0
"obersten" 0 0.00201539763795397 0 0.00328941958191477 0.00106640504196304 0 0 0 0 0 0 0.00374153477756576 0 0 0 0.00135131482932894 0.00115878211999189 0.00302428500861921 0.00141799219395297 0 0 0 0.00491608247219955 0 0.0342360848334144 0 0.00202285829877617 0
"papiere" 0 0.00201539763795397 0.00925818770975582 0 0.0026660126049076 0 0.00560616678346181 0 0.0040940540688074 0.00134907251264755 0.00212206094559036 0.00748306955513151 0 0 0 0 0.00115878211999189 0.00504047501436535 0.00319048243639419 0 0.00504591785245736 0.00457644959040776 0.00294964948331973 0.0135780397836566 0 0.0081685999019768 0 0.0013387239283515
"schenkte" 0.00585171747908011 0.00201539763795397 0.00231454692743895 0.00164470979095739 0.000533202520981519 0 0.00186872226115394 0 0.00272936937920493 0.00179876335019674 0.00424412189118071 0 0.0259000259000259 0.00164644286020054 0 0.00202697224399341 0 0.00504047501436535 0.00212698829092946 0.00271680069550098 0 0.00152548319680259 0.0088489484499592 0.00226300663060943 0.00360379840351731 0.00245057997059304 0 0.00267744785670299
"versuche" 0.00292585873954005 0.00604619291386191 0.00462909385487791 0.00493412937287216 0.00159960756294456 0.00416892483428524 0 0 0 0.00269814502529511 0.00212206094559036 0.0112246043326973 0 0.00493932858060161 0.0100277434234716 0.00608091673198022 0.00289695529997972 0.00100809500287307 0.00425397658185892 0.00543360139100196 0 0.00457644959040776 0.00491608247219955 0.00226300663060943 0 0.00735173991177912 0.00202285829877617 0.00267744785670299
"vierten" 0 0.00100769881897698 0.00462909385487791 0.00246706468643608 0.00319921512588912 0 0.0028030833917309 0 0.0020470270344037 0.000449690837549185 0.00424412189118071 0.00374153477756576 0 0.00164644286020054 0 0.00202697224399341 0.0052145195399635 0.0100809500287307 0.00141799219395297 0.00271680069550098 0 0.00152548319680259 0.00196643298887982 0.00452601326121886 0.00360379840351731 0 0.00606857489632851 0.00401617178505449
"wette" 0.0146292936977003 0.00100769881897698 0.00231454692743895 0.000822354895478693 0.00693163277275975 0 0.00373744452230787 0 0.00272936937920493 0.00359752670039348 0 0 0.0259000259000259 0 0 0.00405394448798681 0.0052145195399635 0 0.00141799219395297 0.00271680069550098 0.0151377535573721 0.00305096639360517 0.00294964948331973 0 0.00180189920175865 0.00490115994118608 0 0
"antrag" 0 0 0.00231454692743895 0 0.0026660126049076 0 0 0.0034615251479802 0 0.00089938167509837 0 0 0 0 0 0 0 0.00302428500861921 0.000354498048488243 0.00543360139100196 0.00504591785245736 0.00305096639360517 0 0 0.00360379840351731 0.00245057997059304 0.00404571659755234 0.00267744785670299
"augenblik" 0 0.0221693740174937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beobachtet" 0.0117034349581602 0.00100769881897698 0 0.00411177447739346 0.0026660126049076 0 0.00186872226115394 0.0069230502959604 0.00136468468960247 0.00224845418774592 0 0 0 0.00164644286020054 0.0066851622823144 0.00135131482932894 0.00173817317998783 0.0100809500287307 0.000354498048488243 0 0 0.00152548319680259 0.00589929896663946 0 0.00540569760527596 0.00081685999019768 0.00404571659755234 0.0013387239283515
"emanuel" 0 0 0 0 0 0 0 0 0 0.00134907251264755 0 0 0 0 0 0 0 0 0.000354498048488243 0 0 0 0 0 0 0 0 0
"entzückung" 0 0 0 0 0.000533202520981519 0 0 0.0034615251479802 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00152548319680259 0 0.00452601326121886 0.00720759680703461 0 0 0
"flasche" 0.00585171747908011 0.00201539763795397 0 0.00328941958191477 0 0 0.0233590282644242 0 0.0020470270344037 0.0058459808881394 0 0 0 0 0 0.00608091673198022 0.00231756423998378 0.00100809500287307 0.00673546292127662 0 0 0 0.00393286597775964 0 0 0 0 0
"grausamkeit" 0 0.00100769881897698 0.00694364078231686 0.000822354895478693 0 0 0.000934361130576968 0 0.000682342344801234 0.00089938167509837 0 0 0 0.00493932858060161 0 0.00810788897597362 0.00289695529997972 0.00302428500861921 0.00106349414546473 0.00815040208650293 0.00504591785245736 0.00152548319680259 0.00491608247219955 0.00678901989182828 0.00360379840351731 0 0 0.0013387239283515
"haaren" 0.00292585873954005 0 0.00694364078231686 0 0.0026660126049076 0 0.0028030833917309 0 0 0.00224845418774592 0.00424412189118071 0.00374153477756576 0.012950012950013 0.00164644286020054 0.0033425811411572 0.00135131482932894 0.00231756423998378 0.0070566650201115 0.000708996096976486 0 0 0 0 0 0.00180189920175865 0 0 0.0013387239283515
"hermann" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000675657414664469 0 0.00100809500287307 0 0 0 0 0 0 0 0 0 0
"lieblichen" 0 0 0 0.00411177447739346 0.000533202520981519 0.0125067745028557 0.00186872226115394 0.0034615251479802 0 0.000449690837549185 0.00424412189118071 0 0 0 0.0133703245646288 0.000675657414664469 0 0 0.0049629726788354 0.00271680069550098 0 0 0.00393286597775964 0 0 0.00245057997059304 0 0.0013387239283515
"sagst" 0.0117034349581602 0.00100769881897698 0 0 0.00106640504196304 0.00625338725142786 0 0.0034615251479802 0.00477639641360864 0.00269814502529511 0 0.00374153477756576 0 0.00164644286020054 0 0.00945920380530256 0 0 0.0024814863394177 0.00271680069550098 0 0.00152548319680259 0 0 0 0.00081685999019768 0 0
"tu" 0 0 0 0.00164470979095739 0 0 0 0.0034615251479802 0.000682342344801234 0.00089938167509837 0.00636618283677107 0 0 0 0 0.000675657414664469 0.00173817317998783 0 0.00106349414546473 0.00271680069550098 0 0 0 0 0.00180189920175865 0.00081685999019768 0.00202285829877617 0
"adern" 0.00292585873954005 0.00100769881897698 0 0.000822354895478693 0 0.00416892483428524 0.0130810558280776 0.0034615251479802 0.000682342344801234 0.00089938167509837 0 0 0 0.00658577144080215 0.0066851622823144 0.00337828707332234 0.0052145195399635 0 0.00319048243639419 0.00815040208650293 0.00504591785245736 0 0 0 0 0.00081685999019768 0 0.00669361964175748
"bereitet" 0 0.00604619291386191 0.00462909385487791 0.00575648426835085 0.00373241764687063 0.00416892483428524 0.00747488904461574 0.0069230502959604 0.0061410811032111 0.00134907251264755 0 0.00374153477756576 0 0.00658577144080215 0.0033425811411572 0.00337828707332234 0.000579391059995944 0 0 0.00271680069550098 0 0.00610193278721035 0.00491608247219955 0.00452601326121886 0 0 0 0.00401617178505449
"erfindung" 0 0.00403079527590794 0 0.0115129685367017 0.00106640504196304 0 0.000934361130576968 0 0.00341171172400617 0.00089938167509837 0.00424412189118071 0.00374153477756576 0 0 0 0.00135131482932894 0.00753208377994728 0.0120971400344768 0.00319048243639419 0.00815040208650293 0 0 0.00688251546107937 0.00226300663060943 0.00540569760527596 0.00163371998039536 0 0
"gelungen" 0.00292585873954005 0.00302309645693095 0.00462909385487791 0.00657883916382954 0 0.00208446241714262 0 0 0.0020470270344037 0.00269814502529511 0 0 0 0.00164644286020054 0 0.000675657414664469 0.00173817317998783 0 0.0049629726788354 0.00271680069550098 0 0.00152548319680259 0 0 0 0.00163371998039536 0.00809143319510468 0.0013387239283515
"gras" 0 0.0141077834656778 0 0 0.000533202520981519 0.00208446241714262 0 0 0.00341171172400617 0.000449690837549185 0 0 0 0.00164644286020054 0 0.00202697224399341 0.00173817317998783 0.00403238001149228 0.00141799219395297 0 0 0 0.0127818144277188 0.00226300663060943 0 0.00326743996079072 0 0.0013387239283515
"mangogul" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"möglichen" 0.0175551524372403 0.00100769881897698 0.0138872815646337 0.00657883916382954 0.00106640504196304 0.00208446241714262 0.00467180565288484 0.0034615251479802 0.00477639641360864 0.00134907251264755 0.00212206094559036 0 0.012950012950013 0.00329288572040107 0 0 0.00173817317998783 0.00403238001149228 0.00283598438790594 0 0 0.00152548319680259 0.00196643298887982 0.00226300663060943 0.00180189920175865 0.00163371998039536 0.00606857489632851 0
"opfern" 0.00292585873954005 0 0 0.00493412937287216 0.00106640504196304 0.00208446241714262 0 0 0.0020470270344037 0.00089938167509837 0 0.00374153477756576 0 0.00658577144080215 0 0.00135131482932894 0.00173817317998783 0 0.0024814863394177 0 0 0 0.00393286597775964 0.00226300663060943 0 0.00163371998039536 0 0.00803234357010897
"stummen" 0 0.00201539763795397 0 0 0.000533202520981519 0.00208446241714262 0 0 0 0.00089938167509837 0 0.00374153477756576 0 0 0 0.00135131482932894 0 0 0 0.00543360139100196 0 0 0 0.00226300663060943 0 0.0040842999509884 0.00202285829877617 0.00669361964175748
"vorging" 0.00292585873954005 0.00201539763795397 0.0208309223469506 0.000822354895478693 0.0026660126049076 0 0 0 0.00272936937920493 0.00224845418774592 0 0 0 0.00329288572040107 0 0.00202697224399341 0.00115878211999189 0 0.00283598438790594 0 0.0151377535573721 0.00305096639360517 0.00196643298887982 0.00452601326121886 0 0.00245057997059304 0.00202285829877617 0.0013387239283515
"aussehen" 0.00585171747908011 0.00201539763795397 0 0.00411177447739346 0.00106640504196304 0 0.0028030833917309 0 0.00136468468960247 0.0058459808881394 0.00212206094559036 0 0 0.00493932858060161 0.0033425811411572 0.00337828707332234 0.00753208377994728 0.00504047501436535 0.000708996096976486 0 0 0.00305096639360517 0.00294964948331973 0.00452601326121886 0.00900949600879327 0 0 0
"existenz" 0 0 0 0.010690613641223 0.00586522773079671 0 0.000934361130576968 0 0 0 0.00212206094559036 0 0 0 0.0033425811411572 0 0.00173817317998783 0.00201619000574614 0.000708996096976486 0 0 0.00305096639360517 0 0 0 0.0081685999019768 0.0182057246889855 0
"hadem" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hub" 0 0 0 0 0 0.00208446241714262 0.000934361130576968 0.0138461005919208 0 0.00359752670039348 0.00636618283677107 0 0 0 0 0.00135131482932894 0 0 0.00212698829092946 0.00815040208650293 0.0201836714098294 0.0274586975424466 0 0 0 0 0 0.00535489571340598
