"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Defoe_Moll-Flanders_1722" "m_Diderot_Jakob_1796" "m_Diderot_Kleinode_1748" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Hauff_Memoiren-des-Satan_1826" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hippel_Lebenslaeufe_1779" "m_Hoelderlin_Hyperion_1797" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Elixiere_1816" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Josephs-von-Wurmbrands_1792" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Quintus-Fixlein_1796" "m_Paul_Siebenkaes_1796" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schnabel_Wunderliche-Fata_1731" "m_Scott_Ivanhoe_1819" "m_Spindler_Der-Jude_1827" "m_Sterne_Tristram-Shandy_1759" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Tieck_William-Lovell_1795" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wezel_Kakerlak_1784" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Honigmonathe_1802" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Seldorf_1795" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Schopenhauer_Die-Tante_1823" "w_Wolzogen_Agnes_1798"
"wurde" 0.181403241851483 0.161055694098088 0.0310830337040895 0.115342763873776 0.0692488078188199 0.0499864322541025 0.122692543639507 0.0357444596087606 0.0248032960824572 0.178525601687067 0.0458094599953507 0.0277960276949512 0.0905675566885818 0.00853124033570431 0.0182982616651418 0.0312669362571393 0.00832847505621721 0.189675309507124 0.0955368493902944 0.0525561395126612 0.0645281630142718 0.288678674250949 0.112157019827759 0.0254106692022689 0.114735289296837 0.0897968346615782 0.0992946213264214 0.0951892802225965 0.12742887734405 0.00788679815711816 0.323750323750324 0.207529149172287 0.153374233128834 0.099051985214309 0.112401865639213 0.0301323341215007 0.021596900209617 0.178384172177486 0.265309672929715 0.146986315387979 0.0684266366234565 0.0893447456355092 0.138047216827722 0.0467547923662175 0.0655969320819457 0.0238670604731645 0.00715171164298655 0.0195741534178647 0.0909218829488997 0.148465690660427 0.135336433657899 0.102039514802107 0.0125825731362064 0.068259385665529 0.0571801993138376 0.12226921685319
"gewisse" 0.0234068699163204 0.00816411352570954 0.00840081992002419 0.00652883569096844 0.00629534616534727 0.0142818377868864 0.00557693380179577 0.00866532354151773 0.0110236871477587 0.00669471006326501 0.0218791450724063 0.00758073482589579 0.00670870790285791 0.0149296705874825 0.0151433889642553 0.00416892483428524 0 0.0158841392198085 0.0165496904455628 0.0477783086478739 0.001008252547098 0.0147443408891614 0.0160224314039656 0.0114757860913473 0.00189124103236544 0.0112246043326973 0 0.00619575196715125 0.00678615323133996 0.00131446635951969 0 0.00585177862721453 0.010134861219967 0.00379509521893904 0.0110084301399229 0.0074444590182531 0.0133392618941752 0.00580425722920238 0 0.0167452764366052 0.0124412066588103 0.00536068473813055 0.00467956667212616 0.00850087133931228 0.00504591785245736 0.0119335302365822 0.00238390388099552 0.0159493101923342 0.00216480673687857 0.00196643298887982 0.00272489463740735 0.0140304332852897 0.0125825731362064 0.0201277675680406 0.00735173991177912 0.00998116055944405
"könig" 0.00292585873954005 0.00519534497090607 0.000840081992002419 0.00217627856365615 0.094430192480209 0 0.00318681931531187 0.00108316544268972 0.00413388268040953 0.00111578501054417 0.00478606298458888 0.00252691160863193 0.00782682588666756 0.0223945058812238 0.0416443196517021 0 0 0.00467180565288484 0.00376129328308246 0.0238891543239369 0.00302475764129399 0.00388008970767404 0 0.00327879602609922 0.00252165470982058 0.00748306955513151 0.0116058648303609 0.0135180042919664 0.00339307661566998 0.00262893271903939 0.012950012950013 0.0167193675063272 0.0574308802464798 0.00493362378462076 0.020278687099858 0.0120529336486003 0.000635202947341676 0.0061912077111492 0.360995128740431 0.0139543970305043 0.0155515083235128 0.00178689491271018 0 0.000850087133931228 0 0.0954682418926579 0.00715171164298655 0 0.0140712437897107 0.00491608247219955 0.000454149106234559 0 0 0.00612584230331671 0.00571801993138376 0.00124764506993051
"hab" 0.00292585873954005 0.0178126113288208 0.00252024597600726 0.00652883569096844 0.00786918270668408 0 0.000796704828827967 0.00758215809882801 0.0413388268040953 0.0033473550316325 0.0191442519383555 0.0404305857381109 0.00447247193523861 0.0181288857133717 0.0624664794775531 0.137574519531413 0.0249854251686516 0.00467180565288484 0.0127883971624803 0 0.160312154988582 0.00232805382460442 0.0160224314039656 0.00163939801304961 0.0334119249051227 0.0299322782205261 0.0270803512708422 0.0371745118029075 0.044487004516562 0.0519214212010279 0 0 0.000675657414664469 0.0333968379266636 0.00405573741997161 0.00354498048488243 0.0520866416820174 0.0472079587975127 0.00434933890048713 0.00558175881220173 0.0100220831418194 0.0160820542143917 0.03041718336882 0.0119012198750372 0 0 0 0 0 0.000983216494439911 0.0177118151431478 0.00127549393502634 0.0125825731362064 0.00437560164522622 0.00081685999019768 0
"selber" 0.122886067060682 0.00742192138700867 0.000840081992002419 0 0.00157383654133682 0.0371327782459047 0.00398352414413984 0.00324949632806915 0.00551184357387937 0.118273211117682 0.00341861641756348 0.00505382321726386 0 0 0.00220841089062056 0.0416892483428524 0.00832847505621721 0 0.00225677596984947 0.0238891543239369 0.0448672383458609 0.0822579018026897 0.0600841177648708 0.00163939801304961 0.179667898074717 0.0785722303288809 0.172798431918707 0.181366557583882 0.131952979498277 0.12750323687341 0.0259000259000259 0.00334387350126545 0.03175589848923 0.00759019043787809 0.00637330165995539 0.00212698829092946 0.0965508479959347 0.00696510867504286 0 0.00372117254146782 0.00207353444313505 0.00357378982542037 0.0116989166803154 0 0 0 0 0.00869962374127319 0 0 0 0 0.00629128656810318 0.00262536098713573 0 0.00124764506993051
"diejenigen" 0.00585171747908011 0 0 0 0.0141645288720314 0.00856910267213185 0.00159340965765593 0 0.00413388268040953 0 0.00888840268566506 0.00252691160863193 0 0.00159960756294456 0.00126194908035461 0 0 0.000934361130576968 0.00451355193969895 0.0143334925943622 0 0.00465610764920885 0.00400560785099139 0.0131151841043969 0 0.0112246043326973 0.00257908107341354 0 0 0.000657233179759847 0 0.0217351777582254 0.011486176049296 0.00417460474083295 0.000579391059995944 0.00283598438790594 0.00190560884202503 0.00116085144584048 0 0.0186058627073391 0.0100220831418194 0 0 0.00255026140179368 0 0 0.00238390388099552 0.00507478051574269 0 0.000983216494439911 0.00408734195611103 0.00255098787005268 0 0.0122516846066334 0 0.00249529013986101
"wasser" 0.00877757621862017 0.0244923405771286 0.0134413118720387 0.00652883569096844 0.00629534616534727 0 0.00717034345945171 0.0064989926561383 0.00413388268040953 0.0122736351159859 0.0164093588043047 0.0252691160863193 0.00670870790285791 0.0314589487379096 0.0369120106003723 0.016675699337141 0.00832847505621721 0.00840925017519271 0.0142929144757133 0 0.016132040753568 0.0108642511814873 0.0160224314039656 0.00327879602609922 0.0271077881305713 0.0299322782205261 0.0103163242936542 0.0230932573321092 0.0282756384639165 0.0197169953927954 0.0647500647500648 0.0434703555164508 0.0162157779519472 0.0140418523100745 0.0139053854399027 0.00957144730918256 0.00825763831544178 0.0104476630125643 0.0260960334029228 0.0186058627073391 0.00933090499410771 0.00178689491271018 0 0.0059506099375186 0 0.0119335302365822 0.0238390388099552 0.0195741534178647 0.00974163031595354 0.0452279587442359 0.0104454294433949 0.00765296361015803 0 0.00350048131618097 0.00245057997059304 0
"dergleichen" 0 0.00371096069350433 0.00504049195201452 0.0261153427638738 0.0236075481200523 0.00142818377868864 0.0191209158918712 0.0129979853122766 0.0124016480412286 0.00446314004217667 0.0280326546240206 0.00505382321726386 0.0346616574980992 0.0437226067204846 0.0277628797678014 0 0 0.00840925017519271 0.0210632423852617 0.0334448160535117 0.010586651744529 0.0426809867844145 0.0200280392549569 0.0278697662218433 0.0201732376785647 0.014966139110263 0.00644770268353386 0.016334255186126 0.00829418728274884 0.0269465603701537 0 0.100107212944134 0.00675657414664469 0.00531313330651466 0.00405573741997161 0.013116427794065 0.00317601473670838 0.0116085144584048 0.0304453723034099 0.0176755695719721 0.00967649406796355 0.00178689491271018 0 0.0314532239554554 0 0.00895014767743668 0.00238390388099552 0.00942459238637929 0.00324721010531785 0 0.00272489463740735 0.0216833968954478 0 0.00525072197427146 0.00571801993138376 0.00124764506993051
"herum" 0.00585171747908011 0.0089063056644104 0.0201619678080581 0.0108813928182807 0 0.00571273511475457 0.00717034345945171 0.00541582721344858 0.00688980446734922 0.0278946252636042 0.00752095611863966 0.0328498509122151 0 0.000533202520981519 0.00883364356248225 0.0125067745028557 0.00832847505621721 0.00186872226115394 0.00225677596984947 0 0.0347847128748809 0.00465610764920885 0 0.00901668907177284 0.0132386872265581 0.0261907434429603 0.0232117296607219 0.0180240057226218 0.00829418728274884 0.017088062673756 0.012950012950013 0.0537109681140762 0.00608091673198022 0.00341558569704514 0.0133259943799067 0.0141799219395297 0.0114336530521502 0.0379211472307889 0.0739387613082811 0.0102332244890365 0.0103676722156752 0 0.00467956667212616 0.0195520040804182 0.00504591785245736 0.00895014767743668 0 0.00797465509616709 0.00324721010531785 0.0088489484499592 0.0286113936927772 0.0127549393502634 0 0.00700096263236195 0.00490115994118608 0.00374293520979152
"sondern" 0.0292585873954006 0.033398646241539 0.0302429517120871 0.0130576713819369 0.0220337115787154 0.0157100215655751 0.0796704828827968 0.0259959706245532 0.0137796089346984 0.033473550316325 0.0642699886501935 0.0126345580431597 0.0525515452390536 0.163693173941326 0.114206391772092 0.00208446241714262 0 0.056996028965195 0.0677032790954842 0.148112756808409 0.00907427292388197 0.0869140094518985 0.100140196274785 0.0885274927046788 0.121039426071388 0.112246043326973 0.16764026977188 0.122788538985361 0.115364604932779 0.0381195244260711 0.0518000518000518 0.256851283315952 0.0479716764411773 0.0375714426674965 0.0683681450795214 0.0329683185094066 0.0514514387346757 0.0557208694003428 0.104384133611691 0.0707022782878885 0.0584045534816371 0.105426799849901 0.0655139334097663 0.0161516555446933 0 0.00895014767743668 0.0143034232859731 0.00579974916084879 0.0238128741056642 0.0698083711052337 0.0558603400668507 0.0165814211553424 0.0251651462724127 0.0560077010588956 0.0465610194412678 0.0212099661888186
"wären" 0.0263327286558605 0.0237501484384277 0.0142813938640411 0.00652883569096844 0.0267552212027259 0.039989145803282 0.023901144864839 0.0389939559368298 0.0344490223367461 0.00781049507380918 0.0170930820878174 0.0151614696517916 0.0100630618542869 0.0511874420142258 0.0343881124396631 0.0250135490057114 0.041642375281086 0.0102779724363466 0.0112838798492474 0.0143334925943622 0.013611409385823 0.0186244305968354 0.0320448628079311 0.0360667562870914 0.0144995145814684 0.0224492086653945 0.028369891807549 0.0208402566167815 0.0158343575397932 0.0216886949320749 0 0.0424253950473054 0.0290532688305721 0.00948773804734761 0.0359222457197485 0.027650847782083 0.0165152766308836 0.0170258212056603 0.0260960334029228 0.0372117254146782 0.0196985772097829 0.00714757965084073 0.0163784833524416 0.0161516555446933 0.0100918357049147 0.00596676511829112 0 0.0130494356119098 0.0259776808425428 0.010815381438839 0.0367860776049993 0.0267853726355531 0.0125825731362064 0.0332545725037193 0.0106191798725698 0.0124764506993051
"wollt" 0.00292585873954005 0.00371096069350433 0.00168016398400484 0.00652883569096844 0.0267552212027259 0 0 0.00541582721344858 0.0110236871477587 0.00669471006326501 0.0129907423867412 0.00758073482589579 0.00111811798380965 0.00906444285668583 0.0265009306874468 0.0312669362571393 0.041642375281086 0.00560616678346181 0.0240722770117277 0.00477783086478739 0.0489002485342529 0.000776017941534808 0.0120168235529742 0.00327879602609922 0.0239557197432956 0.0224492086653945 0.0245012701974287 0.0191505060802857 0.0169653830783499 0.0144591299547166 0 0.00020899209382909 0.0141888057079538 0.0349148760142392 0.00753208377994728 0.00177249024244122 0.00889284126278346 0.00735205915698968 0.0130480167014614 0.0102332244890365 0.00449265796012593 0 0.00467956667212616 0.00255026140179368 0.0403673428196589 0.00596676511829112 0.00715171164298655 0.0021749059353183 0.00108240336843928 0 0.00590393838104927 0 0 0.000875120329045244 0.00245057997059304 0.00124764506993051
"geringste" 0.0117034349581602 0 0.000840081992002419 0 0.0110168557893577 0.00571273511475457 0.0167308014053873 0.0129979853122766 0.00551184357387937 0.00111578501054417 0.00410233970107618 0.00252691160863193 0.00559058991904826 0.000533202520981519 0.00157743635044326 0 0 0 0.00150451731323298 0 0.00554538900903898 0 0 0.0106560870848225 0.00378248206473088 0.00748306955513151 0.00257908107341354 0.00450600143065545 0.00113102553855666 0.00525786543807878 0 0.027795948479269 0.00743223156130915 0.00645166187219637 0.00695269271995133 0.00921694926069432 0 0.00270865337362778 0.00434933890048713 0.00651205194756868 0.00691178147711682 0.00178689491271018 0.00233978333606308 0.0144514812768309 0 0 0 0.0021749059353183 0.00216480673687857 0.00196643298887982 0.0077205348059875 0.00127549393502634 0 0.00350048131618097 0.00163371998039536 0.00249529013986101
"rücken" 0.00877757621862017 0.00593753710960694 0.00588057394401694 0.00870511425462459 0.00314767308267363 0 0.00717034345945171 0.0140811507549663 0.00826776536081906 0.0100420650948975 0.00546978626810157 0.0101076464345277 0.0156536517733351 0.0026660126049076 0.00441682178124113 0.00625338725142786 0 0.00654052791403878 0.0105316211926309 0 0.00201650509419599 0.00620814353227847 0.00801121570198278 0.00491819403914882 0.0126082735491029 0.0187076738878288 0.0090267837569474 0.0157710050072941 0.00791717876989662 0.00131446635951969 0 0.00689673909635998 0.010134861219967 0.015939399919544 0.0127466033199108 0.00921694926069432 0.00317601473670838 0.0147041183139794 0.0434933890048713 0.00279087940610086 0.00380147981241425 0.00536068473813055 0 0 0.00504591785245736 0.00298338255914556 0.0119195194049776 0.00797465509616709 0 0 0.00227074553117279 0 0 0.00525072197427146 0.00653487992158144 0.00374293520979152
"euch" 0.0351103048744807 0.0742192138700867 0.0378036896401089 0.0174102285092492 0.879774626607281 0.019994572901641 0.0023901144864839 0.0704057537748316 0.0344490223367461 0.0301261952846925 0.0526466928304776 0.0454844089553747 0.0525515452390536 0.0549198596610965 0.0678297630690602 0.0729561845999917 0.0582993253935204 0.0794206960990423 0.144433662070366 0.138557095078834 0.0499085010813509 0.00232805382460442 0.0280392549569397 0.0270500672153185 0.0252165470982058 0.0935383694391439 0.0438443782480302 0.0191505060802857 0.0297836725153254 0.166279994479241 0.0518000518000518 0.17011956437688 0.183103159374071 0.463381126232457 0.0428749384396999 0.0489207306913775 0.0127040589468335 0.0143171678320325 0.034794711203897 0.0567478812573842 0.0279927149823231 0.00357378982542037 0.00233978333606308 0.018701916946487 0.0353214249672015 0.0566842686237656 0.0619815009058835 0.0108745296765915 0.0248952774741035 0.0147482474165987 0.0367860776049993 0.0255098787005268 0 0.0743852279688457 0.0571801993138376 0.0124764506993051
"tat" 0.0438878810931008 0.0252345327158295 0.0369636076481065 0.0522306855277476 0.0503627693227781 0.0628400862623002 0.0852474166845925 0.057407768462555 0.0372049441236858 0.0189683451792509 0.0287163779075333 0.0429574973467428 0.0100630618542869 0.054386657140115 0.0365965233302836 0.027098011422854 0.0166569501124344 0.0784863349684653 0.0782349002881151 0.0143334925943622 0.0514208799019979 0.0419049688428796 0.0480672942118967 0.0442637463523394 0.0466506121316808 0.0336738129980918 0.0348175944910828 0.0613942694926806 0.037700851285222 0.0545503539200673 0.0777000777000777 0.030094861511389 0.0412151022945326 0.0322583093609819 0.041716156319708 0.0368677970427773 0.0171504795782252 0.061912077111492 0.0739387613082811 0.0595387606634851 0.0431986342319801 0.0321641084287833 0.0397763167130724 0.0136013941428996 0.0706428499344031 0.0447507383871834 0.0262229426909507 0.0391483068357294 0.0281424875794213 0.00983216494439911 0.0472315070483941 0.0293363605056058 0.0377477194086191 0.0551325807298504 0.0326743996079072 0.0149717408391661
"beiden" 0.0760723272280414 0.0734770217313858 0.0327631976880944 0.0174102285092492 0.0440674231574309 0.0157100215655751 0.0366484221260865 0.140811507549663 0.0303151396563366 0.100420650948975 0.0410233970107618 0.0126345580431597 0.0234804776600027 0.0346581638637987 0.0324951888191311 0.00833784966857048 0 0.0158841392198085 0.0225677596984947 0.0238891543239369 0.0539415112697428 0.0318167356029271 0.128179451231724 0.0393455523131906 0.0371944069698536 0.0486399521083548 0.016764026977188 0.0484395153795461 0.0414709364137442 0.0184025290332757 0.012950012950013 0.0727292486525235 0.0405394448798681 0.0201140046603769 0.0637330165995539 0.049629726788354 0.0152448707362002 0.0700380372323754 0.108733472512178 0.0372117254146782 0.0407795107149892 0.0107213694762611 0.0187182666885046 0.0127513070089684 0.0100918357049147 0.00895014767743668 0.0500619815009059 0.0260988712238196 0.0584497818957213 0.0275300618443175 0.053589594535678 0.0204079029604214 0.0314564328405159 0.0455062571103527 0.0490115994118608 0.0336864168881237
"wein" 0.0234068699163204 0.0126172663579147 0.010080983904029 0.00870511425462459 0.00157383654133682 0 0.00717034345945171 0.0335781287233812 0.00137796089346984 0.0189683451792509 0.00957212596917775 0.0101076464345277 0.00894494387047721 0.0122636579825749 0.021768621636117 0.00625338725142786 0 0.029899556178463 0.00902710387939789 0 0.0211733034890579 0.00620814353227847 0.0120168235529742 0.00573789304567363 0.0144995145814684 0.0261907434429603 0.00515816214682709 0.00732225232481511 0.0113102553855666 0.0532358875605476 0 0.0374095847954072 0.0277019540012432 0.0208730237041647 0.00405573741997161 0.0159524121819709 0.00952804421012514 0.0123824154222984 0.0260960334029228 0.00465146567683477 0.00207353444313505 0.00178689491271018 0.00233978333606308 0.000850087133931228 0 0.00895014767743668 0.0143034232859731 0 0.00216480673687857 0.00688251546107937 0.00681223659351838 0.00765296361015803 0 0.00612584230331671 0 0
"absicht" 0.0146292936977003 0.00964849780311127 0.00504049195201452 0.0130576713819369 0.00629534616534727 0.0171382053442637 0.0310714883242907 0.0173306470830355 0.0110236871477587 0.0033473550316325 0.022562868355919 0.00252691160863193 0.00447247193523861 0.014396468066501 0.0123040035334574 0.00208446241714262 0 0.00467180565288484 0.00601806925293193 0.0191113234591495 0.015627914480019 0.00543212559074366 0.00400560785099139 0.0229515721826945 0.00567372309709631 0.00374153477756576 0.00644770268353386 0.00619575196715125 0.00527811917993108 0.00394339907855908 0 0.00167193675063272 0.0168914353666117 0.00341558569704514 0.0156435586198905 0.010280443406159 0.0025408117893667 0.0189605736153944 0.00434933890048713 0.0176755695719721 0.0259191805391881 0.0214427389525222 0.00701935000818924 0.00850087133931228 0.00504591785245736 0 0 0.0173992474825464 0.0119064370528321 0.00491608247219955 0.00908298212469118 0.0102039514802107 0 0.0157521659228144 0.00490115994118608 0
"darin" 0.0204810111767804 0.0512112575703598 0.0134413118720387 0.015233949945593 0.0440674231574309 0.0671246375983662 0.00717034345945171 0.0281623015099326 0.0289371787628667 0.0189683451792509 0.0239303149229444 0.0252691160863193 0.0178898877409544 0.00799803781472279 0.0119885162633688 0.00208446241714262 0 0.0196215837421163 0.0300903462646596 0.0334448160535117 0.001512378820647 0.0411289509013448 0.0200280392549569 0.0508213384045379 0.0624109540680595 0.0374153477756576 0.0593188646885115 0.0467497648430503 0.0448640130294142 0.000657233179759847 0 0 0.011486176049296 0.0129033237443927 0.0498276311596512 0.0148889180365062 0.0260433208410087 0.000386950481946825 0 0.0316299666024764 0.0300662494254582 0.00178689491271018 0.00233978333606308 0 0.00504591785245736 0.0238670604731645 0.0286068465719462 0.058722460253594 0 0.0226139793721179 0.00862883301845662 0 0 0 0.0261395196863258 0.00124764506993051
"leuten" 0.00585171747908011 0.0163282270514191 0.00588057394401694 0.0043525571273123 0.00314767308267363 0.00856910267213185 0.0167308014053873 0.0303286323953121 0.00826776536081906 0.0100420650948975 0.00615350955161427 0.00758073482589579 0.00894494387047721 0.00479882268883367 0.0182982616651418 0 0 0.000934361130576968 0.0165496904455628 0.0143334925943622 0.016636167027117 0.0240565561875791 0.0200280392549569 0.0229515721826945 0.00630413677455146 0 0.0090267837569474 0.0129547541131344 0.00452410215422664 0.0545503539200673 0.012950012950013 0.0420074108596472 0.011486176049296 0.0121443047006049 0.0052145195399635 0.00460847463034716 0.0152448707362002 0.0174127716876071 0.0304453723034099 0.019536155842706 0.00794854869868434 0.00178689491271018 0 0.0178518298125558 0.0100918357049147 0.0119335302365822 0 0.014499372902122 0.00974163031595354 0.00983216494439911 0.0277030954803081 0.0242343847655004 0 0.00787608296140719 0.00735173991177912 0.0112288056293746
"zweiten" 0.00585171747908011 0.00371096069350433 0.0151214758560435 0 0.00786918270668408 0 0.0111538676035915 0.015164316197656 0.00688980446734922 0.00446314004217667 0.00546978626810157 0.00758073482589579 0.0234804776600027 0.0127968605035565 0.0148279016941666 0.00416892483428524 0 0.00747488904461574 0.00376129328308246 0.00955566172957477 0.00302475764129399 0.0100882332399525 0.00801121570198278 0.0188530771500705 0.025846960775661 0.014966139110263 0.0373966755644964 0.0281625089415966 0.0150803405140888 0 0 0.0020899209382909 0.0141888057079538 0.00683117139409028 0.0191199049798662 0.00850795316371783 0.00508162357873341 0.015478019277873 0.0260960334029228 0.00930293135366954 0.0148603301758012 0.00357378982542037 0.0116989166803154 0.00510052280358737 0 0.0119335302365822 0 0.00507478051574269 0.00432961347375713 0.0196643298887982 0.0181659642493824 0.00637746967513169 0.0188738597043095 0.00437560164522622 0.00980231988237216 0.00623822534965253
"land" 0.00585171747908011 0.0244923405771286 0.00504049195201452 0.00217627856365615 0.00314767308267363 0.00285636755737728 0.0270879641801509 0.00433266177075887 0.0165355307216381 0.0301261952846925 0.0184605286548428 0.00505382321726386 0.0134174158057158 0.00746483529374127 0.0195602107454964 0.043773710759995 0.0166569501124344 0.00654052791403878 0.00451355193969895 0.0286669851887243 0.016636167027117 0.00310407176613923 0.00801121570198278 0.00901668907177284 0.0126082735491029 0.0673476259961836 0.0103163242936542 0.0112650035766386 0.025636578873951 0.0282610267296734 0 0.023198122415029 0.0121618334639604 0.00796969995977199 0.0156435586198905 0.0134709258425532 0.00571682652607508 0.0046434057833619 0.0260960334029228 0.0158149833012382 0.00691178147711682 0.00536068473813055 0.00935913334425232 0.00255026140179368 0.00504591785245736 0.00298338255914556 0.00476780776199104 0.0036248432255305 0.00974163031595354 0.0275300618443175 0.0108995785496294 0.00255098787005268 0 0.00437560164522622 0.0114360398627675 0.00374293520979152
"hierauf" 0.0468137398326409 0.00593753710960694 0.00588057394401694 0.0130576713819369 0.0141645288720314 0.0157100215655751 0.00557693380179577 0.0335781287233812 0 0.00557892505272084 0.0232465916394317 0.00252691160863193 0.00111811798380965 0.0026660126049076 0.00126194908035461 0 0 0 0.000752258656616491 0.00955566172957477 0.011594904291627 0.00310407176613923 0.00400560785099139 0.00655759205219843 0.00126082735491029 0 0.00257908107341354 0 0.00113102553855666 0.00525786543807878 0.012950012950013 0.0572638337091708 0.0135131482932894 0.0246681189231038 0.00637330165995539 0.000354498048488243 0.00190560884202503 0.00116085144584048 0 0.00279087940610086 0.00241912351699089 0.0142951593016815 0 0 0.00504591785245736 0.00298338255914556 0.00715171164298655 0.0123244669668037 0.00216480673687857 0.00196643298887982 0.00635808748728383 0.00255098787005268 0 0.00787608296140719 0.00081685999019768 0.00374293520979152
"worauf" 0.00877757621862017 0.00816411352570954 0.000840081992002419 0 0.0110168557893577 0.00142818377868864 0.025494554522495 0.00324949632806915 0.00826776536081906 0.0145052051370742 0.0273489313405079 0.00252691160863193 0.0022362359676193 0.00373241764687063 0.00599425813168439 0.0187601617542836 0.00832847505621721 0.0028030833917309 0.00300903462646596 0.0334448160535117 0.00252063136774499 0.0271606279537183 0.0240336471059483 0.0114757860913473 0.021434065033475 0.0224492086653945 0.0206326485873083 0.0129547541131344 0.00904820430845328 0.00525786543807878 0 0.0305128456990472 0.00945920380530256 0.00151803808757562 0.00579391059995944 0.00319048243639419 0.00190560884202503 0.0046434057833619 0.00869867780097425 0.00465146567683477 0.0134779738803778 0.00357378982542037 0 0.00340034853572491 0.00504591785245736 0.00298338255914556 0.00715171164298655 0.00652471780595489 0.00974163031595354 0.000983216494439911 0.00590393838104927 0 0.00629128656810318 0.000875120329045244 0.00081685999019768 0
"nase" 0.00585171747908011 0.0103906899418121 0.00252024597600726 0.00217627856365615 0.00472150962401045 0 0 0.0162474816403457 0.0165355307216381 0.00223157002108834 0.00478606298458888 0.00252691160863193 0.0178898877409544 0.00319921512588912 0.0126194908035461 0 0 0.00747488904461574 0.00752258656616491 0 0.00352888391484299 0.000776017941534808 0 0.00737729105872324 0.0107170325167375 0.00748306955513151 0.00257908107341354 0.00901200286131091 0.00678615323133996 0.0144591299547166 0 0.00480681815806908 0.00135131482932894 0.00986724756924151 0.0590978881195863 0.0109894395031355 0.000635202947341676 0.0112215639764579 0.0304453723034099 0.0241876215195408 0.0058750142555493 0 0 0.00850087133931228 0 0.00298338255914556 0.00238390388099552 0.000724968645106099 0 0 0.000454149106234559 0.00255098787005268 0 0.00175024065809049 0.00245057997059304 0.00124764506993051
"meinung" 0.0234068699163204 0.0103906899418121 0.00504049195201452 0.0043525571273123 0.0283290577440627 0.035704594467216 0.0119505724324195 0.0216633088537943 0.0303151396563366 0.00781049507380918 0.0109395725362031 0.00505382321726386 0.00559058991904826 0.0159960756294456 0.0220841089062056 0.00416892483428524 0 0.0149497780892315 0.0127883971624803 0.0525561395126612 0.01008252547098 0.0116402691230221 0.00400560785099139 0.0368864552936162 0.0100866188392823 0.00374153477756576 0.00515816214682709 0.00788550250364705 0.00867119579560107 0.0151163631344765 0 0.0144204544742072 0.0141888057079538 0.00341558569704514 0.0388192010197283 0.00354498048488243 0.0177856825255669 0.0185736231334476 0.0173973556019485 0.0455843636329808 0.0559854299646462 0.0268034236906528 0.0140387000163785 0.00680069707144982 0 0.00596676511829112 0.0143034232859731 0.0173992474825464 0.0108240336843928 0 0.00136244731870368 0.0216833968954478 0.0125825731362064 0.0315043318456288 0.0122528998529652 0.00998116055944405
"gebracht" 0.0263327286558605 0.022265764161026 0.0126012298800363 0.00652883569096844 0.0188860384960418 0.00285636755737728 0.0398352414413984 0.0205801434111046 0.0234253351889873 0.00446314004217667 0.0164093588043047 0.0101076464345277 0.025716713627622 0.0271933285700575 0.0271319052276241 0.0145912369199983 0 0.0196215837421163 0.0173019491021793 0.0286669851887243 0.014115535659372 0.0131923050060917 0.0320448628079311 0.033607659267517 0.0113474461941926 0.00374153477756576 0.00257908107341354 0.00732225232481511 0.00301606810281776 0.0131446635951969 0 0.0474412052992035 0.0229723520985919 0.0235295903574221 0.0254932066398215 0.0347408087518478 0.00698723242075843 0.0197344745792881 0.00434933890048713 0.0372117254146782 0.0190073990620713 0.0142951593016815 0.00701935000818924 0.00935095847324351 0.0201836714098294 0.00895014767743668 0.00715171164298655 0.0202991220629708 0.0205656640003464 0.0127818144277188 0.0172576660369132 0.0114794454152371 0.0188738597043095 0.0315043318456288 0.0147034798235582 0.00249529013986101
