"m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Fielding_Tom-Jones_1749" "m_Forster_Ansichten_1791" "m_Goethe_Werther_1774" "m_Hauff_Bettlerin_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Eduard-Allwill_1792" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Teufel_1707" "m_Loen_Der-redliche-Mann_1740" "m_Moritz_Anton-Reiser_1785" "m_Mueller_Siegfried_1779" "m_Novalis_Lehrlinge_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Hesperus_1795" "m_Paul_Katzenberger_1809" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Spindler_Der-Jude_1827" "m_Stendhal_Rot-und-Schwarz_1830" "m_Tieck_William-Lovell_1795" "m_Waiblinger_Briten-in-Rom_1828" "m_Wezel_Belphegor_1776" "m_Wieland_Agathon_1794" "m_Wieland_Aristipp_1801" "m_Wieland_Der-goldene-Spiegel_1772" "m_Wieland_Peregrinus_1788" "w_Ehrmann_Nina_1788" "w_Fischer_Guenstling_1808" "w_Fischer_Honigmonathe_1802" "w_Fischer_Margarethe_1812" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Naubert_Hermann-von-Unna_1788" "w_Schlegel_Florentin_1801"
"freuden" 0.011132882080513 0.0235222957760677 0.0174102285092492 0.00464295663478503 0.0645272981948095 0.0371327782459047 0.0086952168402636 0.00164470979095739 0.037903674129479 0.0109247828699405 0.0284656988329063 0.00186872226115394 0.0282201169119129 0.0171425510258745 0.00931185399012944 0.00339385711861531 0.00573277097579952 0.0139683229476265 0.00212206094559036 0.00933358222885944 0.0239557197432956 0.0262729231254269 0.0202378543112582 0.00374153477756576 0.0218664937454288 0.0177452958535159 0 0.0210710950135538 0.00262832812048256 0.00217192997697754 0 0.00872162745568323 0.00645166187219637 0.00495838059289836 0.0317601473670838 0.00528178312998468 0.0128865979381443 0.0185866696405338 0.00311030166470257 0.0073667839895228 0.000935147519521204 0.0182261408425034 0.0120794829981277 0.0179002953548734 0 0.018305798361631 0 0.0014499372902122 0.00902415088380278 0.00983216494439911 0.019528411568086 0.0624760676353816 0.0377477194086191 0.00700096263236195 0.00913485327141933 0.0233435087089244
"lächeln" 0.00519534497090607 0.00336032796800968 0.00652883569096844 0.0139288699043551 0.00157383654133682 0.00856910267213185 0.0126475881312925 0.00164470979095739 0.0126345580431597 0.0327743486098214 0.0569313976658127 0.0140154169586545 0.0120943358193913 0.00321422831735148 0.00744948319210355 0.00565642853102551 0.000818967282257074 0.00543212559074366 0.0127323656735421 0 0.00378248206473088 0.0153595550579419 0.0130950822014024 0.00374153477756576 0.0101792298470099 0.00394339907855908 0 0.00170846716326112 0.00525665624096512 0.0130315798618653 0.0367683925527292 0.00218040686392081 0.0155598903976501 0.00805736846345983 0.0203264943149336 0.00528178312998468 0.00322164948453608 0.0111520017843203 0.00656619240326098 0.0073667839895228 0.00841632767569084 0 0.0664371564897022 0.0358005907097467 0.0606492102418058 0.018305798361631 0.00476780776199104 0.0137744042570159 0.0451207544190139 0.0167146804054785 0.0127161749745677 0.0161228561639694 0.0251651462724127 0.00437560164522622 0.00608990218094622 0.00538696354821332
"weib" 0.00742192138700867 0.0588057394401694 0.00870511425462459 0.00928591326957006 0.00472150962401045 0.019994572901641 0.0131745709700964 0.010690613641223 0.0176883812604235 0.0300431528923363 0 0.0205559448726933 0.0322515621850433 0.0107140943911716 0 0.0101815713558459 0.011465541951599 0.000776017941534808 0.00424412189118071 0 0.00441289574218602 0.00242519290388556 0 0.0112246043326973 0.00716316174419218 0.0230031612915946 0.0388500388500388 0.0222100731223946 0.00525665624096512 0.0130315798618653 0.0133703245646288 0.00799482516770963 0.0584444663716613 0.00991676118579672 0.00825763831544178 0.0448951566048698 0.00322164948453608 0.0061955565468446 0.00933090499410771 0 0.00280544255856361 0.145809126740027 0.0120794829981277 0.0447507383871834 0.023732299659837 0.00152548319680259 0.00476780776199104 0.0043498118706366 0.0157922640466549 0.00983216494439911 0.0118078767620985 0.0261996412664504 0.0251651462724127 0.00787608296140719 0.0114185665892742 0.00359130903214222
"fremd" 0.00519534497090607 0.00504049195201452 0.0043525571273123 0 0.00157383654133682 0 0.00158094851641156 0.00657883916382954 0 0.00819358715245535 0 0.00747488904461574 0.00403144527313042 0.00428563775646863 0 0.0011312857062051 0.000818967282257074 0.00698416147381327 0.00424412189118071 0.0466679111442972 0.00315206838727573 0.00121259645194278 0.00119046201830931 0 0.00452410215422664 0.00131446635951969 0.012950012950013 0.00170846716326112 0 0.00217192997697754 0.016712905705786 0 0.0102467570911354 0.00247919029644918 0.0177856825255669 0 0.00107388316151203 0.00123911130936892 0.00138235629542336 0.000818531554391422 0.00374059007808482 0.00911307042125168 0.0120794829981277 0.0119335302365822 0.00263692218442634 0.0427135295104724 0.00715171164298655 0.0210240907080769 0.0146642451861795 0 0.00408734195611103 0.0302303553074427 0.0125825731362064 0.00612584230331671 0 0.0125695816124978
"längst" 0.00593753710960694 0.00336032796800968 0.0304678998911861 0 0.00472150962401045 0.00142818377868864 0.010803148195479 0.00740119405930824 0 0.0218495657398809 0 0.0158841392198085 0.0161257810925217 0.00964268495205443 0.00186237079802589 0.00339385711861531 0.00982760738708489 0.00465610764920885 0.0212206094559036 0.00933358222885944 0.0189124103236544 0.0153595550579419 0.0285710884394233 0.014966139110263 0.0131952979498277 0.00854403133687801 0 0.0022779562176815 0.0183982968433779 0.00651578993093263 0.0033425811411572 0.00145360457594721 0.00834920948166589 0.00867716603757213 0.00571682652607508 0.0184862409549464 0.0107388316151203 0.00433688958279122 0.00207353444313505 0.00163706310878284 0.00187029503904241 0.00455653521062584 0.0120794829981277 0.00895014767743668 0.0210953774754107 0.0320351471328543 0.0238390388099552 0.0173992474825464 0.00451207544190139 0.0167146804054785 0.00181659642493824 0.0141074991434733 0.0188738597043095 0.0192526472389954 0.0098960910440376 0.0269348177410666
"geliebt" 0.00816411352570954 0.00924090191202661 0.0108813928182807 0 0.0220337115787154 0.0714091889344321 0.00526982838803854 0.00164470979095739 0.00758073482589579 0.0218495657398809 0 0.0028030833917309 0.0120943358193913 0.00428563775646863 0.00558711239407766 0.00791899994343571 0.00245690184677122 0.00465610764920885 0 0.00933358222885944 0.00756496412946175 0.0129343621540563 0.00357138605492792 0 0.00942521282130551 0 0 0.00113897810884075 0 0.00868771990791017 0.0133703245646288 0.00872162745568323 0.00834920948166589 0.0254117005386041 0.0114336530521502 0.00792267469497702 0.00107388316151203 0.0192062252952183 0.00483824703398177 0.00900384709830564 0.00280544255856361 0.0205044084478163 0.0664371564897022 0.0208836779140189 0.023732299659837 0.00915289918081552 0.00238390388099552 0.0043498118706366 0.00564009430237674 0.00491608247219955 0.0099912803371603 0.0302303553074427 0.0125825731362064 0.00875120329045244 0.0121798043618924 0.01616089064464
"sorge" 0.0118750742192139 0.00504049195201452 0.00870511425462459 0.0139288699043551 0.00314767308267363 0.00571273511475457 0.00948569109846938 0.00411177447739346 0.00252691160863193 0.00273119571748511 0 0.00467180565288484 0.0120943358193913 0.00428563775646863 0.00186237079802589 0.0135754284744612 0.000818967282257074 0.000776017941534808 0 0 0.00189124103236544 0.00565878344239965 0.00119046201830931 0.00374153477756576 0.00414709364137442 0.00788679815711816 0 0.00626437959862411 0.00525665624096512 0.00217192997697754 0.0133703245646288 0.00436081372784161 0.0102467570911354 0.00619797574112295 0.00127040589468335 0 0.00214776632302406 0.0130106687483737 0.0058750142555493 0.0122779733158713 0.00748118015616964 0.0113913380265646 0.0120794829981277 0.00596676511829112 0.00791076655327901 0.00305096639360517 0.00953561552398207 0.014499372902122 0.0169202829071302 0.0294964948331973 0.0149869205057404 0.0161228561639694 0.0125825731362064 0.0140019252647239 0.0098960910440376 0.0269348177410666
"armen" 0.0296876855480347 0.0428441815921234 0.0261153427638738 0.0603584362522054 0.0283290577440627 0.0228509404590183 0.0529617752997874 0.010690613641223 0.0404305857381109 0.0436991314797618 0.0142328494164532 0.029899556178463 0.0201572263656521 0.0310708737343976 0.0204860787782848 0.0169692855930765 0.0171983129273986 0.0093122152984177 0.00848824378236143 0.0186671644577189 0.0233253060658404 0.0315275077505123 0.0166664682563303 0.0224492086653945 0.0229975192839854 0.110415174199654 0.0518000518000518 0.0267659855577576 0.0262832812048256 0.0695017592632814 0.016712905705786 0.0167164526233929 0.0368124236237087 0.0390472471690746 0.0323953503144255 0.0369724819098928 0.038659793814433 0.0223040035686406 0.0207353444313505 0.0286486044036998 0.0149623603123393 0.0592349577381359 0.0483179319925107 0.0238670604731645 0.0316430662131161 0.0366115967232621 0.0476780776199104 0.021749059353183 0.0428647166980632 0.0324461443165171 0.0513188490045052 0.0120921421229771 0 0.0463813774393979 0.0327332242225859 0.0287304722571377
"jede" 0.0437893361833511 0.0277227057360798 0.00870511425462459 0.0139288699043551 0.0141645288720314 0.0157100215655751 0.0147555194865079 0.0238482919688821 0.0101076464345277 0.0273119571748511 0.0142328494164532 0.0233590282644242 0.0443458980044346 0.0353565114908662 0.0186237079802589 0.011312857062051 0.010646574669342 0.0178484126553006 0.0169764875647229 0.0746686578308755 0.0390856480022191 0.0375904900102262 0.0476184807323722 0.0336738129980918 0.0467490555936753 0.00525786543807878 0.012950012950013 0.0233490512312353 0.0105133124819302 0.0369228096086182 0.0802219473877728 0.00290720915189441 0.0136623427881806 0.0123959514822459 0.0387473797878422 0.00792267469497702 0.040807560137457 0.016108447021796 0.0207353444313505 0.0474748301547025 0.0149623603123393 0.0318957464743809 0.0120794829981277 0.0179002953548734 0.00791076655327901 0.0366115967232621 0.0238390388099552 0.0210240907080769 0.0236883960699823 0.0314629278220771 0.0417817177735794 0.0523992825329007 0.0188738597043095 0.00437560164522622 0.0175084687702204 0.0359130903214222
"schwäche" 0.0044531528322052 0.00588057394401694 0.00217627856365615 0.00464295663478503 0.0094430192480209 0.0328482269098388 0.000263491419401927 0.00575648426835085 0.00505382321726386 0 0 0.00186872226115394 0 0.00642845663470295 0.00372474159605177 0.00791899994343571 0.000818967282257074 0 0.00212206094559036 0.00933358222885944 0 0.0020209940865713 0.00476184807323722 0.00374153477756576 0.00490111066707886 0.00197169953927954 0 0.0159456935237705 0 0.00434385995395508 0 0 0.00379509521893904 0.0117761539081336 0.0152448707362002 0.00264089156499234 0.00214776632302406 0.00495644523747568 0.00518383610783761 0.00163706310878284 0.00374059007808482 0.00455653521062584 0.00603974149906384 0.00596676511829112 0.00263692218442634 0.00305096639360517 0.00238390388099552 0.0101495610314854 0.025944433790933 0.00196643298887982 0.00272489463740735 0.00201535702049618 0.0125825731362064 0.00437560164522622 0.00228371331785483 0.0125695816124978
"gegenstand" 0.00296876855480347 0.00504049195201452 0.00217627856365615 0.00928591326957006 0.0251813846613891 0.0185663891229523 0.0165999594223214 0.0197365174914886 0.00758073482589579 0.0109247828699405 0 0.00186872226115394 0 0.020356779343226 0 0.00452514282482041 0.000818967282257074 0.0217285023629746 0.0106103047279518 0 0.00567372309709631 0.00646718107702817 0.0119046201830931 0.00374153477756576 0.0037700851285222 0 0 0.018223649741452 0.0157699687228954 0.00217192997697754 0.0233980679881004 0.00145360457594721 0.00265656665325733 0.00371878544467377 0.00952804421012514 0.0105635662599694 0.00322164948453608 0.0297386714248541 0.0183162209143596 0.0188262257510027 0.0130920652732969 0.00911307042125168 0 0.00596676511829112 0.00527384436885268 0.0152548319680259 0.00715171164298655 0.0202991220629708 0.0394806601166372 0.0088489484499592 0.00953713123092574 0.0342610693484351 0.0125825731362064 0.0140019252647239 0.0129410421345107 0.00359130903214222
"unglücklichen" 0.00964849780311127 0.0042004099600121 0.0043525571273123 0 0.0094430192480209 0.00142818377868864 0.0100126739372732 0.00822354895478693 0.0303229393035832 0.0163871743049107 0 0.0168185003503854 0.0161257810925217 0.00642845663470295 0 0.022625714124102 0.00491380369354244 0.00388008970767404 0 0.00933358222885944 0.00252165470982058 0.00525458462508539 0 0 0.00301606810281776 0.00394339907855908 0 0.0484065696257318 0.0131416406024128 0.00217192997697754 0.0033425811411572 0.00363401143986801 0.0113852856568171 0.00371878544467377 0.00952804421012514 0.00528178312998468 0.0128865979381443 0.00433688958279122 0.00691178147711682 0.0130965048702627 0.00561088511712723 0 0.0120794829981277 0.0179002953548734 0.0184584552909844 0.00305096639360517 0.0119195194049776 0.00942459238637929 0.0135362263257042 0.0117985979332789 0.00408734195611103 0.00403071404099236 0 0.0236282488842216 0.0327332242225859 0.00897827258035554
"wesens" 0.00296876855480347 0.00252024597600726 0.00652883569096844 0 0 0.00142818377868864 0.00158094851641156 0.0115129685367017 0.00505382321726386 0 0.085397096498719 0.00186872226115394 0.0161257810925217 0.00107140943911716 0.00186237079802589 0 0.00573277097579952 0.00776017941534808 0 0 0.00189124103236544 0.00161679526925704 0.00119046201830931 0 0.0056551276927833 0.00262893271903939 0 0.00740335770746486 0.00262832812048256 0 0.0066851622823144 0.00218040686392081 0.00113852856568171 0.00185939272233688 0.00317601473670838 0 0.00322164948453608 0.0111520017843203 0.00138235629542336 0.0114594417614799 0.00841632767569084 0 0.00603974149906384 0.0119335302365822 0 0.00457644959040776 0.00238390388099552 0.00579974916084879 0.00676811316285208 0.00491608247219955 0.00363319284987647 0.0141074991434733 0.0314564328405159 0.000875120329045244 0 0
"erschüttert" 0 0.00252024597600726 0.00217627856365615 0 0.00786918270668408 0 0 0.00164470979095739 0.00758073482589579 0 0 0.00747488904461574 0.00806289054626083 0 0 0.00791899994343571 0.00163793456451415 0.00853619735688289 0 0 0.00315206838727573 0.0020209940865713 0.00119046201830931 0.00374153477756576 0.0056551276927833 0 0 0.00113897810884075 0.00262832812048256 0.00434385995395508 0 0 0.00341558569704514 0.00247919029644918 0.00571682652607508 0 0.00107388316151203 0.00185866696405338 0.000691178147711682 0.000818531554391422 0.00280544255856361 0.00227826760531292 0.00603974149906384 0.00895014767743668 0.0184584552909844 0.0152548319680259 0.00953561552398207 0.00869962374127319 0.00676811316285208 0.00196643298887982 0.00363319284987647 0.00201535702049618 0 0.00262536098713573 0.000761237772618277 0.00179565451607111
"sanfte" 0.0022265764161026 0.00336032796800968 0 0.00928591326957006 0.00472150962401045 0.00285636755737728 0.00237142277461734 0.00328941958191477 0.0101076464345277 0 0.0142328494164532 0.000934361130576968 0 0.00321422831735148 0.0111742247881553 0 0.000818967282257074 0.00388008970767404 0.00212206094559036 0 0.00882579148437205 0.00767977752897095 0.00595231009154653 0.0187076738878288 0.0105562383598622 0.00197169953927954 0 0.00170846716326112 0 0.0108596498848877 0 0.00508761601581522 0.00151803808757562 0.00123959514822459 0.00190560884202503 0 0.00214776632302406 0.00185866696405338 0.0017279453692792 0.00491118932634853 0.00280544255856361 0.00683480281593876 0 0.00298338255914556 0 0.00152548319680259 0.00238390388099552 0.00579974916084879 0 0.0196643298887982 0.0104454294433949 0.00604607106148854 0.00629128656810318 0.00262536098713573 0.00380618886309139 0.00179565451607111
"schicksals" 0.00296876855480347 0 0.0043525571273123 0 0.0110168557893577 0.00285636755737728 0.00105396567760771 0.00328941958191477 0 0.00819358715245535 0 0.00373744452230787 0.0120943358193913 0.00107140943911716 0 0.00339385711861531 0 0.00776017941534808 0 0 0.00315206838727573 0.00808397634628521 0.00357138605492792 0.00374153477756576 0.0056551276927833 0 0 0.00398642338094262 0.00525665624096512 0 0.0033425811411572 0 0.00265656665325733 0.00185939272233688 0.00381121768405005 0.0132044578249617 0.0107388316151203 0.0030977782734223 0.00276471259084673 0.000818531554391422 0.00280544255856361 0 0 0.00298338255914556 0 0.0122038655744207 0.00953561552398207 0 0.00338405658142604 0.0127818144277188 0.00363319284987647 0.0100767851024809 0 0.00700096263236195 0.00761237772618277 0.00359130903214222
"geist" 0.0192969956062225 0.0285627877280823 0.00870511425462459 0.00464295663478503 0.0220337115787154 0.0385609620245933 0.0110666396148809 0.0370059702965412 0.0328498509122151 0.0218495657398809 0.241958440079704 0.0626021957486569 0.048377343277565 0.0139283227085231 0.0558711239407766 0.0362011425985633 0.0417673313951108 0.0240565561875791 0.00848824378236143 0.112002986746313 0.0189124103236544 0.0335485018370836 0.0345233985309699 0.0299322782205261 0.0452410215422664 0.00328616589879923 0.012950012950013 0.0205016059591335 0.0867348279759245 0.0152035098388428 0.157101313634388 0.00872162745568323 0.0174574380071196 0.0204533199457057 0.0527218446293591 0 0.0118127147766323 0.0353146723170142 0.0207353444313505 0.0327412621756569 0.0289895731051573 0.00683480281593876 0.00603974149906384 0.0208836779140189 0.0474645993196741 0.0244077311488414 0.00238390388099552 0.0188491847727586 0.0282004715118837 0.0688251546107937 0.0481398052608632 0.0544146395533969 0.100660585089651 0.00612584230331671 0.0114185665892742 0.0197521996767822
"dahin" 0.0252345327158295 0.00336032796800968 0.0130576713819369 0.00464295663478503 0.0330505673680732 0.00856910267213185 0.0308284960700255 0.0156247430140952 0.0277960276949512 0.0109247828699405 0.0996299459151722 0.0186872226115394 0.0120943358193913 0.0321422831735148 0.00558711239407766 0.0203631427116918 0.0458621678063961 0.0139683229476265 0.0275867922926746 0.0186671644577189 0.0182819966461992 0.0105091692501708 0.00595231009154653 0.0187076738878288 0.0150803405140888 0.0138018967749568 0 0.00968131392514636 0.0446815780482035 0.0152035098388428 0.0133703245646288 0.0385205212626009 0.0242886094012099 0.021073117519818 0.0323953503144255 0.00792267469497702 0.0246993127147766 0.0130106687483737 0.0138235629542336 0.0130965048702627 0.0243138355075513 0.0159478732371904 0.0181192244971915 0.0298338255914556 0.0210953774754107 0.0335606303296569 0.0333746543339373 0.0369734009004111 0.0507608487213906 0.00983216494439911 0.0204367097805552 0.0362764263689313 0.0566215791129286 0.028878970858493 0.0182697065428387 0.0197521996767822
"folgen" 0.0141016506353165 0.0117611478880339 0.0130576713819369 0.0278577398087102 0.0141645288720314 0.0157100215655751 0.0271396161983985 0.0263153566553182 0.00505382321726386 0.0218495657398809 0.0142328494164532 0.00747488904461574 0.00403144527313042 0.0257138265388118 0.016761337182233 0.0271508569489225 0.0245690184677122 0.0147443408891614 0.0148544266191325 0 0.00756496412946175 0.00242519290388556 0.00833323412816514 0 0.00678615323133996 0.017088062673756 0 0.0284744527210187 0.0262832812048256 0.0173754398158203 0.016712905705786 0.00654122059176242 0.0163189094414379 0.00371878544467377 0.0158800736835419 0.0211271325199387 0.00966494845360825 0.0303582270795386 0.0190073990620713 0.046656298600311 0.0177678028709029 0.0159478732371904 0.0241589659962554 0.0328172081506012 0.015821533106558 0.0122038655744207 0.0262229426909507 0.0210240907080769 0.029328490372359 0.0088489484499592 0.011353727655864 0.0141074991434733 0.0188738597043095 0.0175024065809049 0.0182697065428387 0.0251391632249955
"zauber" 0.000742192138700867 0.00252024597600726 0.00217627856365615 0 0.0204598750373786 0.00571273511475457 0.00210793135521542 0.00411177447739346 0 0.00819358715245535 0.0142328494164532 0.00654052791403878 0.00403144527313042 0.00107140943911716 0 0.00452514282482041 0 0 0 0.0186671644577189 0.00378248206473088 0.0020209940865713 0.00119046201830931 0.00748306955513151 0.0037700851285222 0.000657233179759847 0 0.00113897810884075 0.00262832812048256 0.00217192997697754 0.0200554868469432 0 0.00531313330651466 0.00185939272233688 0.000635202947341676 0.00264089156499234 0 0.00185866696405338 0.00794854869868434 0 0.0112217702342545 0.00227826760531292 0 0 0 0.0106783823776181 0.0119195194049776 0.0043498118706366 0.00338405658142604 0 0.000908298212469118 0.0120921421229771 0.0377477194086191 0.000875120329045244 0.00152247554523655 0.00359130903214222
"freundschaft" 0.0207813798836243 0.0462045095601331 0.0108813928182807 0.00928591326957006 0.00472150962401045 0.0171382053442637 0.0163364680029195 0.00164470979095739 0.0126345580431597 0.00273119571748511 0.0142328494164532 0.00654052791403878 0.0403144527313042 0.00214281887823432 0.0204860787782848 0.0463827139544092 0.0294828221612547 0.0209524844214398 0.00424412189118071 0 0.0195428240011095 0.0347610982890264 0.0119046201830931 0 0.0252595703610988 0 0 0.00569489054420374 0.0157699687228954 0 0.08356452852893 0.00726802287973603 0.0125238142224988 0.010536558759909 0.0355713650511338 0 0.0300687285223368 0.0396515618998055 0.0176250427666479 0.00818531554391422 0.00935147519521204 0.00683480281593876 0 0.0149169127957278 0.00527384436885268 0.00457644959040776 0.00953561552398207 0.0137744042570159 0.0169202829071302 0.0265468453498776 0.0417817177735794 0.00604607106148854 0.00629128656810318 0.0148770455937691 0.0213146576333118 0.0179565451607111
"erhalten" 0.0185548034675217 0.0176417218320508 0.0304678998911861 0.00928591326957006 0.0188860384960418 0.00999728645082049 0.0366253072968679 0.0271377115507969 0.0202152928690554 0 0 0.0205559448726933 0.00806289054626083 0.0278566454170461 0.0186237079802589 0.0429888568357939 0.0139224437983703 0.0263846100121835 0.0127323656735421 0.0186671644577189 0.00630413677455146 0.00727557871165669 0.00595231009154653 0.00748306955513151 0.00640914471848774 0.00657233179759847 0.012950012950013 0.0239185402856557 0.0341682655662733 0.0304070196776856 0.0066851622823144 0.0167164526233929 0.0129033237443927 0.0142553442045828 0.0228673061043003 0.0132044578249617 0.0193298969072165 0.0427493401732278 0.045617757748971 0.0507489563722682 0.0448870809370178 0.0205044084478163 0.0181192244971915 0.0387839732688923 0.0474645993196741 0.0122038655744207 0.0119195194049776 0.0108745296765915 0.0282004715118837 0.0383454432831565 0.0390568231361721 0.0322457123279389 0.0188738597043095 0.0218780082261311 0.0243596087237849 0.0305261267732088
"leidenschaft" 0.0215235720223251 0.0168016398400484 0.0130576713819369 0.0278577398087102 0.0503627693227781 0.0457018809180365 0.0250316848431831 0.00822354895478693 0.0454844089553747 0 0 0.00840925017519271 0.0161257810925217 0.00214281887823432 0.00744948319210355 0.0282821426551276 0.00737070554031366 0.00465610764920885 0 0.00933358222885944 0.00126082735491029 0.0020209940865713 0 0 0.00527811917993108 0 0.0259000259000259 0.0176541606870316 0.0315399374457907 0.00868771990791017 0.0434535548350436 0.000726802287973603 0.0091082285254537 0.0285106884091656 0.00381121768405005 0.0290498072149158 0.00536941580756014 0.0359342279716987 0.023845646096053 0.0139150364246542 0.0130920652732969 0.0227826760531292 0.0543576734915746 0.0686177988603479 0.00791076655327901 0.00610193278721035 0.0119195194049776 0.0166742788374403 0.0112801886047535 0.010815381438839 0.0145327713995059 0.0120921421229771 0.0440390059767222 0.00437560164522622 0.00456742663570966 0.00897827258035554
"verhältnisse" 0.0244923405771286 0.0042004099600121 0.0391730141458107 0.00464295663478503 0.00157383654133682 0.00571273511475457 0 0.0238482919688821 0.0202152928690554 0.0218495657398809 0 0.00373744452230787 0.00403144527313042 0.0149997321476402 0.00372474159605177 0.0011312857062051 0 0.0131923050060917 0 0.0466679111442972 0.00378248206473088 0.00485038580777113 0.00238092403661861 0 0.0109332468727144 0.000657233179759847 0 0.0022779562176815 0.00525665624096512 0 0.0133703245646288 0 0.000759019043787809 0 0.00444642063139173 0.0105635662599694 0.00322164948453608 0.0030977782734223 0.00794854869868434 0.00900384709830564 0.00561088511712723 0 0.00603974149906384 0 0.0105476887377054 0.0167803151648285 0.0309907504529417 0.0210240907080769 0.0191763206280809 0.000983216494439911 0.000908298212469118 0.0483685684919083 0.0754954388172381 0.000875120329045244 0 0.00718261806428443
"deines" 0.0044531528322052 0.00924090191202661 0.0108813928182807 0 0.00472150962401045 0.00142818377868864 0.00105396567760771 0 0.0176883812604235 0.00546239143497023 0.0142328494164532 0.00747488904461574 0.00403144527313042 0 0.00931185399012944 0.00452514282482041 0.00245690184677122 0 0.00424412189118071 0 0.00189124103236544 0.00687137989434243 0.00119046201830931 0 0.00678615323133996 0.0131446635951969 0.012950012950013 0.00683386865304449 0 0.00217192997697754 0.0200554868469432 0.00145360457594721 0.015939399919544 0.00433858301878606 0.0107984501048085 0 0.00751718213058419 0.0061955565468446 0.0179706318405037 0.00982237865269706 0.0158975078318605 0.0432870845009455 0.0120794829981277 0.00596676511829112 0.0131846109221317 0.00457644959040776 0.00476780776199104 0.0021749059353183 0 0.0176978968999184 0.0118078767620985 0.022168927225458 0 0.00700096263236195 0.00761237772618277 0.00718261806428443
"erschien" 0.0133594584966156 0.010080983904029 0.0261153427638738 0.0325006964434952 0.017312201954705 0.0185663891229523 0.00447935412983276 0.00493412937287216 0.00252691160863193 0.0218495657398809 0.0284656988329063 0.029899556178463 0.00403144527313042 0.00857127551293727 0 0.0124441427682561 0.00982760738708489 0.0108642511814873 0.00424412189118071 0.00933358222885944 0.0100866188392823 0.00727557871165669 0.00952369614647445 0.0112246043326973 0.0203584596940199 0.000657233179759847 0 0.0159456935237705 0.0341682655662733 0.0108596498848877 0.0066851622823144 0.00363401143986801 0.00569264282840857 0.0303700811315025 0.00571682652607508 0.0369724819098928 0.00322164948453608 0.0030977782734223 0.00380147981241425 0.00163706310878284 0.0215083929489877 0.00455653521062584 0.0181192244971915 0.0149169127957278 0.00527384436885268 0.0152548319680259 0.0190712310479641 0.0014499372902122 0.0124082074652288 0.0137650309221587 0.00726638569975294 0.0201535702049618 0.00629128656810318 0.0166272862518596 0.0327332242225859 0.00897827258035554
"familie" 0.0089063056644104 0.0151214758560435 0.0239390642002176 0.00928591326957006 0 0.00142818377868864 0.0284570732954081 0.00575648426835085 0.00252691160863193 0.0191183700223958 0 0.0233590282644242 0.00403144527313042 0.0524990625167408 0.00558711239407766 0.0339385711861531 0.00245690184677122 0.00388008970767404 0.00424412189118071 0 0.00441289574218602 0.00525458462508539 0.00357138605492792 0.0261907434429603 0.00716316174419218 0 0.012950012950013 0.0113897810884075 0.0499382342891687 0.00434385995395508 0.0100277434234716 0.00363401143986801 0.000759019043787809 0.0241721053903795 0.00508162357873341 0.0792267469497702 0.0128865979381443 0.00805422351089798 0.0114044394372428 0.00245559466317427 0.00935147519521204 0.0387305492903196 0.00603974149906384 0.00298338255914556 0.0105476887377054 0.0137293487712233 0.0286068465719462 0.0181242161276525 0.0236883960699823 0.0412950927664762 0.0281572445865427 0.00806142808198472 0 0.0315043318456288 0.0098960910440376 0.0215478541928533
"teure" 0 0 0.0130576713819369 0.0185718265391401 0.00472150962401045 0.00142818377868864 0.00606030264624433 0.000822354895478693 0.00252691160863193 0 0 0.0028030833917309 0 0.00214281887823432 0 0.0124441427682561 0 0 0 0 0.000630413677455146 0.00525458462508539 0 0 0.00075401702570444 0.00197169953927954 0.012950012950013 0.013667737306089 0 0 0 0.00145360457594721 0.00113852856568171 0 0.00381121768405005 0.00792267469497702 0 0.00061955565468446 0 0.000818531554391422 0.00187029503904241 0.00683480281593876 0.00603974149906384 0.0208836779140189 0.00263692218442634 0 0 0.0028998745804244 0.00789613202332743 0.0117985979332789 0.0149869205057404 0.00201535702049618 0 0.00350048131618097 0.0068511399535645 0.00718261806428443
