"m_Arnim_Isabella-von-Aegypten_1812" "m_Diderot_Jakob_1796" "m_Hauff_Lichtenstein_1826" "m_Hoffmann_Kater-Murr_1820" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Novalis_Ofterdingen_1802" "m_Paul_Siebenkaes_1796" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"schicksal" 0.00759128520458514 0.0194969779684149 0.015986315713749 0.0188064664154123 0.0191055856544345 0.00674536256323777 0.0111754319304441 0.0185872559014537 0.0707970429886231 0.0165172251061822 0.00815345511522959 0.0678901989182828 0.0324341856316558 0.0546171740669566 0.0240970307103269
"tief" 0.0126521420076419 0.00324949632806915 0.0359692103559353 0.041374226113907 0.00477639641360864 0.00719505340078696 0.0156456047026218 0.0129547541131344 0.00493932858060161 0.00707881075979235 0.00921694926069432 0.00452601326121886 0 0.024274299585314 0.0160646871402179
"jedem" 0.00759128520458514 0.0129979853122766 0.0143876841423741 0.0210632423852617 0.0109174775168197 0.0274311410905003 0.0134105183165329 0.032668510372252 0.0115251000214038 0.00707881075979235 0.0333228165578948 0.015841046414266 0.0126132944123106 0.0202285829877617 0.0495327853490053
"wünsche" 0.0126521420076419 0.00433266177075887 0.00639452628549961 0.0082748452227814 0.0211526126888382 0.00539629005059022 0.00894034554435529 0.0197137562591176 0.0181108714622059 0.0047192071731949 0.014534419988018 0.0452601326121886 0.0396417824386904 0.0222514412865379 0.0187421349969209
"einsamkeit" 0.0101217136061135 0.00433266177075887 0.00319726314274981 0.0082748452227814 0.00887045048241604 0.00359752670039348 0.024585950246977 0.00844875268247898 0.0115251000214038 0 0.00425397658185892 0.00226300663060943 0.00720759680703461 0.0161828663902094 0.00937106749846047
"arme" 0.0354259976213973 0.0422434522648989 0.0295746840704357 0.0263290529815772 0.0150115315856271 0.0562113546936481 0.0201157774747994 0.0535087669890335 0.0279895286234091 0.0495516753185465 0.0294233380245242 0.0995722917468148 0.0360379840351731 0.00606857489632851 0.0776459878443867
"liebe" 0.154356132493231 0.0541582721344858 0.0607479997122463 0.111334281179241 0.0634578380665147 0.0238336143901068 0.116224492076619 0.10194828236858 0.195926700363864 0.0495516753185465 0.062746154582419 0.248930729367037 0.198208912193452 0.0869829068473753 0.435085276714236
"ueberzeugung" 0 0 0 0 0 0.00449690837549185 0 0 0 0 0.00425397658185892 0 0 0 0.00669361964175748
"mut" 0.0303651408183405 0.00974848898420745 0.0207822104278737 0.00601806925293193 0.00750576579281357 0.0355255761663856 0.00447017277217764 0.0101385032189748 0.0148179857418048 0.00943841434638981 0.00886245121220608 0.0113150331530471 0.0108113952105519 0.0161828663902094 0.00535489571340598
"eindruck" 0.0101217136061135 0.00433266177075887 0.00479589471412471 0.00902710387939789 0.0136468468960247 0.00629567172568859 0.00894034554435529 0.00112650035766386 0.0197573143224064 0.0047192071731949 0.0127619297455768 0.00678901989182828 0.0108113952105519 0.0161828663902094 0.010709791426812
"freundes" 0 0.00866532354151773 0.0015986315713749 0.00977936253601438 0.00136468468960247 0.00359752670039348 0.00447017277217764 0.0157710050072941 0.00823221430100268 0.00235960358659745 0.0155979141334827 0.00678901989182828 0.0252265888246212 0.00202285829877617 0.00803234357010897
"schonung" 0.00253042840152838 0.00108316544268972 0.000799315785687452 0.00150451731323298 0.0020470270344037 0 0 0.00225300071532773 0 0 0.00177249024244122 0 0 0.00606857489632851 0.0013387239283515
"kraft" 0.020243427212227 0.00433266177075887 0.0431630524271224 0.0255767943249607 0.0122821622064222 0.0157391793142215 0.0156456047026218 0.00450600143065545 0.0345753000642113 0.0117980179329873 0.0194973926668534 0.00452601326121886 0.00360379840351731 0.0910286234449277 0.0254357546386784
"güte" 0.00253042840152838 0.00433266177075887 0.00239794735706235 0.00451355193969895 0.0156938739304284 0.00359752670039348 0.00447017277217764 0.00281625089415966 0.0312824143438102 0 0.00638096487278838 0.0497861458734074 0.0756797664738635 0.00202285829877617 0.0307906503520844
"achtung" 0.00759128520458514 0.00433266177075887 0.00399657892843726 0.00225677596984947 0.0102351351720185 0.00629567172568859 0.00447017277217764 0.00225300071532773 0.0230502000428075 0 0.00921694926069432 0.0271560795673131 0.0432455808422077 0.0323657327804187 0.0361455460654904
"fühle" 0.00759128520458514 0.00974848898420745 0.00319726314274981 0.00601806925293193 0.00545873875840987 0.00269814502529511 0.00894034554435529 0 0.00658577144080215 0.0117980179329873 0.00567196877581189 0.0203670596754848 0.00900949600879327 0.00606857489632851 0.0441778896355993
"wehmut" 0.00253042840152838 0 0.00799315785687451 0.0157974317889463 0 0 0.0111754319304441 0.00281625089415966 0 0 0.0049629726788354 0 0.00360379840351731 0.00202285829877617 0.00937106749846047
"mutter" 0.0607302816366811 0.0606572647906241 0.0183842630708114 0.0368606741742081 0.0368464866192666 0.0503653738055087 0.176571824501017 0.016897505364958 0.00493932858060161 0.0920245398773006 0.0230423731517358 0.0746792188101111 0.0738778672721048 0.0222514412865379 0.370826528153364
"teilnahme" 0 0 0.00799315785687451 0.00752258656616491 0 0.00494659921304103 0.00670525915826647 0.0016897505364958 0.00329288572040107 0 0.00460847463034716 0 0 0.00404571659755234 0
"loos" 0 0 0 0 0 0.000449690837549185 0.00447017277217764 0 0 0 0.0024814863394177 0 0 0 0.0120485153551635
"unwillkührlich" 0 0 0 0 0 0 0.0178806910887106 0 0 0 0 0 0 0 0.0160646871402179
"nähe" 0.0227738556137554 0.00216633088537943 0.0191835788564988 0.00902710387939789 0.00750576579281357 0.0130410342889264 0.0223508638608882 0.00619575196715125 0.00493932858060161 0.0047192071731949 0.0152434160849945 0 0.00360379840351731 0.0182057246889855 0.0013387239283515
"jugend" 0.0101217136061135 0.00541582721344858 0.0119897367853118 0.00902710387939789 0.0136468468960247 0.00314783586284429 0.0491719004939541 0.00901200286131091 0.00823221430100268 0.00235960358659745 0.0198518907153416 0.0181040530448754 0.0144151936140692 0.0141600080914332 0.0214195828536239
"kindheit" 0 0.00216633088537943 0.00639452628549961 0.00376129328308246 0.0040940540688074 0.00404721753794266 0.0156456047026218 0.00506925160948739 0 0.0047192071731949 0.00319048243639419 0 0 0 0.00401617178505449
"leise" 0.0303651408183405 0.00866532354151773 0.0151869999280616 0.0391174501440575 0.00750576579281357 0.012141652613828 0.0178806910887106 0.0118282537554706 0.00658577144080215 0.0542708824917414 0.0024814863394177 0.00226300663060943 0.00180189920175865 0 0.013387239283515
"züge" 0.00506085680305676 0.00108316544268972 0.0383671577129977 0.00601806925293193 0.0081881081376148 0.00224845418774592 0.00447017277217764 0.00225300071532773 0.00164644286020054 0 0.00212698829092946 0.0135780397836566 0.0126132944123106 0.00202285829877617 0.0174034110685694
"stimme" 0.0278347124168122 0.022746474296484 0.0695404733548083 0.0631897271557852 0.0245643244128444 0.0508150646430579 0.062582418810487 0.0225300071532773 0.0115251000214038 0.0047192071731949 0.0340318126548713 0.0384711127203603 0.052255076851001 0.00606857489632851 0.0361455460654904
"fest" 0.0151825704091703 0.0162474816403457 0.024778789356311 0.0346038982043586 0.0081881081376148 0.0256323777403035 0.0402315549495988 0.0230932573321092 0.0148179857418048 0.0448324681453516 0.0251693614426653 0.015841046414266 0.00540569760527596 0.0141600080914332 0.00937106749846047
"bestimmt" 0.0126521420076419 0.0064989926561383 0.00399657892843726 0.00451355193969895 0.00955279282721727 0.0130410342889264 0.00670525915826647 0 0.0115251000214038 0.0047192071731949 0.00708996096976486 0.0113150331530471 0.0180189920175865 0.0323657327804187 0.010709791426812
"verbindung" 0.00759128520458514 0.00216633088537943 0.0015986315713749 0.00300903462646596 0.00477639641360864 0.00089938167509837 0.00223508638608882 0.0016897505364958 0.00823221430100268 0.0047192071731949 0.00886245121220608 0.0248930729367037 0.0198208912193452 0.0364114493779711 0.0254357546386784
"stillen" 0.00759128520458514 0.00433266177075887 0.0119897367853118 0.0082748452227814 0.00477639641360864 0.00224845418774592 0.0178806910887106 0.016897505364958 0.00164644286020054 0.00235960358659745 0.014534419988018 0.00226300663060943 0 0.00404571659755234 0.00669361964175748
"trennung" 0.00253042840152838 0 0.0015986315713749 0.00225677596984947 0.00545873875840987 0.00449690837549185 0.00670525915826647 0.00675900214598318 0.00987865716120322 0 0.00460847463034716 0.00226300663060943 0.00180189920175865 0.0202285829877617 0.0174034110685694
"zügen" 0 0.00108316544268972 0.0183842630708114 0.00150451731323298 0.00545873875840987 0.00134907251264755 0.00670525915826647 0.00281625089415966 0 0.00235960358659745 0.000708996096976486 0.0113150331530471 0.00720759680703461 0 0.010709791426812
"entschluß" 0.0151825704091703 0.00433266177075887 0.00799315785687451 0.00677032790954842 0.0122821622064222 0.0157391793142215 0.00894034554435529 0.00394275125182352 0.0395146286448129 0 0.00425397658185892 0.0226300663060943 0.0144151936140692 0.012137149792657 0.010709791426812
"gegenwart" 0.0278347124168122 0.00974848898420745 0.00559521049981216 0.0142929144757133 0.00750576579281357 0.00674536256323777 0.0290561230191547 0.00619575196715125 0.0246966429030081 0.0141576215195847 0.00708996096976486 0.00452601326121886 0.0108113952105519 0.00809143319510468 0.013387239283515
"dein" 0.0455477112275108 0.0606572647906241 0.0359692103559353 0.0330993808911256 0.0211526126888382 0.00404721753794266 0.03799646856351 0.0287257591204285 0.0181108714622059 0.0873053327041057 0.0372222950912655 0.0226300663060943 0.0234246896228625 0.00606857489632851 0.0709523682026292
"lippen" 0.00759128520458514 0.00758215809882801 0.0207822104278737 0.0173019491021793 0.00272936937920493 0.0112422709387296 0.0268210366330659 0.0146445046496302 0 0.0212364322793771 0.0148889180365062 0.00226300663060943 0.00360379840351731 0.00809143319510468 0.0401617178505449
"erhielt" 0 0.0129979853122766 0.00239794735706235 0.0112838798492474 0.0143291892408259 0.0134907251264755 0.00670525915826647 0.00225300071532773 0.00987865716120322 0.0117980179329873 0.0106349414546473 0.015841046414266 0.0144151936140692 0.0222514412865379 0.0294519264237329
"ernst" 0.00253042840152838 0.0064989926561383 0.0311733156418106 0.0173019491021793 0.0156938739304284 0.00674536256323777 0.0178806910887106 0.00675900214598318 0.00493932858060161 0.00235960358659745 0.0141799219395297 0 0.00540569760527596 0.00202285829877617 0.0160646871402179
"schweigend" 0 0.00108316544268972 0.015986315713749 0.00977936253601438 0 0.00179876335019674 0.00223508638608882 0.00506925160948739 0.00329288572040107 0 0.00177249024244122 0 0 0 0.00803234357010897
"gestalt" 0.0227738556137554 0.00541582721344858 0.0239794735706235 0.0218155010418782 0.00545873875840987 0.00719505340078696 0.0648175051965759 0.0236565075109411 0.00329288572040107 0.00235960358659745 0.0074444590182531 0.0135780397836566 0.0162170928158279 0.012137149792657 0.00803234357010897
"nachricht" 0.0253042840152838 0.00541582721344858 0.0295746840704357 0.00752258656616491 0.0266113514472481 0.0278808319280495 0.00447017277217764 0.00619575196715125 0.0164644286020054 0.00235960358659745 0.00779895706674135 0.0248930729367037 0.0198208912193452 0.0161828663902094 0.00669361964175748
"vater" 0.073382423644323 0.0541582721344858 0.102312420567994 0.0180542077587958 0.0579990993081049 0.0125913434513772 0.15198587425404 0.0321052601934201 0.141594085977246 0.219443133553563 0.0223333770547593 0.0248930729367037 0.0738778672721048 0.0182057246889855 0.0629200246325203
"leiden" 0.0151825704091703 0.0119148198695869 0.00319726314274981 0.0112838798492474 0.0122821622064222 0.0229342327150084 0.00223508638608882 0.0101385032189748 0.00987865716120322 0.00707881075979235 0.00460847463034716 0.0497861458734074 0.00720759680703461 0.00809143319510468 0.0468553374923023
"bewegt" 0.00759128520458514 0 0.0111904209996243 0.00677032790954842 0.00136468468960247 0.00944350758853288 0.00670525915826647 0.00337950107299159 0.00164644286020054 0 0.00319048243639419 0.00452601326121886 0.0144151936140692 0.00202285829877617 0.00669361964175748
"tagen" 0.0227738556137554 0.0119148198695869 0.04076510507006 0.00977936253601438 0.0218349550336395 0.0116919617762788 0.00670525915826647 0.0129547541131344 0.00493932858060161 0.0141576215195847 0.00921694926069432 0.031682092828532 0.0270284880263798 0.00809143319510468 0.0415004417788964
"jetzt" 0.217616842531441 0.0996512207274539 0.24139336727761 0.115095574462323 0.0395758559984716 0.174929735806633 0.0670525915826647 0.0608310193138486 0.110311671633436 0.12033978291647 0.170159063274357 0.00226300663060943 0.00360379840351731 0.0748457570547183 0.20616348496613
"gott" 0.0354259976213973 0.0303286323953121 0.0623466312836212 0.0240722770117277 0.0334347748952604 0.0867903316469927 0.0178806910887106 0.0399907626970672 0.0181108714622059 0.0188768286927796 0.11308487746775 0.11767634479169 0.0504531776492423 0.0141600080914332 0.0428391657072478
"freuden" 0.0126521420076419 0.00433266177075887 0.00479589471412471 0.00526581059631544 0.00955279282721727 0.00269814502529511 0.0290561230191547 0.0191505060802857 0.00329288572040107 0.00707881075979235 0.0159524121819709 0.00905202652243771 0.0144151936140692 0.00606857489632851 0.0856783314144957
"lächeln" 0 0.00541582721344858 0.0367685261416228 0.0150451731323298 0.00477639641360864 0.00629567172568859 0.00670525915826647 0.00563250178831932 0.00329288572040107 0.00707881075979235 0.00850795316371783 0.0248930729367037 0.00900949600879327 0.00202285829877617 0.0174034110685694
"weib" 0.020243427212227 0.00866532354151773 0.0119897367853118 0.0157974317889463 0.00272936937920493 0.00854412591343451 0 0.00337950107299159 0.00164644286020054 0.00235960358659745 0.0148889180365062 0.00226300663060943 0 0.0445028825730758 0.128517497121744
"fremd" 0 0.00108316544268972 0.00239794735706235 0.00300903462646596 0 0.00089938167509837 0.00894034554435529 0.000563250178831932 0 0 0.00460847463034716 0 0.00360379840351731 0.0202285829877617 0.00401617178505449
"längst" 0.0126521420076419 0.0064989926561383 0.0223808419992486 0.0225677596984947 0.00341171172400617 0.00449690837549185 0.00894034554435529 0.0197137562591176 0 0.00235960358659745 0.0173704043759239 0 0 0.0101142914938809 0.00803234357010897
"geliebt" 0.00759128520458514 0.0064989926561383 0.00799315785687451 0.00526581059631544 0.00545873875840987 0.00134907251264755 0.00894034554435529 0.00732225232481511 0.021403757182607 0 0.00141799219395297 0.015841046414266 0.0180189920175865 0.00809143319510468 0.0120485153551635
"sorge" 0.0101217136061135 0.00541582721344858 0.0015986315713749 0.00451355193969895 0.0266113514472481 0.00854412591343451 0.00447017277217764 0.00450600143065545 0.0181108714622059 0.00943841434638981 0.00992594535767081 0.0294190861979226 0.0198208912193452 0.00404571659755234 0.00401617178505449
"armen" 0.0404868544244541 0.0487424449210372 0.024778789356311 0.0270813116381937 0.00887045048241604 0.0746486790331647 0.0178806910887106 0.0366112616240756 0.0296359714836097 0.0188768286927796 0.0411217736246362 0.0678901989182828 0.0432455808422077 0.00404571659755234 0.0508715092773568
"jede" 0.0354259976213973 0.0119148198695869 0.0119897367853118 0.0188064664154123 0.00887045048241604 0.0233839235525576 0.0357613821774212 0.0456232644853865 0.021403757182607 0.0283152430391694 0.0297778360730124 0.0294190861979226 0.0144151936140692 0.0222514412865379 0.0763072639160352
"schwäche" 0.00253042840152838 0.00108316544268972 0.0015986315713749 0.00150451731323298 0.011599819861621 0.0058459808881394 0.00447017277217764 0.000563250178831932 0.00987865716120322 0.00235960358659745 0.0024814863394177 0 0 0.00809143319510468 0.00669361964175748
"gegenstand" 0 0.00541582721344858 0.00399657892843726 0.00300903462646596 0.0040940540688074 0.00989319842608207 0.00670525915826647 0.00450600143065545 0.0164644286020054 0 0.00638096487278838 0.00678901989182828 0.0270284880263798 0.0465257408718519 0.0240970307103269
"unglücklichen" 0.00253042840152838 0.00433266177075887 0.0183842630708114 0.00601806925293193 0.00341171172400617 0.0112422709387296 0.00447017277217764 0.0016897505364958 0.00823221430100268 0 0.00886245121220608 0.0248930729367037 0.00900949600879327 0.00809143319510468 0.0334680982087874
"wesens" 0 0 0.000799315785687452 0.00601806925293193 0 0.00179876335019674 0.00894034554435529 0.00225300071532773 0.00329288572040107 0 0.00141799219395297 0.00226300663060943 0.00360379840351731 0.0182057246889855 0.00803234357010897
"erschüttert" 0 0.00108316544268972 0.000799315785687452 0.00225677596984947 0.00272936937920493 0.000449690837549185 0.00223508638608882 0.00281625089415966 0.00164644286020054 0 0.00319048243639419 0.00226300663060943 0 0 0.00535489571340598
"sanfte" 0.00253042840152838 0 0.00239794735706235 0.00451355193969895 0 0.00179876335019674 0.0134105183165329 0.00394275125182352 0.00329288572040107 0.00235960358659745 0.00283598438790594 0.00905202652243771 0.00360379840351731 0 0.0227583067819754
"schicksals" 0.00506085680305676 0.00433266177075887 0.00399657892843726 0.00150451731323298 0.00136468468960247 0 0.00447017277217764 0.00619575196715125 0.0181108714622059 0 0.00602646682430013 0.0271560795673131 0.00180189920175865 0.00404571659755234 0.010709791426812
"geist" 0.0657911384397378 0.0108316544268972 0.0111904209996243 0.0556671405896203 0.040940540688074 0.00359752670039348 0.0849332826713752 0.0270360085839327 0.00658577144080215 0.00235960358659745 0.024814863394177 0.0656271922876734 0.0810854640791394 0.0768686153534945 0.0187421349969209
"dahin" 0.0278347124168122 0.0108316544268972 0.00879247364256197 0.0127883971624803 0.00545873875840987 0.0224845418774592 0.0156456047026218 0.00957525304014284 0.0115251000214038 0.00707881075979235 0.0205608868123181 0.015841046414266 0.0144151936140692 0.058662890664509 0.0214195828536239
"folgen" 0.00253042840152838 0.0129979853122766 0.015986315713749 0.0120361385058639 0.0272936937920493 0.012141652613828 0.0156456047026218 0.000563250178831932 0.0378681857846123 0.00707881075979235 0.0177249024244122 0.0181040530448754 0.00540569760527596 0.0343885910791949 0.0174034110685694
"zauber" 0 0.00108316544268972 0.0103911052139369 0.00677032790954842 0.000682342344801234 0.000449690837549185 0.00447017277217764 0.0016897505364958 0.00658577144080215 0.00235960358659745 0.00212698829092946 0.00226300663060943 0 0.00606857489632851 0.00401617178505449
"freundschaft" 0 0.0173306470830355 0.00319726314274981 0.0120361385058639 0.0279760361368506 0.00854412591343451 0.00223508638608882 0.0202770064379495 0.0329288572040107 0 0.0173704043759239 0.0588381723958451 0.0594626736580356 0.0364114493779711 0.0589038528474658
"erhalten" 0.0126521420076419 0.00974848898420745 0.00959178942824942 0.0300903462646596 0.0313877478608567 0.0278808319280495 0.0290561230191547 0.0118282537554706 0.0362217429244118 0.00707881075979235 0.0152434160849945 0.0611011790264545 0.0702740688685875 0.0445028825730758 0.0441778896355993
"leidenschaft" 0.00759128520458514 0.0140811507549663 0.0015986315713749 0.0150451731323298 0.00477639641360864 0.00629567172568859 0.0134105183165329 0.000563250178831932 0.0263430857632086 0.00707881075979235 0.00460847463034716 0.0248930729367037 0.0396417824386904 0.012137149792657 0.0468553374923023
"verhältnisse" 0.0101217136061135 0.00216633088537943 0.00399657892843726 0.0120361385058639 0.0020470270344037 0.00089938167509837 0.0178806910887106 0.00337950107299159 0.00658577144080215 0 0.00638096487278838 0 0.00180189920175865 0.0323657327804187 0.00267744785670299
"deines" 0.00506085680305676 0.0194969779684149 0.00399657892843726 0.0105316211926309 0.00477639641360864 0.00224845418774592 0 0.00506925160948739 0.00493932858060161 0.00707881075979235 0.0173704043759239 0.00678901989182828 0.0126132944123106 0 0.0214195828536239
"erschien" 0.0151825704091703 0.00541582721344858 0.00799315785687451 0.0105316211926309 0.0266113514472481 0.0152894884766723 0.0178806910887106 0.0118282537554706 0.0510397286662166 0.00707881075979235 0.00815345511522959 0 0.00180189920175865 0.0182057246889855 0.00401617178505449
"familie" 0.00506085680305676 0.0108316544268972 0.00559521049981216 0.0120361385058639 0.0245643244128444 0.0166385609893198 0.0111754319304441 0.0016897505364958 0.0263430857632086 0.00235960358659745 0.0024814863394177 0.047523139242798 0.0666702704650702 0.00606857489632851 0.0307906503520844
"teure" 0.00253042840152838 0 0.00319726314274981 0.00526581059631544 0.00477639641360864 0 0 0.00112650035766386 0.00658577144080215 0.0235960358659745 0.00141799219395297 0.0203670596754848 0.0162170928158279 0.0101142914938809 0.0120485153551635
"hauses" 0.0126521420076419 0.0064989926561383 0.0119897367853118 0.0173019491021793 0.0081881081376148 0.00854412591343451 0.00447017277217764 0.00394275125182352 0.00658577144080215 0.00235960358659745 0.00460847463034716 0.00678901989182828 0.0342360848334144 0.00404571659755234 0.0013387239283515
"welcher" 0.0126521420076419 0.0249128051818635 0.0375678419273102 0.0203109837286453 0.0143291892408259 0.0458684654300169 0.03799646856351 0.0360480114452436 0.0115251000214038 0.00235960358659745 0.0251693614426653 0.0497861458734074 0.0630664720615529 0.09507434004248 0.0856783314144957
"fern" 0.0101217136061135 0.00433266177075887 0.00399657892843726 0.00150451731323298 0.00545873875840987 0.012141652613828 0.00670525915826647 0.000563250178831932 0.00493932858060161 0 0.00602646682430013 0 0 0.00809143319510468 0.00535489571340598
"halb" 0.00506085680305676 0.0140811507549663 0.0151869999280616 0.0082748452227814 0.00955279282721727 0.0305789769533446 0 0.0309787598357562 0.00493932858060161 0.00943841434638981 0.011698435600112 0.0271560795673131 0.0126132944123106 0.00404571659755234 0.00535489571340598
"kampf" 0.00253042840152838 0 0.0143876841423741 0.0082748452227814 0.00477639641360864 0.00314783586284429 0.00670525915826647 0 0.00164644286020054 0.00235960358659745 0.00141799219395297 0.00452601326121886 0 0.00809143319510468 0.00267744785670299
"deiner" 0.0126521420076419 0.0422434522648989 0.00799315785687451 0.0218155010418782 0.0156938739304284 0.00944350758853288 0.0156456047026218 0.0202770064379495 0.0362217429244118 0.0283152430391694 0.0428942638670774 0.0135780397836566 0.0270284880263798 0.00404571659755234 0.0709523682026292
"freiheit" 0.020243427212227 0.00758215809882801 0.00319726314274981 0.0120361385058639 0.0177409009648321 0.00224845418774592 0.0111754319304441 0.00844875268247898 0.0345753000642113 0.00707881075979235 0.0049629726788354 0.0271560795673131 0.00540569760527596 0.0546171740669566 0.00937106749846047
"weinend" 0 0.00108316544268972 0.0015986315713749 0.00225677596984947 0.0020470270344037 0.00179876335019674 0.00670525915826647 0.00675900214598318 0.00164644286020054 0 0.000354498048488243 0 0 0 0.00803234357010897
"bruders" 0 0.00324949632806915 0.0015986315713749 0.00376129328308246 0.0020470270344037 0.00134907251264755 0.00223508638608882 0.000563250178831932 0.00823221430100268 0.0047192071731949 0.00212698829092946 0.0203670596754848 0.0180189920175865 0.0141600080914332 0
"schnell" 0.0379564260229257 0.0129979853122766 0.0455609997841847 0.0511535886499214 0.0184232433096333 0.0724002248454188 0.0178806910887106 0.0101385032189748 0.0279895286234091 0.00943841434638981 0.00886245121220608 0.00905202652243771 0.00540569760527596 0.00404571659755234 0.0160646871402179
"treuen" 0.00759128520458514 0 0.0119897367853118 0.00300903462646596 0.00477639641360864 0.00089938167509837 0 0.00225300071532773 0.00164644286020054 0 0.00106349414546473 0.00905202652243771 0.0126132944123106 0 0
"ruhig" 0.0303651408183405 0.0119148198695869 0.0143876841423741 0.0346038982043586 0.0109174775168197 0.0247329960652052 0.0268210366330659 0.0107017533978067 0.0329288572040107 0.0117980179329873 0.0127619297455768 0.0339450994591414 0.0216227904211038 0.012137149792657 0.0321293742804359
"geheimniß" 0 0 0 0 0 0.00539629005059022 0.0134105183165329 0 0 0 0.00602646682430013 0 0 0.024274299585314 0.0013387239283515
"deine" 0.0253042840152838 0.0823205736444184 0.0295746840704357 0.0488968126800719 0.0286583784816518 0.00674536256323777 0.0201157774747994 0.0270360085839327 0.0493932858060161 0.099103350637093 0.0443122560610304 0.0248930729367037 0.0234246896228625 0.024274299585314 0.108436638196471
"bruder" 0 0.0194969779684149 0.00319726314274981 0.0376129328308245 0.0238819820680432 0.0377740303541315 0.00447017277217764 0.0112650035766386 0.0395146286448129 0.0424728645587541 0.0223333770547593 0.07920523207133 0.0504531776492423 0.0343885910791949 0.013387239283515
"still" 0.0354259976213973 0.00758215809882801 0.0135883683566867 0.0225677596984947 0.0020470270344037 0.0314783586284429 0.0134105183165329 0.0146445046496302 0.00658577144080215 0.00235960358659745 0.00815345511522959 0.00905202652243771 0.00720759680703461 0.00404571659755234 0.00535489571340598
"fremden" 0.0101217136061135 0.00216633088537943 0.00879247364256197 0.0203109837286453 0.0061410811032111 0.00494659921304103 0.0290561230191547 0.0191505060802857 0.00987865716120322 0.00707881075979235 0.0138254238910415 0.0113150331530471 0.00900949600879327 0.0101142914938809 0.00267744785670299
"folgte" 0.00759128520458514 0.00974848898420745 0.0191835788564988 0.0173019491021793 0.0245643244128444 0.0112422709387296 0.0111754319304441 0.0016897505364958 0.0164644286020054 0.0212364322793771 0.00389947853337067 0.00905202652243771 0.00540569760527596 0.0141600080914332 0.010709791426812
"vertrauen" 0.0101217136061135 0.00433266177075887 0.0151869999280616 0.0082748452227814 0.020470270344037 0.0152894884766723 0.00670525915826647 0.0016897505364958 0.00823221430100268 0.00235960358659745 0.00567196877581189 0.0248930729367037 0.0198208912193452 0.00404571659755234 0.00803234357010897
"vermag" 0 0.00108316544268972 0 0.0157974317889463 0.00136468468960247 0.00179876335019674 0.00670525915826647 0.00225300071532773 0.00164644286020054 0 0.00886245121220608 0 0 0.0101142914938809 0.00669361964175748
"innig" 0 0 0.000799315785687452 0.00376129328308246 0 0.000449690837549185 0.00894034554435529 0.00112650035766386 0.00164644286020054 0 0 0.00452601326121886 0 0.00202285829877617 0.00401617178505449
"oft" 0.0480781396290392 0.015164316197656 0.0799315785687452 0.0624374684991688 0.0252466667576456 0.0386734120292299 0.0715227643548423 0.0867405275401175 0.0164644286020054 0.0448324681453516 0.0581376799520719 0.0362081060897508 0.0738778672721048 0.0525943157681804 0.153953251760422
"hoffnungen" 0.00253042840152838 0.00324949632806915 0.0015986315713749 0.00225677596984947 0.00545873875840987 0.00314783586284429 0 0.00844875268247898 0.00493932858060161 0 0.00319048243639419 0.015841046414266 0 0.00404571659755234 0.00267744785670299
"wahrscheinlich" 0.0126521420076419 0.0162474816403457 0.00639452628549961 0.00752258656616491 0.00341171172400617 0.00989319842608207 0 0.00337950107299159 0.00164644286020054 0.00707881075979235 0.00992594535767081 0.00226300663060943 0 0.00202285829877617 0
"erscheinung" 0.0101217136061135 0 0.00959178942824942 0.0157974317889463 0.00477639641360864 0.00359752670039348 0.0268210366330659 0.00394275125182352 0.00658577144080215 0 0.0074444590182531 0 0.0144151936140692 0.0141600080914332 0.00267744785670299
"fesseln" 0 0 0.000799315785687452 0.00150451731323298 0.0040940540688074 0.000449690837549185 0.00223508638608882 0.000563250178831932 0.00823221430100268 0 0.00319048243639419 0.0113150331530471 0.00360379840351731 0.00809143319510468 0.0120485153551635
"zurück" 0.0632607100382095 0.0454929485929681 0.04076510507006 0.0391174501440575 0.109174775168197 0.0818437324339517 0.0782280235131088 0.0428070135912268 0.0757363715692247 0.106182161396885 0.0684181233582309 0.0362081060897508 0.0288303872281385 0.0728228987559422 0.0816621596294412
"wagte" 0.0126521420076419 0.00866532354151773 0.00799315785687451 0.00225677596984947 0.00955279282721727 0.0058459808881394 0 0.00112650035766386 0.021403757182607 0.00707881075979235 0.00283598438790594 0.00226300663060943 0.00180189920175865 0.00202285829877617 0.00535489571340598
"zustand" 0 0.00433266177075887 0.00479589471412471 0.0285858289514267 0.0102351351720185 0.00539629005059022 0.00447017277217764 0.00281625089415966 0.0312824143438102 0.00707881075979235 0.00319048243639419 0.00226300663060943 0.00180189920175865 0.0323657327804187 0.00535489571340598
"mädchen" 0.103747564462664 0.0660730920040727 0.0671425259977459 0.0496490713366884 0.0231996397232419 0.0377740303541315 0.0692876779687535 0.0202770064379495 0.0592719429672193 0.117980179329873 0.0521112131277717 0.104098305008034 0.0738778672721048 0.0222514412865379 0.0937106749846047
