"m_Fischer_Christian_Hannchen_1800" "m_Hauff_Bettlerin_1826" "m_Hippel_Lebenslaeufe_1779" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Jacobi_Eduard-Allwill_1792" "m_Klingemann_Nachtwachen_1804" "m_Paul_Siebenkaes_1796" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Wieland_Agathon_1794" "m_Wieland_Peregrinus_1788" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"freute" 0.0114359775854839 0.00273119571748511 0.00946461810265956 0.0499708503373032 0 0.00515317822266883 0.000563250178831932 0.00164644286020054 0.0074444590182531 0 0.000935147519521204 0.015841046414266 0.00360379840351731 0.00202285829877617 0
"deshalb" 0 0.00273119571748511 0 0 0 0.0592615495606916 0.00788550250364705 0.0312824143438102 0.000354498048488243 0.00123911130936892 0 0 0 0.0182057246889855 0.00267744785670299
"beruhigen" 0 0.00546239143497023 0.00378584724106382 0 0 0 0.00112650035766386 0.00493932858060161 0.00319048243639419 0.0030977782734223 0.00280544255856361 0.00678901989182828 0.00540569760527596 0 0.00401617178505449
"wirklich" 0.0343079327564518 0.0382367400447916 0.0318642142789538 0.0499708503373032 0.00403144527313042 0.0515317822266883 0.0264727584051008 0.0395146286448129 0.0166614082789474 0.00433688958279122 0.0467573759760602 0.0203670596754848 0.0144151936140692 0.0384343076767472 0.00937106749846047
"spät" 0.0152479701139786 0.0163871743049107 0.00504779632141843 0.00832847505621721 0.00806289054626083 0.00257658911133442 0.0152077548284622 0.0181108714622059 0.00992594535767081 0.00185866696405338 0.00280544255856361 0.00678901989182828 0.00540569760527596 0.00404571659755234 0.013387239283515
"frau" 0.114359775854839 0.152946960179166 0.0990630028078367 0 0.0524087885506954 0.00515317822266883 0.122788538985361 0.0148179857418048 0.02623285558813 0.00805422351089798 0.0168326553513817 0.138043404467175 0.126132944123106 0.024274299585314 0.175372834614046
"unschuld" 0 0 0.00914913083257091 0.00832847505621721 0.0765974601894779 0 0.00281625089415966 0.00329288572040107 0.0265873536366182 0.0223040035686406 0.0187029503904241 0.0181040530448754 0.00720759680703461 0.0182057246889855 0.0187421349969209
"tone" 0.0266839476994625 0 0.00126194908035461 0 0 0.00257658911133442 0.00844875268247898 0.00329288572040107 0.00460847463034716 0.00061955565468446 0.0149623603123393 0.00678901989182828 0.00720759680703461 0 0.0227583067819754
"teure" 0 0 0.00189292362053191 0 0 0.00515317822266883 0.00112650035766386 0.00658577144080215 0.00141799219395297 0.00061955565468446 0.00187029503904241 0.0203670596754848 0.0162170928158279 0.0101142914938809 0.0120485153551635
"verbergen" 0.00762398505698929 0.00546239143497023 0.00252389816070922 0 0 0.00257658911133442 0.00281625089415966 0.0115251000214038 0.00212698829092946 0.024162670532694 0.00748118015616964 0.0135780397836566 0.0108113952105519 0.00404571659755234 0.010709791426812
"entzücken" 0.0343079327564518 0.0109247828699405 0.000630974540177304 0 0.0120943358193913 0 0.00281625089415966 0.00329288572040107 0.00779895706674135 0.00433688958279122 0.00654603263664843 0 0.00360379840351731 0.00202285829877617 0.0267744785670299
"ansehen" 0.0114359775854839 0.0109247828699405 0.0173517998548759 0 0.0322515621850433 0.00772976733400325 0.00563250178831932 0.00493932858060161 0.00921694926069432 0.0489448967200724 0.0289895731051573 0.0362081060897508 0.0324341856316558 0.00202285829877617 0.00803234357010897
"lächelnd" 0.00762398505698929 0.046430327197247 0.00126194908035461 0.0499708503373032 0.00806289054626083 0.00772976733400325 0.00337950107299159 0.00329288572040107 0.011698435600112 0.0030977782734223 0.0112217702342545 0.00905202652243771 0.00360379840351731 0 0.0187421349969209
"sah" 0.152479701139786 0.226689244551265 0.0895983847051771 0.14991255101191 0.048377343277565 0.0438020148926851 0.0720960228904873 0.0872614715906284 0.0900425043160137 0.0644337880871839 0.0654603263664843 0.0973092851162054 0.12072724651783 0.0465257408718519 0.00401617178505449
"bemerkte" 0.0152479701139786 0.0327743486098214 0.0126194908035461 0 0.00403144527313042 0.0103063564453377 0.00563250178831932 0.0329288572040107 0.0074444590182531 0.00371733392810676 0.00467573759760602 0.0135780397836566 0.0144151936140692 0.00606857489632851 0.0214195828536239
"fremd" 0 0.00819358715245535 0.00126194908035461 0.0333139002248688 0.00403144527313042 0.00257658911133442 0.000563250178831932 0 0.00460847463034716 0.00123911130936892 0.00374059007808482 0 0.00360379840351731 0.0202285829877617 0.00401617178505449
"mitleid" 0.00762398505698929 0.00546239143497023 0.000946461810265956 0 0 0.00257658911133442 0.000563250178831932 0.0279895286234091 0.00354498048488243 0 0 0 0 0.00202285829877617 0.00401617178505449
"empfindungen" 0.0228719551709679 0.00273119571748511 0.00378584724106382 0 0.0241886716387825 0.00257658911133442 0.0016897505364958 0.0164644286020054 0.0283598438790594 0.0433688958279122 0.00748118015616964 0.0656271922876734 0.0540569760527596 0.0182057246889855 0.100404294626362
"läßt" 0.0152479701139786 0.0109247828699405 0.02807836703789 0.00832847505621721 0.0725660149163475 0.0334956584473474 0.00506925160948739 0.0115251000214038 0.0230423731517358 0.024162670532694 0.0289895731051573 0.00905202652243771 0.0180189920175865 0.0222514412865379 0.0401617178505449
"ergriff" 0.0152479701139786 0.00819358715245535 0.00252389816070922 0 0.00403144527313042 0.0154595346680065 0.00619575196715125 0.00987865716120322 0.00957144730918256 0.00185866696405338 0.00561088511712723 0.00452601326121886 0 0.00404571659755234 0.0174034110685694
"zustand" 0 0.00273119571748511 0.00126194908035461 0 0.0120943358193913 0.00257658911133442 0.00281625089415966 0.0312824143438102 0.00319048243639419 0.0297386714248541 0.0177678028709029 0.00226300663060943 0.00180189920175865 0.0323657327804187 0.00535489571340598
"schutz" 0 0 0.00189292362053191 0 0.00403144527313042 0 0.000563250178831932 0.00493932858060161 0.00815345511522959 0.0105324461296358 0.00280544255856361 0.0203670596754848 0.00720759680703461 0 0
"jungen" 0.0228719551709679 0.0983230458294641 0.0189292362053191 0.0333139002248688 0.0161257810925217 0.00772976733400325 0.0107017533978067 0.0230502000428075 0.0223333770547593 0.0408906732091744 0.0374059007808482 0.0294190861979226 0.0306322864298971 0.0262971578840902 0.0374842699938419
"ausdruck" 0.00381199252849464 0.00273119571748511 0.0164053380446099 0 0.00403144527313042 0.00772976733400325 0.00281625089415966 0.0131715428816043 0.00779895706674135 0.0185866696405338 0.00748118015616964 0.0248930729367037 0.0396417824386904 0.0101142914938809 0.00937106749846047
"umgebungen" 0 0.00819358715245535 0 0 0 0.00257658911133442 0 0 0 0 0 0 0 0 0
"ruhig" 0.0190599626424732 0.00546239143497023 0.0104110799129255 0.0166569501124344 0.00806289054626083 0.0206127128906753 0.0107017533978067 0.0329288572040107 0.0127619297455768 0.00929333482026691 0.0102866227147332 0.0339450994591414 0.0216227904211038 0.012137149792657 0.0321293742804359
"gabrielens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ängstlich" 0.0228719551709679 0.0218495657398809 0.000946461810265956 0.00832847505621721 0.00403144527313042 0.00515317822266883 0.00281625089415966 0 0.00354498048488243 0 0.000935147519521204 0.00452601326121886 0.00180189920175865 0.00202285829877617 0
"gott" 0.0914878206838715 0.0764734800895832 0.329053222702464 0.041642375281086 0.0645031243700867 0.0669913168946948 0.0399907626970672 0.0181108714622059 0.11308487746775 0.0154888913671115 0.0177678028709029 0.11767634479169 0.0504531776492423 0.0141600080914332 0.0428391657072478
"meinigen" 0.0571798879274197 0.00546239143497023 0.00536328359150708 0 0.00403144527313042 0.0103063564453377 0.0016897505364958 0.0181108714622059 0.0244603653456888 0.00371733392810676 0.0168326553513817 0.0203670596754848 0.0162170928158279 0.00809143319510468 0.0147259632118664
"loos" 0 0 0.000630974540177304 0 0 0 0 0 0.0024814863394177 0 0.00467573759760602 0 0 0 0.0120485153551635
"wiederholte" 0.00762398505698929 0.0109247828699405 0.00536328359150708 0 0 0 0.00619575196715125 0.0148179857418048 0.00957144730918256 0.00123911130936892 0.00187029503904241 0.00226300663060943 0.00720759680703461 0.00404571659755234 0
"drückte" 0.10673579079785 0.0436991314797618 0.00630974540177304 0.0166569501124344 0.00806289054626083 0.00772976733400325 0.0270360085839327 0.00329288572040107 0.0127619297455768 0.00247822261873784 0.00654603263664843 0.0226300663060943 0.0162170928158279 0.00606857489632851 0.0495327853490053
"bewunderung" 0.00381199252849464 0.00273119571748511 0.000315487270088652 0 0.00403144527313042 0 0.00112650035766386 0.00493932858060161 0.0074444590182531 0.00743466785621352 0.00467573759760602 0.00226300663060943 0.00720759680703461 0.00202285829877617 0.0120485153551635
"lächeln" 0.0152479701139786 0.0327743486098214 0.00252389816070922 0.0333139002248688 0.0120943358193913 0.0206127128906753 0.00563250178831932 0.00329288572040107 0.00850795316371783 0.0111520017843203 0.00841632767569084 0.0248930729367037 0.00900949600879327 0.00202285829877617 0.0174034110685694
"benehmen" 0.00381199252849464 0 0.000315487270088652 0 0 0 0.000563250178831932 0.00493932858060161 0.0049629726788354 0.00495644523747568 0.00841632767569084 0 0.00360379840351731 0.00202285829877617 0.00267744785670299
"unmöglich" 0.0381199252849464 0.00546239143497023 0.00599425813168439 0.0249854251686516 0.0161257810925217 0 0.00957525304014284 0.0345753000642113 0.0124074316970885 0.0278800044608007 0.0327301631832422 0.015841046414266 0.0288303872281385 0.0424800242742996 0.0147259632118664
"gabrielen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wenigen" 0 0.024580761457366 0.00473230905132978 0 0.00403144527313042 0.00515317822266883 0.0112650035766386 0.00823221430100268 0.00673546292127662 0.0254017818420629 0.0112217702342545 0.00905202652243771 0.00900949600879327 0.00606857489632851 0.00937106749846047
"dame" 0.0419319178134411 0.109247828699405 0.00283938543079787 0 0 0.00772976733400325 0.00225300071532773 0.0148179857418048 0.014534419988018 0.0297386714248541 0.0168326553513817 0.0882572585937677 0.0666702704650702 0.00202285829877617 0.0013387239283515
"opfer" 0 0 0.00220841089062056 0 0.00806289054626083 0 0.00337950107299159 0.00329288572040107 0.0024814863394177 0.00433688958279122 0.0102866227147332 0.00678901989182828 0.00720759680703461 0.00202285829877617 0.013387239283515
"lies" 0.00762398505698929 0.00273119571748511 0.00126194908035461 0 0 0.00515317822266883 0 0 0.000354498048488243 0 0 0.00226300663060943 0.00180189920175865 0 0
"gehört" 0.0343079327564518 0.0327743486098214 0.0438527305423226 0.0166569501124344 0.0161257810925217 0.0180361237793409 0.00619575196715125 0.0164644286020054 0.0205608868123181 0.0173475583311649 0.0196380979099453 0.0113150331530471 0.0270284880263798 0.0202285829877617 0.0200808589252724
"fest" 0.00762398505698929 0.0191183700223958 0.0148279016941666 0.0166569501124344 0.0201572263656521 0.0386488366700162 0.0230932573321092 0.0148179857418048 0.0251693614426653 0.00867377916558244 0.00654603263664843 0.015841046414266 0.00540569760527596 0.0141600080914332 0.00937106749846047
"lernen" 0.0114359775854839 0.00546239143497023 0.0154588762343439 0 0 0.0154595346680065 0.0016897505364958 0 0.00850795316371783 0.00805422351089798 0.0121569177537757 0.00905202652243771 0.0216227904211038 0.0222514412865379 0.0174034110685694
"erinnerung" 0 0.0355055443273065 0.00378584724106382 0.00832847505621721 0.00403144527313042 0.0180361237793409 0.00450600143065545 0.0181108714622059 0.013116427794065 0.0123911130936892 0.00561088511712723 0.0294190861979226 0.00360379840351731 0.00606857489632851 0.0120485153551635
"geliebte" 0.00762398505698929 0.00819358715245535 0.00283938543079787 0.0249854251686516 0 0.00772976733400325 0.0107017533978067 0.0543326143866177 0.00354498048488243 0.016108447021796 0.00280544255856361 0.0226300663060943 0.00540569760527596 0.00606857489632851 0.00401617178505449
"wissen" 0.0381199252849464 0.0600863057846725 0.0593116067766666 0.0166569501124344 0.116911912920782 0.0180361237793409 0.0281625089415966 0.0279895286234091 0.0411217736246362 0.0415102288638588 0.0346004582222846 0.0769422254407205 0.0756797664738635 0.0283200161828664 0.0240970307103269
"heimlichen" 0 0 0.000315487270088652 0.00832847505621721 0 0.00257658911133442 0.0016897505364958 0 0.00212698829092946 0.00495644523747568 0.00187029503904241 0.00226300663060943 0 0 0
"bewegung" 0.0152479701139786 0.00819358715245535 0.00883364356248225 0.0166569501124344 0.0120943358193913 0.0103063564453377 0.00450600143065545 0.00823221430100268 0.0152434160849945 0.0198257809499027 0.0102866227147332 0.0611011790264545 0.0576607744562769 0.0161828663902094 0.00535489571340598
"armen" 0.0343079327564518 0.0436991314797618 0.0186137489352305 0.041642375281086 0.0201572263656521 0.0231893020020097 0.0366112616240756 0.0296359714836097 0.0411217736246362 0.0223040035686406 0.0149623603123393 0.0678901989182828 0.0432455808422077 0.00404571659755234 0.0508715092773568
"deiner" 0.00381199252849464 0.0191183700223958 0.0220841089062056 0.0333139002248688 0.0564402338238258 0.0128829455566721 0.0202770064379495 0.0362217429244118 0.0428942638670774 0.0192062252952183 0.0682657689250479 0.0135780397836566 0.0270284880263798 0.00404571659755234 0.0709523682026292
"treue" 0 0.00273119571748511 0.00599425813168439 0 0.0201572263656521 0.00772976733400325 0.00675900214598318 0.0148179857418048 0.00673546292127662 0.00867377916558244 0.00467573759760602 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.00535489571340598
"jedem" 0.00762398505698929 0.00273119571748511 0.0233460579865602 0.0916132256183893 0.0362830074581738 0.0180361237793409 0.032668510372252 0.0115251000214038 0.0333228165578948 0.0123911130936892 0.0252489830270725 0.015841046414266 0.0126132944123106 0.0202285829877617 0.0495327853490053
"fesseln" 0.00762398505698929 0.00546239143497023 0.000946461810265956 0.0166569501124344 0 0 0.000563250178831932 0.00823221430100268 0.00319048243639419 0.0061955565468446 0.00280544255856361 0.0113150331530471 0.00360379840351731 0.00809143319510468 0.0120485153551635
"für" 0.202035604010216 0.226689244551265 0.253336277881188 0.258182726742733 0.366861519854868 0.304037515137461 0.317109850682378 0.411610715050134 0.34705358946999 0.44731918268218 0.294571468649179 0.43449727307701 0.574805845361011 0.457165975523415 0.293180540308977
"verzeihen" 0.00762398505698929 0.00819358715245535 0.0085181562923936 0.00832847505621721 0.00403144527313042 0 0.00563250178831932 0.00823221430100268 0.000708996096976486 0.00185866696405338 0.00374059007808482 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0187421349969209
"einsamen" 0.00381199252849464 0.00819358715245535 0.000630974540177304 0.0249854251686516 0 0 0.00394275125182352 0.00164644286020054 0.00319048243639419 0.00123911130936892 0.00748118015616964 0.00905202652243771 0.00180189920175865 0 0.00401617178505449
"uebrigens" 0 0 0.00126194908035461 0 0 0 0 0 0.00106349414546473 0 0.00935147519521204 0 0 0 0.0013387239283515
"freundschaft" 0.0152479701139786 0.00273119571748511 0.00567877086159573 0.00832847505621721 0.0403144527313042 0.00257658911133442 0.0202770064379495 0.0329288572040107 0.0173704043759239 0.0396515618998055 0.00935147519521204 0.0588381723958451 0.0594626736580356 0.0364114493779711 0.0589038528474658
"züge" 0 0.0355055443273065 0.00410133451115248 0 0.00806289054626083 0.0128829455566721 0.00225300071532773 0.00164644286020054 0.00212698829092946 0.00805422351089798 0.00561088511712723 0.0135780397836566 0.0126132944123106 0.00202285829877617 0.0174034110685694
"innern" 0 0.00819358715245535 0.000630974540177304 0.00832847505621721 0.00806289054626083 0.0103063564453377 0.0123915039343025 0 0.0120529336486003 0.00247822261873784 0.0177678028709029 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00937106749846047
"gewohnten" 0 0.00273119571748511 0 0 0 0 0.000563250178831932 0.00329288572040107 0.000354498048488243 0 0.000935147519521204 0 0.00180189920175865 0 0
"blicken" 0 0.0355055443273065 0.00283938543079787 0.00832847505621721 0.00403144527313042 0.00772976733400325 0.00619575196715125 0.00823221430100268 0.0141799219395297 0.00371733392810676 0.00280544255856361 0.00678901989182828 0.00900949600879327 0.00404571659755234 0.0187421349969209
"scene" 0.00381199252849464 0 0.00441682178124113 0 0 0 0 0 0.00389947853337067 0.0136302244030581 0.00841632767569084 0 0 0.00606857489632851 0.00267744785670299
"damals" 0.00381199252849464 0.0491615229147321 0.00378584724106382 0.0499708503373032 0.0120943358193913 0.00772976733400325 0.0146445046496302 0.0115251000214038 0.0170159063274357 0.0340755610076453 0.0589142937298359 0.00678901989182828 0.00180189920175865 0.0182057246889855 0
"gewalt" 0.0190599626424732 0.00546239143497023 0.0078871817522163 0.00832847505621721 0.00806289054626083 0.00772976733400325 0.00337950107299159 0.021403757182607 0.013116427794065 0.0607164541590771 0.041146490858933 0.0678901989182828 0.0234246896228625 0.0465257408718519 0.00937106749846047
"geschick" 0 0.00546239143497023 0.000946461810265956 0 0 0 0.00337950107299159 0.0181108714622059 0.0024814863394177 0 0 0.00226300663060943 0 0.0182057246889855 0.00401617178505449
"krank" 0 0.0136559785874256 0.0119885162633688 0 0 0.00257658911133442 0.00281625089415966 0.00164644286020054 0.00141799219395297 0.00061955565468446 0.00187029503904241 0.0135780397836566 0.00720759680703461 0.00202285829877617 0.010709791426812
"verstand" 0.00381199252849464 0.0163871743049107 0.0302867779285106 0.00832847505621721 0.0161257810925217 0.0180361237793409 0.0123915039343025 0.0197573143224064 0.0226878751032476 0.00743466785621352 0.00935147519521204 0.0226300663060943 0.0270284880263798 0.0505714574694043 0.010709791426812
"unwillkührlich" 0.0190599626424732 0 0 0 0 0.0103063564453377 0 0 0 0 0 0 0 0 0.0160646871402179
"entfernte" 0.00762398505698929 0.00546239143497023 0.000630974540177304 0 0 0.00772976733400325 0.0016897505364958 0.00164644286020054 0.00638096487278838 0.0061955565468446 0.00748118015616964 0.00452601326121886 0.00900949600879327 0.00202285829877617 0.0187421349969209
"folgte" 0.0304959402279572 0.0218495657398809 0.00220841089062056 0.0166569501124344 0 0.00772976733400325 0.0016897505364958 0.0164644286020054 0.00389947853337067 0.00247822261873784 0.0102866227147332 0.00905202652243771 0.00540569760527596 0.0141600080914332 0.010709791426812
"gänzlich" 0.00381199252849464 0.0163871743049107 0.000630974540177304 0 0 0.00257658911133442 0.00450600143065545 0.00823221430100268 0.00141799219395297 0.0328364496982764 0.0261841305465937 0.00678901989182828 0.00720759680703461 0.00606857489632851 0.00535489571340598
"weinte" 0.00762398505698929 0.0273119571748511 0.0141969271539893 0 0 0.00257658911133442 0.00788550250364705 0.00329288572040107 0.00177249024244122 0.00123911130936892 0 0.0135780397836566 0.00180189920175865 0.00202285829877617 0.0321293742804359
"vorstellung" 0 0 0.00410133451115248 0 0.0161257810925217 0 0.00112650035766386 0.00493932858060161 0.00531747072732365 0.0198257809499027 0.0130920652732969 0.0181040530448754 0.0126132944123106 0.00404571659755234 0.00937106749846047
"gemahl" 0 0 0.00410133451115248 0 0.00403144527313042 0 0.0016897505364958 0 0.000708996096976486 0.00371733392810676 0.00374059007808482 0.0271560795673131 0.0162170928158279 0.0404571659755234 0.0013387239283515
"verließ" 0.0381199252849464 0.0300431528923363 0.00252389816070922 0.00832847505621721 0 0 0.00394275125182352 0.0181108714622059 0.013116427794065 0.00495644523747568 0.00935147519521204 0.00905202652243771 0.00180189920175865 0.00404571659755234 0.0374842699938419
"gerettet" 0.00762398505698929 0 0.00157743635044326 0 0.00403144527313042 0 0.00112650035766386 0.00164644286020054 0.00389947853337067 0 0.00280544255856361 0 0 0.00202285829877617 0.00267744785670299
"dinge" 0.00762398505698929 0.0136559785874256 0.021768621636117 0.0582993253935204 0.0403144527313042 0.0180361237793409 0.0152077548284622 0.0263430857632086 0.00850795316371783 0.0204453366045872 0.0495628185346238 0.00452601326121886 0 0.0202285829877617 0.00401617178505449
"kenntniß" 0 0 0.00126194908035461 0 0 0 0 0 0.00638096487278838 0 0.00935147519521204 0 0 0.00202285829877617 0.00267744785670299
"allmählig" 0.0152479701139786 0 0.00504779632141843 0 0 0.00515317822266883 0 0 0.000354498048488243 0 0 0 0 0.00202285829877617 0.0013387239283515
"pause" 0.0228719551709679 0 0.000315487270088652 0 0 0.0154595346680065 0.00112650035766386 0 0.00319048243639419 0.00061955565468446 0.00748118015616964 0 0 0 0.0428391657072478
"hörte" 0.0571798879274197 0.0273119571748511 0.0198756980155851 0.0582993253935204 0.0161257810925217 0.0283424802246786 0.0185872559014537 0.0329288572040107 0.0216243809577828 0.016108447021796 0.0233786879880301 0.015841046414266 0.0270284880263798 0.00606857489632851 0.0415004417788964
"konnten" 0.0114359775854839 0.0109247828699405 0.0107265671830142 0 0.0120943358193913 0.00772976733400325 0.0129547541131344 0.0246966429030081 0.010280443406159 0.0284995601154852 0.0233786879880301 0.0113150331530471 0.00540569760527596 0.0525943157681804 0.0174034110685694
"stillen" 0 0.0109247828699405 0.00410133451115248 0.0582993253935204 0.00403144527313042 0.00257658911133442 0.016897505364958 0.00164644286020054 0.014534419988018 0.00371733392810676 0.00374059007808482 0.00226300663060943 0 0.00404571659755234 0.00669361964175748
"freilich" 0.0343079327564518 0.0327743486098214 0.0485850395936524 0.0666278004497377 0.0362830074581738 0.0154595346680065 0.0444967641277226 0 0.0329683185094066 0.00805422351089798 0.0196380979099453 0.00226300663060943 0.00900949600879327 0.0222514412865379 0.00669361964175748
"vorüber" 0.0190599626424732 0.0163871743049107 0.00126194908035461 0.041642375281086 0 0.0283424802246786 0.00901200286131091 0 0.00531747072732365 0.00185866696405338 0.00748118015616964 0.00452601326121886 0.00180189920175865 0.0101142914938809 0.00535489571340598
"sonderbar" 0.00381199252849464 0.024580761457366 0.000315487270088652 0.0333139002248688 0.00403144527313042 0.0103063564453377 0.00506925160948739 0 0.010280443406159 0.00061955565468446 0.000935147519521204 0 0.00360379840351731 0.00404571659755234 0.0013387239283515
"freunde" 0.0228719551709679 0.0163871743049107 0.0397513960311701 0.00832847505621721 0.00806289054626083 0.00515317822266883 0.0287257591204285 0.0197573143224064 0.0205608868123181 0.0421297845185433 0.0205732454294665 0.0248930729367037 0.0288303872281385 0.0101142914938809 0.0307906503520844
"verzweiflung" 0.00381199252849464 0.00273119571748511 0.00189292362053191 0 0.00403144527313042 0.0128829455566721 0 0.042807514365214 0.00460847463034716 0.00681511220152906 0.00187029503904241 0.0203670596754848 0.00540569760527596 0.00606857489632851 0.00937106749846047
"bild" 0.0114359775854839 0.125635003004315 0.0167208253146986 0.0499708503373032 0.0362830074581738 0.00515317822266883 0.0107017533978067 0.00823221430100268 0.0177249024244122 0.0136302244030581 0.0205732454294665 0.031682092828532 0.0234246896228625 0.0101142914938809 0.0294519264237329
"verweilen" 0 0.00546239143497023 0 0 0 0 0.000563250178831932 0 0.00177249024244122 0.00123911130936892 0.00187029503904241 0 0 0.00809143319510468 0.00267744785670299
"eitelkeit" 0.0228719551709679 0.00273119571748511 0.00126194908035461 0 0.00403144527313042 0 0.00337950107299159 0.00329288572040107 0.00177249024244122 0.0247822261873784 0.00935147519521204 0.00678901989182828 0.0162170928158279 0.00606857489632851 0.00669361964175748
"gefahr" 0.00381199252849464 0.00546239143497023 0.00315487270088652 0.00832847505621721 0.0201572263656521 0.00515317822266883 0.00394275125182352 0.0197573143224064 0.0124074316970885 0.0204453366045872 0.0196380979099453 0.00226300663060943 0.00360379840351731 0.0141600080914332 0.00535489571340598
"flüsterte" 0.00762398505698929 0.0409679357622767 0 0.00832847505621721 0 0.00257658911133442 0 0.00164644286020054 0.00212698829092946 0.00123911130936892 0.00280544255856361 0 0 0 0
"können" 0.114359775854839 0.0901294586770088 0.109158595450674 0.0333139002248688 0.0886917960088692 0.0798742624513669 0.0675900214598318 0.130068985955842 0.077280574570437 0.181529806822547 0.115958292420629 0.126728371314128 0.104510153702002 0.14766865581066 0.151275803903719
"ertragen" 0 0.0136559785874256 0.00378584724106382 0 0.00403144527313042 0.00257658911133442 0.00450600143065545 0.0181108714622059 0.00283598438790594 0.00743466785621352 0.0112217702342545 0.015841046414266 0.0108113952105519 0.0182057246889855 0.0388229939221934
"achtung" 0.0114359775854839 0.0109247828699405 0.00599425813168439 0 0.00806289054626083 0.00257658911133442 0.00225300071532773 0.0230502000428075 0.00921694926069432 0.0130106687483737 0.00467573759760602 0.0271560795673131 0.0432455808422077 0.0323657327804187 0.0361455460654904
"jugend" 0.00381199252849464 0.00546239143497023 0.0151433889642553 0.041642375281086 0.0120943358193913 0.0128829455566721 0.00901200286131091 0.00823221430100268 0.0198518907153416 0.030977782734223 0.0289895731051573 0.0181040530448754 0.0144151936140692 0.0141600080914332 0.0214195828536239
"verloren" 0.0266839476994625 0.0109247828699405 0.0236615452566489 0.0666278004497377 0.0241886716387825 0.00772976733400325 0.0197137562591176 0.0181108714622059 0.0287143419275477 0.0328364496982764 0.0112217702342545 0.0248930729367037 0.0126132944123106 0.0262971578840902 0.013387239283515
"begreifen" 0 0.00273119571748511 0.00283938543079787 0.00832847505621721 0.00403144527313042 0.00257658911133442 0.00112650035766386 0.00658577144080215 0.00957144730918256 0.00867377916558244 0.0112217702342545 0.00226300663060943 0 0.0323657327804187 0.00535489571340598
"nein" 0.0914878206838715 0.11744141585186 0.0268164179575354 0.041642375281086 0.0282201169119129 0.00257658911133442 0.0281625089415966 0.0329288572040107 0.0308413302184771 0.00929333482026691 0.00467573759760602 0.0271560795673131 0.0198208912193452 0 0.0950493989129562
"fürchte" 0 0 0.00378584724106382 0 0 0 0.000563250178831932 0.00987865716120322 0.00425397658185892 0 0.00187029503904241 0.0135780397836566 0.00720759680703461 0.00404571659755234 0.010709791426812
"anteil" 0 0.00546239143497023 0.00378584724106382 0 0 0 0.00225300071532773 0.00823221430100268 0.0049629726788354 0.0173475583311649 0.0168326553513817 0.0226300663060943 0.0180189920175865 0 0.0013387239283515
"ganzes" 0.0152479701139786 0.0109247828699405 0.00757169448212765 0.0249854251686516 0.0403144527313042 0.0128829455566721 0.0135180042919664 0.0246966429030081 0.00531747072732365 0.0154888913671115 0.0205732454294665 0.0135780397836566 0.0144151936140692 0.0222514412865379 0.0281132024953814
"ersten" 0.0266839476994625 0.0409679357622767 0.0406978578414361 0.0666278004497377 0.0564402338238258 0.0334956584473474 0.0602677691350167 0.0312824143438102 0.05246571117626 0.0836400133824021 0.106606817225417 0.0724162121795017 0.0504531776492423 0.0606857489632851 0.0602425767758173
"ahndung" 0 0 0 0.00832847505621721 0 0.00257658911133442 0 0 0.00141799219395297 0 0.0112217702342545 0 0.00360379840351731 0 0
"lebt" 0.00762398505698929 0.0109247828699405 0.0258699561472695 0.0582993253935204 0.00403144527313042 0.00515317822266883 0.00337950107299159 0 0.00319048243639419 0.00433688958279122 0.00280544255856361 0.00678901989182828 0.00720759680703461 0.012137149792657 0.0147259632118664
"trennen" 0.0152479701139786 0.00819358715245535 0.00283938543079787 0 0.00403144527313042 0 0.00281625089415966 0.00493932858060161 0.00567196877581189 0.00371733392810676 0.00561088511712723 0 0.00360379840351731 0.0101142914938809 0.0160646871402179
"vertrauen" 0 0.0163871743049107 0.00126194908035461 0.00832847505621721 0.00403144527313042 0 0.0016897505364958 0.00823221430100268 0.00567196877581189 0.0130106687483737 0.0168326553513817 0.0248930729367037 0.0198208912193452 0.00404571659755234 0.00803234357010897
"kloster" 0 0 0.00126194908035461 0 0 0.00257658911133442 0.000563250178831932 0.00329288572040107 0.00921694926069432 0 0 0 0 0.00202285829877617 0.0013387239283515
"umgang" 0 0 0.00189292362053191 0 0.00403144527313042 0.00515317822266883 0.00112650035766386 0.00164644286020054 0.00177249024244122 0.0142497800577426 0.00841632767569084 0.031682092828532 0.0234246896228625 0.0222514412865379 0.00267744785670299
"streben" 0 0 0 0 0 0 0 0.00164644286020054 0 0.00123911130936892 0.00187029503904241 0 0 0.0101142914938809 0.00401617178505449
