"m_Arnim_Graefin-Dolores_1810" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Engel_Lorenz-Stark_1801" "m_Fielding_Tom-Jones_1749" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wahlverwandschaften_1809" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heine_Harzreise_1824" "m_Heinse_Hildegard_1795" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Jacobi_Woldemar_1779" "m_Klinger_Faust_1791" "m_Klinger_Geschichte-eines-Teutschen_1798" "m_Knigge_Braunschweig_1792" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Scott_Ivanhoe_1819" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "m_Zschokke_Goldmacherdorf_1817" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Nina_1788" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Luise_1796" "w_Huber_Seldorf_1795" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Pichler_Agathocles_1808" "w_Schlegel_Florentin_1801" "w_Unger_Julchen-Gruenthal_1798"
"sollte" 0.0705082531765824 0.0473617360229059 0.0510725229826353 0.0692151691964811 0.0740655016780465 0.0513261104850317 0.112790435371081 0.0872156598220379 0.18848167539267 0.104567313914182 0.17178658043654 0.090251473423676 0.070753525041694 0.101149914821124 0.0682051970123888 0.0166380123121291 0.0592439559771835 0.106640504196304 0.113862795331625 0.0761535532555644 0.0543807585338947 0.0838158115304767 0.0787339579560665 0.122916472669709 0.061410811032111 0.0719505340078696 0.117178709171756 0.0801121570198278 0.117216957933047 0.0460063225831893 0.0259000259000259 0.1064245688719 0.0534812982585152 0.107566738620093 0.0682413988811113 0.0712767210229139 0.0302428500861921 0.0800355713650511 0.0958201929427963 0.0888163919809511 0.0473081653893462 0.0464592677304648 0.0725332834179555 0.0683480281593876 0.0503409454944854 0.0357585582149328 0.0522997355957812 0.0915774210780698 0.0584497818957213 0.0549520418543816 0.0765296361015803 0.0503839255124045 0.069204152249135 0.0632174110694397 0.0808044532231999 0.105040945572473
"gesellschaft" 0.0452737204607529 0.0236808680114529 0.0464295663478503 0.0228410058348388 0.0185163754195116 0.0401682603795901 0.0248138957816377 0.0621839749788548 0.0356020942408377 0.135109252136642 0.111156022635408 0.0731583913358586 0.0505382321726386 0.026618398637138 0.0682051970123888 0.0110920082080861 0.0470913496228894 0.0223945058812238 0 0.0311537263318218 0.027967247246003 0.0154736882825495 0.128598797994909 0.0111742247881553 0.0231996397232419 0.0215851602023609 0.0341447894275316 0.0200280392549569 0.071313813567658 0.00394339907855908 0.0906500906500907 0.0477824594935059 0.0735367851054584 0.0232576732151553 0.021621037269263 0.0347086641502885 0.0483885601379074 0.0444642063139173 0.0306996734671095 0.0349044964594399 0.00473081653893462 0.0214427389525222 0.0140387000163785 0.0364522816850067 0.0427135295104724 0.0262229426909507 0.0116221634657291 0.0686830658085523 0.0119064370528321 0.0345153320738265 0.0612237088812643 0.0201535702049618 0.0314564328405159 0.00497215592680986 0.066439217094631 0.0428322302334357
"mannes" 0.0089063056644104 0.00861122473143743 0.0278577398087102 0.00138430338392962 0.0115727346371948 0.0033473550316325 0.0315813219039026 0.0160729765835176 0.0104712041884817 0.0160474590660379 0.0113682295877122 0.0177768053713301 0.00758073482589579 0.00177455990914253 0.0324254215304799 0.0110920082080861 0.00151907579428676 0.0106640504196304 0.0284656988329063 0.0034615251479802 0.010876151706779 0.0451315908241028 0.0104978610608089 0.00931185399012944 0.00887045048241604 0.0112422709387296 0.0093122152984177 0 0.0196727761565953 0.00591509861783862 0 0.00434385995395508 0.0133703245646288 0.00290720915189441 0.0222966946839275 0.0266512956868287 0.00302428500861921 0.00508162357873341 0.0102332244890365 0.013132384806522 0.00473081653893462 0.0142951593016815 0.0327569667048831 0.00911307042125168 0.00610193278721035 0.0190712310479641 0.00871662259929686 0.12719086260843 0.0400489246322535 0.0404192704548757 0.0153059272203161 0.0302303553074427 0.0125825731362064 0.0198886237072395 0.0107739270964266 0.0428322302334357
"vergebens" 0.0296876855480347 0.026910077285742 0.00464295663478503 0.00276860676785924 0 0.01338942012653 0.00451161741484322 0.00711426832385203 0.0230366492146597 0.021741718734632 0.00884195634599838 0.00615350955161427 0.0176883812604235 0 0.00335435395142895 0.00554600410404304 0.0068358410742904 0.00853124033570431 0.0284656988329063 0.0069230502959604 0.00776867979055639 0.0141842142590038 0.0183712568564155 0 0.0020470270344037 0.0107925801011804 0.000776017941534808 0.00801121570198278 0.00737729105872324 0.00262893271903939 0.0259000259000259 0.0130315798618653 0 0.00363401143986801 0.00540525931731575 0.00371878544467377 0 0.0139744648415169 0.0102332244890365 0.0058750142555493 0.00946163307786924 0.0160820542143917 0.0187182666885046 0 0.018305798361631 0.0166873271669686 0.00871662259929686 0 0.00324721010531785 0.00227074553117279 0.0153059272203161 0.0322457123279389 0.0754954388172381 0.0127855438117968 0.00179565451607111 0.00509907502778996
"unglücklichen" 0.00964849780311127 0.00322920927428904 0 0.00761366861161292 0.00925818770975582 0 0.0135348522445297 0.0100126739372732 0.018848167539267 0.0150121391262935 0.00884195634599838 0.00546978626810157 0.0303229393035832 0.0106473594548552 0.0122992978219062 0 0.00379768948571689 0.0106640504196304 0 0 0.0419508708690045 0.0296579025415533 0.0131223263260111 0 0.00341171172400617 0.0112422709387296 0.00388008970767404 0.00400560785099139 0.0114757860913473 0.00394339907855908 0 0.00217192997697754 0.0033425811411572 0.00363401143986801 0.0162157779519472 0.00371878544467377 0.0070566650201115 0.00952804421012514 0.00465146567683477 0.00691178147711682 0.00709622480840193 0.00714757965084073 0.0233978333606308 0 0.00305096639360517 0.0119195194049776 0.0116221634657291 0.0279819897738546 0 0.00408734195611103 0.0114794454152371 0.00403071404099236 0 0.0291226275713149 0.00897827258035554 0.00713870503890594
"gegenwart" 0.0118750742192139 0.0193752556457342 0.00928591326957006 0.00899797199554254 0.0115727346371948 0.00557892505272084 0.00902323482968644 0.0121206052924887 0.0167539267015707 0.038306837770542 0.0366309620048504 0.0335024408921221 0.0404305857381109 0.0159710391822828 0.00335435395142895 0.0110920082080861 0.00759537897143378 0.00639843025177823 0 0.017307625739901 0.00932241574866767 0.0141842142590038 0.00524893053040443 0 0.00750576579281357 0.00674536256323777 0.0124162870645569 0.0120168235529742 0.00491819403914882 0.00197169953927954 0 0.00868771990791017 0.0467961359762008 0.00872162745568323 0.0195940650252696 0.0142553442045828 0.0151214250430961 0.0114336530521502 0.00372117254146782 0.00829413777254018 0.00473081653893462 0.0125082643889713 0.00935913334425232 0.00455653521062584 0.0167803151648285 0.0333746543339373 0.0232443269314583 0.0407010760346977 0.01515364715815 0.00363319284987647 0.0127549393502634 0.0745682097583587 0.0754954388172381 0.0284123195817707 0.0179565451607111 0.0152972250833699
"herzens" 0.011132882080513 0.0193752556457342 0.00464295663478503 0.000692151691964811 0.00694364078231686 0.00111578501054417 0.0315813219039026 0.0152825023253118 0.00837696335078534 0.0144944791564213 0.00631568310428456 0.00683723283512697 0.0202152928690554 0.0141964792731403 0.00670870790285791 0.0110920082080861 0.00607630317714702 0.0117304554615934 0.113862795331625 0.0415383017757624 0.0310747191622256 0.0296579025415533 0.0183712568564155 0.033522674364466 0.0061410811032111 0.00089938167509837 0.00776017941534808 0.0200280392549569 0.00901668907177284 0.0144591299547166 0 0.0130315798618653 0.0267406491292576 0.00436081372784161 0.00608091673198022 0.00681777331523524 0.00201619000574614 0.0146096677888585 0.00651205194756868 0.00449265796012593 0.00946163307786924 0.0464592677304648 0.058494583401577 0.0751828309753264 0.0152548319680259 0.00715171164298655 0.00581108173286457 0.0178067207651802 0.0335545044216178 0.0581310855980235 0.0344383362457112 0.044337854450916 0.0503302925448254 0.0298329355608592 0.0233435087089244 0.0367133402000877
"meines" 0.0178126113288208 0.0484381391143355 0.0882161760609156 0.087903264879531 0.0694364078231686 0.0145052051370742 0.0180464696593729 0.0237142277461734 0.131937172774869 0.0419304575596474 0.00252627324171382 0.0184605286548428 0.0454844089553747 0.0195201590005679 0.022362359676193 0.0166380123121291 0.00455722738286027 0.0159960756294456 0.142328494164532 0.0207691508878812 0.0326284551203369 0.0515789609418318 0.0498648400388421 0.0856690567091908 0.0682342344801234 0.00449690837549185 0.000776017941534808 0.0480672942118967 0.0114757860913473 0.017088062673756 0.155400155400155 0.0955649189870119 0.0367683925527292 0.0428813349904425 0.0493229912705062 0.0297502835573902 0.10181759529018 0.0870228037858096 0.0120938107597704 0.0449265796012593 0.00473081653893462 0.0410985829923342 0.105290250122839 0.10935684505502 0.0305096639360517 0.00715171164298655 0.0261498677978906 0.00763145175650581 0.034636907790057 0.12852419706438 0.0994885269320544 0.122936778250267 0.106951871657754 0.132827594044778 0.0484826719339199 0.117278725639169
"gedanken" 0.0541800261251633 0.00861122473143743 0.00464295663478503 0.0269939159866276 0.0254600162018285 0.0814523057697243 0.0360929393187458 0.0437395756207199 0.0293193717277487 0.0336478980416923 0.0303152789005659 0.0341861641756348 0.035376762520847 0.0230692788188529 0.0368978934657185 0.0277300205202152 0.0197479853257278 0.041056594115577 0.085397096498719 0.0553844023676832 0.0310747191622256 0.0670526492243814 0.00787339579560664 0.0875314275072167 0.0272936937920493 0.0571107363687465 0.128042960353243 0.108151411976767 0.0483622413849634 0.0138018967749568 0.012950012950013 0.0152035098388428 0.066851622823144 0.0828554608289907 0.0182427501959407 0.0595005671147803 0.0302428500861921 0.0933748332592263 0.0158149833012382 0.0300662494254582 0.0141924496168039 0.0232296338652324 0.0538150167294509 0.027339211263755 0.0427135295104724 0.0524458853819014 0.0639218990615103 0.0279819897738546 0.0368017145269356 0.0526812963232088 0.0318873483756585 0.0423224974304198 0.0566215791129286 0.0575349471530856 0.0305261267732088 0.0183566701000439
"blicke" 0.0148438427740173 0.00968762782286711 0.0139288699043551 0.00276860676785924 0.0115727346371948 0.0189683451792509 0.0135348522445297 0.00685077690445011 0.0104712041884817 0.00465893972884971 0.00378940986257074 0.00615350955161427 0.0126345580431597 0 0.0178898877409544 0.00554600410404304 0.00911445476572053 0.00159960756294456 0 0.0069230502959604 0.00466120787433384 0.0386842207063739 0.00787339579560664 0.0130365955861812 0.0143291892408259 0.012141652613828 0.00853619735688289 0.0200280392549569 0.0122954850978721 0.000657233179759847 0.0518000518000518 0.00434385995395508 0.0066851622823144 0.00872162745568323 0.0168914353666117 0.0192137247974811 0.00403238001149228 0.0165152766308836 0.000930293135366954 0.00380147981241425 0 0.0178689491271018 0.0187182666885046 0 0.0381370799200647 0.0262229426909507 0.040677572130052 0.00508763450433721 0 0.0136244731870368 0.0178569150903687 0.0282149982869465 0 0.0142061597908853 0.00718261806428443 0.0163170400889279
"teilnahme" 0.0066797292483078 0.0150696432800155 0.00464295663478503 0.000692151691964811 0 0.00111578501054417 0.00902323482968644 0 0 0.00621191963846628 0.0176839126919968 0.0116232958197158 0 0 0.00447247193523861 0 0 0.00106640504196304 0 0 0 0.0012894740235458 0.00262446526520222 0 0 0.00494659921304103 0.000776017941534808 0 0 0 0 0 0.016712905705786 0 0.00608091673198022 0.00371878544467377 0 0.00444642063139173 0 0.000691178147711682 0 0.0178689491271018 0.0116989166803154 0.00227826760531292 0.0289841807392492 0.0143034232859731 0.061016358195078 0.0152629035130116 0.0184008572634678 0 0 0.0100767851024809 0.0377477194086191 0.00781338788498693 0.00897827258035554 0.00101981500555799
"ewig" 0.0185548034675217 0.0107640309142968 0.0185718265391401 0 0.00694364078231686 0.0278946252636042 0.0157906609519513 0.00764125116265589 0.0167539267015707 0.0139768191865491 0.00378940986257074 0.0109395725362031 0.0277960276949512 0.0159710391822828 0.0122992978219062 0.0110920082080861 0.0068358410742904 0.0106640504196304 0.0711642470822659 0.0242306760358614 0.0155373595811128 0.00773684414127477 0.00262446526520222 0.0130365955861812 0.00682342344801234 0.000449690837549185 0.00465610764920885 0.00801121570198278 0.0204924751631201 0.00328616589879923 0.012950012950013 0 0.10696259651703 0.00436081372784161 0.00337828707332234 0.0111563563340213 0.00504047501436535 0.0165152766308836 0.00372117254146782 0.013132384806522 0.00236540826946731 0.0285903186033629 0.0655139334097663 0.084295901396578 0.0366115967232621 0.00953561552398207 0.0261498677978906 0.0203505380173488 0.0248952774741035 0.00908298212469118 0.0331628423106848 0.0685221386968702 0.0629128656810318 0.0198886237072395 0.0107739270964266 0.0152972250833699
"während" 0.0586331789573685 0.0785774256743665 0.153217568947906 0.0726759276563052 0.148131003356093 0.0825680907802685 0.0203022783667945 0.0192348736163407 0 0.00776489954808285 0.00505254648342765 0.00615350955161427 0.00505382321726386 0 0.0313073035466702 0.0443680328323443 0.022026599017158 0.0234609109231868 0.0142328494164532 0.017307625739901 0.0357359270365594 0.0193421103531869 0.0236201873868199 0.00558711239407766 0.0695989191697258 0.0548622821810006 0.060529399439715 0.0160224314039656 0.0131151841043969 0.017088062673756 0.0388500388500388 0.00434385995395508 0.0133703245646288 0.000726802287973603 0.0722953433690981 0.0533025913736574 0.0846799802413379 0.00444642063139173 0.0130241038951374 0.0228088788744855 0.0283848992336077 0.0428854779050444 0.00701935000818924 0.0182261408425034 0.0732231934465242 0.0357585582149328 0.020338786065026 0.0407010760346977 0.0270600842109821 0.0331528847551228 0.0204079029604214 0.0181382131844656 0.0125825731362064 0.0191783157176952 0.0466870174178488 0.0173368550944859
"arme" 0.0267189169932312 0.03336849583432 0.0603584362522054 0.0062293652276833 0.0740655016780465 0.0446314004217667 0.0473719828558538 0.0582316036878259 0.0230366492146597 0.0341655580115645 0.029052142279709 0.0143581889537666 0.0303229393035832 0.0177455990914253 0.025716713627622 0.0388220287283013 0.0113930684571507 0.0170624806714086 0.0569313976658127 0.0380767766277822 0.0139836236230015 0.0245000064473701 0.0393669789780332 0.0223484495763106 0.0150115315856271 0.0562113546936481 0.00543212559074366 0.0200280392549569 0.0229515721826945 0.0427201566843901 0.0777000777000777 0.121628078710742 0.0300832302704148 0.0312524983828649 0.0236480095132564 0.0309898787056147 0.0171376150488422 0.0343009591564505 0.0167452764366052 0.0169338646189362 0.0473081653893462 0.00893447456355092 0.0561548000655139 0.0524001549221972 0.0640702942657087 0.0786688280728521 0.0668274399279426 0.0635954313042151 0.117981967159882 0.0631267257666037 0.0561217331411589 0.0100767851024809 0.0251651462724127 0.0277020115922264 0.0448913629017777 0.0764861254168494
"kind" 0.0682816767604797 0.03336849583432 0.0232147831739252 0.00276860676785924 0.0786945955329244 0.0379366903585017 0.0248138957816377 0.036361815877466 0.0335078534031414 0.0947317744866107 0.0896827000808407 0.0191442519383555 0.0277960276949512 0.00887279954571266 0.0190080057247641 0.0332760246242582 0.0136716821485808 0.0207948983182792 0.0142328494164532 0.0138461005919208 0.00466120787433384 0.00257894804709159 0.0288691179172244 0.0279355619703883 0.0197879279992358 0.0125913434513772 0.00698416147381327 0.0160224314039656 0.0213121741696449 0.108443474660375 0.0647500647500648 0.0325789496546631 0.0601664605408296 0.0247112777911025 0.0121618334639604 0.0161147369269197 0.0100809500287307 0.021596900209617 0.00465146567683477 0.00449265796012593 0.0425773488504116 0.0357378982542037 0.0163784833524416 0.027339211263755 0.0686467438561164 0.0953561552398207 0.0581108173286457 0.124647045356262 0.146124454739303 0.0522271472169743 0.086733587581791 0.0362764263689313 0.00629128656810318 0.0255710876235936 0.0520739809660621 0.0652681603557115
"schien" 0.0675394846217789 0.0592021700286323 0.106788002600056 0.091364023339355 0.0439763916213401 0.175178246655434 0.0563952176855403 0.0305650046506236 0.0418848167539267 0.128897332498175 0.125050525464834 0.0998235993928537 0.0328498509122151 0.0301675184554231 0.119638624267633 0.0554600410404304 0.0106335305600073 0.0570526697450226 0.142328494164532 0.0553844023676832 0.027967247246003 0.0812368634833851 0.0577382358344487 0.0409721575565695 0.0648225227561172 0.0458684654300169 0.108642511814873 0.0640897256158622 0.0409849503262402 0.00525786543807878 0.0259000259000259 0.0651578993093263 0.116990339940502 0.0101752320316304 0.0601335099051377 0.00991676118579672 0.0473804651350343 0.0292193355777171 0.0344208460085773 0.0345589073855841 0.0165578578862712 0.128656433715133 0.0818924167622078 0.00683480281593876 0.0549173950848931 0.131114713454754 0.113316093790859 0.0712268830607209 0.1515364715815 0.0277030954803081 0.0433667937908955 0.130998206332252 0.207612456747405 0.0653483350380725 0.0843957622553421 0.0550700103001316
"nachricht" 0.0155860349127182 0.0107640309142968 0.00928591326957006 0.0124587304553666 0.00231454692743895 0.0100420650948975 0.0203022783667945 0.0331999188446428 0.0879581151832461 0.0176004389756545 0.0126313662085691 0.0177768053713301 0.0227422044776874 0.0124219193639977 0.022362359676193 0 0.0068358410742904 0.0111972529406119 0 0.0242306760358614 0.00310747191622256 0.012894740235458 0.0262446526520222 0.00558711239407766 0.0266113514472481 0.0278808319280495 0.0100882332399525 0 0.0385258533066658 0.00131446635951969 0 0.0108596498848877 0 0.0268916846550233 0.0128374908786249 0.00309898787056147 0.0070566650201115 0.0127040589468335 0.00930293135366954 0.00725737055097266 0.00236540826946731 0.0142951593016815 0.0116989166803154 0.0250609436584421 0.0106783823776181 0.0119195194049776 0 0.0203505380173488 0.0259776808425428 0.00953713123092574 0.0306118544406321 0.0141074991434733 0.0314564328405159 0.0333844755085805 0.0179565451607111 0.0244755601333918
"ankunft" 0.0170704191901199 0.0129168370971561 0.00464295663478503 0.0304546744464517 0 0.00557892505272084 0 0.0163364680029195 0.0209424083769634 0.00828255951795504 0.013894502829426 0.00410233970107618 0.00505382321726386 0.00354911981828507 0.00111811798380965 0.0110920082080861 0.0189884474285844 0.00373241764687063 0 0.0103845754439406 0.00932241574866767 0.00257894804709159 0.0131223263260111 0.00186237079802589 0.0143291892408259 0.00629567172568859 0.00465610764920885 0.00400560785099139 0.0106560870848225 0 0 0.00434385995395508 0 0.00944842974365683 0.00540525931731575 0.00805736846345983 0.0221780900632076 0.00127040589468335 0 0.0017279453692792 0 0.00714757965084073 0.00467956667212616 0.00683480281593876 0.0152548319680259 0 0.00290554086643229 0.025438172521686 0.0140712437897107 0.00681223659351838 0.0153059272203161 0.00806142808198472 0.00629128656810318 0.0177576997386067 0.00718261806428443 0.00305944501667398
"abreise" 0.0126172663579147 0.00430561236571871 0 0.0249174609107332 0 0.0033473550316325 0.00902323482968644 0.00421586271043083 0.037696335078534 0.00569425966859409 0.013894502829426 0.00546978626810157 0 0 0.00447247193523861 0.00554600410404304 0.00759537897143378 0.00426562016785215 0.0142328494164532 0.0034615251479802 0.00155373595811128 0.0154736882825495 0.00262446526520222 0 0.00136468468960247 0.00134907251264755 0.00465610764920885 0 0.00655759205219843 0 0 0.00651578993093263 0 0.00944842974365683 0 0.00743757088934754 0.00907285502585764 0.0107984501048085 0 0.00311030166470257 0 0.00357378982542037 0.0140387000163785 0.0227826760531292 0.0106783823776181 0.00476780776199104 0 0.0763145175650581 0.0108240336843928 0.0077205348059875 0.0102039514802107 0.0141074991434733 0.00629128656810318 0.0142061597908853 0.00359130903214222 0.00917833505002193
"ueberzeugung" 0 0.0139932401885858 0 0.00415291015178887 0 0 0 0.0086952168402636 0 0 0 0 0 0.00177455990914253 0 0 0 0.00639843025177823 0 0.0034615251479802 0 0 0 0.00744948319210355 0 0.00449690837549185 0 0.00801121570198278 0 0.00262893271903939 0 0 0 0 0.00337828707332234 0 0 0 0 0.0076029596248285 0.00473081653893462 0.0232296338652324 0.0163784833524416 0.0136696056318775 0.0106783823776181 0.00238390388099552 0.00871662259929686 0.0025438172521686 0.00324721010531785 0.00681223659351838 0.0127549393502634 0.0141074991434733 0.0188738597043095 0.0298329355608592 0 0
"worte" 0.0311720698254364 0.063507782394351 0.0371436530782802 0.0173037922991203 0.0786945955329244 0.0312419802952367 0.0338371306113242 0.0345173759416525 0.050261780104712 0.0388244977404142 0.0126313662085691 0.029400101191046 0.0303229393035832 0.0124219193639977 0.0212442416923834 0.0388220287283013 0.0835491686857716 0.0655839100807269 0.0996299459151722 0.017307625739901 0.027967247246003 0.0928421296952973 0.0131223263260111 0.0316603035664401 0.0498109911704901 0.0840921866216976 0.0341447894275316 0.0680953334668536 0.0213121741696449 0.030232726268953 0.0518000518000518 0.0152035098388428 0.0467961359762008 0.0319793006708385 0.0391881300505392 0.0737559113193631 0.0504047501436535 0.0495458298926507 0.0251179146549078 0.0266103586868998 0.030750307503075 0.0553937422940157 0.0210580500245677 0.00683480281593876 0.112885756563391 0.0834366358348431 0.136560420722317 0.0203505380173488 0.0541201684219641 0.0104454294433949 0.0255098787005268 0.022168927225458 0.0754954388172381 0.0156267757699739 0.0413000538696355 0.0428322302334357
"zimmer" 0.0853520959505997 0.03336849583432 0.120716872504411 0.00346075845982406 0.0324036569841454 0.0591366055588409 0.0270697044890593 0.0587585865266298 0.0418848167539267 0.0533189768968355 0.0416835084882781 0.038288503876711 0.0303229393035832 0.0177455990914253 0.0402522474171475 0.0332760246242582 0.0303815158857351 0.0138632655455195 0 0.034615251479802 0.0124298876648902 0.0348157986357365 0.0656116316300554 0.00744948319210355 0.0750576579281357 0.019336706014615 0.00388008970767404 0.00400560785099139 0.0188530771500705 0 0 0.0933929890100343 0.0133703245646288 0.114834761499829 0.0283776114159077 0.0582609719665557 0.0483885601379074 0.0393825827351839 0.000930293135366954 0.00276471259084673 0.0141924496168039 0.0214427389525222 0.0327569667048831 0.0524001549221972 0.0671212606593138 0.0905883474778297 0.0232443269314583 0.0737707003128895 0.0703562189485534 0.0940088649905537 0.0778051300366067 0.0181382131844656 0.0188738597043095 0.0291226275713149 0.082600107739271 0.0479313052612256
"rief" 0.0549222182638641 0.0419797205657575 0.0185718265391401 0.0311468261384165 0.0416618446939012 0.079220735748636 0.0834649221745996 0.0677172947862953 0.0586387434554974 0.159956930690507 0.0922089733225546 0.0731583913358586 0.0808611714762218 0.0390403180011357 0.100630618542869 0.0277300205202152 0.034179205371452 0.00959764537766735 0.128095644748079 0.0657689778116238 0.038843398952782 0.0477105388711944 0.0682360968952576 0.0242108203743365 0.103033694064986 0.0710511523327712 0.00543212559074366 0.0200280392549569 0.0672153185350339 0.0276037935499136 0.0906500906500907 0.0108596498848877 0.0033425811411572 0.0181700571993401 0.0885111213210454 0.079953887060486 0.0151214250430961 0.0203264943149336 0.0595387606634851 0.00552942518169346 0.0283848992336077 0.0446723728177546 0.135707433491659 0.00683480281593876 0.199838298781139 0.147802040621722 0.151088125054479 0.0483325277912035 0.149371664844621 0.0208908588867897 0.0102039514802107 0.0241842842459542 0.0566215791129286 0.0404875554040232 0.127491470641049 0.0571096403112475
"ehemals" 0.00296876855480347 0.00215280618285936 0.00464295663478503 0.00276860676785924 0 0.00111578501054417 0 0.00500633696863662 0.00628272251308901 0.00983553942757161 0.00378940986257074 0.00136744656702539 0.00758073482589579 0.00177455990914253 0 0 0 0.00693163277275975 0.0284656988329063 0.0034615251479802 0 0.00257894804709159 0.00524893053040443 0 0.00136468468960247 0.00089938167509837 0.00620814353227847 0.00400560785099139 0.00573789304567363 0 0 0 0 0.00436081372784161 0 0.000619797574112295 0 0.0139744648415169 0 0.00311030166470257 0.00709622480840193 0.00178689491271018 0.0140387000163785 0 0.0152548319680259 0.00238390388099552 0.0116221634657291 0.0305258070260233 0.0184008572634678 0.00227074553117279 0.00765296361015803 0.00403071404099236 0.00629128656810318 0.0021309239686328 0.00179565451607111 0.00203963001111598
"mehrere" 0.011132882080513 0.00968762782286711 0.00928591326957006 0.0595250455089737 0.0254600162018285 0.0680628856431943 0.0135348522445297 0.00131745709700964 0 0.0113885193371882 0.0151576394502829 0.0252977614899698 0.00252691160863193 0.0141964792731403 0.00894494387047721 0.0277300205202152 0.0197479853257278 0.000533202520981519 0 0 0 0.00257894804709159 0.00262446526520222 0.00372474159605177 0.0163762162752296 0.00494659921304103 0.00310407176613923 0 0.0180333781435457 0.00591509861783862 0.012950012950013 0.00651578993093263 0.0133703245646288 0.00508761601581522 0.011486176049296 0.0136355466304705 0.0987933102815609 0.0114336530521502 0 0.0114044394372428 0.0165578578862712 0.0268034236906528 0.00233978333606308 0.00911307042125168 0.0350861135264595 0.0286068465719462 0.0261498677978906 0.0152629035130116 0.0129888404212714 0.00272489463740735 0.00637746967513169 0.0241842842459542 0.00629128656810318 0.00781338788498693 0.00359130903214222 0.00305944501667398
"bestimmt" 0.0200391877449234 0.0150696432800155 0.00928591326957006 0.0166116406071555 0.0162018284920727 0.00669471006326501 0.00451161741484322 0.00447935412983276 0.00837696335078534 0.0150121391262935 0.0101050929668553 0.0136744656702539 0.0101076464345277 0.00709823963657013 0.00559058991904826 0 0.0144312200457242 0.0111972529406119 0 0.0138461005919208 0.00776867979055639 0.00773684414127477 0.00262446526520222 0.00558711239407766 0.00955279282721727 0.0130410342889264 0.0093122152984177 0 0.00491819403914882 0.00131446635951969 0.0388500388500388 0.00651578993093263 0.0233980679881004 0.00508761601581522 0.0202697224399341 0.00743757088934754 0.0201619000574614 0.00571682652607508 0.00372117254146782 0.00933090499410771 0.00236540826946731 0.0125082643889713 0.0257376166966939 0.00455653521062584 0.0152548319680259 0.0309907504529417 0.0232443269314583 0.0101752690086744 0.00757682357907498 0.00681223659351838 0.0102039514802107 0.00806142808198472 0.00629128656810318 0.0390669394249347 0.0341174358053511 0.0101981500555799
"folgen" 0.0141016506353165 0.0204516587371639 0.0278577398087102 0.0166116406071555 0.0231454692743895 0.00446314004217667 0.0112790435371081 0.0271396161983985 0.0272251308900524 0.0196710788551432 0.0151576394502829 0.0198279752218682 0.00505382321726386 0.0124219193639977 0.0178898877409544 0.0110920082080861 0.00759537897143378 0.0165292781504271 0.0142328494164532 0.0069230502959604 0.0419508708690045 0.0373947466828281 0.0341180484476288 0.016761337182233 0.0272936937920493 0.012141652613828 0.0147443408891614 0 0.0254106692022689 0.017088062673756 0 0.0173754398158203 0.016712905705786 0.00654122059176242 0.021621037269263 0.00371878544467377 0.0151214250430961 0.0158800736835419 0.0148846901658713 0.0190073990620713 0.00709622480840193 0.019655844039812 0.0374365333770093 0.0159478732371904 0.0122038655744207 0.0262229426909507 0.0145277043321614 0.0330696242781919 0.0194832606319071 0.011353727655864 0.0369893241157638 0.0141074991434733 0.0188738597043095 0.0255710876235936 0.0251391632249955 0.0122377800666959
