"m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Fielding_Tom-Jones_1749" "m_Forster_Ansichten_1791" "m_Goethe_Werther_1774" "m_Hauff_Bettlerin_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Eduard-Allwill_1792" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Teufel_1707" "m_Loen_Der-redliche-Mann_1740" "m_Moritz_Anton-Reiser_1785" "m_Mueller_Siegfried_1779" "m_Novalis_Lehrlinge_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Hesperus_1795" "m_Paul_Katzenberger_1809" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Spindler_Der-Jude_1827" "m_Stendhal_Rot-und-Schwarz_1830" "m_Tieck_William-Lovell_1795" "m_Waiblinger_Briten-in-Rom_1828" "m_Wezel_Belphegor_1776" "m_Wieland_Agathon_1794" "m_Wieland_Aristipp_1801" "m_Wieland_Der-goldene-Spiegel_1772" "m_Wieland_Peregrinus_1788" "w_Ehrmann_Nina_1788" "w_Fischer_Guenstling_1808" "w_Fischer_Honigmonathe_1802" "w_Fischer_Margarethe_1812" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Naubert_Hermann-von-Unna_1788" "w_Schlegel_Florentin_1801"
"davon" 0.0608597553734711 0.0243623777680702 0.0174102285092492 0.00464295663478503 0.0739703174428304 0.142818377868864 0.0595490607848355 0.0180918077005312 0.0530651437812705 0.0518927186322172 0.0284656988329063 0.0317682784396169 0.0806289054626083 0.0567847002732094 0.0707700903249837 0.0724022851971265 0.0794398263789362 0.0465610764920885 0.05941770647653 0.00933358222885944 0.0434985437444051 0.029506513663941 0.042856632659135 0.0673476259961836 0.0316687150795865 0.0460063225831893 0 0.0410032119182669 0.0683365311325466 0.0173754398158203 0.0300832302704148 0.0392473235505745 0.031878799839088 0.0303700811315025 0.0387473797878422 0.0475360481698621 0.0644329896907216 0.0762053455261886 0.0528751282999437 0.0826716869935336 0.0626548838079207 0.0478436197115713 0.0241589659962554 0.0954682418926579 0.0580122880573794 0.0244077311488414 0.0286068465719462 0.0623473034791245 0.0191763206280809 0.0373622267887166 0.0590393838104927 0.0261996412664504 0.0125825731362064 0.0367550538199002 0.0373006508582956 0.0466870174178488
"darin" 0.0512112575703598 0.0134413118720387 0.015233949945593 0.0232147831739252 0.0440674231574309 0.0671246375983662 0.0284570732954081 0.0435848094603707 0.0252691160863193 0.0136559785874256 0.0142328494164532 0.0196215837421163 0.0241886716387825 0.0492848341993893 0 0.0701397137847163 0.0147414110806273 0.0411289509013448 0 0 0.0624109540680595 0.0606298225971391 0.058332638897156 0.0374153477756576 0.0448640130294142 0.000657233179759847 0 0.0353083213740632 0.0341682655662733 0.00868771990791017 0.0534812982585152 0 0.0129033237443927 0.0322294738538393 0.0260433208410087 0.0184862409549464 0 0.0210648922592717 0.0300662494254582 0.0229188835229598 0.0168326553513817 0 0.0241589659962554 0.0238670604731645 0.015821533106558 0.0350861135264595 0.0286068465719462 0.058722460253594 0.0157922640466549 0.0226139793721179 0.00862883301845662 0.00201535702049618 0 0 0.00304495109047311 0.0269348177410666
"nunmehr" 0 0 0.00217627856365615 0.0185718265391401 0.0157383654133682 0.00285636755737728 0.0300380218118197 0.00575648426835085 0.00252691160863193 0 0 0.0028030833917309 0.00403144527313042 0 0 0.00452514282482041 0.00245690184677122 0.000776017941534808 0.00212206094559036 0 0.00126082735491029 0.00121259645194278 0 0 0.00075401702570444 0.000657233179759847 0 0.00968131392514636 0.0131416406024128 0 0.0033425811411572 0 0.000759019043787809 0.00867716603757213 0.0025408117893667 0 0.00966494845360825 0.0185866696405338 0.000691178147711682 0 0.000935147519521204 0 0 0 0 0 0.00715171164298655 0.0014499372902122 0 0 0.000454149106234559 0.00201535702049618 0 0.0113765642775882 0.0144635176797473 0.00179565451607111
"herr" 0.0504690654316589 0.0478846735441379 0.0935799782372144 0.148574612313121 0.0456412596987677 0.0385609620245933 0.363354667355258 0.00904590385026562 0.0303229393035832 0.0846670672420386 0 0.156038308806354 0.0322515621850433 0.110355172229067 0.13595306825589 0.044120142541999 0.153146881782073 0.0186244305968354 0.424412189118071 0.00933358222885944 0.0384552343247639 0.0161679526925704 0.0785704932084142 0.0785722303288809 0.0426019619523009 0.155764263603084 0.0777000777000777 0.138955329278571 0.160328015349436 0.14117544850354 0.0200554868469432 0.250746789350893 0.196965441862936 0.207632187327619 0.0514514387346757 0.139967252944594 0.038659793814433 0.0117715574390047 0.00552942518169346 0.0384709830563968 0.00561088511712723 0.0432870845009455 0.0181192244971915 0.0447507383871834 0.398175249848377 0.0564428782816957 0.0190712310479641 0.0427731500612598 0.111673867187059 0.0176978968999184 0.14441941578259 0.00201535702049618 0 0.157521659228144 0.0327332242225859 0.0484826719339199
"land" 0.0244923405771286 0.00504049195201452 0.00217627856365615 0.00928591326957006 0.00314767308267363 0.00285636755737728 0.00737775974325396 0.00740119405930824 0.00505382321726386 0.00819358715245535 0.0426985482493595 0.00654052791403878 0.00806289054626083 0.0514276530776236 0 0.00791899994343571 0.0655173825805659 0.00310407176613923 0.0318309141838554 0.0186671644577189 0.0126082735491029 0.00929657279822799 0.00714277210985583 0.0673476259961836 0.025636578873951 0.0282610267296734 0 0.00683386865304449 0.00262832812048256 0 0 0.00654122059176242 0.00796969995977199 0.00681777331523524 0.00571682652607508 0.0105635662599694 0.0332903780068729 0.00557600089216014 0.00691178147711682 0.0147335679790456 0.00374059007808482 0 0.00603974149906384 0.00298338255914556 0 0.00305096639360517 0.00476780776199104 0.0036248432255305 0.0112801886047535 0.0275300618443175 0.0108995785496294 0.0161228561639694 0 0.00437560164522622 0.0121798043618924 0.00538696354821332
"ohren" 0.00593753710960694 0.0109210658960315 0.00217627856365615 0 0.00314767308267363 0.00142818377868864 0.0150190109059098 0.00328941958191477 0.0101076464345277 0.00546239143497023 0 0.00373744452230787 0.00806289054626083 0.0107140943911716 0.00744948319210355 0.00339385711861531 0.00491380369354244 0.0139683229476265 0.0254647313470843 0 0.0151299282589235 0.0194015432310845 0.030952012476042 0.00374153477756576 0.00527811917993108 0.0105157308761576 0 0.00398642338094262 0.00262832812048256 0.00434385995395508 0 0.00799482516770963 0.0193549856165891 0.00619797574112295 0.00317601473670838 0.0105635662599694 0.0128865979381443 0.0130106687483737 0.00898531592025186 0.00818531554391422 0.00561088511712723 0.0136696056318775 0 0 0 0.00305096639360517 0 0.0028998745804244 0 0.000983216494439911 0 0 0 0.00787608296140719 0.0129410421345107 0.00359130903214222
"worauf" 0.00816411352570954 0.000840081992002419 0 0.00464295663478503 0.0110168557893577 0.00142818377868864 0.0263491419401927 0.00986825874574431 0.00252691160863193 0 0 0.0028030833917309 0.00806289054626083 0.0117855038302887 0.00744948319210355 0.00339385711861531 0.00982760738708489 0.0271606279537183 0.00848824378236143 0 0.021434065033475 0.00848817516359947 0.0107141581647838 0.0224492086653945 0.00904820430845328 0.00525786543807878 0 0.0165151825781908 0.0367965936867559 0.00217192997697754 0.0066851622823144 0.0443349395663898 0.00151803808757562 0.00309898787056147 0.00190560884202503 0.0105635662599694 0.0171821305841924 0.00681511220152906 0.0134779738803778 0.00491118932634853 0.0168326553513817 0 0 0.00298338255914556 0.00263692218442634 0.018305798361631 0.00715171164298655 0.00652471780595489 0.00338405658142604 0.000983216494439911 0.00590393838104927 0.00201535702049618 0.00629128656810318 0.000875120329045244 0.00152247554523655 0.00718261806428443
"soviel" 0.000742192138700867 0.00924090191202661 0 0.0232147831739252 0.0440674231574309 0 0.0115936224536848 0 0 0.0163871743049107 0 0.00467180565288484 0.0322515621850433 0.0535704719558579 0 0 0 0.00310407176613923 0.00212206094559036 0 0.0170211692912889 0.0121259645194278 0.00238092403661861 0 0.00113102553855666 0.00197169953927954 0 0.00968131392514636 0.0131416406024128 0.00434385995395508 0 0.0356133121107065 0.000379509521893904 0.000619797574112295 0.00889284126278346 0.00528178312998468 0 0.014869335712427 0 0.000818531554391422 0 0 0 0 0 0 0.00476780776199104 0.0159493101923342 0 0.00393286597775964 0.000454149106234559 0 0 0.00437560164522622 0.00532866440832794 0.0341174358053511
"etwa" 0.0044531528322052 0.0109210658960315 0.0326441784548422 0.0464295663478503 0.0251813846613891 0 0.00632379406564625 0.0205588723869673 0.0126345580431597 0.024580761457366 0 0.000934361130576968 0.0201572263656521 0.0214281887823432 0.0297979327684142 0.00791899994343571 0.000818967282257074 0.0426809867844145 0.0488074017485782 0 0.0271077881305713 0.00525458462508539 0.0226187783478768 0.014966139110263 0.00603213620563552 0.00788679815711816 0.012950012950013 0.00170846716326112 0.0131416406024128 0.0195473697927979 0.0300832302704148 0.0697730196454658 0.0110057761349232 0.0154949393528074 0.00381121768405005 0.0290498072149158 0.00107388316151203 0 0.0269559477607556 0.0073667839895228 0.0121569177537757 0.027339211263755 0.00603974149906384 0.00895014767743668 0.00791076655327901 0.00762741598401294 0 0.0021749059353183 0.00564009430237674 0.000983216494439911 0.00227074553117279 0 0 0.0201277675680406 0.0152247554523655 0.0251391632249955
"meister" 0.0044531528322052 0.0042004099600121 0.00217627856365615 0 0 0 0.00237142277461734 0.0222035821779247 0 0.00546239143497023 0 0.00467180565288484 0.00403144527313042 0.00321422831735148 0.00558711239407766 0.00565642853102551 0.00573277097579952 0.00388008970767404 0.0148544266191325 0.0280007466865783 0.00504330941964117 0.00282939172119982 0.00357138605492792 0 0.00226205107711332 0.0381195244260711 0.0518000518000518 0.00113897810884075 0 0 0.0133703245646288 0.00363401143986801 0.015939399919544 0.00619797574112295 0 0 0.00107388316151203 0.0111520017843203 0.0183162209143596 0.00982237865269706 0.00935147519521204 0.00683480281593876 0.00603974149906384 0.0149169127957278 0.00263692218442634 0.00152548319680259 0.00715171164298655 0.0014499372902122 0 0.000983216494439911 0.00363319284987647 0 0 0 0.00152247554523655 0.00718261806428443
"herren" 0.0126172663579147 0.00756073792802177 0.00652883569096844 0.00928591326957006 0.00472150962401045 0.00999728645082049 0.0226602620685657 0.00740119405930824 0.0126345580431597 0.0300431528923363 0 0.00934361130576968 0.0241886716387825 0.0235710076605775 0 0.00565642853102551 0.0294828221612547 0.00232805382460442 0.0997368644427468 0 0.00756496412946175 0.00565878344239965 0.00595231009154653 0.014966139110263 0.00603213620563552 0.0223459281118348 0.012950012950013 0.0142372263605094 0.0105133124819302 0.0152035098388428 0 0.0123556388955512 0.0523723140213588 0.0526827937995451 0.00127040589468335 0.0316906987799081 0.0171821305841924 0.014869335712427 0.00552942518169346 0.0261930097405255 0.00748118015616964 0.00683480281593876 0 0.0149169127957278 0.00263692218442634 0.0122038655744207 0 0.0028998745804244 0.00112801886047535 0 0.00908298212469118 0 0 0.0236282488842216 0.00152247554523655 0.0125695816124978
"anderer" 0.0103906899418121 0.00504049195201452 0.015233949945593 0 0.00314767308267363 0.0185663891229523 0.00606030264624433 0.010690613641223 0.0202152928690554 0.00273119571748511 0 0.0102779724363466 0.0120943358193913 0 0.0148989663842071 0.00452514282482041 0.011465541951599 0.0093122152984177 0 0.00933358222885944 0.0144995145814684 0.0105091692501708 0.0130950822014024 0.0336738129980918 0.00339307661566998 0.00920126451663786 0 0.0148067154149297 0.00525665624096512 0.00217192997697754 0 0.0247112777911025 0.00113852856568171 0 0.00444642063139173 0.0132044578249617 0.00107388316151203 0.00247822261873784 0.0148603301758012 0.00327412621756569 0.0168326553513817 0.0113913380265646 0.00603974149906384 0.00596676511829112 0.0131846109221317 0.00152548319680259 0.0214551349289597 0.0260988712238196 0.00338405658142604 0.00393286597775964 0.00317904374364191 0.00201535702049618 0.0125825731362064 0.0166272862518596 0.0114185665892742 0.00359130903214222
"lust" 0.0363674147963425 0.0201619678080581 0.0108813928182807 0.0232147831739252 0.017312201954705 0.00856910267213185 0.00737775974325396 0.00246706468643608 0.00758073482589579 0.00546239143497023 0.0426985482493595 0.0355057229619248 0.0322515621850433 0.0214281887823432 0.0130365955861812 0.0101815713558459 0.0327586912902829 0.0093122152984177 0.0318309141838554 0.0466679111442972 0.025846960775661 0.00848817516359947 0.0214283163295675 0.0374153477756576 0.0158343575397932 0.00657233179759847 0 0.0279049636665983 0.0183982968433779 0.0130315798618653 0.0467961359762008 0.0196236617752873 0.0261861570106794 0.00743757088934754 0.00508162357873341 0 0.0171821305841924 0.00805422351089798 0.0214265225790621 0.00982237865269706 0.0168326553513817 0.00455653521062584 0.00603974149906384 0.00298338255914556 0.00527384436885268 0.0228822479520388 0.0238390388099552 0.00942459238637929 0.00676811316285208 0.00294964948331973 0.00363319284987647 0.0161228561639694 0.00629128656810318 0.00262536098713573 0.00608990218094622 0.0197521996767822
"ans" 0.0089063056644104 0.0210020498000605 0 0.0139288699043551 0.00472150962401045 0.00142818377868864 0.00895870825966552 0.000822354895478693 0.0252691160863193 0.0136559785874256 0.0284656988329063 0.000934361130576968 0.0201572263656521 0 0.0111742247881553 0.00452514282482041 0.000818967282257074 0.00310407176613923 0.00848824378236143 0.00933358222885944 0.0283686154854816 0.0198057420483988 0.0202378543112582 0.0112246043326973 0.0199814511811677 0.0151163631344765 0.012950012950013 0.00968131392514636 0.0105133124819302 0.0173754398158203 0.0100277434234716 0.000726802287973603 0.00113852856568171 0.00371878544467377 0.00762243536810011 0 0.00107388316151203 0.00371733392810676 0.00552942518169346 0.00163706310878284 0.00561088511712723 0 0 0.00298338255914556 0.00527384436885268 0.00762741598401294 0.00953561552398207 0.0152243415472281 0.00564009430237674 0 0.00317904374364191 0.0201535702049618 0.0251651462724127 0.00350048131618097 0.0068511399535645 0.00897827258035554
"hierauf" 0.00593753710960694 0.00588057394401694 0.0130576713819369 0 0.0141645288720314 0.0157100215655751 0.0284570732954081 0.00328941958191477 0.00252691160863193 0 0 0 0.00806289054626083 0.0128569132694059 0 0.011312857062051 0.0606035788870235 0.00310407176613923 0.0233426704014939 0 0.00126082735491029 0.000404198817314261 0.00238092403661861 0 0.00113102553855666 0.00525786543807878 0.012950012950013 0.0165151825781908 0.00262832812048256 0.00217192997697754 0 0.0995719134523835 0.0246681189231038 0.00185939272233688 0.00190560884202503 0.00264089156499234 0.00214776632302406 0.00433688958279122 0.00241912351699089 0.00245559466317427 0.0130920652732969 0 0 0.00298338255914556 0.0131846109221317 0.00915289918081552 0.00715171164298655 0.0123244669668037 0 0.00196643298887982 0.00635808748728383 0.00806142808198472 0 0.00787608296140719 0.00304495109047311 0.00179565451607111
"dazu" 0.0319142619641373 0.0235222957760677 0.0174102285092492 0.0789302627913455 0.051936605864115 0.0799782916065639 0.0574411294296201 0.0386506800874986 0.037903674129479 0.0191183700223958 0.0142328494164532 0.0327026395701939 0.0443458980044346 0.0567847002732094 0.0428345283545954 0.0407262854233837 0.00491380369354244 0.0488891303166929 0.0466853408029879 0.00933358222885944 0.0617805403906043 0.0598214249625106 0.0440470946774443 0.0486399521083548 0.0659764897491385 0.0440346230439097 0 0.0552404382787763 0.0709648592530291 0.0304070196776856 0.016712905705786 0.000726802287973603 0.0193549856165891 0.0471046156325344 0.0336657562091088 0.0211271325199387 0.0536941580756014 0.0501840080294413 0.0597869097770605 0.0499304248178767 0.0617197362883995 0.0478436197115713 0.00603974149906384 0.0507175035054745 0.0342799883975424 0.0213567647552362 0.0190712310479641 0.0384233381906233 0.0315845280933097 0.0157314639110386 0.0449607615172213 0.0201535702049618 0 0.0262536098713573 0.0167472309976021 0.0574609445142755
"heißt" 0.00371096069350433 0.026042541752075 0.00652883569096844 0 0.00314767308267363 0.0114254702295091 0.0187078907775368 0.00904590385026562 0.0101076464345277 0.0109247828699405 0 0.00934361130576968 0.0403144527313042 0.0246424170996946 0.0204860787782848 0.0192318570054867 0 0.000776017941534808 0.0254647313470843 0 0.00567372309709631 0.0020209940865713 0.00595231009154653 0 0.00113102553855666 0.0131446635951969 0 0.022779562176815 0.0131416406024128 0.00434385995395508 0 0.00436081372784161 0.0125238142224988 0.0173543320751443 0.0101632471574668 0.0184862409549464 0.0118127147766323 0.00247822261873784 0.0076029596248285 0.00163706310878284 0.00561088511712723 0.00911307042125168 0.0181192244971915 0.0149169127957278 0.0131846109221317 0.00762741598401294 0.0119195194049776 0.0137744042570159 0.00338405658142604 0.00491608247219955 0.00635808748728383 0.0120921421229771 0.0125825731362064 0.00175024065809049 0.00228371331785483 0.00359130903214222
"oben" 0.00816411352570954 0.0252024597600726 0.0130576713819369 0.0139288699043551 0 0 0.010803148195479 0.00493412937287216 0.00505382321726386 0.0163871743049107 0 0.00467180565288484 0 0.0117855038302887 0.00558711239407766 0.00565642853102551 0.010646574669342 0.0139683229476265 0.0106103047279518 0.0186671644577189 0.034672752260033 0.0218267361349701 0.0226187783478768 0.130953717214802 0.0309146980538821 0.0157735963142363 0 0.00284744527210187 0.00262832812048256 0.0173754398158203 0.0033425811411572 0.00799482516770963 0.0174574380071196 0.00929696361168442 0.0152448707362002 0.0422542650398775 0.0128865979381443 0.00185866696405338 0.00518383610783761 0.00245559466317427 0.00374059007808482 0 0 0.00298338255914556 0.00263692218442634 0.00152548319680259 0 0.0108745296765915 0.00225603772095069 0.00786573195551929 0.0172576660369132 0.00806142808198472 0 0.00350048131618097 0.00228371331785483 0.00359130903214222
"solcher" 0.0155860349127182 0.0126012298800363 0.0130576713819369 0.0232147831739252 0.00786918270668408 0.0128536540081978 0.0313554789088293 0.00740119405930824 0.0101076464345277 0.0218495657398809 0.0284656988329063 0.00467180565288484 0.0120943358193913 0.0321422831735148 0.00744948319210355 0.011312857062051 0.0204741820564268 0.0139683229476265 0.0106103047279518 0.00933358222885944 0.0201732376785647 0.0125301633367421 0.0178569302746396 0.0224492086653945 0.0101792298470099 0.00328616589879923 0 0.0130982482516686 0.0183982968433779 0.00868771990791017 0.0033425811411572 0.0174432549113665 0.00948773804734761 0.010536558759909 0.00444642063139173 0.015845349389954 0.0139604810996564 0.0117715574390047 0.0127867957326661 0.0106409102070885 0.0121569177537757 0.00683480281593876 0 0.0119335302365822 0.00527384436885268 0.0122038655744207 0.00715171164298655 0.00942459238637929 0.0112801886047535 0.00196643298887982 0.000454149106234559 0.00604607106148854 0 0.0131268049356787 0.0098960910440376 0.0107739270964266
"personen" 0.0022265764161026 0.00168016398400484 0.00652883569096844 0.00464295663478503 0.0110168557893577 0.0271354917950842 0.0308284960700255 0.00986825874574431 0.00252691160863193 0.00819358715245535 0 0.00840925017519271 0.00806289054626083 0.0332136926126319 0.0111742247881553 0.0294134283613327 0.0131034765161132 0.0186244305968354 0.00424412189118071 0 0.00945620516182719 0.0133385609713706 0.0130950822014024 0.00374153477756576 0.0037700851285222 0.000657233179759847 0 0.0119592701428279 0.0105133124819302 0.00434385995395508 0.0100277434234716 0.0312524983828649 0.000379509521893904 0.00557817816701065 0.0025408117893667 0.0132044578249617 0.00536941580756014 0.0198257809499027 0.0273015368346114 0.0204632888597855 0.0215083929489877 0.00455653521062584 0.0120794829981277 0 0 0.00457644959040776 0.00476780776199104 0.0043498118706366 0.00789613202332743 0.0088489484499592 0.0217991570992588 0.00403071404099236 0 0.0201277675680406 0.013702279907129 0.0125695816124978
"gesetzt" 0.00816411352570954 0.0042004099600121 0.00870511425462459 0.0139288699043551 0.0125906923306945 0.00142818377868864 0.0176539250999291 0.00904590385026562 0.0101076464345277 0.00819358715245535 0 0.0102779724363466 0.00806289054626083 0.0149997321476402 0.0130365955861812 0.00565642853102551 0.00900864010482781 0.0124162870645569 0.0169764875647229 0 0.0170211692912889 0.0129343621540563 0.0142855442197117 0.00374153477756576 0.00867119579560107 0.00262893271903939 0.012950012950013 0.0113897810884075 0.0394249218072384 0.00217192997697754 0 0.0276184869429969 0.00683117139409028 0.010536558759909 0.00889284126278346 0.00792267469497702 0.00322164948453608 0.0501840080294413 0.021772111652918 0.0286486044036998 0.0271192780661149 0 0.0241589659962554 0.00895014767743668 0 0.00610193278721035 0 0.00724968645106099 0.0112801886047535 0.00589929896663946 0.0104454294433949 0.00201535702049618 0 0.0131268049356787 0.00608990218094622 0.0107739270964266
"beiden" 0.0734770217313858 0.0327631976880944 0.0174102285092492 0.0650013928869904 0.0440674231574309 0.0157100215655751 0.0513808267833758 0.0394730349829773 0.0126345580431597 0.0163871743049107 0.0142328494164532 0.0158841392198085 0.0201572263656521 0.0374993303691006 0.0204860787782848 0.0543017138978449 0.0311207567257688 0.0318167356029271 0.0615397674221204 0.00933358222885944 0.0371944069698536 0.0181889467791417 0.0249997023844954 0.0486399521083548 0.0414709364137442 0.0184025290332757 0.012950012950013 0.0751725551834894 0.0341682655662733 0.0434385995395508 0.0033425811411572 0.0661390082055978 0.0201140046603769 0.0489640083548713 0.0152448707362002 0.0396133734748851 0.0816151202749141 0.022923559223325 0.0407795107149892 0.0253744781861341 0.0224435404685089 0.00455653521062584 0.0483179319925107 0.00895014767743668 0.023732299659837 0.0503409454944854 0.0500619815009059 0.0260988712238196 0.0180483017676056 0.0275300618443175 0.053589594535678 0.0141074991434733 0.0314564328405159 0.0455062571103527 0.0334944619952042 0.0736218351589154
"jedoch" 0.000742192138700867 0 0.00652883569096844 0.00464295663478503 0.00786918270668408 0.0514146160327911 0.0118571138730867 0.0246706468643608 0 0.00273119571748511 0 0.00934361130576968 0 0.0182139604649917 0.0130365955861812 0.0192318570054867 0.000818967282257074 0 0.00424412189118071 0.0280007466865783 0.00126082735491029 0.00282939172119982 0.00595231009154653 0.00374153477756576 0 0 0 0.0165151825781908 0.00262832812048256 0.0195473697927979 0 0.1431800507308 0.104365118520824 0.00929696361168442 0 0.0105635662599694 0 0.0030977782734223 0.00483824703398177 0.00163706310878284 0.00280544255856361 0 0 0 0 0.0106783823776181 0.00476780776199104 0.0028998745804244 0.00564009430237674 0 0.00136244731870368 0.0141074991434733 0.0251651462724127 0 0 0.00179565451607111
"unten" 0.011132882080513 0.0176417218320508 0.0043525571273123 0.00928591326957006 0.00157383654133682 0.00428455133606593 0.00500633696863662 0.00657883916382954 0.0126345580431597 0 0 0.00560616678346181 0.00806289054626083 0.00749986607382011 0 0.0011312857062051 0.0131034765161132 0.00543212559074366 0.00212206094559036 0 0.0289990291629367 0.0157637538752562 0.0416661706408257 0.0823137651064467 0.0245055533353943 0.0184025290332757 0 0.00284744527210187 0 0.00434385995395508 0.0033425811411572 0.00508761601581522 0.00569264282840857 0.00433858301878606 0.00762243536810011 0.0264089156499234 0.00107388316151203 0.00185866696405338 0.000691178147711682 0.000818531554391422 0 0 0.00603974149906384 0 0.0105476887377054 0.00152548319680259 0.00476780776199104 0.00942459238637929 0.00112801886047535 0.00196643298887982 0.0077205348059875 0.00201535702049618 0 0.00175024065809049 0.00228371331785483 0.00359130903214222
"wer" 0.0593753710960694 0.068046641352196 0.0805223068552775 0.00464295663478503 0.0409197500747572 0.0228509404590183 0.0424221185237103 0.0501636486242003 0.0454844089553747 0.046430327197247 0.0284656988329063 0.0411118897453866 0.149163475105825 0.0578561097123266 0.065182977930906 0.0475139996606143 0.0466811350886532 0.0341447894275316 0.0530515236397589 0.140003733432892 0.0479114394865911 0.0258687243081127 0.0499994047689908 0.0374153477756576 0.0335537576438476 0.0591509861783862 0 0.0239185402856557 0.10250479669882 0.0586421093783936 0.050138717117358 0.0319793006708385 0.0637575996781759 0.0477244132066467 0.0571682652607508 0.0713040722547932 0.0902061855670103 0.0353146723170142 0.0397427434934217 0.0376524515020054 0.0243138355075513 0.0774610985806393 0.132874312979404 0.170052805871297 0.10811380956148 0.0335606303296569 0.0262229426909507 0.0601723975438062 0.0248164149304576 0.0186811133943583 0.0136244731870368 0.0282149982869465 0.0629128656810318 0.035879933490855 0.0510029307654246 0.050278326449991
"dafür" 0.0163282270514191 0.0042004099600121 0.0043525571273123 0.0139288699043551 0.0299028942853995 0.0242791242377069 0.0276665990372024 0.0115129685367017 0.0101076464345277 0.00273119571748511 0.0284656988329063 0.00747488904461574 0.0120943358193913 0.0567847002732094 0.0148989663842071 0.0214944284178969 0.03357765857254 0.0100882332399525 0.0275867922926746 0 0.0100866188392823 0.00687137989434243 0.0190473922929489 0.00374153477756576 0.00867119579560107 0.0269465603701537 0.0259000259000259 0.0313218979931206 0.0131416406024128 0.0195473697927979 0.0200554868469432 0.00218040686392081 0.0178369475290135 0.0192137247974811 0.0127040589468335 0.0184862409549464 0.0322164948453608 0.0136302244030581 0.0324853729424491 0.0253744781861341 0.0243138355075513 0.0455653521062584 0.0181192244971915 0.0447507383871834 0.0395538327663951 0.00457644959040776 0.00476780776199104 0.00942459238637929 0.0157922640466549 0.00589929896663946 0.00908298212469118 0.0201535702049618 0.0188738597043095 0.0105014439485429 0.0068511399535645 0.0251391632249955
"singen" 0.011132882080513 0.0302429517120871 0 0 0.00157383654133682 0.00285636755737728 0.00184443993581349 0.000822354895478693 0 0.00546239143497023 0 0.000934361130576968 0 0.00321422831735148 0 0.00791899994343571 0.0032758691290283 0.0147443408891614 0.00636618283677107 0 0.00945620516182719 0.00646718107702817 0.00476184807323722 0.00748306955513151 0.00603213620563552 0.00525786543807878 0 0.000569489054420374 0 0 0.0033425811411572 0.00290720915189441 0.00607215235030247 0.00433858301878606 0.00635202947341676 0.015845349389954 0.00107388316151203 0.00185866696405338 0.00449265796012593 0.00245559466317427 0.00280544255856361 0 0.00603974149906384 0.00596676511829112 0.0105476887377054 0.00915289918081552 0.00715171164298655 0.0036248432255305 0.00225603772095069 0.00393286597775964 0.0104454294433949 0.00201535702049618 0 0 0.00228371331785483 0.00359130903214222
"wären" 0.0237501484384277 0.0142813938640411 0.00652883569096844 0 0.0267552212027259 0.039989145803282 0.0442665584595238 0.0230259370734034 0.0151614696517916 0.00273119571748511 0.0142328494164532 0.0102779724363466 0.0120943358193913 0.0353565114908662 0.0186237079802589 0.00452514282482041 0.0483190696531674 0.0186244305968354 0.0233426704014939 0.0280007466865783 0.0144995145814684 0.0315275077505123 0.0261901644028047 0.0224492086653945 0.0158343575397932 0.0216886949320749 0 0.0170846716326112 0.00525665624096512 0.0152035098388428 0.0066851622823144 0.0334329052467857 0.00948773804734761 0.0179741296492566 0.0165152766308836 0.0105635662599694 0.0289948453608247 0.0216844479139561 0.0196985772097829 0.0327412621756569 0.0215083929489877 0.0227826760531292 0.0301987074953192 0.00596676511829112 0.0210953774754107 0.00305096639360517 0 0.0130494356119098 0.00789613202332743 0.010815381438839 0.0367860776049993 0.0100767851024809 0.0125825731362064 0.0332545725037193 0.0144635176797473 0.0305261267732088
