"m_Arnim_Graefin-Dolores_1810" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Engel_Lorenz-Stark_1801" "m_Fielding_Tom-Jones_1749" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wahlverwandschaften_1809" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heine_Harzreise_1824" "m_Heinse_Hildegard_1795" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Jacobi_Woldemar_1779" "m_Klinger_Faust_1791" "m_Klinger_Geschichte-eines-Teutschen_1798" "m_Knigge_Braunschweig_1792" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Scott_Ivanhoe_1819" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "m_Zschokke_Goldmacherdorf_1817" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Nina_1788" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Luise_1796" "w_Huber_Seldorf_1795" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Pichler_Agathocles_1808" "w_Schlegel_Florentin_1801" "w_Unger_Julchen-Gruenthal_1798"
"erwiderte" 0.00296876855480347 0.00107640309142968 0.0557154796174204 0.00207645507589443 0.0555491262585349 0.0167367751581625 0 0.0279300904566043 0 0.00569425966859409 0.013894502829426 0.0232465916394317 0 0 0.0380160114495282 0 0 0.00213281008392608 0.0142328494164532 0.0034615251479802 0.00621494383244511 0.0154736882825495 0 0 0.152162342890675 0.00134907251264755 0.00232805382460442 0 0.00573789304567363 0.00131446635951969 0 0.0217192997697754 0.0100277434234716 0.00654122059176242 0.0493229912705062 0.0340888665761762 0.0252023750718268 0.000635202947341676 0.0269785009256417 0 0.00236540826946731 0 0 0 0 0 0 0 0 0.000454149106234559 0 0 0 0 0.0179565451607111 0
"wurde" 0.161055694098088 0.148543626617296 0.139288699043551 0.040144798133959 0.166647378775605 0.178525601687067 0.00225580870742161 0.0424221185237103 0.0167539267015707 0.0564249367160687 0.0543148746968472 0.0458094599953507 0.0277960276949512 0.16148495173197 0.0905675566885818 0.122012090288947 0.0432936601371725 0.00853124033570431 0.0284656988329063 0.207691508878812 0.0264135112878917 0.0296579025415533 0.181088103298953 0.0391097867585436 0.0948455859273715 0.0818437324339517 0.288678674250949 0.112157019827759 0.0254106692022689 0.00788679815711816 0.323750323750324 0.112940358802832 0.0367683925527292 0.175886153689612 0.153374233128834 0.0793340894863738 0.236902325675172 0.021596900209617 0.146986315387979 0.0684266366234565 0.068596839814552 0.0893447456355092 0.138047216827722 0.056956690132823 0.00915289918081552 0.00715171164298655 0.00581108173286457 0.0763145175650581 0.0909218829488997 0.135336433657899 0.102039514802107 0.0141074991434733 0.0125825731362064 0.0788441868394136 0.0323217812892799 0.180507255983765
"kan" 0 0 0 0 0 0 0 0.00131745709700964 0 0 0 0 0 0.0727569562748438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00854403133687801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00590393838104927 0 0 0 0 0 0
"nachdem" 0.0415627597672485 0.0129168370971561 0.0650013928869904 0.0920561750313199 0.0324036569841454 0.00781049507380918 0.00451161741484322 0.0779934601429704 0.018848167539267 0.0238123586141207 0.0151576394502829 0.0246140382064571 0.00505382321726386 0.0124219193639977 0.0212442416923834 0.0332760246242582 0.0227861369143013 0.0351913663847803 0.0284656988329063 0.0276922011838416 0.0326284551203369 0.0103157921883664 0.0341180484476288 0.0148989663842071 0.043669910067279 0.0589094997189432 0.0271606279537183 0.0360504706589225 0.0606577264828355 0.0144591299547166 0.0259000259000259 0.0195473697927979 0.0133703245646288 0.0792214493891227 0.0371611578065458 0.0223127126680426 0.0514128451465266 0.00889284126278346 0.0241876215195408 0.0252280023914764 0.0260194909641404 0.0160820542143917 0.00935913334425232 0.00455653521062584 0.0228822479520388 0.00953561552398207 0.00871662259929686 0.0228943552695174 0.0303072943162999 0.0317904374364191 0.00510197574010536 0.00201535702049618 0 0.0149164677804296 0.0233435087089244 0.0122377800666959
"essen" 0.0170704191901199 0.00107640309142968 0.00928591326957006 0.0173037922991203 0.0277745631292674 0.00557892505272084 0.0112790435371081 0.014492028067106 0.0167539267015707 0.0051765996987219 0.00757881972514147 0.00546978626810157 0.0126345580431597 0 0.00335435395142895 0.0277300205202152 0.0068358410742904 0.0149296705874825 0 0.0069230502959604 0.00776867979055639 0.0012894740235458 0.0131223263260111 0.0297979327684142 0.0225172973784407 0.0179876335019674 0.0248325741291139 0.0200280392549569 0.00983638807829765 0.0427201566843901 0 0.00217192997697754 0.0066851622823144 0.0138092434714984 0.00405394448798681 0.010536558759909 0.0322590400919383 0.00317601473670838 0.0176755695719721 0.00345589073855841 0.0236540826946731 0 0 0.00455653521062584 0 0.00476780776199104 0 0.0228943552695174 0.00324721010531785 0.0326987356488882 0.00765296361015803 0 0 0.00284123195817707 0 0.00713870503890594
"stube" 0.000742192138700867 0 0 0 0 0.0357051203374134 0 0.00131745709700964 0.018848167539267 0.0134591592166769 0.00126313662085691 0.00478606298458888 0.037903674129479 0 0.00111811798380965 0.00554600410404304 0 0.000533202520981519 0 0 0.00310747191622256 0 0.00262446526520222 0.016761337182233 0 0.00944350758853288 0.0504411661997625 0.00801121570198278 0.00491819403914882 0.0887264792675793 0.0647500647500648 0.00868771990791017 0 0.0159896503354193 0 0.00309898787056147 0 0.00508162357873341 0 0 0.0212886744252058 0 0 0 0.00152548319680259 0.00238390388099552 0 0.0025438172521686 0.00324721010531785 0.00635808748728383 0.00637746967513169 0 0 0 0.00897827258035554 0.00509907502778996
"begab" 0.00148438427740173 0.00322920927428904 0.00928591326957006 0.0117665787634018 0.0115727346371948 0.0111578501054417 0.00225580870742161 0.00974918251787131 0.00418848167539267 0.00414127975897752 0.00505254648342765 0.00341861641756348 0 0.0053236797274276 0.0022362359676193 0 0.00455722738286027 0.000533202520981519 0 0.0138461005919208 0.00621494383244511 0.00257894804709159 0.00262446526520222 0 0.0156938739304284 0.00404721753794266 0.000776017941534808 0 0.00655759205219843 0 0 0 0 0.0465153464303106 0.00540525931731575 0.00619797574112295 0.00100809500287307 0 0.00744234508293563 0.00103676722156752 0.00946163307786924 0 0.00467956667212616 0 0.00152548319680259 0 0 0.00508763450433721 0.00216480673687857 0 0.00127549393502634 0 0 0.000710307989544266 0 0.00407926002223197
"etwa" 0.0044531528322052 0.00861122473143743 0.0464295663478503 0.0166116406071555 0.0138872815646337 0.01338942012653 0.0315813219039026 0.00632379406564625 0.00837696335078534 0.0134591592166769 0.00631568310428456 0.0143581889537666 0.0126345580431597 0.00177455990914253 0.025716713627622 0.0110920082080861 0.00303815158857351 0.026660126049076 0 0.0242306760358614 0.00621494383244511 0.00773684414127477 0.0131223263260111 0.0297979327684142 0.0279760361368506 0.0188870151770658 0.0426809867844145 0.0320448628079311 0.0426243483392898 0.00788679815711816 0.012950012950013 0.0195473697927979 0.0300832302704148 0.0697730196454658 0.0135131482932894 0.0154949393528074 0.00302428500861921 0.00381121768405005 0.0158149833012382 0.0269559477607556 0.00473081653893462 0 0.00233978333606308 0.027339211263755 0.00762741598401294 0 0.00581108173286457 0.0025438172521686 0.00541201684219641 0.00227074553117279 0.00255098787005268 0 0 0.00142061597908853 0.0251391632249955 0.0142774100778119
"lief" 0.0126172663579147 0.00107640309142968 0.00928591326957006 0.0235331575268036 0.00925818770975582 0.0167367751581625 0.00225580870742161 0.00474284554923469 0.0146596858638743 0.00983553942757161 0.00505254648342765 0.00478606298458888 0.0176883812604235 0 0.00782682588666756 0.0110920082080861 0.00455722738286027 0.00426562016785215 0.0142328494164532 0.0207691508878812 0.00621494383244511 0.00773684414127477 0.0131223263260111 0 0.0081881081376148 0.019336706014615 0.00620814353227847 0.00400560785099139 0.00983638807829765 0.0144591299547166 0.0388500388500388 0.00651578993093263 0 0.00654122059176242 0.000675657414664469 0.010536558759909 0.0151214250430961 0.0025408117893667 0.00651205194756868 0.00103676722156752 0.0189232661557385 0.00714757965084073 0.00701935000818924 0.0159478732371904 0.00762741598401294 0.00953561552398207 0.00581108173286457 0 0.00865922694751426 0.00908298212469118 0.0102039514802107 0.00604607106148854 0 0.00284123195817707 0.0125695816124978 0.00815852004446393
"menschen" 0.110586628666429 0.0312156896514607 0 0.0816738996518477 0.0185163754195116 0.0513261104850317 0.040604556733589 0.0882696254996456 0.0418848167539267 0.122167752889837 0.0846301535974131 0.0970887062588029 0.15666851973518 0.102924474730267 0.0693233149961984 0.0443680328323443 0.0615225696686136 0.239407931920702 0.085397096498719 0.124614905327287 0.281226208418141 0.219210584002785 0.123349867464504 0.206723158580873 0.0477639641360864 0.0836424957841484 0.125714906528639 0.112157019827759 0.0959047837634021 0.142619600007887 0.0388500388500388 0.0108596498848877 0.173814219340174 0.0348865098227329 0.0304045836599011 0.0625995549853418 0.0594776051695112 0.361430477037413 0.0762840371000902 0.13961798583776 0.0567697984672154 0.0464592677304648 0.0397763167130724 0.102522042239081 0.0808506094305371 0.0786688280728521 0.0668274399279426 0.0839459693215639 0.134218017686471 0.0980962069466647 0.0612237088812643 0.165259275680687 0.207612456747405 0.104415274463007 0.0628479080624888 0.0571096403112475
"herunter" 0.0126172663579147 0 0.0139288699043551 0.0062293652276833 0.0115727346371948 0.00446314004217667 0.00676742612226483 0.00395237129102891 0.00209424083769634 0.0051765996987219 0.00884195634599838 0.00820467940215236 0.0227422044776874 0.0053236797274276 0.00111811798380965 0.00554600410404304 0.0136716821485808 0 0.0142328494164532 0.0069230502959604 0.0139836236230015 0.00386842207063739 0.00524893053040443 0.00372474159605177 0.000682342344801234 0.00719505340078696 0.00388008970767404 0.0320448628079311 0.00491819403914882 0.0157735963142363 0 0 0.0033425811411572 0.00872162745568323 0.00270262965865787 0.00185939272233688 0.00403238001149228 0.00635202947341676 0.000930293135366954 0.00103676722156752 0 0 0.00467956667212616 0.00455653521062584 0.00610193278721035 0.00476780776199104 0 0.00763145175650581 0.00324721010531785 0.00862883301845662 0.0114794454152371 0.00604607106148854 0 0 0.00179565451607111 0.00509907502778996
"obwohl" 0 0.00322920927428904 0.0882161760609156 0.0207645507589443 0.0208309223469506 0 0 0.00342538845222505 0 0.00051765996987219 0 0.00205116985053809 0 0.0053236797274276 0 0 0 0.00106640504196304 0 0 0 0 0 0 0.0020470270344037 0.00764474423833614 0 0 0.00327879602609922 0.000657233179759847 0 0.00217192997697754 0 0 0.00270262965865787 0.00309898787056147 0.00403238001149228 0 0 0 0 0.00178689491271018 0.00233978333606308 0 0 0 0 0.00508763450433721 0.00108240336843928 0.000908298212469118 0 0 0 0.0170473917490624 0 0
"demnach" 0 0.00538201545714839 0 0.00138430338392962 0 0 0.00225580870742161 0.00816823400145974 0 0 0 0.000683723283512697 0 0 0 0.00554600410404304 0.000759537897143378 0 0 0 0 0.00644737011772898 0 0 0 0.000449690837549185 0 0 0.000819699006524804 0.000657233179759847 0 0 0 0.115561563787803 0.00270262965865787 0 0.00100809500287307 0 0.00186058627073391 0.00103676722156752 0 0.00178689491271018 0 0 0 0.00715171164298655 0.00290554086643229 0 0.00108240336843928 0 0 0 0 0 0 0
"meister" 0.0044531528322052 0.00861122473143743 0 0.00553721353571849 0 0.00223157002108834 0.00225580870742161 0.00237142277461734 0 0.0119061793070604 0.00378940986257074 0.0170930820878174 0 0.00354911981828507 0.00894494387047721 0.00554600410404304 0.0615225696686136 0.0197284932763162 0 0.0069230502959604 0.0139836236230015 0.0012894740235458 0.00262446526520222 0.00558711239407766 0.00955279282721727 0.000449690837549185 0.00388008970767404 0.00801121570198278 0.00327879602609922 0.0381195244260711 0.0518000518000518 0 0.0133703245646288 0.00363401143986801 0.00337828707332234 0.00619797574112295 0.00201619000574614 0 0.0334905528732104 0.0183162209143596 0.00709622480840193 0.00178689491271018 0 0.00683480281593876 0.00152548319680259 0.00715171164298655 0 0.0025438172521686 0.00108240336843928 0.00363319284987647 0.00255098787005268 0 0 0.00142061597908853 0.00718261806428443 0.00611889003334795
"zwar" 0.0185548034675217 0.0376741082000387 0.0557154796174204 0.0761366861161292 0.0300891100567064 0.00557892505272084 0.0541394089781187 0.0345173759416525 0.037696335078534 0.0258829984936095 0.0530517380759903 0.0656374352172189 0.0277960276949512 0.0283929585462805 0.0570240171742922 0.0221840164161721 0.0356982811657388 0.069849530248579 0.0142328494164532 0.0103845754439406 0.00776867979055639 0.0296579025415533 0.0183712568564155 0.0353850451624919 0.0109174775168197 0.00539629005059022 0.0287126638367879 0.0240336471059483 0.0647562215154595 0.0177452958535159 0.0518000518000518 0.0130315798618653 0.0467961359762008 0.164984119370008 0.0385124726358747 0.0334690690020639 0.0483885601379074 0.0196912913675919 0.0520964155805494 0.043544223305836 0.0473081653893462 0.039311688079624 0.0467956667212616 0.0455653521062584 0.0167803151648285 0.0309907504529417 0 0.0407010760346977 0.0313896976847392 0.00363319284987647 0.100764020867081 0.0181382131844656 0.0125825731362064 0.0205989316967837 0.0269348177410666 0.0367133402000877
"ausgenommen" 0.0044531528322052 0.00215280618285936 0 0.00138430338392962 0 0.00111578501054417 0.00225580870742161 0.0147555194865079 0.00209424083769634 0.00051765996987219 0 0 0 0.00177455990914253 0 0 0.00455722738286027 0.00799803781472279 0 0.0069230502959604 0 0.0012894740235458 0 0.0130365955861812 0.000682342344801234 0.00134907251264755 0.00698416147381327 0.00400560785099139 0.00655759205219843 0 0 0.00217192997697754 0.0033425811411572 0.00508761601581522 0.00405394448798681 0.00123959514822459 0.00403238001149228 0.00127040589468335 0.00837263821830259 0.00863972684639602 0 0.00178689491271018 0.00233978333606308 0 0 0 0 0 0 0.00363319284987647 0.00637746967513169 0.00201535702049618 0 0.00142061597908853 0.00179565451607111 0
"viele" 0.0571487946799668 0.0226044649200232 0.0139288699043551 0.047758466745572 0.0115727346371948 0.02677884025306 0.0180464696593729 0.0250316848431831 0.0397905759162304 0.0315772581622036 0.0176839126919968 0.022562868355919 0.0328498509122151 0.0603350369108461 0.0503153092714343 0.0776440574566025 0.00987399266286391 0.0693163277275975 0 0.0138461005919208 0.0264135112878917 0.0193421103531869 0.00787339579560664 0.0689077195269578 0.0245643244128444 0.084991568296796 0.0248325741291139 0.0200280392549569 0.0483622413849634 0.0295754930891931 0 0.0195473697927979 0.0434535548350436 0.0421545327024689 0.0182427501959407 0.0117761539081336 0.0514128451465266 0.0539922505240424 0.0437237773622468 0.0380147981241425 0.125366638281767 0.0142951593016815 0.00467956667212616 0.0341740140796938 0.018305798361631 0.0190712310479641 0.020338786065026 0.0203505380173488 0.0129888404212714 0.0399651213486412 0.0420912998558692 0.0483685684919083 0.0125825731362064 0.0369360154563019 0.0251391632249955 0.0173368550944859
"zumal" 0.000742192138700867 0 0.00464295663478503 0.00346075845982406 0 0 0 0.00210793135521542 0.00418848167539267 0 0 0 0.00252691160863193 0.0106473594548552 0 0 0.00151907579428676 0.00106640504196304 0 0 0 0 0 0.00558711239407766 0.00136468468960247 0.00089938167509837 0 0 0.0163939801304961 0 0.012950012950013 0 0 0.000726802287973603 0.00675657414664469 0.0111563563340213 0 0 0.0186058627073391 0.0183162209143596 0.0189232661557385 0 0 0 0 0.00238390388099552 0 0.00508763450433721 0 0.00136244731870368 0.00255098787005268 0 0 0 0 0.00101981500555799
"könte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000657233179759847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000454149106234559 0 0 0 0 0 0
"statt" 0.0311720698254364 0.0193752556457342 0 0.0249174609107332 0.0185163754195116 0.0100420650948975 0.0180464696593729 0.00263491419401927 0.00628272251308901 0.010870859367316 0.0101050929668553 0.00820467940215236 0.00505382321726386 0 0.0145355337895255 0.0166380123121291 0.00759537897143378 0.00586522773079671 0 0.0034615251479802 0.00621494383244511 0.0012894740235458 0.0157467915912133 0.0111742247881553 0.0477639641360864 0.00854412591343451 0.0225045203045094 0.0400560785099139 0.00819699006524804 0.00394339907855908 0.012950012950013 0.00217192997697754 0.0367683925527292 0.00508761601581522 0.0175670927812762 0.0179741296492566 0.0070566650201115 0.00889284126278346 0.0139543970305043 0.0114044394372428 0.030750307503075 0.0410985829923342 0.00467956667212616 0.00455653521062584 0.00305096639360517 0.00715171164298655 0.00290554086643229 0.0432448932868663 0.00974163031595354 0.00272489463740735 0.0102039514802107 0.00403071404099236 0 0.0156267757699739 0.00538696354821332 0.0142774100778119
"gleichsam" 0.00148438427740173 0.00968762782286711 0 0.00138430338392962 0.00925818770975582 0.00892628008435335 0.0157906609519513 0.00447935412983276 0.0104712041884817 0.0196710788551432 0.0227364591754244 0.015725635520792 0.00505382321726386 0 0.00335435395142895 0.0221840164161721 0.0448127359314593 0.000533202520981519 0 0.0069230502959604 0.00155373595811128 0.00257894804709159 0.00787339579560664 0.0148989663842071 0.00136468468960247 0.0197863968521641 0.0938981709257118 0.0640897256158622 0.00163939801304961 0 0 0.00217192997697754 0.0233980679881004 0.00726802287973603 0.00472960190265128 0.00557817816701065 0.00201619000574614 0.021596900209617 0.00837263821830259 0.0107132612895311 0.00473081653893462 0.048246162643175 0.00701935000818924 0 0.00762741598401294 0.0143034232859731 0.00581108173286457 0 0.00432961347375713 0.00635808748728383 0.00255098787005268 0.00403071404099236 0 0.0021309239686328 0.0143652361285689 0.00407926002223197
"gantz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leib" 0.00964849780311127 0.0150696432800155 0.0139288699043551 0.00415291015178887 0.00462909385487791 0.0145052051370742 0.00676742612226483 0.00342538845222505 0.00418848167539267 0.00207063987948876 0.00126313662085691 0.00136744656702539 0.00758073482589579 0.00354911981828507 0.0145355337895255 0.0110920082080861 0.00151907579428676 0.0314589487379096 0 0 0.0124298876648902 0.00257894804709159 0.0104978610608089 0.0204860787782848 0.00136468468960247 0.00314783586284429 0.00155203588306962 0.00801121570198278 0.000819699006524804 0.0203742285725553 0 0.0173754398158203 0.0100277434234716 0.0152628480474457 0.00675657414664469 0.00371878544467377 0.0201619000574614 0 0.00279087940610086 0.00691178147711682 0.0118270413473366 0.00357378982542037 0 0.0113913380265646 0.00457644959040776 0.00715171164298655 0.0174332451985937 0.00508763450433721 0.00108240336843928 0.00590393838104927 0.00382648180507902 0 0 0 0.00359130903214222 0.00407926002223197
"uhr" 0.0066797292483078 0.0419797205657575 0.0464295663478503 0.0214567024509091 0.0462909385487791 0 0.00225580870742161 0.00843172542086167 0.012565445026178 0.00258829984936095 0.00126313662085691 0.00205116985053809 0.0101076464345277 0 0.022362359676193 0.0110920082080861 0.00835491686857716 0.0111972529406119 0 0.0242306760358614 0 0 0.0288691179172244 0.0726324611230096 0.0129645045512234 0.00089938167509837 0.0155203588306962 0.00801121570198278 0.0106560870848225 0.0190597622130356 0 0.0499543894704835 0 0.0436081372784161 0.000675657414664469 0.0533025913736574 0.0161295200459691 0.00508162357873341 0.00558175881220173 0 0.00709622480840193 0.0107213694762611 0 0.0979655070284556 0.00610193278721035 0 0.00581108173286457 0.00763145175650581 0.0064944202106357 0.0231616044179625 0.00637746967513169 0 0 0 0.00359130903214222 0.0163170400889279
"wolten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00272489463740735 0 0 0 0 0 0
"ers" 0 0 0 0 0 0 0 0.00105396567760771 0 0 0.00378940986257074 0 0 0 0 0 0 0 0.0142328494164532 0 0 0 0 0.00931185399012944 0 0.000449690837549185 0 0 0 0.0111729640559174 0 0 0 0 0.000675657414664469 0 0 0 0.00372117254146782 0 0 0 0 0 0 0 0.00290554086643229 0 0 0.00181659642493824 0.00255098787005268 0 0 0 0 0.00101981500555799
"mund" 0.0148438427740173 0.0118404340057265 0.0185718265391401 0.00484506184375368 0.0300891100567064 0.0145052051370742 0.0135348522445297 0.0057968112268424 0.00418848167539267 0.00828255951795504 0.00631568310428456 0.00615350955161427 0.0151614696517916 0.00709823963657013 0.0413703654009571 0.0277300205202152 0.0167098337371543 0.00853124033570431 0 0 0.0139836236230015 0.0103157921883664 0 0.00186237079802589 0.00887045048241604 0.0238336143901068 0.00620814353227847 0.00801121570198278 0.0114757860913473 0.0197169953927954 0 0.0542982494244386 0.0100277434234716 0.0254380800790761 0.0108105186346315 0.00619797574112295 0.0241942800689537 0.00698723242075843 0.019536155842706 0.00863972684639602 0.00946163307786924 0.00178689491271018 0.00233978333606308 0.00455653521062584 0.018305798361631 0.00715171164298655 0.0116221634657291 0.0025438172521686 0.0270600842109821 0.00817468391222206 0.00765296361015803 0.0141074991434733 0.0125825731362064 0.00994431185361973 0.00538696354821332 0.0112179650611379
"hinter" 0.0244923405771286 0.0204516587371639 0.0232147831739252 0.014535185531261 0.0115727346371948 0.0591366055588409 0.0315813219039026 0.017917416519331 0.00209424083769634 0.0186357589153988 0.0202101859337106 0.0211954217888936 0.0126345580431597 0.0124219193639977 0.0290710675790509 0.0443680328323443 0.0197479853257278 0.00853124033570431 0.0142328494164532 0.0034615251479802 0.0264135112878917 0.00902631816482057 0.0314935831824266 0.00558711239407766 0.0191055856544345 0.0346261944912872 0.0263846100121835 0.0440616863609053 0.00901668907177284 0.0624371520771855 0.0259000259000259 0.0108596498848877 0.0066851622823144 0.0305256960948913 0.0236480095132564 0.0303700811315025 0.0181457100517153 0.0336657562091088 0.0130241038951374 0.0162426864712245 0.0141924496168039 0.019655844039812 0.0187182666885046 0.00455653521062584 0.0320351471328543 0.0381424620959283 0.0290554086643229 0.00763145175650581 0.0162360505265892 0.0122620258683331 0.0114794454152371 0.0241842842459542 0.0188738597043095 0.0170473917490624 0.0107739270964266 0.0132575950722539
"solches" 0.00593753710960694 0.00430561236571871 0.00464295663478503 0.011074427071437 0 0.00557892505272084 0.00902323482968644 0.021606296390958 0 0.00931787945769942 0.0151576394502829 0.0259814847734825 0 0.00354911981828507 0.0100630618542869 0 0.00379768948571689 0.00319921512588912 0 0 0.00776867979055639 0.00386842207063739 0.00524893053040443 0.00558711239407766 0.0040940540688074 0.00629567172568859 0.0100882332399525 0.00400560785099139 0.00983638807829765 0.00328616589879923 0.012950012950013 0.00434385995395508 0.0066851622823144 0.0581441830378882 0.010134861219967 0.00123959514822459 0.0131052350373499 0.0025408117893667 0.0111635176244035 0.00794854869868434 0.00473081653893462 0.00357378982542037 0 0.0159478732371904 0.00305096639360517 0.00238390388099552 0 0.00763145175650581 0.00216480673687857 0.00227074553117279 0.0102039514802107 0.00201535702049618 0 0.00497215592680986 0.00359130903214222 0.00509907502778996
"ohren" 0.00593753710960694 0.00753482164000775 0 0.00138430338392962 0.00694364078231686 0.00223157002108834 0.00902323482968644 0.0150190109059098 0 0.00362361978910533 0.00378940986257074 0.00273489313405079 0.0101076464345277 0 0.0145355337895255 0.0221840164161721 0.0129121442514374 0.00479882268883367 0 0.0034615251479802 0.0186448314973353 0.00902631816482057 0.00524893053040443 0.00744948319210355 0.0061410811032111 0.0125913434513772 0.0139683229476265 0.0200280392549569 0.00327879602609922 0.0105157308761576 0 0.00434385995395508 0 0.00799482516770963 0.011486176049296 0.00619797574112295 0.0100809500287307 0.00317601473670838 0.0418631910915129 0.00898531592025186 0.0118270413473366 0.00178689491271018 0.00233978333606308 0.0136696056318775 0.00305096639360517 0 0 0 0.00108240336843928 0 0.00510197574010536 0 0 0.000710307989544266 0.00359130903214222 0.00509907502778996
"muste" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00227826760531292 0 0 0 0 0 0.000454149106234559 0 0 0 0 0 0
"beständig" 0 0.00322920927428904 0 0.00346075845982406 0.00231454692743895 0.00111578501054417 0 0.0250316848431831 0.00628272251308901 0.00569425966859409 0.00378940986257074 0.00136744656702539 0 0.026618398637138 0.00111811798380965 0.0388220287283013 0.00227861369143013 0.00373241764687063 0 0.0242306760358614 0.00466120787433384 0.0012894740235458 0 0 0.0020470270344037 0.00089938167509837 0.0310407176613923 0.0160224314039656 0.0434440473458146 0.00131446635951969 0 0.00868771990791017 0.0033425811411572 0.0297988938069177 0.00202697224399341 0.00309898787056147 0 0.0101632471574668 0 0.000345589073855841 0.0236540826946731 0 0 0 0.00305096639360517 0 0 0.0025438172521686 0.00216480673687857 0.00136244731870368 0.0114794454152371 0.00201535702049618 0 0.0085236958745312 0.00359130903214222 0.00713870503890594
"nase" 0.0103906899418121 0.00322920927428904 0 0.00207645507589443 0.00231454692743895 0.00223157002108834 0.00225580870742161 0.0102761653566752 0 0.00310595981923314 0.00252627324171382 0.00478606298458888 0.00252691160863193 0 0.0178898877409544 0.0110920082080861 0.00379768948571689 0.00319921512588912 0 0 0.0139836236230015 0.0012894740235458 0.0131223263260111 0 0.00341171172400617 0.00539629005059022 0.000776017941534808 0 0.00737729105872324 0.0144591299547166 0 0.00651578993093263 0 0.0138092434714984 0.00135131482932894 0.00185939272233688 0.0120971400344768 0.000635202947341676 0.0241876215195408 0.0058750142555493 0.0283848992336077 0 0 0.00455653521062584 0 0.00238390388099552 0.00290554086643229 0 0 0.000454149106234559 0.00255098787005268 0 0 0 0 0.00203963001111598
"entweder" 0.0089063056644104 0.00645841854857807 0 0.0207645507589443 0.0254600162018285 0.00557892505272084 0.00902323482968644 0.00922219967906745 0.0167539267015707 0.00672957960833847 0.00505254648342765 0.00546978626810157 0.0126345580431597 0.00709823963657013 0.0156536517733351 0.00554600410404304 0.00911445476572053 0.0165292781504271 0 0.0103845754439406 0.00621494383244511 0.00902631816482057 0.00787339579560664 0.0186237079802589 0.000682342344801234 0.0089938167509837 0.00620814353227847 0 0.00819699006524804 0.00394339907855908 0.012950012950013 0.00651578993093263 0 0.00944842974365683 0.00945920380530256 0.00681777331523524 0.00907285502585764 0.00889284126278346 0.0344208460085773 0.030411838499314 0.0141924496168039 0.00357378982542037 0.00467956667212616 0.0113913380265646 0.00610193278721035 0.00953561552398207 0.00581108173286457 0 0.00432961347375713 0.0077205348059875 0.00510197574010536 0.00201535702049618 0.00629128656810318 0.0113649278327083 0.00897827258035554 0.00509907502778996
