Text Topic1 Topic2 Topic3 Topic4 Topic5 Topic6 Topic7 Topic8 Topic9 Topic10 Topic11 Topic12 Topic13 Topic14 Topic15 Topic16 Topic17 Topic18 Topic19 Topic20 Topic21 Topic22 Topic23 Topic24 Topic25 Topic26 Topic27 Topic28 Topic29 Topic30 Topic31 Topic32 Topic33 Topic34 Topic35 Topic36 Topic37 Topic38 Topic39 Topic40 Topic41 Topic42 Topic43 Topic44 Topic45 Topic46 Topic47 Topic48 Topic49 Topic50 Topic51 Topic52 Topic53 Topic54 Topic55 Topic56 Topic57 Topic58 Topic59 Topic60 Topic61 Topic62 Topic63 Topic64 Topic65 Topic66 Topic67 Topic68 Topic69 Topic70 Topic71 Topic72 Topic73 Topic74 Topic75 Topic76 Topic77 Topic78 Topic79 Topic80 Topic81 Topic82 Topic83 Topic84 Topic85 Topic86 Topic87 Topic88 Topic89 Topic90 Topic91 Topic92 Topic93 Topic94 Topic95 Topic96 Topic97 Topic98 Topic99 Topic100
Heinse_Hildegard_1795 0.000835659 3.56E-05 0.001120324 0.009174231 0.003882988 0.038841977 0.003249014 0.002686207 0.000461048 0.00036121 0.002850494 0.00017157 0.00122585 0.01776345 0.000325246 0.000231437 3.44E-05 0.001176909 0.009631383 0.040770014 0.000973107 0.001608057 3.01E-05 0.00543697 0.00067291 0.004147488 0.006996557 0.000287693 0.0002682 0.011272984 0.004328429 0.000322193 2.85E-05 0.000797639 0.007077385 0.000264416 0.000771369 0.002193595 0.00016073 0.000391243 0.000364793 0.00040833 4.18E-05 0.00022356 0.003739442 0.004296576 0.000131919 0.057126205 0.000237658 0.01216803 0.10081249 0.015127042 0.012783071 0.060041894 0.003374348 0.039813444 0.002312931 0.000169817 0.000234132 0.007863276 0.358739672 0.000214573 0.000447011 5.98E-05 0.003605653 0.000329736 0.002218113 9.00E-05 0.020464111 8.06E-05 0.005792096 9.32E-05 0.002032374 2.47E-05 0.000277973 0.001495698 0.00035931 5.21E-05 0.000439057 0.001969467 0.001092319 0.009903721 6.76E-05 0.000137059 0.007654639 0.004468461 0.004045912 0.000269446 0.001010012 0.001670685 0.001986863 0.00090024 0.006680251 0.000343986 0.004844468 0.000316161 0.002968965 0.000118509 0.001521382 0.047084669
Hippel_Kreuz-und-Querzuege_1793 0.00043503 0.000493451 0.000519379 0.016140658 0.005894447 0.067922965 0.002753396 0.00295496 0.000208081 0.011088033 8.72E-05 0.000396253 0.003112915 0.033774512 0.000354149 0.004327811 0.000238644 0.000620135 0.00864418 0.02075176 0.000178116 0.001186156 4.59E-05 0.013010256 0.030904035 0.004239117 0.000860814 0.000381287 0.002145889 0.015292442 0.006642123 0.000148792 0.000721846 0.0007507 0.002862144 0.000198677 0.001458645 0.001167683 0.000301274 0.000312871 0.000468094 0.000731811 0.000398532 0.000336747 0.065291639 0.011606277 0.000256451 0.094825173 0.000293841 0.00977345 0.127828969 0.036351348 0.022521911 4.14E-05 0.001924737 0.01124139 0.004403609 0.221944944 0.000192516 0.014099729 0.000606301 0.000219254 0.00039543 0.000199573 0.006844683 0.00026587 0.006238133 4.87E-05 0.006684587 0.00010558 0.004344805 0.000651288 0.002842301 0.000453967 0.000435606 0.002366666 0.000130845 8.11E-05 0.000488351 0.000306998 0.002729119 0.000528476 0.000431279 9.29E-05 0.01010855 0.018981444 0.002846161 0.000881607 0.00132291 0.001891359 0.003296567 0.000774108 0.007846425 0.00037705 0.00498899 0.000809371 0.000344754 0.000121264 0.002146285 0.017712079
Hippel_Lebenslaeufe_1779 0.000615389 0.00015761 0.000100287 0.019209398 0.016625615 0.02528751 0.002175942 0.007166468 0.000272778 0.008113618 0.00032226 0.000827888 0.004801964 0.113021312 0.000440482 0.000781478 0.000526395 0.001505331 0.009987321 0.011138151 0.001407288 0.001296802 0.000264318 0.005646523 0.199493531 0.005579597 0.000847246 0.00015719 0.004210435 0.012451082 0.007181729 0.000389866 0.000321564 0.000760315 0.002828727 0.000138777 0.000882553 0.000935815 0.00392786 0.000260004 0.000505097 0.000317145 0.000857325 0.00033582 0.110822206 0.009494941 0.000102245 0.064549348 0.000308103 0.015938596 0.096414005 0.014813945 0.017400672 1.44E-05 0.000253122 0.008369441 0.005979212 0.00646154 0.000156237 0.019065864 0.00062118 0.000580385 0.00028189 0.000175683 0.012323467 0.000240755 0.008748289 5.22E-05 0.009806138 0.000105621 0.008639465 0.000896529 0.001887501 0.000469217 0.000404613 0.004347711 0.000116746 0.000129104 0.00059567 0.00037245 0.003946802 2.91E-05 0.000462138 0.00099224 0.012692259 0.014854695 0.007078284 0.001038357 0.001529886 0.001486587 0.00311151 0.00093226 0.00993948 0.00013943 0.014607544 0.001277404 0.001931212 0.000248688 0.001086486 0.027603325
Hoelderlin_Fragment-von-Hyperion_1794 0.000151649 3.81E-05 6.35E-05 0.003057153 0.009392874 0.024072961 0.002359035 0.000303299 4.19E-05 0.000170525 7.52E-05 6.72E-05 0.000308793 0.007840577 9.30E-05 6.49E-05 3.68E-05 0.000329546 0.018719637 0.209511587 0.0008406 0.000212815 3.21E-05 0.000919386 0.000189791 0.000402702 0.259706566 8.50E-05 2.95E-05 0.008805693 0.000180084 6.73E-05 3.05E-05 0.001091448 0.000229808 0.000116335 0.000166172 0.006882193 2.40E-05 9.50E-05 0.002961199 0.000108839 4.47E-05 7.34E-05 0.010388769 0.003327666 4.77E-05 0.038006221 0.000158525 0.00647825 0.120601815 0.006854268 0.032707788 1.38E-05 8.56E-05 0.001610545 0.000207334 0.000103046 5.67E-05 0.0563541 0.000101265 5.80E-05 6.74E-05 6.39E-05 0.00036713 5.73E-05 0.000287436 4.98E-05 0.02995853 6.64E-05 0.000326477 5.93E-05 6.00E-05 2.63E-05 9.08E-05 0.000668897 7.87E-05 5.56E-05 0.00018619 0.000124929 0.000136972 1.93E-05 7.22E-05 3.90E-05 0.004652894 0.001068256 0.001936823 3.84E-05 0.003295999 0.000865522 0.013157163 0.001387837 0.011464292 7.31E-05 0.00024348 3.76E-05 2.18E-05 0.000763468 0.000344665 0.090631492
Hoelderlin_Hyperion_1797 0.000152078 3.82E-05 6.37E-05 0.005275013 0.043735193 0.029142762 0.002642037 0.001470911 0.000146745 0.000966824 0.000182748 6.74E-05 0.003712439 0.040668924 9.33E-05 0.000161553 3.69E-05 0.001664803 0.010074538 0.156464696 0.002710922 0.000213417 3.22E-05 0.004297466 0.000365238 0.002819922 0.299475923 8.53E-05 2.96E-05 0.011753962 0.0025614 6.75E-05 3.06E-05 0.000193673 0.001682329 0.00017236 0.000282366 0.005061622 2.41E-05 0.000268899 0.000177041 0.001030757 4.48E-05 7.36E-05 0.013737196 0.00259424 4.78E-05 0.024657971 0.00021408 0.025662927 0.073257057 0.013797468 0.024413694 1.38E-05 8.58E-05 0.00422806 0.000316589 0.000221022 0.000221324 0.036735233 0.000101552 0.000215135 6.75E-05 6.41E-05 0.001728801 5.74E-05 0.000487991 4.99E-05 0.048342451 6.66E-05 0.007367749 0.00016415 6.01E-05 2.64E-05 9.10E-05 0.001079944 0.00037145 5.58E-05 0.000186716 0.000298867 0.000255044 1.94E-05 7.24E-05 3.91E-05 0.005739471 0.000789373 0.00413497 0.000149911 0.002047526 0.00216417 0.017090411 0.003742201 0.004535142 7.33E-05 0.001922174 3.77E-05 2.19E-05 5.30E-05 0.000446759 0.045362479
Hoelderlin_HyperionsJugend_1797 0.000152805 3.84E-05 6.40E-05 0.003040514 0.027083294 0.031845183 0.000915731 0.001808844 4.23E-05 0.000171826 7.57E-05 6.77E-05 0.001005489 0.027562776 0.000939657 6.54E-05 3.71E-05 0.003044899 0.005419015 0.220850695 0.000130953 0.000214438 3.24E-05 0.000524371 0.000454906 0.003109982 0.238183507 8.57E-05 2.97E-05 0.013036562 0.002670581 0.000497283 0.000433232 0.000999648 0.001296736 0.000117222 0.00016744 0.007103885 2.42E-05 9.58E-05 0.000177888 0.000109669 4.50E-05 7.40E-05 0.001118352 0.002310993 4.81E-05 0.037915675 0.000159734 0.023317147 0.107926549 0.021400969 0.030776616 1.39E-05 8.62E-05 0.004729577 0.000411154 0.000103832 0.000520039 0.042254307 0.000102037 5.84E-05 0.001306318 6.44E-05 0.001228918 5.77E-05 0.000289628 5.01E-05 0.020925516 6.69E-05 0.004726962 5.98E-05 6.04E-05 2.65E-05 9.15E-05 0.001130719 7.93E-05 5.60E-05 0.000822041 0.001002951 0.000138016 1.95E-05 7.27E-05 3.93E-05 0.002773489 0.00375235 0.002492491 3.87E-05 0.000291108 0.001336308 0.00312073 0.004614764 0.018104031 7.36E-05 0.000245336 3.79E-05 2.20E-05 5.32E-05 0.000347293 0.063281573
Huber_Luise_1796 0.000155453 3.90E-05 6.51E-05 0.076145452 0.001807887 0.03086959 0.00142663 0.00761534 0.000179828 0.002096124 0.000218459 0.000198187 0.002218973 0.010968698 0.000566623 0.000314728 3.77E-05 0.001940011 0.018618356 0.040471678 0.000482516 0.001413969 3.29E-05 0.004131459 0.000407485 0.015463512 0.000501506 0.001466402 3.02E-05 0.047038957 0.000949402 6.90E-05 3.12E-05 0.001295865 0.000372723 0.000260403 0.000310043 0.000488328 2.46E-05 0.000168532 0.000736842 0.000111569 4.58E-05 7.53E-05 0.001059796 0.031296507 4.89E-05 0.069601454 0.000162501 0.005830055 0.277183447 0.103885608 0.02327772 1.41E-05 0.001616493 0.016287293 0.000283638 0.000105631 0.000331787 0.066202392 0.000697207 5.94E-05 0.001118476 6.55E-05 0.007606994 5.87E-05 0.001675448 5.10E-05 0.004964673 0.000274429 0.004587913 0.000397401 0.000203683 2.70E-05 0.000231374 0.001868281 0.000988248 5.70E-05 0.001227274 0.005854475 0.01295704 1.98E-05 7.40E-05 3.99E-05 0.006858126 0.001252388 0.011438306 3.94E-05 0.000952605 0.004131813 0.000438431 0.000740616 0.010276428 7.49E-05 0.001465825 3.86E-05 2.24E-05 5.42E-05 0.002099335 0.045961735
Huber_Seldorf_1795 0.000405081 0.000145944 5.88E-05 0.038777218 0.00514202 0.023960563 0.003748109 0.000795676 0.000498611 0.001356845 6.96E-05 0.000538048 0.003126068 0.009928698 0.000759144 0.001604937 3.41E-05 0.002928146 0.039246131 0.111837159 0.000545201 0.000197099 2.98E-05 0.019595415 0.000708996 0.003838134 0.001236687 0.000394575 2.73E-05 0.027932192 0.001337945 0.000338481 2.82E-05 0.002106754 0.000422809 0.000155755 0.002700799 0.000927337 0.000410395 0.000300811 0.00056565 0.000466992 0.000283746 0.000201182 0.002556543 0.003907885 0.000118616 0.03766433 0.000205564 0.002738164 0.147258701 0.051639214 0.009588308 1.27E-05 7.92E-05 0.009175359 0.001055901 0.000508157 8.01E-05 0.055404656 0.000319342 5.37E-05 0.001323102 5.92E-05 0.001665205 0.000273496 0.001834211 0.000228235 0.017387876 0.139483652 0.021157176 0.000262437 0.000297257 2.44E-05 0.000230282 0.000945525 0.003279567 0.000232923 0.000765955 0.004569207 0.002287737 1.79E-05 0.000176716 0.000109525 0.003181263 0.006007873 0.003370247 0.000595173 0.00042237 0.001812618 0.002638936 0.001651006 0.008026532 6.77E-05 0.000861823 9.18E-05 2.02E-05 4.89E-05 0.000831693 0.141680733
Hunold_Adalie_1702 0.000557097 3.71E-05 6.19E-05 0.006231328 0.001352723 0.003581334 0.000398695 0.000980631 0.000549078 0.000927564 0.000131757 6.55E-05 0.000751845 0.008100415 0.000148575 6.33E-05 3.58E-05 0.000542836 0.013170911 0.007044504 0.000647913 0.000240234 3.13E-05 0.001591793 0.000236961 0.005787775 0.000336995 8.29E-05 2.87E-05 0.003571182 0.001319812 0.000154721 2.97E-05 0.000863537 0.000453305 0.004047959 0.000224346 0.001194153 0.00023175 9.26E-05 0.000338931 0.000162517 4.35E-05 7.15E-05 0.001895302 0.001442939 0.000109596 0.013459576 0.019067418 0.001070776 0.032076269 0.015726611 0.00771508 1.34E-05 0.00011279 0.00608162 0.001705089 0.000129982 5.53E-05 0.00731187 0.0001797 5.65E-05 6.56E-05 0.000378316 0.001495572 5.58E-05 0.00103025 0.507276249 0.00442579 0.000122327 0.007056654 0.000116612 5.84E-05 0.000395965 8.85E-05 0.267595199 0.000136419 0.003545778 0.000516243 0.000382128 0.000133478 1.88E-05 0.000270967 9.53E-05 0.001405795 0.000892502 0.005804267 3.74E-05 0.000339147 0.000787012 0.000853735 0.000280161 0.006243698 0.000160829 0.000457376 3.67E-05 2.12E-05 5.15E-05 0.002128256 0.010513094
Jacobi_Eduard-Allwill_1792 0.00034971 3.73E-05 6.23E-05 0.015422588 0.028673893 0.083430713 0.000435218 0.009806185 4.11E-05 0.005912747 0.003265078 0.000411696 0.00175049 0.119107329 0.002214275 6.37E-05 3.61E-05 0.004052106 0.020070627 0.088156803 0.005415572 0.004568754 0.000338301 0.009055888 0.002005578 0.007028929 0.020921439 0.003312167 0.004147716 0.039605292 0.003048054 6.60E-05 2.99E-05 0.001817959 0.000714034 0.00011405 0.000486282 0.000295063 0.00160128 0.000228308 0.01207292 0.000106701 0.002510345 0.000632555 0.016567181 0.004309065 0.000213341 0.099992617 0.000689929 0.023412787 0.083072445 0.039940846 0.011854711 1.35E-05 0.001002183 0.010820526 0.000203262 0.000101022 5.56E-05 0.01811968 0.001081346 0.002632271 0.000697125 6.26E-05 0.006088723 5.62E-05 0.00493246 4.88E-05 0.024253345 6.51E-05 0.004107743 0.002393092 0.0069456 0.001909389 8.90E-05 0.00400718 7.71E-05 5.45E-05 0.003773892 0.002204358 0.001494623 1.90E-05 7.08E-05 3.82E-05 0.015257377 0.002356525 0.021973278 3.77E-05 0.001534743 0.006596328 0.007827782 0.007437289 0.00730042 7.16E-05 0.000834594 3.69E-05 0.000124958 5.18E-05 0.007464634 0.040200085
Jacobi_Woldemar_1779 0.000161239 4.05E-05 6.75E-05 0.015637124 0.019711767 0.023874283 0.000328553 0.002000438 4.46E-05 0.000376098 0.001211772 0.000172294 0.002277869 0.057820218 9.89E-05 0.00159077 0.001892749 0.003349353 0.008830061 0.079493314 0.003357637 0.000226274 3.42E-05 0.000990482 0.0015437 0.009883327 0.012127676 0.002048149 3.13E-05 0.104842117 0.000831595 0.000960396 3.24E-05 0.00925728 0.002862872 0.000388921 0.001653094 0.000206519 2.55E-05 0.002636153 0.000467255 0.000115722 0.001925473 7.81E-05 0.008697381 0.002143995 5.07E-05 0.099809374 0.001478421 0.002718085 0.164898257 0.040574374 0.018061991 1.46E-05 9.10E-05 0.017787948 0.000220446 0.000389112 6.03E-05 0.022538519 0.001171967 0.000263245 0.002287577 0.000912735 0.001866456 0.000799534 0.001013327 0.000257379 0.026680567 0.002051244 0.001196932 0.000919783 0.001369598 0.001327426 9.65E-05 0.006661149 0.002195553 0.00060813 0.000605025 0.005133795 0.001863376 2.06E-05 0.001806777 4.14E-05 0.006455883 0.001205847 0.014872775 4.08E-05 0.001685807 0.002606407 0.008750895 0.008153904 0.015105715 0.000420744 0.000539462 4.00E-05 0.00321873 5.62E-05 0.010043704 0.110612916
Klinger_Faust_1791 0.001752402 3.46E-05 0.000229917 0.012081495 0.020792685 0.059056042 0.004005363 0.003243258 0.000403918 0.003596079 0.000494949 0.00021087 0.003279356 0.033427686 0.000408325 5.90E-05 3.34E-05 0.00157785 0.075726885 0.07846304 0.000658937 0.002288844 2.92E-05 0.017924424 0.000395307 0.006041289 0.000994762 7.73E-05 2.68E-05 0.006002076 0.002657464 9.65E-05 2.77E-05 0.002350096 0.002428766 0.000105696 0.001803003 0.001869848 2.18E-05 0.001044088 0.000650802 0.000514193 0.000229628 0.000141954 0.005164615 0.013500922 4.33E-05 0.05219317 0.000222719 0.010361047 0.096560314 0.042540059 0.018224021 1.25E-05 0.00226355 0.010186217 0.015918877 0.000203826 0.00124719 0.015724801 0.00047391 5.27E-05 6.12E-05 5.80E-05 0.008473635 0.000361685 0.003221161 4.52E-05 0.006846343 6.03E-05 0.007520317 0.224484283 0.000162642 2.39E-05 0.000852029 0.001004178 7.15E-05 5.05E-05 0.000169163 0.00082532 0.001279609 0.000813854 0.000380353 0.00032973 0.015538693 0.015317017 0.001824831 0.000108716 0.000785984 0.00165674 0.002185687 0.001723793 0.008451028 0.000405575 0.001251189 0.000141356 1.98E-05 0.002365408 0.001536781 0.05744109
Klinger_Geschichte-eines-Teutschen_1798 0.001075141 0.000206092 6.53E-05 0.009854146 0.012657376 0.076110386 0.003725836 0.003120733 0.000102336 0.001533537 0.001108105 0.000103112 0.000917776 0.025202413 0.000983405 0.000833182 3.78E-05 0.002912193 0.036559825 0.143390533 0.000306062 0.001005277 3.30E-05 0.026012633 0.000195238 0.001899041 0.00147848 0.000255965 3.03E-05 0.016572125 0.004730418 0.000135368 3.14E-05 0.000332999 0.002030084 0.000119674 0.000723067 0.000979904 2.47E-05 0.000162236 0.000181609 0.000414844 4.59E-05 7.55E-05 0.002563559 0.007348405 0.000109925 0.068507682 0.000163075 0.009217648 0.14584615 0.071584959 0.08349943 1.42E-05 0.057994823 0.010821017 0.001767752 0.000106004 5.83E-05 0.024620884 0.000195081 5.96E-05 0.000220008 6.57E-05 0.001288338 0.000707096 0.00051814 5.12E-05 0.015396622 6.83E-05 0.006373602 0.007027506 6.17E-05 2.71E-05 0.000393331 0.001629487 8.09E-05 5.72E-05 0.000751081 0.002401104 0.002126008 1.99E-05 7.43E-05 0.000210091 0.00227659 0.001827094 0.007290506 3.95E-05 0.000622835 0.002309358 0.006110972 0.002627784 0.004646955 0.000142001 0.004233885 0.00011 0.000257614 0.000477881 0.001594989 0.06312957
Knigge_Benjamin-Noldmann_1790 0.002238742 0.000327482 0.000110308 0.020261366 0.003038615 0.080731389 0.002941844 0.02615938 3.89E-05 0.012147629 0.001095341 0.001204553 0.004842111 0.035832771 0.000263364 0.000514717 0.000399687 0.001385766 0.009998487 0.01772802 0.000120513 0.006481464 0.00070903 0.194301361 0.000565824 0.008838634 0.000265413 0.000131013 2.73E-05 0.004707814 0.005899713 6.24E-05 2.83E-05 0.000309821 0.003160606 0.000163864 0.000452529 0.005909957 0.000655793 0.000330618 0.001194279 0.000189546 0.000120827 0.000466138 0.001785057 0.040687449 4.42E-05 0.121270636 0.000146998 0.008654005 0.146549729 0.041168362 0.012930027 1.28E-05 0.000530874 0.014705655 0.048429756 0.00109485 5.26E-05 0.007302459 0.003086429 0.000180223 0.000351825 0.000397857 0.002581028 0.000259243 0.004039773 4.61E-05 0.003565594 6.16E-05 0.011364131 0.001253731 0.000629425 2.44E-05 0.000645708 0.002593934 7.29E-05 5.16E-05 0.001391411 0.000166527 0.003910028 1.79E-05 0.000112072 0.000171094 0.004718037 0.010328222 0.002609322 3.56E-05 0.002018739 0.002298018 0.000574727 0.002615559 0.002774206 0.000172586 0.022319975 0.000558566 2.02E-05 0.000314237 0.000793475 0.009155225
Knigge_Braunschweig_1792 0.000852652 3.78E-05 0.001524865 0.041851411 0.003573119 0.032882241 0.003560362 0.025549908 4.17E-05 0.003223736 0.000260805 6.68E-05 0.002533455 0.046724103 0.000244474 0.000194732 0.102808223 0.003229834 0.012849357 0.017624472 0.000686049 0.009311201 3.19E-05 0.019075941 0.001991548 0.046156098 0.000847183 0.000241048 0.002387453 0.01348295 0.004117949 0.000575169 3.03E-05 0.006267844 0.006068541 0.000328855 0.001540984 0.002090097 0.00037615 0.000219673 0.004010225 0.000108071 0.003943011 0.000293389 0.001056886 0.02152658 0.00039148 0.088998495 0.00082937 0.005748753 0.17337258 0.038180013 0.014879287 1.37E-05 0.0032562 0.029471181 0.002571002 0.000829307 5.63E-05 0.018877833 0.00208028 0.000185279 0.001096986 6.34E-05 0.00728725 0.000593837 0.008323454 4.94E-05 0.00565447 0.000472017 0.010927923 0.000379771 5.96E-05 2.61E-05 0.000404878 0.005495982 0.000957247 5.52E-05 0.006301827 0.00210161 0.001308114 0.0001622 7.17E-05 3.87E-05 0.01736687 0.006711195 0.007750033 0.001330911 0.000922399 0.002510753 0.000359476 0.01231496 0.01860729 7.25E-05 0.015246461 3.74E-05 0.000353877 5.25E-05 0.004162411 0.034229203
Knigge_Josephs-von-Wurmbrands_1792 0.000448584 3.40E-05 5.67E-05 0.002308982 0.001795778 0.150673683 0.001251761 0.017503731 0.000252882 0.007387676 6.71E-05 0.001145165 0.001556083 0.00996944 0.000302447 5.79E-05 3.28E-05 0.00194144 0.01899477 0.021401205 0.000115984 0.002829719 0.000335194 0.317605339 0.00065771 0.001024923 0.000693117 7.59E-05 2.63E-05 0.007225002 0.000517809 6.00E-05 0.002475802 0.000172354 0.00147084 0.000103822 0.001078543 0.000631742 2.14E-05 0.000290941 0.000686539 9.71E-05 0.000523237 6.55E-05 0.002018607 0.021936426 4.26E-05 0.142565619 0.000141474 0.01244721 0.08321931 0.070184378 0.014810888 1.23E-05 0.000924734 0.006013737 0.006353951 9.20E-05 5.06E-05 0.005581949 9.04E-05 5.17E-05 0.000543486 5.70E-05 0.000543126 5.11E-05 0.001294534 4.44E-05 0.0008389 5.93E-05 0.0052493 5.29E-05 5.35E-05 0.002177422 0.000289843 0.005645897 7.02E-05 4.96E-05 0.001291251 0.000111492 0.000694422 0.000230769 0.000406153 3.48E-05 0.005170591 0.006454898 0.001411853 3.43E-05 0.00106121 0.00043159 0.000858958 0.009021729 0.001206815 0.000302078 0.005289801 3.36E-05 1.95E-05 4.71E-05 0.001203786 0.005157859
La-Roche_Oneida_1798 0.000262508 0.000337059 6.08E-05 0.019480515 0.007368839 0.047089349 0.007696566 0.005307901 0.000249953 0.000512565 7.20E-05 6.44E-05 0.058114198 0.007447715 0.00107477 0.000280499 8.85E-05 0.397825749 0.005764987 0.030392057 0.000124465 0.000566509 3.08E-05 0.009154072 0.000433357 0.00270301 0.000355679 0.000446655 2.82E-05 0.020713226 0.004804019 0.000141512 2.92E-05 0.000261677 0.004571581 0.000489733 0.000800144 0.009282431 2.30E-05 0.000406309 0.000569766 0.000104235 0.000568475 0.000244297 0.003929472 0.006151487 4.57E-05 0.03160374 0.000268935 0.005230756 0.088746921 0.015107754 0.009889191 1.32E-05 0.000129304 0.006047241 0.001289011 0.000315398 5.43E-05 0.02815023 0.000331739 0.000590982 0.000475537 6.12E-05 0.006029681 0.000258008 0.004363419 4.77E-05 0.054327724 6.36E-05 0.001376472 8.21E-05 0.000351474 2.52E-05 0.000766615 0.000917439 7.53E-05 0.000149843 0.000321059 0.001269971 0.000700672 1.85E-05 0.000150781 6.22E-05 0.005362326 0.003911299 0.002185847 0.000130859 0.000761299 0.000923376 0.004718387 0.000409107 0.006329308 0.000118494 0.007457185 3.60E-05 0.00070672 0.000178862 0.001114057 0.049523794
La-Roche_Rosaliens-Briefe_1779 0.000311308 0.000138508 0.000128281 0.038892096 0.005472223 0.030224979 0.015086092 0.002988234 0.000496632 0.00111672 0.000731362 0.000131324 0.015972212 0.023862679 0.000133886 6.77E-05 7.13E-05 0.357125206 0.005039995 0.013011715 0.00340718 0.000556179 0.000455221 0.004235867 0.000298909 0.004142365 0.000328826 0.000110224 5.38E-05 0.034408741 0.002732419 0.000220445 5.66E-05 0.000731138 0.003220531 0.000289272 0.000689272 0.000648862 0.000242363 9.91E-05 0.000563476 0.000254572 0.00031166 0.00054902 0.003199697 0.01093118 0.000321828 0.033522859 0.000401116 0.005936632 0.087883344 0.022950211 0.014477193 1.44E-05 0.000291673 0.030125253 0.000851835 0.00020236 5.91E-05 0.030008939 0.00035515 0.000256356 0.000117921 0.000101484 0.005599546 0.000130014 0.022151462 0.00019206 0.026705538 0.000475581 0.001137418 0.000133035 0.000103311 2.75E-05 0.000237107 0.004083392 0.00048024 0.000383572 0.000691753 0.000879917 0.001952393 2.02E-05 0.003402711 4.06E-05 0.006986178 0.002745307 0.008090189 0.000736436 0.001329992 0.001384996 0.001845246 0.000559529 0.01613283 0.00021218 0.004289454 3.93E-05 2.27E-05 0.000105624 0.001545708 0.073529909
La-Roche_Sternheim_1771 0.000428115 0.000156993 0.0008018 0.026847695 0.0079266 0.047696468 0.001160515 0.00346283 4.21E-05 0.000385752 0.000102838 0.000723027 0.003906836 0.019417306 9.33E-05 0.000184752 3.69E-05 0.28545714 0.011245878 0.013540688 0.000130343 0.001223551 3.22E-05 0.006610388 0.000467336 0.003917422 0.000533207 0.000142877 2.96E-05 0.049588148 0.003223622 0.000177899 3.06E-05 0.000836482 0.00285873 0.000197003 0.000307404 0.000337308 0.000412576 0.000235669 0.005022778 0.000294184 0.000101891 7.36E-05 0.001201843 0.01129504 4.78E-05 0.052472104 0.000294962 0.004879955 0.106785798 0.048927202 0.024412809 1.38E-05 0.012891211 0.050932773 0.002860387 0.000457198 5.69E-05 0.045297454 0.000233091 0.000663369 0.000126316 0.000413442 0.002612602 0.000272766 0.006973091 0.000764393 0.007486627 6.66E-05 0.001129354 0.000210493 6.01E-05 2.64E-05 0.000184521 0.003694706 0.000133811 0.000246766 0.001034487 0.002719329 0.001608888 1.94E-05 0.000429243 3.91E-05 0.002888367 0.001729037 0.008893731 0.000352552 0.001947843 0.001057911 0.001165294 0.001181827 0.00740107 0.000217371 0.003823804 9.21E-05 2.19E-05 5.30E-05 0.02327998 0.051515808
Lavater_Unveraenderte-Fragmente_1773 0.000156645 3.93E-05 6.56E-05 0.007829914 0.011208541 0.07061049 0.000374143 0.024029923 4.33E-05 0.002001142 7.76E-05 0.000652088 0.002653385 0.031922752 9.61E-05 0.001051589 0.000458801 0.005119956 0.009217604 0.024991169 0.001322354 0.001417065 3.32E-05 0.002322951 0.001285897 0.000665613 0.000659461 0.000189567 3.04E-05 0.028786213 0.001222052 6.95E-05 3.15E-05 0.001894764 0.001700614 0.000214637 0.001152388 0.000446458 2.48E-05 0.000144467 0.000666778 0.001199055 0.277511212 0.000218999 0.02107957 0.003607483 4.93E-05 0.102933635 0.000293534 0.007058903 0.099193977 0.05063795 0.038876532 0.000265984 0.000131847 0.005600503 0.000616096 0.000999476 5.86E-05 0.046178017 0.000466641 5.99E-05 6.96E-05 0.000324588 0.001582551 5.92E-05 0.001334779 5.14E-05 0.002307663 0.000209903 0.000547638 6.13E-05 0.000162578 2.72E-05 9.38E-05 0.01348938 8.13E-05 5.75E-05 0.000776408 0.000129044 0.001412178 0.002995615 0.000794765 4.03E-05 0.00529432 0.018085748 0.010708557 3.97E-05 0.001132204 0.001256458 0.002998213 0.001328297 0.011713758 0.000172916 0.002305371 3.89E-05 2.25E-05 5.46E-05 0.002472555 0.021849548
Lesage_Gil-Blas_1715 0.306632399 4.11E-05 6.86E-05 0.013500533 0.007188944 0.013401988 0.002957417 0.004615491 4.53E-05 0.001982433 0.000280567 0.000115012 0.001959763 0.024217702 0.000392337 0.000170872 3.97E-05 0.000779124 0.012804874 0.013122859 0.000287083 0.005737039 3.47E-05 0.003822496 0.000394503 0.014288243 0.000185503 0.000977692 3.18E-05 0.011734583 0.001519999 0.000828094 3.29E-05 0.00055457 0.00129117 0.000125663 0.000321409 0.000924535 2.59E-05 0.000848548 0.000580079 0.000833649 4.82E-05 0.000783038 0.002515689 0.022096157 5.15E-05 0.035777565 0.000228136 0.006810256 0.151637378 0.034541102 0.05831395 1.49E-05 9.24E-05 0.0240144 0.010051732 0.000111309 0.000281242 0.013397985 0.000245088 0.000113792 7.28E-05 0.000131428 0.014030267 0.000101103 0.005191197 5.38E-05 0.007348091 7.17E-05 0.004639423 6.41E-05 0.000102488 0.000128812 0.000634945 0.001558551 8.50E-05 0.00016841 0.000220844 0.00078852 0.005844661 2.09E-05 9.84E-05 0.000273866 0.006016287 0.003672113 0.006748506 9.68E-05 0.000718697 0.080546801 0.000843024 0.000897319 0.016579977 0.000322598 0.00359333 6.07E-05 2.36E-05 0.000115902 0.000563905 0.026748007
